OA,ts0190001,ts0190002,ts0190003,ts0190004,ts0190005,ts0190002_PCT,ts0190003_PCT,ts0190004_PCT,ts0190005_PCT
E00003814,278,249,0,28,1,89.568345323741,0,10.071942446043165,0.3597122302158274
E00003815,307,278,1,26,2,90.55374592833876,0.32573289902280134,8.469055374592834,0.6514657980456027
E00003837,276,248,0,24,4,89.85507246376811,0,8.695652173913043,1.4492753623188406
E00003838,263,241,0,20,2,91.63498098859316,0,7.604562737642586,0.7604562737642585
E00003839,267,233,3,30,1,87.26591760299625,1.1235955056179776,11.235955056179774,0.37453183520599254
E00003812,295,273,1,19,2,92.54237288135593,0.3389830508474576,6.440677966101695,0.6779661016949152
E00003813,341,314,1,26,0,92.08211143695014,0.2932551319648094,7.624633431085044,0
E00003817,182,170,0,9,3,93.4065934065934,0,4.945054945054945,1.6483516483516485
E00003818,371,343,1,27,0,92.45283018867924,0.2695417789757413,7.277628032345014,0
E00003819,404,390,0,14,0,96.53465346534654,0,3.4653465346534658,0
E00003809,259,243,0,15,1,93.82239382239382,0,5.7915057915057915,0.3861003861003861
E00003810,321,301,0,20,0,93.76947040498442,0,6.230529595015576,0
E00003811,313,301,1,7,4,96.1661341853035,0.3194888178913738,2.2364217252396164,1.2779552715654952
E00003820,297,268,0,26,3,90.23569023569024,0,8.754208754208754,1.0101010101010102
E00003821,357,318,0,37,2,89.07563025210085,0,10.364145658263306,0.5602240896358543
E00003816,241,225,0,15,1,93.3609958506224,0,6.224066390041494,0.4149377593360996
E00003823,309,295,0,9,5,95.46925566343042,0,2.912621359223301,1.6181229773462782
E00003825,280,261,0,18,1,93.21428571428572,0,6.428571428571428,0.35714285714285715
E00003827,312,277,3,26,6,88.78205128205127,0.9615384615384616,8.333333333333332,1.9230769230769231
E00003830,381,357,0,21,3,93.7007874015748,0,5.511811023622047,0.7874015748031495
E00003822,330,302,0,28,0,91.51515151515152,0,8.484848484848486,0
E00003824,338,329,1,8,0,97.33727810650888,0.2958579881656805,2.366863905325444,0
E00003826,286,261,0,23,2,91.25874125874127,0,8.041958041958042,0.6993006993006993
