OA,ts0550001,ts0550002,ts0550003,ts0550004,ts0550005,ts0550006,ts0550007,ts0550008,ts0550009,ts0550010,ts0550002_PCT,ts0550003_PCT,ts0550004_PCT,ts0550005_PCT,ts0550006_PCT,ts0550007_PCT,ts0550008_PCT,ts0550009_PCT,ts0550010_PCT
E00031488,19,0,2,0,0,0,9,0,8,0,0,10.526315789473683,0,0,0,47.368421052631575,0,42.10526315789473,0
E00031489,2,0,0,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
E00031490,10,0,3,0,0,0,6,0,1,0,0,30,0,0,0,60,0,10,0
E00031491,2,0,0,1,0,0,0,1,0,0,0,0,50,0,0,0,50,0,0
E00031492,9,0,0,3,0,0,5,0,1,0,0,0,33.33333333333333,0,0,55.55555555555556,0,11.11111111111111,0
E00031493,8,0,0,2,0,0,6,0,0,0,0,0,25,0,0,75,0,0,0
E00031494,4,0,0,1,0,0,2,1,0,0,0,0,25,0,0,50,25,0,0
E00031495,3,0,0,1,0,0,2,0,0,0,0,0,33.33333333333333,0,0,66.66666666666666,0,0,0
E00031496,12,1,1,3,0,0,5,0,2,0,8.333333333333332,8.333333333333332,25,0,0,41.66666666666667,0,16.666666666666664,0
E00031497,12,0,0,2,0,0,9,0,1,0,0,0,16.666666666666664,0,0,75,0,8.333333333333332,0
E00031498,8,1,0,0,0,0,5,1,1,0,12.5,0,0,0,0,62.5,12.5,12.5,0
E00031499,13,0,0,5,0,1,3,1,3,0,0,0,38.46153846153847,0,7.6923076923076925,23.076923076923077,7.6923076923076925,23.076923076923077,0
E00031500,6,0,0,0,0,0,5,1,0,0,0,0,0,0,0,83.33333333333334,16.666666666666664,0,0
E00031501,16,1,0,5,1,0,5,1,3,0,6.25,0,31.25,6.25,0,31.25,6.25,18.75,0
E00031503,17,1,2,4,0,0,7,2,1,0,5.88235294117647,11.76470588235294,23.52941176470588,0,0,41.17647058823529,11.76470588235294,5.88235294117647,0
E00031504,12,1,1,2,0,0,7,0,1,0,8.333333333333332,8.333333333333332,16.666666666666664,0,0,58.333333333333336,0,8.333333333333332,0
E00031505,12,0,1,4,0,0,4,0,3,0,0,8.333333333333332,33.33333333333333,0,0,33.33333333333333,0,25,0
E00031506,8,0,2,0,0,1,4,0,1,0,0,25,0,0,12.5,50,0,12.5,0
E00031508,17,0,0,2,0,0,10,0,5,0,0,0,11.76470588235294,0,0,58.82352941176471,0,29.411764705882355,0
E00031509,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,100,0,0,0
E00031510,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,25,75,0
E00031511,14,0,0,8,0,1,5,0,0,0,0,0,57.14285714285714,0,7.142857142857142,35.714285714285715,0,0,0
E00031512,13,2,0,3,1,0,5,0,2,0,15.384615384615385,0,23.076923076923077,7.6923076923076925,0,38.46153846153847,0,15.384615384615385,0
E00031513,5,0,0,0,0,0,4,0,1,0,0,0,0,0,0,80,0,20,0
E00031514,12,0,0,2,0,1,6,0,3,0,0,0,16.666666666666664,0,8.333333333333332,50,0,25,0
E00031516,5,0,0,0,0,0,2,0,3,0,0,0,0,0,0,40,0,60,0
E00031517,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,100,0,0,0
E00031518,8,0,0,4,0,0,1,2,1,0,0,0,50,0,0,12.5,25,12.5,0
E00031519,14,0,0,0,0,0,10,1,3,0,0,0,0,0,0,71.42857142857143,7.142857142857142,21.428571428571427,0
E00031520,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,25,0,75,0
E00031521,10,0,1,0,0,0,5,1,3,0,0,10,0,0,0,50,10,30,0
E00031522,11,1,0,4,0,0,2,1,3,0,9.090909090909092,0,36.36363636363637,0,0,18.181818181818183,9.090909090909092,27.27272727272727,0
E00031523,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,100,0,0,0
E00031524,10,0,1,4,0,0,4,0,1,0,0,10,40,0,0,40,0,10,0
E00031525,5,0,1,0,0,0,2,0,2,0,0,20,0,0,0,40,0,40,0
E00031526,19,1,0,5,0,0,10,2,1,0,5.263157894736842,0,26.31578947368421,0,0,52.63157894736842,10.526315789473683,5.263157894736842,0
E00031527,8,0,2,0,0,0,5,1,0,0,0,25,0,0,0,62.5,12.5,0,0
E00031528,4,0,0,2,0,1,0,0,1,0,0,0,50,0,25,0,0,25,0
E00031529,8,0,2,2,0,0,1,0,3,0,0,25,25,0,0,12.5,0,37.5,0
