OA,ts0200001,ts0200002,ts0200003,ts0200002_PCT,ts0200003_PCT
E00131555,0,0,0,NA,NA
E00131556,0,0,0,NA,NA
E00131557,0,0,0,NA,NA
E00131561,0,0,0,NA,NA
E00131568,0,0,0,NA,NA
E00131577,0,0,0,NA,NA
E00131579,0,0,0,NA,NA
E00187382,0,0,0,NA,NA
E00187396,0,0,0,NA,NA
E00187432,0,0,0,NA,NA
E00187445,0,0,0,NA,NA
E00187448,0,0,0,NA,NA
E00131562,1,1,0,100,0
E00131564,0,0,0,NA,NA
E00131566,0,0,0,NA,NA
E00131567,0,0,0,NA,NA
E00131569,0,0,0,NA,NA
E00131563,1,1,0,100,0
E00131572,0,0,0,NA,NA
E00131573,0,0,0,NA,NA
E00131574,4,1,3,25,75
E00131575,1,1,0,100,0
E00131570,0,0,0,NA,NA
E00131580,0,0,0,NA,NA
E00187357,0,0,0,NA,NA
E00187472,0,0,0,NA,NA
E00131565,0,0,0,NA,NA
E00131576,0,0,0,NA,NA
E00131578,0,0,0,NA,NA
E00170704,0,0,0,NA,NA
E00170705,1,0,1,0,100
E00170706,0,0,0,NA,NA
E00131553,0,0,0,NA,NA
E00131554,0,0,0,NA,NA
E00131558,0,0,0,NA,NA
E00131559,0,0,0,NA,NA
E00131662,0,0,0,NA,NA
E00131667,0,0,0,NA,NA
E00131668,0,0,0,NA,NA
E00131669,0,0,0,NA,NA
E00131658,0,0,0,NA,NA
E00131659,0,0,0,NA,NA
E00131660,0,0,0,NA,NA
E00131663,1,1,0,100,0
E00131666,1,1,0,100,0
E00131656,1,1,0,100,0
E00131657,0,0,0,NA,NA
E00131661,2,1,1,50,50
E00131664,0,0,0,NA,NA
E00131665,0,0,0,NA,NA
E00131507,1,1,0,100,0
E00131512,0,0,0,NA,NA
E00131513,0,0,0,NA,NA
E00131514,0,0,0,NA,NA
E00131519,0,0,0,NA,NA
E00131524,0,0,0,NA,NA
E00131528,0,0,0,NA,NA
E00131529,0,0,0,NA,NA
E00187368,0,0,0,NA,NA
E00187370,0,0,0,NA,NA
E00131516,0,0,0,NA,NA
E00131517,0,0,0,NA,NA
E00131522,0,0,0,NA,NA
E00131523,0,0,0,NA,NA
E00131527,0,0,0,NA,NA
E00131520,0,0,0,NA,NA
E00131521,0,0,0,NA,NA
E00187335,1,0,1,0,100
E00187336,0,0,0,NA,NA
E00187423,0,0,0,NA,NA
E00187437,1,1,0,100,0
E00131526,0,0,0,NA,NA
