OA,ts0160001,ts0160002,ts0160003,ts0160004,ts0160005,ts0160006,ts0160002_PCT,ts0160003_PCT,ts0160004_PCT,ts0160005_PCT,ts0160006_PCT
E00024177,386,377,6,2,1,0,97.66839378238342,1.5544041450777202,0.5181347150259068,0.2590673575129534,0
E00024178,350,335,7,1,6,1,95.71428571428572,2,0.2857142857142857,1.7142857142857144,0.2857142857142857
E00024179,336,322,9,5,0,0,95.83333333333334,2.6785714285714284,1.488095238095238,0,0
E00024181,268,247,12,7,2,0,92.16417910447761,4.477611940298507,2.6119402985074625,0.7462686567164178,0
E00024182,253,248,5,0,0,0,98.02371541501977,1.9762845849802373,0,0,0
E00024322,440,409,17,8,5,1,92.95454545454545,3.8636363636363633,1.8181818181818181,1.1363636363636365,0.22727272727272727
E00024347,329,323,3,2,0,1,98.17629179331307,0.911854103343465,0.60790273556231,0,0.303951367781155
E00024348,277,269,8,0,0,0,97.11191335740072,2.888086642599278,0,0,0
E00024349,300,287,11,1,1,0,95.66666666666667,3.6666666666666665,0.33333333333333337,0.33333333333333337,0
E00024352,275,271,4,0,0,0,98.54545454545455,1.4545454545454546,0,0,0
E00024321,274,267,6,1,0,0,97.44525547445255,2.18978102189781,0.36496350364963503,0,0
E00024350,246,232,12,2,0,0,94.3089430894309,4.878048780487805,0.8130081300813009,0,0
E00024351,377,367,6,3,1,0,97.34748010610079,1.5915119363395225,0.7957559681697612,0.2652519893899204,0
E00024353,239,231,7,1,0,0,96.65271966527197,2.928870292887029,0.41841004184100417,0,0
E00024354,331,327,4,0,0,0,98.79154078549848,1.2084592145015105,0,0,0
E00024324,316,301,9,2,3,1,95.25316455696202,2.848101265822785,0.6329113924050633,0.949367088607595,0.31645569620253167
E00024356,410,399,10,0,1,0,97.3170731707317,2.4390243902439024,0,0.24390243902439024,0
E00024359,414,401,9,3,1,0,96.85990338164251,2.1739130434782608,0.7246376811594203,0.24154589371980675,0
E00024360,239,231,6,1,1,0,96.65271966527197,2.510460251046025,0.41841004184100417,0.41841004184100417,0
E00024323,286,281,4,0,1,0,98.25174825174825,1.3986013986013985,0,0.34965034965034963,0
E00024325,280,272,8,0,0,0,97.14285714285714,2.857142857142857,0,0,0
E00024329,472,447,15,3,1,6,94.70338983050848,3.1779661016949152,0.6355932203389831,0.211864406779661,1.2711864406779663
E00024355,314,309,5,0,0,0,98.40764331210191,1.5923566878980893,0,0,0
E00024357,265,259,5,1,0,0,97.73584905660377,1.8867924528301887,0.37735849056603776,0,0
E00024260,227,218,5,3,0,1,96.0352422907489,2.2026431718061676,1.3215859030837005,0,0.4405286343612335
E00024261,325,319,5,0,1,0,98.15384615384616,1.5384615384615385,0,0.3076923076923077,0
E00024265,270,261,9,0,0,0,96.66666666666667,3.3333333333333335,0,0,0
E00024268,267,257,5,1,1,3,96.25468164794007,1.8726591760299627,0.37453183520599254,0.37453183520599254,1.1235955056179776
E00024270,271,259,11,1,0,0,95.5719557195572,4.059040590405904,0.36900369003690037,0,0
E00024232,218,209,6,0,2,1,95.87155963302753,2.7522935779816518,0,0.9174311926605505,0.45871559633027525
E00024241,270,249,8,7,2,4,92.22222222222223,2.9629629629629632,2.5925925925925926,0.7407407407407408,1.4814814814814816
E00024263,358,349,7,2,0,0,97.48603351955308,1.9553072625698324,0.5586592178770949,0,0
E00024266,279,268,6,0,1,4,96.05734767025089,2.1505376344086025,0,0.35842293906810035,1.4336917562724014
E00024274,296,281,12,0,3,0,94.93243243243244,4.054054054054054,0,1.0135135135135136,0
E00024326,293,281,10,1,1,0,95.90443686006826,3.4129692832764507,0.3412969283276451,0.3412969283276451,0
E00024358,265,257,8,0,0,0,96.98113207547169,3.018867924528302,0,0,0
E00024361,328,321,4,0,2,1,97.86585365853658,1.2195121951219512,0,0.6097560975609756,0.3048780487804878
E00024362,342,329,11,0,0,2,96.19883040935673,3.216374269005848,0,0,0.5847953216374269
E00024363,337,330,5,2,0,0,97.92284866468842,1.483679525222552,0.5934718100890208,0,0
E00024320,291,287,4,0,0,0,98.62542955326461,1.3745704467353952,0,0,0
E00024327,280,267,6,0,5,2,95.35714285714286,2.142857142857143,0,1.7857142857142856,0.7142857142857143
E00024332,405,400,4,0,1,0,98.76543209876543,0.9876543209876543,0,0.24691358024691357,0
E00024334,288,277,6,2,0,3,96.18055555555556,2.083333333333333,0.6944444444444444,0,1.0416666666666665
E00024335,256,248,6,2,0,0,96.875,2.34375,0.78125,0,0
E00024336,317,308,9,0,0,0,97.16088328075709,2.8391167192429023,0,0,0
E00024337,295,286,9,0,0,0,96.94915254237289,3.050847457627119,0,0,0
E00024338,295,289,5,0,0,1,97.96610169491525,1.694915254237288,0,0,0.3389830508474576
E00024339,258,247,6,1,3,1,95.73643410852713,2.3255813953488373,0.3875968992248062,1.1627906976744187,0.3875968992248062
E00024340,392,373,19,0,0,0,95.1530612244898,4.846938775510204,0,0,0
E00024144,264,254,10,0,0,0,96.21212121212122,3.787878787878788,0,0,0
E00024147,308,274,26,2,4,2,88.96103896103897,8.441558441558442,0.6493506493506493,1.2987012987012987,0.6493506493506493
E00024180,292,275,11,2,2,2,94.17808219178082,3.767123287671233,0.684931506849315,0.684931506849315,0.684931506849315
E00024183,427,408,9,1,9,0,95.5503512880562,2.107728337236534,0.234192037470726,2.107728337236534,0
E00024185,212,201,8,1,2,0,94.81132075471697,3.7735849056603774,0.4716981132075472,0.9433962264150944,0
E00024142,266,248,10,1,0,7,93.23308270676691,3.7593984962406015,0.37593984962406013,0,2.631578947368421
E00024146,299,283,14,2,0,0,94.64882943143813,4.682274247491638,0.6688963210702341,0,0
E00024157,396,320,47,11,9,9,80.8080808080808,11.868686868686869,2.7777777777777777,2.272727272727273,2.272727272727273
E00024159,252,237,13,2,0,0,94.04761904761905,5.158730158730158,0.7936507936507936,0,0
E00024186,305,290,9,0,6,0,95.08196721311475,2.9508196721311477,0,1.9672131147540985,0
E00024141,367,338,23,1,1,4,92.09809264305177,6.267029972752043,0.2724795640326975,0.2724795640326975,1.08991825613079
E00024145,368,338,20,0,10,0,91.84782608695652,5.434782608695652,0,2.717391304347826,0
E00024176,312,301,6,0,5,0,96.47435897435898,1.9230769230769231,0,1.6025641025641024,0
E00024184,311,296,9,5,1,0,95.17684887459808,2.8938906752411575,1.607717041800643,0.3215434083601286,0
E00024187,324,311,13,0,0,0,95.98765432098766,4.012345679012346,0,0,0
E00024153,315,260,32,4,14,5,82.53968253968253,10.158730158730158,1.2698412698412698,4.444444444444445,1.5873015873015872
E00024154,351,312,25,7,0,7,88.88888888888889,7.122507122507122,1.9943019943019942,0,1.9943019943019942
E00024160,320,264,35,6,7,8,82.5,10.9375,1.875,2.1875,2.5
E00024162,313,296,13,4,0,0,94.56869009584665,4.15335463258786,1.2779552715654952,0,0
E00171694,297,260,29,2,0,6,87.54208754208754,9.764309764309765,0.6734006734006733,0,2.0202020202020203
E00171695,369,342,18,4,2,3,92.6829268292683,4.878048780487805,1.084010840108401,0.5420054200542005,0.8130081300813009
E00024319,404,390,9,4,1,0,96.53465346534654,2.2277227722772275,0.9900990099009901,0.24752475247524752,0
E00024328,258,248,10,0,0,0,96.12403100775194,3.875968992248062,0,0,0
E00024330,226,221,4,1,0,0,97.78761061946902,1.7699115044247788,0.4424778761061947,0,0
E00024331,306,298,5,0,2,1,97.38562091503267,1.6339869281045754,0,0.6535947712418301,0.32679738562091504
E00024333,289,283,6,0,0,0,97.92387543252595,2.0761245674740483,0,0,0
E00024364,238,231,7,0,0,0,97.05882352941177,2.941176470588235,0,0,0
E00024208,556,523,23,7,2,1,94.06474820143885,4.136690647482014,1.2589928057553956,0.3597122302158274,0.1798561151079137
E00024212,265,253,7,4,1,0,95.47169811320755,2.6415094339622645,1.509433962264151,0.37735849056603776,0
E00024213,250,237,7,2,4,0,94.8,2.8000000000000003,0.8,1.6,0
E00024215,376,367,8,1,0,0,97.6063829787234,2.127659574468085,0.26595744680851063,0,0
E00024218,280,259,11,5,3,2,92.5,3.9285714285714284,1.7857142857142856,1.0714285714285714,0.7142857142857143
E00024735,242,232,2,0,8,0,95.86776859504133,0.8264462809917356,0,3.3057851239669422,0
E00024736,219,212,4,0,1,2,96.80365296803653,1.82648401826484,0,0.45662100456621,0.91324200913242
E00024737,213,209,4,0,0,0,98.12206572769952,1.8779342723004695,0,0,0
E00024739,259,246,11,2,0,0,94.98069498069498,4.247104247104247,0.7722007722007722,0,0
E00024743,215,207,6,1,0,1,96.27906976744185,2.7906976744186047,0.46511627906976744,0,0.46511627906976744
E00024744,333,320,11,2,0,0,96.09609609609609,3.303303303303303,0.6006006006006006,0,0
E00024725,261,258,2,1,0,0,98.85057471264368,0.7662835249042145,0.38314176245210724,0,0
E00024726,285,272,10,1,0,2,95.43859649122807,3.508771929824561,0.3508771929824561,0,0.7017543859649122
E00024728,130,117,10,2,1,0,90,7.6923076923076925,1.5384615384615385,0.7692307692307693,0
E00024731,315,298,11,4,0,2,94.6031746031746,3.492063492063492,1.2698412698412698,0,0.6349206349206349
E00024733,290,285,1,0,4,0,98.27586206896551,0.3448275862068966,0,1.3793103448275863,0
E00024727,270,253,9,1,6,1,93.7037037037037,3.3333333333333335,0.3703703703703704,2.2222222222222223,0.3703703703703704
E00024729,335,326,8,1,0,0,97.31343283582089,2.3880597014925375,0.2985074626865672,0,0
E00024730,284,271,13,0,0,0,95.4225352112676,4.577464788732395,0,0,0
E00024732,295,284,11,0,0,0,96.27118644067797,3.728813559322034,0,0,0
E00024734,249,237,5,5,0,2,95.18072289156626,2.0080321285140563,2.0080321285140563,0,0.8032128514056224
E00024738,284,273,6,2,3,0,96.12676056338029,2.112676056338028,0.7042253521126761,1.056338028169014,0
E00024740,266,255,10,0,0,1,95.86466165413535,3.7593984962406015,0,0,0.37593984962406013
E00024742,294,287,5,1,1,0,97.61904761904762,1.7006802721088436,0.3401360544217687,0.3401360544217687,0
E00024746,239,229,6,4,0,0,95.81589958158996,2.510460251046025,1.6736401673640167,0,0
E00024748,298,261,15,9,8,5,87.58389261744966,5.033557046979865,3.0201342281879198,2.684563758389262,1.6778523489932886
E00024165,182,158,13,7,4,0,86.81318681318682,7.142857142857142,3.8461538461538463,2.197802197802198,0
E00024169,223,200,12,6,3,2,89.68609865470853,5.381165919282512,2.690582959641256,1.345291479820628,0.8968609865470852
E00024170,281,274,7,0,0,0,97.50889679715303,2.491103202846975,0,0,0
E00024171,410,368,34,6,1,1,89.75609756097562,8.292682926829269,1.4634146341463417,0.24390243902439024,0.24390243902439024
E00024173,233,202,18,3,5,5,86.69527896995707,7.725321888412018,1.2875536480686696,2.1459227467811157,2.1459227467811157
E00024175,328,250,42,2,24,10,76.21951219512195,12.804878048780488,0.6097560975609756,7.317073170731707,3.048780487804878
E00024143,346,288,40,5,9,4,83.23699421965318,11.560693641618498,1.4450867052023122,2.601156069364162,1.1560693641618496
