OA,ts0390001,ts0390002,ts0390003,ts0390004,ts0390005,ts0390006,ts0390007,ts0390008,ts0390009,ts0390002_PCT,ts0390003_PCT,ts0390004_PCT,ts0390005_PCT,ts0390006_PCT,ts0390007_PCT,ts0390008_PCT,ts0390009_PCT
E00106461,510,444,28,13,15,16,8,8,22,87.05882352941177,5.490196078431373,2.549019607843137,2.941176470588235,3.1372549019607843,1.5686274509803921,1.5686274509803921,4.313725490196078
E00106462,363,332,21,14,7,3,2,1,7,91.46005509641874,5.785123966942149,3.8567493112947657,1.9283746556473829,0.8264462809917356,0.5509641873278237,0.27548209366391185,1.9283746556473829
E00106463,259,236,12,11,1,2,2,0,9,91.11969111969111,4.633204633204633,4.247104247104247,0.3861003861003861,0.7722007722007722,0.7722007722007722,0,3.474903474903475
E00106464,546,479,30,22,8,15,5,10,22,87.72893772893772,5.4945054945054945,4.029304029304029,1.465201465201465,2.7472527472527473,0.9157509157509158,1.8315018315018317,4.029304029304029
E00106465,415,384,17,15,2,7,3,4,7,92.53012048192771,4.096385542168675,3.614457831325301,0.48192771084337355,1.6867469879518073,0.7228915662650602,0.9638554216867471,1.6867469879518073
E00106466,293,260,23,19,4,1,0,1,9,88.73720136518772,7.849829351535837,6.484641638225256,1.3651877133105803,0.3412969283276451,0,0.3412969283276451,3.0716723549488054
E00106467,226,187,20,16,4,9,3,6,10,82.7433628318584,8.849557522123893,7.079646017699115,1.7699115044247788,3.982300884955752,1.3274336283185841,2.6548672566371683,4.424778761061947
E00106468,297,258,18,16,2,11,6,5,10,86.86868686868688,6.0606060606060606,5.387205387205387,0.6734006734006733,3.7037037037037033,2.0202020202020203,1.6835016835016834,3.3670033670033668
E00106469,299,270,10,7,3,6,3,3,13,90.3010033444816,3.3444816053511706,2.341137123745819,1.0033444816053512,2.0066889632107023,1.0033444816053512,1.0033444816053512,4.3478260869565215
E00106470,300,270,7,5,2,9,5,4,14,90,2.3333333333333335,1.6666666666666667,0.6666666666666667,3,1.6666666666666667,1.3333333333333335,4.666666666666667
E00106471,192,163,14,11,3,9,3,6,6,84.89583333333334,7.291666666666667,5.729166666666666,1.5625,4.6875,1.5625,3.125,3.125
E00106472,349,305,22,16,6,5,2,3,17,87.39255014326648,6.303724928366762,4.584527220630372,1.7191977077363898,1.4326647564469914,0.5730659025787965,0.8595988538681949,4.871060171919771
E00106473,426,383,15,11,4,13,2,11,15,89.90610328638498,3.5211267605633805,2.5821596244131455,0.9389671361502347,3.051643192488263,0.4694835680751174,2.5821596244131455,3.5211267605633805
E00106474,505,467,30,22,8,0,0,0,8,92.47524752475248,5.9405940594059405,4.356435643564356,1.5841584158415842,0,0,0,1.5841584158415842
E00106475,525,481,31,17,14,8,4,4,5,91.61904761904762,5.904761904761905,3.2380952380952377,2.666666666666667,1.5238095238095237,0.7619047619047619,0.7619047619047619,0.9523809523809524
E00106476,236,200,9,3,6,10,6,4,17,84.7457627118644,3.8135593220338984,1.2711864406779663,2.5423728813559325,4.23728813559322,2.5423728813559325,1.694915254237288,7.203389830508475
E00106477,368,314,14,9,5,14,5,9,26,85.32608695652173,3.804347826086957,2.4456521739130435,1.358695652173913,3.804347826086957,1.358695652173913,2.4456521739130435,7.065217391304348
E00106478,281,257,12,9,3,8,3,5,4,91.45907473309609,4.270462633451958,3.202846975088968,1.0676156583629894,2.8469750889679712,1.0676156583629894,1.7793594306049825,1.4234875444839856
E00106479,319,275,18,10,8,7,5,2,19,86.20689655172413,5.6426332288401255,3.1347962382445136,2.507836990595611,2.19435736677116,1.5673981191222568,0.6269592476489028,5.956112852664576
E00106480,381,343,15,11,4,10,1,9,13,90.02624671916011,3.937007874015748,2.8871391076115485,1.0498687664041995,2.6246719160104988,0.26246719160104987,2.3622047244094486,3.4120734908136483
E00106481,499,445,18,14,4,14,7,7,22,89.17835671342685,3.6072144288577155,2.80561122244489,0.8016032064128256,2.80561122244489,1.402805611222445,1.402805611222445,4.408817635270541
E00106482,257,229,20,14,6,1,1,0,7,89.10505836575877,7.782101167315175,5.447470817120623,2.3346303501945527,0.38910505836575876,0.38910505836575876,0,2.7237354085603114
E00106483,227,208,8,7,1,0,0,0,11,91.62995594713657,3.524229074889868,3.0837004405286343,0.4405286343612335,0,0,0,4.845814977973569
E00106484,290,261,15,13,2,5,1,4,9,90,5.172413793103448,4.482758620689655,0.6896551724137931,1.7241379310344827,0.3448275862068966,1.3793103448275863,3.103448275862069
E00106485,311,276,8,6,2,10,5,5,17,88.7459807073955,2.572347266881029,1.929260450160772,0.6430868167202572,3.215434083601286,1.607717041800643,1.607717041800643,5.466237942122187
E00106486,285,251,8,4,4,9,0,9,17,88.0701754385965,2.807017543859649,1.4035087719298245,1.4035087719298245,3.1578947368421053,0,3.1578947368421053,5.964912280701754
E00106487,292,270,13,10,3,3,0,3,6,92.46575342465754,4.4520547945205475,3.4246575342465753,1.0273972602739725,1.0273972602739725,0,1.0273972602739725,2.054794520547945
E00106488,303,269,9,9,0,9,3,6,16,88.77887788778878,2.9702970297029703,2.9702970297029703,0,2.9702970297029703,0.9900990099009901,1.9801980198019802,5.2805280528052805
E00106489,284,258,9,8,1,5,3,2,12,90.84507042253522,3.169014084507042,2.8169014084507045,0.35211267605633806,1.7605633802816902,1.056338028169014,0.7042253521126761,4.225352112676056
E00106490,291,268,8,3,5,5,1,4,10,92.09621993127148,2.7491408934707904,1.0309278350515463,1.718213058419244,1.718213058419244,0.3436426116838488,1.3745704467353952,3.436426116838488
E00106491,254,221,6,6,0,8,2,6,19,87.00787401574803,2.3622047244094486,2.3622047244094486,0,3.149606299212598,0.7874015748031495,2.3622047244094486,7.480314960629922
E00106492,268,236,13,9,4,11,5,6,8,88.05970149253731,4.850746268656716,3.3582089552238807,1.4925373134328357,4.104477611940299,1.8656716417910446,2.2388059701492535,2.9850746268656714
E00106493,250,228,13,10,3,8,3,5,1,91.2,5.2,4,1.2,3.2,1.2,2,0.4
