OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00090512,295,14,12,19,15,12,35,27,35,26,15,22,17,15,7,9,5,2,8,4.745762711864407,4.067796610169491,6.440677966101695,5.084745762711865,4.067796610169491,11.864406779661017,9.152542372881356,11.864406779661017,8.813559322033898,5.084745762711865,7.457627118644068,5.762711864406779,5.084745762711865,2.3728813559322033,3.050847457627119,1.694915254237288,0.6779661016949152,2.711864406779661
E00090514,323,16,18,12,16,47,27,30,23,23,19,20,24,16,13,13,1,4,1,4.953560371517028,5.572755417956656,3.7151702786377707,4.953560371517028,14.551083591331269,8.359133126934983,9.287925696594428,7.120743034055728,7.120743034055728,5.88235294117647,6.191950464396285,7.430340557275541,4.953560371517028,4.024767801857585,4.024767801857585,0.30959752321981426,1.238390092879257,0.30959752321981426
E00090515,299,11,17,20,11,34,17,20,18,15,30,27,16,14,10,7,10,11,11,3.678929765886288,5.68561872909699,6.688963210702341,3.678929765886288,11.37123745819398,5.68561872909699,6.688963210702341,6.0200668896321075,5.016722408026756,10.033444816053512,9.03010033444816,5.351170568561873,4.682274247491638,3.3444816053511706,2.341137123745819,3.3444816053511706,3.678929765886288,3.678929765886288
E00090516,324,14,21,21,17,18,24,29,34,30,15,16,28,13,14,12,8,5,5,4.320987654320987,6.481481481481481,6.481481481481481,5.246913580246913,5.555555555555555,7.4074074074074066,8.950617283950617,10.493827160493826,9.25925925925926,4.62962962962963,4.938271604938271,8.641975308641975,4.012345679012346,4.320987654320987,3.7037037037037033,2.4691358024691357,1.5432098765432098,1.5432098765432098
E00090517,531,26,27,29,24,20,67,74,37,47,43,42,29,18,28,7,0,7,6,4.8964218455743875,5.084745762711865,5.4613935969868175,4.519774011299435,3.766478342749529,12.617702448210924,13.93596986817326,6.96798493408663,8.851224105461393,8.097928436911488,7.909604519774012,5.4613935969868175,3.389830508474576,5.273069679849341,1.3182674199623352,0,1.3182674199623352,1.1299435028248588
E00090518,451,19,32,26,22,38,56,51,44,40,25,39,14,12,9,7,5,11,1,4.212860310421286,7.095343680709535,5.764966740576496,4.878048780487805,8.425720620842572,12.416851441241686,11.30820399113082,9.75609756097561,8.869179600886918,5.543237250554324,8.647450110864744,3.1042128603104215,2.6607538802660753,1.9955654101995564,1.5521064301552108,1.1086474501108647,2.4390243902439024,0.22172949002217296
E00090519,354,14,24,24,25,17,32,22,33,33,23,20,19,24,13,15,4,6,6,3.954802259887006,6.779661016949152,6.779661016949152,7.062146892655368,4.80225988700565,9.03954802259887,6.214689265536723,9.322033898305085,9.322033898305085,6.497175141242938,5.649717514124294,5.367231638418079,6.779661016949152,3.672316384180791,4.23728813559322,1.1299435028248588,1.694915254237288,1.694915254237288
E00090520,467,18,17,19,16,41,71,53,53,36,22,30,36,17,11,8,9,4,6,3.854389721627409,3.640256959314775,4.068522483940043,3.4261241970021414,8.779443254817988,15.203426124197003,11.349036402569594,11.349036402569594,7.708779443254818,4.710920770877944,6.423982869379015,7.708779443254818,3.640256959314775,2.355460385438972,1.7130620985010707,1.9271948608137044,0.8565310492505354,1.284796573875803
E00090521,341,16,15,18,17,20,38,42,32,25,31,24,15,10,18,7,8,2,3,4.69208211143695,4.398826979472141,5.278592375366569,4.9853372434017595,5.865102639296188,11.143695014662756,12.316715542521994,9.3841642228739,7.331378299120235,9.090909090909092,7.038123167155426,4.398826979472141,2.932551319648094,5.278592375366569,2.0527859237536656,2.346041055718475,0.5865102639296188,0.8797653958944283
E00090522,385,13,26,35,36,24,24,30,19,34,32,31,23,17,19,11,4,2,5,3.3766233766233764,6.753246753246753,9.090909090909092,9.35064935064935,6.233766233766234,6.233766233766234,7.792207792207792,4.935064935064935,8.831168831168831,8.311688311688311,8.051948051948052,5.974025974025974,4.415584415584416,4.935064935064935,2.857142857142857,1.0389610389610389,0.5194805194805194,1.2987012987012987
E00090523,250,24,17,20,9,5,24,34,19,12,15,11,14,10,13,6,5,7,5,9.6,6.800000000000001,8,3.5999999999999996,2,9.6,13.600000000000001,7.6,4.8,6,4.3999999999999995,5.6000000000000005,4,5.2,2.4,2,2.8000000000000003,2
E00090524,281,26,21,14,17,9,25,38,28,23,12,13,10,18,9,7,5,2,4,9.252669039145907,7.473309608540925,4.98220640569395,6.049822064056939,3.202846975088968,8.896797153024911,13.523131672597867,9.9644128113879,8.185053380782918,4.270462633451958,4.6263345195729535,3.558718861209965,6.405693950177936,3.202846975088968,2.491103202846975,1.7793594306049825,0.7117437722419928,1.4234875444839856
E00090525,373,19,18,41,38,24,26,23,16,28,37,20,24,20,16,10,7,4,2,5.093833780160858,4.825737265415549,10.991957104557642,10.187667560321715,6.434316353887399,6.970509383378016,6.166219839142091,4.289544235924933,7.506702412868632,9.919571045576408,5.361930294906166,6.434316353887399,5.361930294906166,4.289544235924933,2.680965147453083,1.876675603217158,1.0723860589812333,0.5361930294906166
E00090526,186,6,1,3,1,17,41,38,12,9,12,13,14,8,4,3,3,1,0,3.225806451612903,0.5376344086021506,1.6129032258064515,0.5376344086021506,9.13978494623656,22.043010752688172,20.43010752688172,6.451612903225806,4.838709677419355,6.451612903225806,6.989247311827956,7.526881720430108,4.301075268817205,2.1505376344086025,1.6129032258064515,1.6129032258064515,0.5376344086021506,0
E00090527,324,27,40,28,20,8,20,28,24,36,22,14,20,13,14,4,4,1,1,8.333333333333332,12.345679012345679,8.641975308641975,6.172839506172839,2.4691358024691357,6.172839506172839,8.641975308641975,7.4074074074074066,11.11111111111111,6.790123456790123,4.320987654320987,6.172839506172839,4.012345679012346,4.320987654320987,1.2345679012345678,1.2345679012345678,0.30864197530864196,0.30864197530864196
E00090528,315,7,14,15,8,39,40,33,22,27,23,18,15,13,10,11,6,6,8,2.2222222222222223,4.444444444444445,4.761904761904762,2.5396825396825395,12.380952380952381,12.698412698412698,10.476190476190476,6.984126984126984,8.571428571428571,7.301587301587302,5.714285714285714,4.761904761904762,4.1269841269841265,3.1746031746031744,3.492063492063492,1.9047619047619049,1.9047619047619049,2.5396825396825395
E00090529,342,22,25,27,23,21,22,39,39,27,16,20,20,13,6,9,1,4,8,6.432748538011696,7.309941520467836,7.894736842105263,6.725146198830409,6.140350877192982,6.432748538011696,11.403508771929824,11.403508771929824,7.894736842105263,4.678362573099415,5.847953216374268,5.847953216374268,3.8011695906432745,1.7543859649122806,2.631578947368421,0.29239766081871343,1.1695906432748537,2.3391812865497075
E00090530,251,13,11,12,5,17,29,24,26,26,24,18,19,10,3,7,3,0,4,5.179282868525896,4.382470119521913,4.780876494023905,1.9920318725099602,6.772908366533864,11.553784860557768,9.56175298804781,10.358565737051793,10.358565737051793,9.56175298804781,7.171314741035857,7.569721115537849,3.9840637450199203,1.1952191235059761,2.788844621513944,1.1952191235059761,0,1.593625498007968
E00090531,436,19,30,21,30,48,48,36,38,41,26,24,17,13,9,17,5,8,6,4.3577981651376145,6.8807339449541285,4.81651376146789,6.8807339449541285,11.009174311926607,11.009174311926607,8.256880733944955,8.715596330275229,9.403669724770642,5.963302752293578,5.5045871559633035,3.89908256880734,2.981651376146789,2.064220183486239,3.89908256880734,1.146788990825688,1.834862385321101,1.3761467889908259
E00090532,189,11,15,5,6,9,23,10,15,14,13,9,9,9,8,11,4,5,13,5.82010582010582,7.936507936507936,2.6455026455026456,3.1746031746031744,4.761904761904762,12.16931216931217,5.291005291005291,7.936507936507936,7.4074074074074066,6.878306878306878,4.761904761904762,4.761904761904762,4.761904761904762,4.232804232804233,5.82010582010582,2.1164021164021163,2.6455026455026456,6.878306878306878
E00090533,341,18,27,28,14,25,26,22,28,28,17,16,24,13,14,16,8,7,10,5.278592375366569,7.9178885630498534,8.211143695014663,4.105571847507331,7.331378299120235,7.624633431085044,6.451612903225806,8.211143695014663,8.211143695014663,4.9853372434017595,4.69208211143695,7.038123167155426,3.812316715542522,4.105571847507331,4.69208211143695,2.346041055718475,2.0527859237536656,2.932551319648094
E00090534,404,21,22,17,29,18,38,37,29,27,26,26,23,24,16,17,12,11,11,5.198019801980198,5.445544554455446,4.207920792079208,7.1782178217821775,4.455445544554455,9.405940594059405,9.158415841584159,7.1782178217821775,6.683168316831684,6.435643564356436,6.435643564356436,5.693069306930694,5.9405940594059405,3.9603960396039604,4.207920792079208,2.9702970297029703,2.722772277227723,2.722772277227723
E00090535,200,10,2,2,4,17,20,16,14,15,21,14,15,12,10,5,7,8,8,5,1,1,2,8.5,10,8,7.000000000000001,7.5,10.5,7.000000000000001,7.5,6,5,2.5,3.5000000000000004,4,4
E00090536,468,20,23,15,5,24,53,45,49,45,27,30,30,28,23,31,11,5,4,4.273504273504273,4.914529914529915,3.205128205128205,1.0683760683760684,5.128205128205128,11.324786324786325,9.615384615384617,10.47008547008547,9.615384615384617,5.769230769230769,6.41025641025641,6.41025641025641,5.982905982905983,4.914529914529915,6.623931623931624,2.3504273504273505,1.0683760683760684,0.8547008547008548
E00090537,388,19,23,28,19,19,31,44,37,39,22,21,18,23,11,11,7,6,10,4.896907216494846,5.927835051546391,7.216494845360824,4.896907216494846,4.896907216494846,7.989690721649484,11.34020618556701,9.536082474226804,10.051546391752577,5.670103092783505,5.412371134020619,4.639175257731959,5.927835051546391,2.8350515463917527,2.8350515463917527,1.804123711340206,1.5463917525773196,2.5773195876288657
E00090539,174,9,12,9,10,9,7,9,13,15,7,11,16,13,12,7,4,9,2,5.172413793103448,6.896551724137931,5.172413793103448,5.747126436781609,5.172413793103448,4.022988505747127,5.172413793103448,7.471264367816093,8.620689655172415,4.022988505747127,6.321839080459771,9.195402298850574,7.471264367816093,6.896551724137931,4.022988505747127,2.2988505747126435,5.172413793103448,1.1494252873563218
E00090540,248,20,21,7,6,14,20,24,32,21,10,20,10,10,15,6,6,2,4,8.064516129032258,8.46774193548387,2.82258064516129,2.4193548387096775,5.64516129032258,8.064516129032258,9.67741935483871,12.903225806451612,8.46774193548387,4.032258064516129,8.064516129032258,4.032258064516129,4.032258064516129,6.048387096774194,2.4193548387096775,2.4193548387096775,0.8064516129032258,1.6129032258064515
E00090541,328,32,29,20,14,19,42,21,32,33,24,13,9,11,5,6,8,7,3,9.75609756097561,8.841463414634147,6.097560975609756,4.2682926829268295,5.7926829268292686,12.804878048780488,6.402439024390244,9.75609756097561,10.060975609756099,7.317073170731707,3.9634146341463414,2.7439024390243905,3.353658536585366,1.524390243902439,1.8292682926829267,2.4390243902439024,2.1341463414634148,0.9146341463414633
E00090542,308,20,17,18,21,21,21,27,20,23,19,21,28,7,12,8,11,3,11,6.493506493506493,5.51948051948052,5.844155844155844,6.8181818181818175,6.8181818181818175,6.8181818181818175,8.766233766233766,6.493506493506493,7.467532467532467,6.1688311688311686,6.8181818181818175,9.090909090909092,2.272727272727273,3.896103896103896,2.5974025974025974,3.571428571428571,0.974025974025974,3.571428571428571
E00090543,312,9,20,7,11,14,33,13,18,25,23,18,25,18,15,23,18,12,10,2.8846153846153846,6.41025641025641,2.2435897435897436,3.5256410256410255,4.487179487179487,10.576923076923077,4.166666666666666,5.769230769230769,8.012820512820513,7.371794871794872,5.769230769230769,8.012820512820513,5.769230769230769,4.807692307692308,7.371794871794872,5.769230769230769,3.8461538461538463,3.205128205128205
E00090545,332,8,15,29,15,25,26,27,31,20,35,18,15,19,12,16,7,8,6,2.4096385542168677,4.518072289156627,8.734939759036145,4.518072289156627,7.530120481927711,7.83132530120482,8.132530120481928,9.33734939759036,6.024096385542169,10.542168674698797,5.421686746987952,4.518072289156627,5.72289156626506,3.614457831325301,4.819277108433735,2.108433734939759,2.4096385542168677,1.8072289156626504
E00090546,351,12,13,17,11,42,44,38,21,23,19,18,13,14,12,10,16,10,18,3.418803418803419,3.7037037037037033,4.843304843304843,3.133903133903134,11.965811965811966,12.535612535612536,10.826210826210826,5.982905982905983,6.552706552706552,5.413105413105413,5.128205128205128,3.7037037037037033,3.9886039886039883,3.418803418803419,2.849002849002849,4.5584045584045585,2.849002849002849,5.128205128205128
E00090547,273,16,7,0,4,29,57,45,26,11,8,21,20,11,5,9,2,0,2,5.86080586080586,2.564102564102564,0,1.465201465201465,10.622710622710622,20.87912087912088,16.483516483516482,9.523809523809524,4.029304029304029,2.93040293040293,7.6923076923076925,7.326007326007327,4.029304029304029,1.8315018315018317,3.296703296703297,0.7326007326007326,0,0.7326007326007326
E00090548,249,9,4,10,1,24,36,24,21,21,15,13,15,17,11,9,9,5,5,3.614457831325301,1.6064257028112447,4.016064257028113,0.4016064257028112,9.63855421686747,14.457831325301203,9.63855421686747,8.433734939759036,8.433734939759036,6.024096385542169,5.220883534136546,6.024096385542169,6.827309236947792,4.417670682730924,3.614457831325301,3.614457831325301,2.0080321285140563,2.0080321285140563
E00090549,305,9,20,18,17,15,49,25,21,19,26,13,11,13,11,13,7,9,9,2.9508196721311477,6.557377049180328,5.901639344262295,5.573770491803279,4.918032786885246,16.065573770491802,8.19672131147541,6.885245901639345,6.229508196721312,8.524590163934425,4.2622950819672125,3.606557377049181,4.2622950819672125,3.606557377049181,4.2622950819672125,2.2950819672131146,2.9508196721311477,2.9508196721311477
E00090550,195,7,8,8,14,14,32,23,16,10,13,15,8,6,5,13,3,0,0,3.5897435897435894,4.102564102564102,4.102564102564102,7.179487179487179,7.179487179487179,16.41025641025641,11.794871794871794,8.205128205128204,5.128205128205128,6.666666666666667,7.6923076923076925,4.102564102564102,3.076923076923077,2.564102564102564,6.666666666666667,1.5384615384615385,0,0
E00090551,415,35,36,33,21,22,31,34,34,43,24,24,17,22,14,8,9,6,2,8.433734939759036,8.674698795180722,7.951807228915662,5.0602409638554215,5.301204819277109,7.46987951807229,8.19277108433735,8.19277108433735,10.361445783132531,5.783132530120482,5.783132530120482,4.096385542168675,5.301204819277109,3.3734939759036147,1.9277108433734942,2.1686746987951806,1.4457831325301205,0.48192771084337355
E00090552,310,20,17,9,9,26,41,31,27,28,16,16,20,12,8,12,10,6,2,6.451612903225806,5.483870967741936,2.903225806451613,2.903225806451613,8.38709677419355,13.225806451612904,10,8.709677419354838,9.032258064516128,5.161290322580645,5.161290322580645,6.451612903225806,3.870967741935484,2.5806451612903225,3.870967741935484,3.225806451612903,1.935483870967742,0.6451612903225806
E00090553,273,16,22,19,12,11,15,20,18,24,15,11,6,10,11,13,14,9,27,5.86080586080586,8.058608058608058,6.95970695970696,4.395604395604396,4.029304029304029,5.4945054945054945,7.326007326007327,6.593406593406594,8.791208791208792,5.4945054945054945,4.029304029304029,2.197802197802198,3.6630036630036633,4.029304029304029,4.761904761904762,5.128205128205128,3.296703296703297,9.89010989010989
E00090554,304,26,23,15,17,28,26,30,32,25,15,15,9,8,3,3,12,7,10,8.552631578947368,7.565789473684211,4.934210526315789,5.592105263157895,9.210526315789473,8.552631578947368,9.868421052631579,10.526315789473683,8.223684210526317,4.934210526315789,4.934210526315789,2.9605263157894735,2.631578947368421,0.9868421052631579,0.9868421052631579,3.9473684210526314,2.302631578947368,3.289473684210526
E00090555,302,24,20,17,22,17,32,18,19,19,22,23,15,14,8,12,10,4,6,7.9470198675496695,6.622516556291391,5.629139072847682,7.28476821192053,5.629139072847682,10.596026490066226,5.960264900662252,6.291390728476822,6.291390728476822,7.28476821192053,7.6158940397351,4.966887417218543,4.635761589403973,2.6490066225165565,3.9735099337748347,3.3112582781456954,1.3245033112582782,1.9867549668874174
E00090556,367,11,18,33,22,22,28,19,16,23,35,24,27,25,15,15,7,5,22,2.997275204359673,4.904632152588556,8.991825613079019,5.994550408719346,5.994550408719346,7.629427792915531,5.177111716621254,4.35967302452316,6.267029972752043,9.536784741144414,6.539509536784741,7.3569482288828345,6.811989100817439,4.087193460490464,4.087193460490464,1.9073569482288828,1.3623978201634876,5.994550408719346
E00090557,251,10,13,17,6,15,19,21,11,21,22,19,21,12,15,11,6,6,6,3.9840637450199203,5.179282868525896,6.772908366533864,2.3904382470119523,5.9760956175298805,7.569721115537849,8.366533864541832,4.382470119521913,8.366533864541832,8.764940239043826,7.569721115537849,8.366533864541832,4.780876494023905,5.9760956175298805,4.382470119521913,2.3904382470119523,2.3904382470119523,2.3904382470119523
E00090558,181,16,10,3,4,5,14,22,27,19,13,18,11,7,7,3,2,0,0,8.83977900552486,5.524861878453039,1.6574585635359116,2.209944751381215,2.7624309392265194,7.734806629834254,12.154696132596685,14.917127071823206,10.497237569060774,7.18232044198895,9.94475138121547,6.077348066298343,3.867403314917127,3.867403314917127,1.6574585635359116,1.1049723756906076,0,0
E00090559,340,16,18,23,24,27,16,27,24,28,18,35,17,17,10,9,12,4,15,4.705882352941177,5.294117647058823,6.764705882352941,7.0588235294117645,7.941176470588235,4.705882352941177,7.941176470588235,7.0588235294117645,8.235294117647058,5.294117647058823,10.294117647058822,5,5,2.941176470588235,2.6470588235294117,3.5294117647058822,1.1764705882352942,4.411764705882353
