OA,ts0080001,ts0080002,ts0080003,ts0080002_PCT,ts0080003_PCT
W00008057,361,188,173,52.07756232686981,47.92243767313019
W00008060,276,134,142,48.55072463768116,51.449275362318836
W00008061,260,140,120,53.84615384615385,46.15384615384615
W00008063,280,148,132,52.85714285714286,47.14285714285714
W00008065,346,190,156,54.91329479768786,45.08670520231214
W00008075,298,146,152,48.99328859060403,51.006711409395976
W00008076,329,174,155,52.88753799392097,47.11246200607903
W00008077,302,147,155,48.675496688741724,51.324503311258276
W00008078,285,141,144,49.473684210526315,50.526315789473685
W00008079,390,205,185,52.56410256410257,47.43589743589743
W00008080,479,234,245,48.8517745302714,51.1482254697286
W00008116,253,139,114,54.9407114624506,45.059288537549406
W00008117,231,110,121,47.61904761904761,52.38095238095239
W00008118,265,146,119,55.094339622641506,44.905660377358494
W00008119,289,114,175,39.44636678200692,60.553633217993074
W00008120,233,127,106,54.506437768240346,45.493562231759654
W00008121,271,148,123,54.61254612546126,45.38745387453875
W00008122,259,137,122,52.8957528957529,47.10424710424711
W00008178,509,247,262,48.52652259332024,51.47347740667977
W00008179,251,122,129,48.60557768924303,51.39442231075697
W00008181,284,144,140,50.70422535211267,49.29577464788733
W00008182,454,225,229,49.55947136563877,50.440528634361236
W00008220,205,117,88,57.073170731707314,42.926829268292686
W00008222,492,260,232,52.84552845528455,47.15447154471545
W00008223,327,163,164,49.84709480122324,50.15290519877675
W00008224,304,168,136,55.26315789473685,44.73684210526316
W00008225,242,130,112,53.71900826446281,46.28099173553719
W00008058,253,134,119,52.96442687747036,47.03557312252965
W00008059,417,219,198,52.51798561151079,47.482014388489205
W00008062,301,147,154,48.837209302325576,51.162790697674424
W00008064,277,144,133,51.985559566786996,48.014440433213
W00008066,314,161,153,51.27388535031847,48.72611464968153
W00008123,276,140,136,50.72463768115942,49.275362318840585
W00008124,273,142,131,52.01465201465202,47.985347985347985
W00008125,243,133,110,54.73251028806584,45.267489711934154
W00008126,258,145,113,56.201550387596896,43.798449612403104
W00008127,239,133,106,55.64853556485355,44.35146443514644
W00008128,283,161,122,56.8904593639576,43.109540636042404
W00008226,296,153,143,51.689189189189186,48.310810810810814
W00008227,216,106,110,49.074074074074076,50.92592592592593
W00008228,274,156,118,56.934306569343065,43.06569343065693
W00008229,329,175,154,53.191489361702125,46.808510638297875
W00009818,256,138,118,53.90625,46.09375
W00009819,216,118,98,54.629629629629626,45.370370370370374
W00009820,164,80,84,48.78048780487805,51.21951219512195
W00008072,303,143,160,47.194719471947195,52.8052805280528
W00008074,270,145,125,53.70370370370371,46.2962962962963
W00008180,519,263,256,50.67437379576107,49.32562620423892
W00008183,347,192,155,55.3314121037464,44.668587896253605
W00008069,247,132,115,53.441295546558706,46.558704453441294
W00008070,325,167,158,51.38461538461539,48.61538461538461
W00008071,244,137,107,56.14754098360656,43.85245901639344
W00008073,254,144,110,56.69291338582677,43.30708661417323
W00008184,248,133,115,53.62903225806451,46.37096774193548
W00008136,238,128,110,53.78151260504202,46.21848739495798
W00008139,318,174,144,54.71698113207547,45.28301886792453
W00008140,266,143,123,53.75939849624061,46.2406015037594
W00008141,331,161,170,48.6404833836858,51.3595166163142
W00008142,446,238,208,53.36322869955157,46.63677130044843
W00008137,358,171,187,47.76536312849162,52.23463687150838
W00008138,324,149,175,45.98765432098765,54.01234567901234
W00008147,325,169,156,52,48
W00008148,364,183,181,50.27472527472527,49.72527472527473
W00008143,277,139,138,50.18050541516246,49.81949458483754
W00008144,329,166,163,50.455927051671736,49.544072948328264
W00008145,325,157,168,48.30769230769231,51.69230769230769
W00008146,211,111,100,52.60663507109005,47.39336492890995
W00008173,316,156,160,49.36708860759494,50.63291139240506
W00008174,266,132,134,49.62406015037594,50.37593984962406
W00008175,269,139,130,51.6728624535316,48.3271375464684
W00008176,225,116,109,51.55555555555556,48.44444444444444
W00008177,266,125,141,46.99248120300752,53.00751879699248
W00008149,225,121,104,53.77777777777778,46.22222222222222
W00008150,478,234,244,48.95397489539749,51.04602510460251
W00008151,253,131,122,51.77865612648221,48.22134387351779
W00008152,246,121,125,49.1869918699187,50.81300813008131
