OA,ts0320001,ts0320002,ts0320003,ts0320004,ts0320005,ts0320006,ts0320007,ts0320008,ts0320009,ts0320010,ts0320002_PCT,ts0320003_PCT,ts0320004_PCT,ts0320005_PCT,ts0320006_PCT,ts0320007_PCT,ts0320008_PCT,ts0320009_PCT,ts0320010_PCT
W00008044,293,9,13,6,1,4,0,2,2,256,3.0716723549488054,4.436860068259386,2.04778156996587,0.3412969283276451,1.3651877133105803,0,0.6825938566552902,0.6825938566552902,87.37201365187714
W00008045,315,6,22,3,1,5,0,1,3,274,1.9047619047619049,6.984126984126984,0.9523809523809524,0.31746031746031744,1.5873015873015872,0,0.31746031746031744,0.9523809523809524,86.98412698412699
W00008046,293,9,20,2,2,1,0,0,0,259,3.0716723549488054,6.825938566552901,0.6825938566552902,0.6825938566552902,0.3412969283276451,0,0,0,88.39590443686008
W00008047,404,11,28,5,2,3,0,1,0,354,2.722772277227723,6.9306930693069315,1.2376237623762376,0.49504950495049505,0.7425742574257426,0,0.24752475247524752,0,87.62376237623762
W00008049,366,18,27,6,1,1,0,0,0,313,4.918032786885246,7.377049180327869,1.639344262295082,0.273224043715847,0.273224043715847,0,0,0,85.51912568306011
W00008050,191,0,9,0,0,1,0,0,0,181,0,4.712041884816754,0,0,0.5235602094240838,0,0,0,94.76439790575915
W00008051,287,6,26,3,1,4,0,0,0,247,2.0905923344947737,9.059233449477352,1.0452961672473868,0.34843205574912894,1.3937282229965158,0,0,0,86.06271777003485
W00008052,288,10,28,7,0,2,0,7,0,234,3.4722222222222223,9.722222222222223,2.430555555555556,0,0.6944444444444444,0,2.430555555555556,0,81.25
W00008053,267,6,13,2,3,2,0,0,0,241,2.247191011235955,4.868913857677903,0.7490636704119851,1.1235955056179776,0.7490636704119851,0,0,0,90.2621722846442
W00008055,285,7,25,3,0,2,0,2,1,245,2.456140350877193,8.771929824561402,1.0526315789473684,0,0.7017543859649122,0,0.7017543859649122,0.3508771929824561,85.96491228070175
W00008056,210,12,21,11,1,2,0,1,1,161,5.714285714285714,10,5.238095238095238,0.4761904761904762,0.9523809523809524,0,0.4761904761904762,0.4761904761904762,76.66666666666667
W00008057,357,7,32,7,2,6,0,1,0,302,1.9607843137254901,8.96358543417367,1.9607843137254901,0.5602240896358543,1.680672268907563,0,0.2801120448179272,0,84.593837535014
