OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
E00078231,338,206,47,54,5,3,1,1,0,0,0,0,0,0,1,0,15,6,16,6,60.946745562130175,13.905325443786982,15.976331360946746,1.4792899408284024,0.8875739644970414,0.2958579881656805,0.2958579881656805,0,0,0,0,0,0,0.2958579881656805,0,4.437869822485207,1.7751479289940828,4.733727810650888,1.7751479289940828
E00078232,272,156,58,41,1,2,3,0,1,1,1,0,0,0,0,0,9,2,9,2,57.35294117647059,21.323529411764707,15.073529411764705,0.3676470588235294,0.7352941176470588,1.1029411764705883,0,0.3676470588235294,0.3676470588235294,0.3676470588235294,0,0,0,0,0,3.308823529411765,0.7352941176470588,3.308823529411765,0.7352941176470588
E00078235,566,320,77,95,2,4,4,0,3,0,0,0,0,1,0,0,45,19,45,19,56.53710247349824,13.604240282685511,16.784452296819786,0.35335689045936397,0.7067137809187279,0.7067137809187279,0,0.5300353356890459,0,0,0,0,0.17667844522968199,0,0,7.950530035335689,3.356890459363958,7.950530035335689,3.356890459363958
E00078236,344,186,64,49,5,0,9,4,1,0,0,0,0,4,0,0,18,13,18,13,54.06976744186046,18.6046511627907,14.244186046511627,1.4534883720930232,0,2.616279069767442,1.1627906976744187,0.29069767441860467,0,0,0,0,1.1627906976744187,0,0,5.232558139534884,3.77906976744186,5.232558139534884,3.77906976744186
E00078237,320,188,39,60,3,2,3,1,2,0,0,0,0,0,1,0,14,10,15,10,58.75,12.1875,18.75,0.9375,0.625,0.9375,0.3125,0.625,0,0,0,0,0,0.3125,0,4.375,3.125,4.6875,3.125
E00078238,304,172,39,52,1,2,2,1,0,1,0,0,0,0,0,1,31,4,31,5,56.57894736842105,12.828947368421053,17.105263157894736,0.3289473684210526,0.6578947368421052,0.6578947368421052,0.3289473684210526,0,0.3289473684210526,0,0,0,0,0,0.3289473684210526,10.197368421052632,1.3157894736842104,10.197368421052632,1.644736842105263
E00078239,450,260,68,62,7,1,3,2,1,0,0,0,0,0,0,0,32,17,32,17,57.77777777777777,15.11111111111111,13.777777777777779,1.5555555555555556,0.2222222222222222,0.6666666666666667,0.4444444444444444,0.2222222222222222,0,0,0,0,0,0,0,7.111111111111111,3.7777777777777777,7.111111111111111,3.7777777777777777
E00078243,555,309,86,106,9,2,6,2,0,0,2,0,0,2,0,0,28,9,28,9,55.67567567567567,15.495495495495495,19.0990990990991,1.6216216216216217,0.36036036036036034,1.0810810810810811,0.36036036036036034,0,0,0.36036036036036034,0,0,0.36036036036036034,0,0,5.045045045045045,1.6216216216216217,5.045045045045045,1.6216216216216217
E00078244,305,175,54,60,2,1,7,5,2,0,0,0,0,0,0,0,4,2,4,2,57.377049180327866,17.704918032786885,19.672131147540984,0.6557377049180327,0.32786885245901637,2.2950819672131146,1.639344262295082,0.6557377049180327,0,0,0,0,0,0,0,1.3114754098360655,0.6557377049180327,1.3114754098360655,0.6557377049180327
E00078245,409,244,70,56,4,2,3,0,0,0,0,0,0,3,0,1,26,3,26,4,59.65770171149144,17.114914425427873,13.691931540342297,0.9779951100244498,0.4889975550122249,0.7334963325183375,0,0,0,0,0,0,0.7334963325183375,0,0.24449877750611246,6.356968215158925,0.7334963325183375,6.356968215158925,0.9779951100244498
E00078247,282,164,58,38,2,0,5,1,1,1,0,2,0,0,0,0,11,4,11,4,58.156028368794324,20.56737588652482,13.47517730496454,0.7092198581560284,0,1.773049645390071,0.3546099290780142,0.3546099290780142,0.3546099290780142,0,0.7092198581560284,0,0,0,0,3.900709219858156,1.4184397163120568,3.900709219858156,1.4184397163120568
E00078248,241,146,59,26,0,0,0,0,0,0,0,0,0,0,1,0,7,2,8,2,60.58091286307054,24.481327800829874,10.78838174273859,0,0,0,0,0,0,0,0,0,0,0.4149377593360996,0,2.904564315352697,0.8298755186721992,3.319502074688797,0.8298755186721992
E00078249,433,244,73,77,3,2,10,0,5,1,0,1,0,3,0,0,13,11,13,11,56.35103926096998,16.859122401847575,17.782909930715935,0.6928406466512702,0.4618937644341801,2.3094688221709005,0,1.1547344110854503,0.23094688221709006,0,0.23094688221709006,0,0.6928406466512702,0,0,3.0023094688221708,2.5404157043879905,3.0023094688221708,2.5404157043879905
E00078250,260,154,52,33,1,2,3,0,3,0,0,0,0,0,1,0,6,8,7,8,59.23076923076923,20,12.692307692307692,0.38461538461538464,0.7692307692307693,1.153846153846154,0,1.153846153846154,0,0,0,0,0,0.38461538461538464,0,2.307692307692308,3.076923076923077,2.6923076923076925,3.076923076923077
