OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
W00003685,187,57,23,34,120,15,53,20,23,10,20,10,8,2,32,21,11,0,0,10,4,6,30.481283422459892,12.299465240641712,18.181818181818183,64.171122994652407,8.0213903743315509,28.342245989304814,10.695187165775401,12.299465240641712,5.347593582887701,10.695187165775401,5.347593582887701,4.27807486631016,1.06951871657754,17.11229946524064,11.229946524064172,5.88235294117647,0,0,5.347593582887701,2.13903743315508,3.2085561497326207
W00003687,137,44,19,25,84,18,39,15,14,10,15,7,7,1,12,7,5,0,0,9,4,5,32.11678832116788,13.86861313868613,18.248175182481752,61.31386861313869,13.138686131386862,28.467153284671532,10.948905109489052,10.218978102189782,7.2992700729927,10.948905109489052,5.109489051094891,5.109489051094891,0.7299270072992701,8.75912408759124,5.109489051094891,3.64963503649635,0,0,6.569343065693431,2.9197080291970803,3.64963503649635
W00003689,107,31,17,14,70,19,30,14,8,8,13,6,7,0,8,4,4,0,0,6,5,1,28.971962616822427,15.887850467289718,13.084112149532709,65.42056074766354,17.75700934579439,28.037383177570092,13.084112149532709,7.476635514018691,7.476635514018691,12.149532710280374,5.607476635514018,6.5420560747663545,0,7.476635514018691,3.7383177570093453,3.7383177570093453,0,0,5.607476635514018,4.672897196261682,0.9345794392523363
W00003690,136,44,19,25,84,13,47,26,17,4,13,7,5,1,11,4,7,0,0,8,0,8,32.35294117647059,13.970588235294118,18.38235294117647,61.76470588235294,9.558823529411764,34.55882352941176,19.11764705882353,12.5,2.941176470588235,9.558823529411764,5.147058823529411,3.6764705882352944,0.7352941176470588,8.088235294117647,2.941176470588235,5.147058823529411,0,0,5.88235294117647,0,5.88235294117647
W00003691,103,22,11,11,75,16,33,13,12,8,18,11,7,0,8,4,4,0,0,6,2,4,21.35922330097087,10.679611650485436,10.679611650485436,72.81553398058253,15.53398058252427,32.038834951456316,12.62135922330097,11.650485436893204,7.766990291262135,17.475728155339805,10.679611650485436,6.796116504854369,0,7.766990291262135,3.8834951456310676,3.8834951456310676,0,0,5.825242718446602,1.9417475728155338,3.8834951456310676
W00003686,142,39,18,21,100,28,50,19,20,11,13,6,7,0,9,3,6,0,0,3,2,1,27.464788732394368,12.676056338028168,14.788732394366196,70.4225352112676,19.718309859154928,35.2112676056338,13.380281690140844,14.084507042253522,7.746478873239436,9.15492957746479,4.225352112676056,4.929577464788732,0,6.338028169014084,2.112676056338028,4.225352112676056,0,0,2.112676056338028,1.4084507042253522,0.7042253521126761
W00003688,115,42,30,12,69,8,47,18,14,15,10,3,7,0,4,4,0,0,0,4,2,2,36.52173913043478,26.08695652173913,10.434782608695652,60,6.956521739130435,40.869565217391305,15.65217391304348,12.173913043478262,13.043478260869565,8.695652173913043,2.608695652173913,6.086956521739131,0,3.4782608695652173,3.4782608695652173,0,0,0,3.4782608695652173,1.7391304347826086,1.7391304347826086
W00003692,158,41,21,20,106,27,53,24,14,15,19,12,5,2,7,2,5,0,0,11,3,8,25.949367088607595,13.291139240506327,12.658227848101266,67.08860759493672,17.088607594936708,33.54430379746836,15.18987341772152,8.860759493670885,9.49367088607595,12.025316455696203,7.59493670886076,3.1645569620253164,1.2658227848101267,4.430379746835443,1.2658227848101267,3.1645569620253164,0,0,6.962025316455696,1.89873417721519,5.063291139240507
W00003693,135,39,25,14,86,23,33,16,13,4,15,7,5,3,13,2,11,2,2,10,2,8,28.888888888888886,18.51851851851852,10.37037037037037,63.70370370370371,17.037037037037038,24.444444444444443,11.851851851851853,9.62962962962963,2.9629629629629632,11.11111111111111,5.185185185185185,3.7037037037037033,2.2222222222222223,9.62962962962963,1.4814814814814816,8.148148148148149,1.4814814814814816,1.4814814814814816,7.4074074074074066,1.4814814814814816,5.9259259259259265
W00003770,146,45,24,21,93,24,43,18,11,14,18,12,5,1,7,0,7,1,1,8,3,5,30.82191780821918,16.43835616438356,14.383561643835616,63.6986301369863,16.43835616438356,29.45205479452055,12.32876712328767,7.534246575342466,9.58904109589041,12.32876712328767,8.21917808219178,3.4246575342465753,0.684931506849315,4.794520547945205,0,4.794520547945205,0.684931506849315,0.684931506849315,5.47945205479452,2.054794520547945,3.4246575342465753
W00003773,173,38,23,15,131,29,60,22,26,12,29,18,10,1,13,8,5,0,0,4,1,3,21.965317919075144,13.294797687861271,8.670520231213873,75.72254335260115,16.76300578034682,34.68208092485549,12.716763005780345,15.028901734104046,6.9364161849710975,16.76300578034682,10.404624277456648,5.780346820809249,0.5780346820809248,7.514450867052023,4.624277456647398,2.8901734104046244,0,0,2.312138728323699,0.5780346820809248,1.7341040462427744
W00003774,128,34,14,20,87,25,37,6,20,11,14,6,8,0,11,4,7,0,0,7,1,6,26.5625,10.9375,15.625,67.96875,19.53125,28.90625,4.6875,15.625,8.59375,10.9375,4.6875,6.25,0,8.59375,3.125,5.46875,0,0,5.46875,0.78125,4.6875
W00003775,121,36,21,15,81,21,36,14,12,10,14,9,5,0,9,2,7,1,1,4,2,2,29.75206611570248,17.355371900826448,12.396694214876034,66.94214876033058,17.355371900826448,29.75206611570248,11.570247933884298,9.917355371900827,8.264462809917356,11.570247933884298,7.43801652892562,4.132231404958678,0,7.43801652892562,1.6528925619834711,5.785123966942149,0.8264462809917356,0.8264462809917356,3.3057851239669422,1.6528925619834711,1.6528925619834711
W00003776,107,37,21,16,67,10,31,12,11,8,18,8,10,0,8,7,1,0,0,3,3,0,34.57943925233645,19.626168224299064,14.953271028037381,62.616822429906534,9.345794392523365,28.971962616822427,11.214953271028037,10.2803738317757,7.476635514018691,16.822429906542055,7.476635514018691,9.345794392523365,0,7.476635514018691,6.5420560747663545,0.9345794392523363,0,0,2.803738317757009,2.803738317757009,0
W00003768,206,60,39,21,134,28,57,30,13,14,32,12,19,1,16,8,8,1,1,12,7,5,29.126213592233007,18.932038834951456,10.194174757281553,65.0485436893204,13.592233009708737,27.669902912621357,14.563106796116504,6.310679611650485,6.796116504854369,15.53398058252427,5.825242718446602,9.223300970873787,0.48543689320388345,7.766990291262135,3.8834951456310676,3.8834951456310676,0.48543689320388345,0.48543689320388345,5.825242718446602,3.3980582524271843,2.4271844660194173
W00003769,111,46,24,22,59,6,27,11,10,6,12,2,10,0,14,11,3,0,0,6,1,5,41.44144144144144,21.62162162162162,19.81981981981982,53.153153153153156,5.405405405405405,24.324324324324326,9.90990990990991,9.00900900900901,5.405405405405405,10.81081081081081,1.8018018018018018,9.00900900900901,0,12.612612612612612,9.90990990990991,2.7027027027027026,0,0,5.405405405405405,0.9009009009009009,4.504504504504505
