OA,ts0380001,ts0380002,ts0380003,ts0380004,ts0380005,ts0380006,ts0380007,ts0380002_PCT,ts0380003_PCT,ts0380004_PCT,ts0380005_PCT,ts0380006_PCT,ts0380007_PCT
W00003354,418,83,33,50,335,28,307,19.85645933014354,7.894736842105263,11.961722488038278,80.14354066985646,6.698564593301436,73.44497607655502
W00003355,352,75,32,43,277,24,253,21.306818181818183,9.090909090909092,12.215909090909092,78.69318181818183,6.8181818181818175,71.875
W00003356,268,59,28,31,209,26,183,22.01492537313433,10.44776119402985,11.567164179104477,77.98507462686567,9.701492537313433,68.28358208955224
W00003357,290,49,14,35,241,15,226,16.896551724137932,4.827586206896552,12.068965517241379,83.10344827586206,5.172413793103448,77.93103448275862
W00003358,237,51,24,27,186,20,166,21.518987341772153,10.126582278481013,11.39240506329114,78.48101265822784,8.438818565400844,70.042194092827
W00003359,375,69,32,37,306,25,281,18.4,8.533333333333333,9.866666666666667,81.6,6.666666666666667,74.93333333333332
W00003360,392,89,41,48,303,23,280,22.70408163265306,10.459183673469388,12.244897959183673,77.29591836734694,5.86734693877551,71.42857142857143
W00003361,304,85,46,39,219,17,202,27.960526315789476,15.131578947368421,12.828947368421053,72.03947368421053,5.592105263157895,66.44736842105263
W00003362,225,59,29,30,166,13,153,26.222222222222225,12.88888888888889,13.333333333333334,73.77777777777777,5.777777777777778,68
W00003363,206,83,50,33,123,17,106,40.29126213592233,24.271844660194176,16.019417475728158,59.70873786407766,8.25242718446602,51.45631067961165
W00003364,293,67,32,35,226,17,209,22.866894197952217,10.921501706484642,11.945392491467576,77.13310580204778,5.802047781569966,71.33105802047781
W00003365,288,67,29,38,221,17,204,23.26388888888889,10.069444444444445,13.194444444444445,76.73611111111111,5.902777777777778,70.83333333333334
W00003366,325,73,40,33,252,24,228,22.46153846153846,12.307692307692308,10.153846153846153,77.53846153846153,7.384615384615385,70.15384615384616
W00003367,302,75,40,35,227,16,211,24.834437086092713,13.245033112582782,11.589403973509933,75.16556291390728,5.298013245033113,69.86754966887418
W00003368,238,92,52,40,146,12,134,38.655462184873954,21.84873949579832,16.80672268907563,61.34453781512605,5.042016806722689,56.30252100840336
W00003369,241,82,41,41,159,11,148,34.024896265560166,17.012448132780083,17.012448132780083,65.97510373443983,4.564315352697095,61.41078838174274
W00003370,328,86,38,48,242,16,226,26.21951219512195,11.585365853658537,14.634146341463413,73.78048780487805,4.878048780487805,68.90243902439023
W00003372,395,117,55,62,278,21,257,29.620253164556964,13.924050632911392,15.69620253164557,70.37974683544303,5.3164556962025316,65.0632911392405
W00003373,211,36,13,23,175,18,157,17.061611374407583,6.161137440758294,10.90047393364929,82.93838862559242,8.530805687203792,74.40758293838863
W00003374,306,92,45,47,214,16,198,30.065359477124183,14.705882352941178,15.359477124183007,69.93464052287581,5.228758169934641,64.70588235294117
W00003375,263,80,54,26,183,11,172,30.418250950570343,20.53231939163498,9.885931558935361,69.58174904942965,4.182509505703422,65.39923954372624
W00003376,279,79,40,39,200,15,185,28.31541218637993,14.336917562724013,13.978494623655912,71.68458781362007,5.376344086021505,66.30824372759857
W00003377,299,59,20,39,240,23,217,19.732441471571907,6.688963210702341,13.043478260869565,80.2675585284281,7.6923076923076925,72.5752508361204
W00003378,283,93,53,40,190,17,173,32.86219081272085,18.727915194346288,14.13427561837456,67.13780918727915,6.007067137809187,61.130742049469966
