OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
W00003354,322,207,202,142,41,101,12,2,10,48,18,30,5,0,0,0,0,0,0,0,0,0,0,0,0,115,81,12,9,9,4,64.28571428571429,62.732919254658384,44.099378881987576,12.732919254658384,31.366459627329192,3.7267080745341614,0.6211180124223602,3.1055900621118013,14.906832298136646,5.590062111801243,9.316770186335404,1.5527950310559007,0,0,0,0,0,0,0,0,0,0,0,0,35.714285714285715,25.15527950310559,3.7267080745341614,2.7950310559006213,2.7950310559006213,1.2422360248447204
W00003355,312,156,153,119,28,91,10,2,8,24,8,16,3,4,4,4,4,0,0,0,0,0,0,0,0,152,118,12,9,6,7,50,49.03846153846153,38.141025641025635,8.974358974358974,29.166666666666668,3.205128205128205,0.641025641025641,2.564102564102564,7.6923076923076925,2.564102564102564,5.128205128205128,0.9615384615384616,1.282051282051282,1.282051282051282,1.282051282051282,1.282051282051282,0,0,0,0,0,0,0,0,48.717948717948715,37.82051282051282,3.8461538461538463,2.8846153846153846,1.9230769230769231,2.2435897435897436
W00003356,224,128,125,75,26,49,8,0,8,42,12,30,3,0,0,0,0,0,0,0,0,0,0,0,0,96,64,6,12,5,9,57.14285714285714,55.80357142857143,33.482142857142854,11.607142857142858,21.875,3.571428571428571,0,3.571428571428571,18.75,5.357142857142857,13.392857142857142,1.3392857142857142,0,0,0,0,0,0,0,0,0,0,0,0,42.857142857142854,28.57142857142857,2.6785714285714284,5.357142857142857,2.232142857142857,4.017857142857143
W00003357,252,156,153,129,28,101,3,1,2,21,12,9,3,3,2,2,2,0,0,0,0,0,0,0,1,93,78,9,0,5,1,61.904761904761905,60.71428571428571,51.19047619047619,11.11111111111111,40.07936507936508,1.1904761904761905,0.3968253968253968,0.7936507936507936,8.333333333333332,4.761904761904762,3.571428571428571,1.1904761904761905,1.1904761904761905,0.7936507936507936,0.7936507936507936,0.7936507936507936,0,0,0,0,0,0,0,0.3968253968253968,36.904761904761905,30.952380952380953,3.571428571428571,0,1.984126984126984,0.3968253968253968
W00003358,193,118,115,96,24,72,3,1,2,16,3,13,3,1,1,1,0,1,0,0,0,0,0,0,0,74,41,5,8,13,7,61.13989637305699,59.58549222797927,49.740932642487046,12.435233160621761,37.30569948186528,1.5544041450777202,0.5181347150259068,1.0362694300518136,8.290155440414509,1.5544041450777202,6.7357512953367875,1.5544041450777202,0.5181347150259068,0.5181347150259068,0.5181347150259068,0,0.5181347150259068,0,0,0,0,0,0,0,38.34196891191709,21.243523316062177,2.5906735751295336,4.145077720207254,6.7357512953367875,3.6269430051813467
W00003359,325,196,189,112,32,80,9,2,7,68,20,48,7,7,7,7,7,0,0,0,0,0,0,0,0,122,78,15,13,7,9,60.30769230769231,58.15384615384615,34.46153846153846,9.846153846153847,24.615384615384617,2.769230769230769,0.6153846153846154,2.1538461538461537,20.923076923076923,6.153846153846154,14.76923076923077,2.1538461538461537,2.1538461538461537,2.1538461538461537,2.1538461538461537,2.1538461538461537,0,0,0,0,0,0,0,0,37.53846153846154,24,4.615384615384616,4,2.1538461538461537,2.769230769230769
W00003360,337,169,168,130,41,89,8,1,7,30,6,24,1,3,3,3,3,0,0,0,0,0,0,0,0,165,107,20,12,18,8,50.14836795252226,49.85163204747774,38.57566765578635,12.166172106824925,26.409495548961427,2.3738872403560833,0.2967359050445104,2.0771513353115725,8.902077151335313,1.7804154302670623,7.121661721068249,0.2967359050445104,0.8902077151335311,0.8902077151335311,0.8902077151335311,0.8902077151335311,0,0,0,0,0,0,0,0,48.96142433234421,31.750741839762615,5.934718100890208,3.5608308605341246,5.341246290801187,2.3738872403560833
W00003361,244,119,115,100,22,78,3,0,3,12,6,6,4,2,2,2,1,1,0,0,0,0,0,0,0,123,50,11,15,37,10,48.77049180327869,47.13114754098361,40.98360655737705,9.01639344262295,31.967213114754102,1.2295081967213115,0,1.2295081967213115,4.918032786885246,2.459016393442623,2.459016393442623,1.639344262295082,0.819672131147541,0.819672131147541,0.819672131147541,0.4098360655737705,0.4098360655737705,0,0,0,0,0,0,0,50.409836065573764,20.491803278688526,4.508196721311475,6.147540983606557,15.163934426229508,4.098360655737705
W00003362,188,83,80,73,28,45,1,0,1,6,2,4,3,2,0,0,0,0,0,0,0,0,0,0,2,103,52,7,9,24,11,44.148936170212764,42.5531914893617,38.82978723404255,14.893617021276595,23.93617021276596,0.5319148936170213,0,0.5319148936170213,3.1914893617021276,1.0638297872340425,2.127659574468085,1.5957446808510638,1.0638297872340425,0,0,0,0,0,0,0,0,0,0,1.0638297872340425,54.78723404255319,27.659574468085108,3.723404255319149,4.787234042553192,12.76595744680851,5.851063829787234
W00003363,162,52,44,39,15,24,3,0,3,2,1,1,8,4,3,3,3,0,0,0,0,0,0,0,1,106,40,15,18,28,5,32.098765432098766,27.160493827160494,24.074074074074073,9.25925925925926,14.814814814814813,1.8518518518518516,0,1.8518518518518516,1.2345679012345678,0.6172839506172839,0.6172839506172839,4.938271604938271,2.4691358024691357,1.8518518518518516,1.8518518518518516,1.8518518518518516,0,0,0,0,0,0,0,0.6172839506172839,65.4320987654321,24.691358024691358,9.25925925925926,11.11111111111111,17.28395061728395,3.0864197530864197
W00003364,241,138,132,119,27,92,1,0,1,12,3,9,6,7,6,6,5,1,0,0,0,0,0,0,1,96,56,14,6,14,6,57.26141078838174,54.77178423236515,49.37759336099585,11.20331950207469,38.17427385892116,0.4149377593360996,0,0.4149377593360996,4.979253112033195,1.2448132780082988,3.7344398340248963,2.4896265560165975,2.904564315352697,2.4896265560165975,2.4896265560165975,2.0746887966804977,0.4149377593360996,0,0,0,0,0,0,0.4149377593360996,39.83402489626556,23.236514522821576,5.809128630705394,2.4896265560165975,5.809128630705394,2.4896265560165975
W00003365,236,129,119,97,27,70,2,0,2,20,2,18,10,3,2,2,2,0,0,0,0,0,0,0,1,104,58,17,13,16,0,54.66101694915254,50.42372881355932,41.10169491525424,11.440677966101696,29.66101694915254,0.847457627118644,0,0.847457627118644,8.47457627118644,0.847457627118644,7.627118644067797,4.23728813559322,1.2711864406779663,0.847457627118644,0.847457627118644,0.847457627118644,0,0,0,0,0,0,0,0.423728813559322,44.06779661016949,24.576271186440678,7.203389830508475,5.508474576271186,6.779661016949152,0
W00003366,261,135,132,111,27,84,0,0,0,21,14,7,3,8,6,6,3,3,0,0,0,0,0,0,2,118,74,11,14,11,8,51.724137931034484,50.57471264367817,42.5287356321839,10.344827586206897,32.18390804597701,0,0,0,8.045977011494253,5.363984674329502,2.681992337164751,1.1494252873563218,3.065134099616858,2.2988505747126435,2.2988505747126435,1.1494252873563218,1.1494252873563218,0,0,0,0,0,0,0.7662835249042145,45.21072796934866,28.35249042145594,4.21455938697318,5.363984674329502,4.21455938697318,3.065134099616858
W00003367,237,136,135,125,35,90,0,0,0,10,8,2,1,8,7,5,4,1,1,1,0,1,1,0,1,93,43,7,9,23,11,57.383966244725734,56.9620253164557,52.742616033755276,14.767932489451477,37.9746835443038,0,0,0,4.219409282700422,3.375527426160337,0.8438818565400843,0.42194092827004215,3.375527426160337,2.9535864978902953,2.109704641350211,1.6877637130801686,0.42194092827004215,0.42194092827004215,0.42194092827004215,0,0.42194092827004215,0.42194092827004215,0,0.42194092827004215,39.24050632911392,18.143459915611814,2.9535864978902953,3.79746835443038,9.70464135021097,4.641350210970464
W00003368,203,89,83,71,23,48,3,0,3,9,3,6,6,4,2,2,1,1,0,0,0,0,0,0,2,110,36,13,11,31,19,43.84236453201971,40.88669950738916,34.97536945812808,11.330049261083744,23.645320197044335,1.477832512315271,0,1.477832512315271,4.433497536945813,1.477832512315271,2.955665024630542,2.955665024630542,1.9704433497536946,0.9852216748768473,0.9852216748768473,0.49261083743842365,0.49261083743842365,0,0,0,0,0,0,0.9852216748768473,54.187192118226605,17.733990147783253,6.403940886699508,5.41871921182266,15.270935960591133,9.35960591133005
W00003369,201,98,89,78,22,56,5,3,2,6,2,4,9,4,2,1,1,0,0,0,0,1,1,0,2,99,57,14,11,13,4,48.756218905472636,44.27860696517413,38.80597014925373,10.945273631840797,27.860696517412936,2.4875621890547266,1.4925373134328357,0.9950248756218906,2.9850746268656714,0.9950248756218906,1.9900497512437811,4.477611940298507,1.9900497512437811,0.9950248756218906,0.4975124378109453,0.4975124378109453,0,0,0,0,0.4975124378109453,0.4975124378109453,0,0.9950248756218906,49.25373134328358,28.35820895522388,6.965174129353234,5.472636815920398,6.467661691542288,1.9900497512437811
W00003370,261,136,130,112,33,79,2,0,2,16,5,11,6,6,5,5,5,0,0,0,0,0,0,0,1,119,73,11,9,13,13,52.10727969348659,49.808429118773944,42.911877394636015,12.643678160919542,30.268199233716476,0.7662835249042145,0,0.7662835249042145,6.130268199233716,1.9157088122605364,4.21455938697318,2.2988505747126435,2.2988505747126435,1.9157088122605364,1.9157088122605364,1.9157088122605364,0,0,0,0,0,0,0,0.38314176245210724,45.593869731800766,27.969348659003828,4.21455938697318,3.4482758620689653,4.980842911877394,4.980842911877394
