OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
W00003354,165,152,11,0,0,1,0,0,1,92.12121212121212,6.666666666666667,0,0,0.6060606060606061,0,0,0.6060606060606061
W00003355,153,143,7,2,0,0,0,1,0,93.4640522875817,4.57516339869281,1.3071895424836601,0,0,0,0.6535947712418301,0
W00003356,114,81,18,1,1,6,6,1,0,71.05263157894737,15.789473684210526,0.8771929824561403,0.8771929824561403,5.263157894736842,5.263157894736842,0.8771929824561403,0
W00003357,122,101,11,9,0,0,1,0,0,82.78688524590164,9.01639344262295,7.377049180327869,0,0,0.819672131147541,0,0
W00003358,111,16,49,44,1,0,0,0,1,14.414414414414415,44.14414414414414,39.63963963963964,0.9009009009009009,0,0,0,0.9009009009009009
W00003359,138,126,11,0,0,0,0,1,0,91.30434782608695,7.971014492753622,0,0,0,0,0.7246376811594203,0
W00003360,160,134,17,5,1,1,2,0,0,83.75,10.625,3.125,0.625,0.625,1.25,0,0
W00003361,146,9,84,19,29,4,0,1,0,6.164383561643835,57.534246575342465,13.013698630136986,19.863013698630137,2.73972602739726,0,0.684931506849315,0
W00003362,128,7,25,24,56,9,3,3,1,5.46875,19.53125,18.75,43.75,7.03125,2.34375,2.34375,0.78125
W00003363,96,8,59,8,18,3,0,0,0,8.333333333333332,61.458333333333336,8.333333333333332,18.75,3.125,0,0,0
W00003364,124,27,77,20,0,0,0,0,0,21.774193548387096,62.096774193548384,16.129032258064516,0,0,0,0,0
W00003365,113,32,76,4,1,0,0,0,0,28.31858407079646,67.2566371681416,3.5398230088495577,0.8849557522123894,0,0,0,0
W00003366,130,33,68,29,0,0,0,0,0,25.384615384615383,52.307692307692314,22.30769230769231,0,0,0,0,0
W00003367,129,17,80,11,14,6,1,0,0,13.178294573643413,62.01550387596899,8.527131782945736,10.852713178294573,4.651162790697675,0.7751937984496124,0,0
W00003368,136,8,48,10,28,9,2,31,0,5.88235294117647,35.294117647058826,7.352941176470589,20.588235294117645,6.61764705882353,1.4705882352941175,22.794117647058822,0
W00003369,120,11,61,26,13,3,1,5,0,9.166666666666666,50.83333333333333,21.666666666666668,10.833333333333334,2.5,0.8333333333333334,4.166666666666666,0
W00003370,129,19,70,35,0,4,1,0,0,14.728682170542637,54.263565891472865,27.131782945736433,0,3.10077519379845,0.7751937984496124,0,0
W00003372,157,115,38,3,0,1,0,0,0,73.24840764331209,24.203821656050955,1.910828025477707,0,0.6369426751592357,0,0,0
W00003373,83,65,14,2,2,0,0,0,0,78.3132530120482,16.867469879518072,2.4096385542168677,2.4096385542168677,0,0,0,0
W00003374,117,3,93,4,16,1,0,0,0,2.564102564102564,79.48717948717949,3.418803418803419,13.675213675213676,0.8547008547008548,0,0,0
W00003375,143,58,56,22,3,3,0,1,0,40.55944055944056,39.16083916083916,15.384615384615385,2.097902097902098,2.097902097902098,0,0.6993006993006993,0
W00003376,128,36,44,23,20,3,1,1,0,28.125,34.375,17.96875,15.625,2.34375,0.78125,0.78125,0
W00003377,117,4,30,74,4,4,0,1,0,3.418803418803419,25.64102564102564,63.24786324786324,3.418803418803419,3.418803418803419,0,0.8547008547008548,0
W00003378,133,7,110,15,0,0,0,0,1,5.263157894736842,82.70676691729322,11.278195488721805,0,0,0,0,0.7518796992481203
W00003379,118,6,82,29,0,0,0,0,1,5.084745762711865,69.49152542372882,24.576271186440678,0,0,0,0,0.847457627118644
W00003380,143,6,15,90,29,1,0,2,0,4.195804195804196,10.48951048951049,62.93706293706294,20.27972027972028,0.6993006993006993,0,1.3986013986013985,0
W00003381,97,1,5,34,56,0,1,0,0,1.0309278350515463,5.154639175257731,35.051546391752574,57.73195876288659,0,1.0309278350515463,0,0
W00003382,128,13,56,50,6,2,0,1,0,10.15625,43.75,39.0625,4.6875,1.5625,0,0.78125,0
W00003383,108,33,66,9,0,0,0,0,0,30.555555555555557,61.111111111111114,8.333333333333332,0,0,0,0,0
W00003384,144,63,54,26,1,0,0,0,0,43.75,37.5,18.055555555555554,0.6944444444444444,0,0,0,0
W00003385,135,3,14,116,1,1,0,0,0,2.2222222222222223,10.37037037037037,85.92592592592592,0.7407407407407408,0.7407407407407408,0,0,0
W00003386,117,3,105,5,4,0,0,0,0,2.564102564102564,89.74358974358975,4.273504273504273,3.418803418803419,0,0,0,0
W00003387,142,16,33,87,4,1,0,1,0,11.267605633802818,23.239436619718308,61.267605633802816,2.8169014084507045,0.7042253521126761,0,0.7042253521126761,0
