OA,ts0290001,ts0290002,ts0290003,ts0290004,ts0290005,ts0290006,ts0290007,ts0290002_PCT,ts0290003_PCT,ts0290004_PCT,ts0290005_PCT,ts0290006_PCT,ts0290007_PCT
E00098508,354,352,2,2,0,0,0,99.43502824858757,0.5649717514124294,0.5649717514124294,0,0,0
E00098509,484,458,26,12,9,5,0,94.62809917355372,5.371900826446281,2.479338842975207,1.859504132231405,1.0330578512396695,0
E00098510,272,267,5,2,2,1,0,98.16176470588235,1.8382352941176472,0.7352941176470588,0.7352941176470588,0.3676470588235294,0
E00098511,304,292,12,6,5,1,0,96.05263157894737,3.9473684210526314,1.9736842105263157,1.644736842105263,0.3289473684210526,0
E00098512,380,373,7,3,2,2,0,98.15789473684211,1.8421052631578945,0.7894736842105263,0.5263157894736842,0.5263157894736842,0
E00098513,279,277,2,1,0,1,0,99.2831541218638,0.7168458781362007,0.35842293906810035,0,0.35842293906810035,0
E00098514,237,232,5,2,2,1,0,97.8902953586498,2.109704641350211,0.8438818565400843,0.8438818565400843,0.42194092827004215,0
E00098515,229,226,3,3,0,0,0,98.68995633187772,1.3100436681222707,1.3100436681222707,0,0,0
E00098516,272,268,4,2,2,0,0,98.52941176470588,1.4705882352941175,0.7352941176470588,0.7352941176470588,0,0
E00098517,264,263,1,1,0,0,0,99.62121212121212,0.3787878787878788,0.3787878787878788,0,0,0
E00098518,359,353,6,4,1,1,0,98.32869080779945,1.6713091922005572,1.1142061281337048,0.2785515320334262,0.2785515320334262,0
E00098519,252,251,1,0,1,0,0,99.60317460317461,0.3968253968253968,0,0.3968253968253968,0,0
E00098520,246,244,2,0,0,2,0,99.1869918699187,0.8130081300813009,0,0,0.8130081300813009,0
E00098521,268,268,0,0,0,0,0,100,0,0,0,0,0
E00098522,265,265,0,0,0,0,0,100,0,0,0,0,0
E00098523,268,268,0,0,0,0,0,100,0,0,0,0,0
E00098524,383,375,8,3,4,1,0,97.911227154047,2.088772845953003,0.7832898172323759,1.0443864229765014,0.26109660574412535,0
E00098525,446,444,2,1,1,0,0,99.55156950672645,0.4484304932735426,0.2242152466367713,0.2242152466367713,0,0
E00098526,283,279,4,3,0,1,0,98.58657243816255,1.4134275618374559,1.0600706713780919,0,0.35335689045936397,0
E00098527,276,267,9,6,3,0,0,96.73913043478261,3.260869565217391,2.1739130434782608,1.0869565217391304,0,0
E00098528,286,285,1,1,0,0,0,99.65034965034964,0.34965034965034963,0.34965034965034963,0,0,0
E00098529,253,252,1,1,0,0,0,99.60474308300395,0.3952569169960474,0.3952569169960474,0,0,0
E00098530,310,306,4,2,2,0,0,98.70967741935483,1.2903225806451613,0.6451612903225806,0.6451612903225806,0,0
E00098531,264,256,8,1,5,2,0,96.96969696969697,3.0303030303030303,0.3787878787878788,1.893939393939394,0.7575757575757576,0
E00098532,482,481,1,0,0,1,0,99.79253112033194,0.2074688796680498,0,0,0.2074688796680498,0
E00098533,256,249,7,3,2,1,1,97.265625,2.734375,1.171875,0.78125,0.390625,0.390625
E00098534,229,225,4,0,2,2,0,98.2532751091703,1.7467248908296942,0,0.8733624454148471,0.8733624454148471,0
E00098535,306,305,1,0,1,0,0,99.67320261437908,0.32679738562091504,0,0.32679738562091504,0,0
E00098536,357,356,1,0,0,1,0,99.71988795518207,0.2801120448179272,0,0,0.2801120448179272,0
E00098537,427,426,1,1,0,0,0,99.76580796252928,0.234192037470726,0.234192037470726,0,0,0
E00098538,461,442,19,7,9,3,0,95.87852494577007,4.121475054229935,1.5184381778741864,1.9522776572668112,0.6507592190889371,0
E00098539,298,271,27,9,11,7,0,90.93959731543623,9.060402684563758,3.0201342281879198,3.691275167785235,2.348993288590604,0
E00098540,309,296,13,4,3,3,3,95.79288025889967,4.207119741100324,1.2944983818770228,0.9708737864077669,0.9708737864077669,0.9708737864077669
E00098541,303,290,13,5,2,5,1,95.7095709570957,4.29042904290429,1.65016501650165,0.6600660066006601,1.65016501650165,0.33003300330033003
E00098542,370,363,7,7,0,0,0,98.1081081081081,1.891891891891892,1.891891891891892,0,0,0
E00098543,344,342,2,1,0,1,0,99.4186046511628,0.5813953488372093,0.29069767441860467,0,0.29069767441860467,0
E00098544,245,245,0,0,0,0,0,100,0,0,0,0,0
E00098545,489,478,11,4,3,4,0,97.75051124744377,2.2494887525562373,0.81799591002045,0.6134969325153374,0.81799591002045,0
E00098546,232,229,3,3,0,0,0,98.70689655172413,1.293103448275862,1.293103448275862,0,0,0
E00098547,160,159,1,0,0,1,0,99.375,0.625,0,0,0.625,0
