OA,ts0330001,ts0330002,ts0330003,ts0330002_PCT,ts0330003_PCT
W00004706,384,359,25,93.48958333333334,6.510416666666667
W00004707,326,306,20,93.86503067484662,6.134969325153374
W00004709,291,283,8,97.2508591065292,2.7491408934707904
W00004710,326,300,26,92.02453987730061,7.975460122699387
W00004711,321,293,28,91.27725856697819,8.722741433021806
W00004712,309,294,15,95.14563106796116,4.854368932038835
W00004713,292,273,19,93.4931506849315,6.506849315068493
W00004714,329,317,12,96.35258358662614,3.64741641337386
W00004715,251,230,21,91.63346613545816,8.366533864541832
W00004716,214,201,13,93.92523364485982,6.074766355140187
W00004717,336,314,22,93.45238095238095,6.547619047619048
W00004718,339,327,12,96.46017699115043,3.5398230088495577
W00004719,308,289,19,93.83116883116884,6.1688311688311686
W00004720,238,222,16,93.27731092436974,6.722689075630252
W00004721,273,258,15,94.5054945054945,5.4945054945054945
W00004722,195,186,9,95.38461538461539,4.615384615384616
W00004723,210,194,16,92.38095238095238,7.6190476190476195
W00004724,293,258,35,88.05460750853243,11.945392491467576
W00004725,299,264,35,88.2943143812709,11.705685618729097
W00004726,190,162,28,85.26315789473684,14.736842105263156
W00004728,322,269,53,83.54037267080744,16.459627329192546
W00004729,239,225,14,94.14225941422593,5.857740585774058
W00004730,377,333,44,88.3289124668435,11.671087533156498
W00004731,292,210,82,71.91780821917808,28.08219178082192
W00004732,365,255,110,69.86301369863014,30.136986301369863
W00004733,296,231,65,78.04054054054053,21.95945945945946
W00004735,333,278,55,83.48348348348348,16.516516516516518
W00004736,345,271,74,78.55072463768116,21.44927536231884
W00004737,285,245,40,85.96491228070175,14.035087719298245
W00004738,320,290,30,90.625,9.375
W00004739,304,272,32,89.47368421052632,10.526315789473683
W00004740,265,251,14,94.71698113207547,5.283018867924529
W00004741,427,390,37,91.33489461358315,8.665105386416862
W00004742,265,237,28,89.43396226415095,10.566037735849058
W00004743,266,242,24,90.97744360902256,9.022556390977442
W00004744,415,381,34,91.80722891566265,8.19277108433735
W00004745,296,276,20,93.24324324324324,6.756756756756757
W00004746,283,243,40,85.86572438162544,14.13427561837456
W00004747,256,235,21,91.796875,8.203125
W00004748,219,199,20,90.8675799086758,9.1324200913242
W00004749,252,231,21,91.66666666666666,8.333333333333332
W00004750,297,277,20,93.26599326599326,6.7340067340067336
W00004751,226,210,16,92.92035398230088,7.079646017699115
W00004752,313,296,17,94.56869009584665,5.431309904153355
W00004753,340,308,32,90.58823529411765,9.411764705882353
W00004754,329,294,35,89.36170212765957,10.638297872340425
W00004755,241,222,19,92.11618257261411,7.883817427385892
W00004756,402,376,26,93.53233830845771,6.467661691542288
W00004757,310,273,37,88.06451612903226,11.935483870967742
W00004758,263,243,20,92.39543726235742,7.604562737642586
W00004759,287,266,21,92.6829268292683,7.317073170731707
W00004760,250,215,35,86,14.000000000000002
W00004761,280,248,32,88.57142857142857,11.428571428571429
W00004762,322,294,28,91.30434782608695,8.695652173913043
W00004763,201,189,12,94.02985074626866,5.970149253731343
W00004764,276,240,36,86.95652173913044,13.043478260869565
W00004765,270,232,38,85.92592592592592,14.074074074074074
W00004766,271,238,33,87.82287822878229,12.177121771217712
W00004767,147,145,2,98.63945578231292,1.3605442176870748
W00004768,235,209,26,88.93617021276596,11.063829787234042
W00004769,235,219,16,93.19148936170212,6.808510638297872
W00004770,380,347,33,91.3157894736842,8.68421052631579
W00004771,253,229,24,90.51383399209486,9.486166007905137
W00004772,269,242,27,89.96282527881041,10.037174721189592
W00004773,269,248,21,92.19330855018588,7.806691449814126
W00004774,260,238,22,91.53846153846153,8.461538461538462
W00004775,275,247,28,89.81818181818181,10.181818181818182
W00004776,250,232,18,92.80000000000001,7.199999999999999
W00004777,279,255,24,91.39784946236558,8.60215053763441
W00004778,221,201,20,90.9502262443439,9.049773755656108
W00004779,272,266,6,97.79411764705883,2.2058823529411766
W00004780,266,237,29,89.09774436090225,10.902255639097744
W00004781,332,288,44,86.74698795180723,13.253012048192772
W00004782,315,281,34,89.20634920634922,10.793650793650794
W00004783,306,279,27,91.17647058823529,8.823529411764707
W00004784,270,245,25,90.74074074074075,9.25925925925926
W00004785,301,276,25,91.69435215946844,8.305647840531561
W00004786,273,245,28,89.74358974358975,10.256410256410255
W00004787,243,223,20,91.76954732510289,8.23045267489712
W00004788,273,253,20,92.67399267399267,7.326007326007327
W00004789,332,292,40,87.95180722891565,12.048192771084338
W00004790,280,252,28,90,10
W00004791,271,241,30,88.92988929889299,11.07011070110701
W00004792,554,474,80,85.5595667870036,14.440433212996389
W00004793,323,285,38,88.23529411764706,11.76470588235294
W00004794,275,239,36,86.9090909090909,13.090909090909092
W00004795,227,214,13,94.27312775330397,5.726872246696035
W00004796,261,204,57,78.16091954022988,21.839080459770116
W00004797,270,223,47,82.5925925925926,17.40740740740741
W00004798,280,215,65,76.78571428571429,23.214285714285715
W00004799,276,236,40,85.5072463768116,14.492753623188406
W00004800,221,197,24,89.14027149321268,10.85972850678733
W00004801,271,235,36,86.71586715867159,13.284132841328415
W00004802,302,267,35,88.41059602649007,11.589403973509933
W00004803,262,237,25,90.45801526717557,9.541984732824428
W00004804,297,267,30,89.8989898989899,10.1010101010101
W00004805,220,205,15,93.18181818181817,6.8181818181818175
W00004806,227,204,23,89.86784140969164,10.13215859030837
W00004807,274,235,39,85.76642335766424,14.233576642335766
W00004808,289,244,45,84.42906574394463,15.570934256055363
W00004809,396,349,47,88.13131313131312,11.868686868686869
W00004810,299,265,34,88.62876254180601,11.37123745819398
W00004811,295,242,53,82.03389830508473,17.966101694915253
W00004812,270,238,32,88.14814814814815,11.851851851851853
W00004813,144,123,21,85.41666666666666,14.583333333333334
W00004814,264,229,35,86.74242424242425,13.257575757575758
W00004815,255,225,30,88.23529411764706,11.76470588235294
W00004816,232,198,34,85.34482758620689,14.655172413793101
W00004817,247,226,21,91.49797570850203,8.502024291497975
W00004818,247,201,46,81.37651821862349,18.62348178137652
W00004819,265,242,23,91.32075471698113,8.679245283018867
W00004820,220,194,26,88.18181818181819,11.818181818181818
W00004821,287,266,21,92.6829268292683,7.317073170731707
W00004822,294,244,50,82.99319727891157,17.006802721088434
W00004823,297,265,32,89.22558922558923,10.774410774410773
W00004824,412,361,51,87.62135922330097,12.37864077669903
W00004825,226,199,27,88.05309734513274,11.946902654867257
W00004826,233,210,23,90.12875536480686,9.871244635193133
W00004827,277,245,32,88.4476534296029,11.552346570397113
W00004828,248,228,20,91.93548387096774,8.064516129032258
W00004829,261,239,22,91.57088122605363,8.42911877394636
W00004830,282,260,22,92.19858156028369,7.801418439716312
W00004831,307,283,24,92.18241042345277,7.81758957654723
W00004832,273,249,24,91.20879120879121,8.791208791208792
W00004833,532,465,67,87.40601503759399,12.593984962406015
W00004834,269,240,29,89.21933085501858,10.780669144981413
W00004836,232,187,45,80.60344827586206,19.396551724137932
W00004837,235,205,30,87.2340425531915,12.76595744680851
W00004838,334,291,43,87.12574850299401,12.874251497005988
W00004839,273,240,33,87.91208791208791,12.087912087912088
W00004840,251,235,16,93.62549800796812,6.374501992031872
W00004841,230,211,19,91.73913043478261,8.26086956521739
W00004842,270,243,27,90,10
W00004843,271,237,34,87.4538745387454,12.546125461254611
W00004844,290,262,28,90.3448275862069,9.655172413793103
W00004845,249,233,16,93.57429718875501,6.425702811244979
W00004846,212,191,21,90.09433962264151,9.90566037735849
W00004847,273,246,27,90.10989010989012,9.89010989010989
W00004848,339,323,16,95.28023598820059,4.71976401179941
W00004849,241,226,15,93.7759336099585,6.224066390041494
W00004850,238,223,15,93.69747899159664,6.302521008403361
W00004851,377,326,51,86.47214854111405,13.527851458885943
W00004852,305,265,40,86.88524590163934,13.114754098360656
W00004853,288,261,27,90.625,9.375
W00004854,258,230,28,89.14728682170544,10.852713178294573
W00004855,248,227,21,91.53225806451613,8.46774193548387
W00004856,294,268,26,91.15646258503402,8.843537414965986
W00004857,343,311,32,90.67055393586006,9.329446064139942
W00004858,299,273,26,91.30434782608695,8.695652173913043
W00004859,316,288,28,91.13924050632912,8.860759493670885
W00004860,255,237,18,92.94117647058823,7.0588235294117645
W00004861,247,227,20,91.90283400809717,8.097165991902834
W00004862,323,302,21,93.49845201238391,6.5015479876160995
W00004863,317,293,24,92.42902208201893,7.570977917981073
W00004864,310,286,24,92.25806451612904,7.741935483870968
W00004865,355,343,12,96.61971830985917,3.3802816901408446
W00004866,298,270,28,90.60402684563759,9.395973154362416
W00004867,279,240,39,86.02150537634408,13.978494623655912
W00004868,330,303,27,91.81818181818183,8.181818181818182
W00004869,237,215,22,90.71729957805907,9.282700421940929
W00004870,305,278,27,91.14754098360656,8.852459016393443
W00004871,296,259,37,87.5,12.5
W00004872,251,230,21,91.63346613545816,8.366533864541832
W00004873,268,238,30,88.80597014925374,11.194029850746269
W00004874,274,248,26,90.51094890510949,9.48905109489051
W00004875,283,252,31,89.04593639575971,10.954063604240282
W00004877,261,232,29,88.88888888888889,11.11111111111111
W00004879,557,491,66,88.1508078994614,11.8491921005386
W00004882,290,264,26,91.0344827586207,8.96551724137931
W00004883,354,281,73,79.37853107344633,20.62146892655367
W00004884,263,194,69,73.76425855513308,26.23574144486692
W00004885,289,236,53,81.66089965397923,18.33910034602076
W00004886,326,269,57,82.51533742331289,17.484662576687114
W00004887,273,231,42,84.61538461538461,15.384615384615385
W00004888,376,316,60,84.04255319148936,15.957446808510639
W00004889,293,115,178,39.249146757679185,60.75085324232082
W00004890,250,118,132,47.199999999999996,52.800000000000004
W00004891,308,180,128,58.44155844155844,41.55844155844156
W00004892,271,107,164,39.48339483394834,60.51660516605166
W00004893,159,149,10,93.71069182389937,6.289308176100629
W00004894,265,249,16,93.9622641509434,6.037735849056604
W00004895,229,219,10,95.63318777292577,4.366812227074235
W00004896,317,293,24,92.42902208201893,7.570977917981073
W00004897,317,304,13,95.89905362776025,4.100946372239748
W00004898,341,310,31,90.9090909090909,9.090909090909092
W00004899,269,246,23,91.44981412639405,8.550185873605948
W00004900,182,173,9,95.05494505494505,4.945054945054945
W00004901,249,239,10,95.98393574297188,4.016064257028113
W00004902,230,222,8,96.52173913043478,3.4782608695652173
W00004903,307,273,34,88.92508143322475,11.074918566775244
W00004904,103,91,12,88.3495145631068,11.650485436893204
