OA,ts0630001,ts0630002,ts0630003,ts0630004,ts0630005,ts0630006,ts0630007,ts0630008,ts0630009,ts0630010,ts0630002_PCT,ts0630003_PCT,ts0630004_PCT,ts0630005_PCT,ts0630006_PCT,ts0630007_PCT,ts0630008_PCT,ts0630009_PCT,ts0630010_PCT
W00004706,186,16,38,16,30,18,12,16,16,24,8.60215053763441,20.43010752688172,8.60215053763441,16.129032258064516,9.67741935483871,6.451612903225806,8.60215053763441,8.60215053763441,12.903225806451612
W00004707,144,7,21,10,15,21,20,14,21,15,4.861111111111112,14.583333333333334,6.944444444444445,10.416666666666668,14.583333333333334,13.88888888888889,9.722222222222223,14.583333333333334,10.416666666666668
W00004709,105,9,7,15,10,10,16,6,13,19,8.571428571428571,6.666666666666667,14.285714285714285,9.523809523809524,9.523809523809524,15.238095238095239,5.714285714285714,12.380952380952381,18.095238095238095
W00004710,135,10,16,12,16,12,17,10,13,29,7.4074074074074066,11.851851851851853,8.88888888888889,11.851851851851853,8.88888888888889,12.592592592592592,7.4074074074074066,9.62962962962963,21.48148148148148
W00004711,137,5,13,16,16,19,14,17,14,23,3.64963503649635,9.48905109489051,11.678832116788321,11.678832116788321,13.86861313868613,10.218978102189782,12.408759124087592,10.218978102189782,16.78832116788321
W00004712,101,1,14,6,10,14,22,10,14,10,0.9900990099009901,13.861386138613863,5.9405940594059405,9.900990099009901,13.861386138613863,21.782178217821784,9.900990099009901,13.861386138613863,9.900990099009901
W00004713,101,4,12,9,9,13,10,7,13,24,3.9603960396039604,11.881188118811881,8.91089108910891,8.91089108910891,12.871287128712872,9.900990099009901,6.9306930693069315,12.871287128712872,23.762376237623762
W00004714,146,9,22,12,18,8,17,10,20,30,6.164383561643835,15.068493150684931,8.21917808219178,12.32876712328767,5.47945205479452,11.643835616438356,6.8493150684931505,13.698630136986301,20.54794520547945
W00004715,116,11,5,12,11,11,17,13,17,19,9.482758620689655,4.310344827586207,10.344827586206897,9.482758620689655,9.482758620689655,14.655172413793101,11.206896551724139,14.655172413793101,16.379310344827587
W00004716,62,6,7,9,6,4,7,5,8,10,9.67741935483871,11.29032258064516,14.516129032258066,9.67741935483871,6.451612903225806,11.29032258064516,8.064516129032258,12.903225806451612,16.129032258064516
W00004717,121,4,11,8,10,15,14,19,20,20,3.3057851239669422,9.090909090909092,6.6115702479338845,8.264462809917356,12.396694214876034,11.570247933884298,15.702479338842975,16.528925619834713,16.528925619834713
W00004718,85,3,6,9,4,15,7,10,11,20,3.5294117647058822,7.0588235294117645,10.588235294117647,4.705882352941177,17.647058823529413,8.235294117647058,11.76470588235294,12.941176470588237,23.52941176470588
W00004719,127,7,11,12,13,19,14,13,11,27,5.511811023622047,8.661417322834646,9.448818897637794,10.236220472440944,14.960629921259844,11.023622047244094,10.236220472440944,8.661417322834646,21.25984251968504
W00004720,112,13,15,15,20,16,9,4,10,10,11.607142857142858,13.392857142857142,13.392857142857142,17.857142857142858,14.285714285714285,8.035714285714286,3.571428571428571,8.928571428571429,8.928571428571429
W00004721,107,5,16,20,14,10,16,3,18,5,4.672897196261682,14.953271028037381,18.69158878504673,13.084112149532709,9.345794392523365,14.953271028037381,2.803738317757009,16.822429906542055,4.672897196261682
W00004722,71,7,12,9,12,7,11,5,0,8,9.859154929577464,16.901408450704224,12.676056338028168,16.901408450704224,9.859154929577464,15.492957746478872,7.042253521126761,0,11.267605633802818
W00004723,94,9,11,11,12,13,9,7,5,17,9.574468085106384,11.702127659574469,11.702127659574469,12.76595744680851,13.829787234042554,9.574468085106384,7.446808510638298,5.319148936170213,18.085106382978726
W00004724,177,19,36,26,22,19,13,18,13,11,10.734463276836157,20.33898305084746,14.689265536723164,12.429378531073446,10.734463276836157,7.344632768361582,10.16949152542373,7.344632768361582,6.214689265536723
W00004725,120,7,14,11,9,21,18,9,11,20,5.833333333333333,11.666666666666666,9.166666666666666,7.5,17.5,15,7.5,9.166666666666666,16.666666666666664
W00004726,85,10,13,10,7,20,11,1,5,8,11.76470588235294,15.294117647058824,11.76470588235294,8.235294117647058,23.52941176470588,12.941176470588237,1.1764705882352942,5.88235294117647,9.411764705882353
W00004728,159,14,29,25,19,15,16,13,14,14,8.80503144654088,18.238993710691823,15.723270440251572,11.949685534591195,9.433962264150944,10.062893081761008,8.176100628930817,8.80503144654088,8.80503144654088
W00004729,68,1,7,7,7,9,11,5,7,14,1.4705882352941175,10.294117647058822,10.294117647058822,10.294117647058822,13.23529411764706,16.176470588235293,7.352941176470589,10.294117647058822,20.588235294117645
W00004730,159,11,35,18,18,16,15,23,14,9,6.918238993710692,22.0125786163522,11.320754716981133,11.320754716981133,10.062893081761008,9.433962264150944,14.465408805031446,8.80503144654088,5.660377358490567
W00004731,136,9,30,19,23,8,18,13,11,5,6.61764705882353,22.058823529411764,13.970588235294118,16.911764705882355,5.88235294117647,13.23529411764706,9.558823529411764,8.088235294117647,3.6764705882352944
W00004732,175,28,35,23,15,22,17,10,12,13,16,20,13.142857142857142,8.571428571428571,12.571428571428573,9.714285714285714,5.714285714285714,6.857142857142858,7.428571428571429
W00004733,155,12,38,19,16,15,16,11,13,15,7.741935483870968,24.516129032258064,12.258064516129032,10.32258064516129,9.67741935483871,10.32258064516129,7.096774193548387,8.38709677419355,9.67741935483871
W00004735,173,18,48,28,14,13,9,18,13,12,10.404624277456648,27.74566473988439,16.184971098265898,8.092485549132949,7.514450867052023,5.202312138728324,10.404624277456648,7.514450867052023,6.9364161849710975
W00004736,142,19,39,24,18,13,10,7,8,4,13.380281690140844,27.464788732394368,16.901408450704224,12.676056338028168,9.15492957746479,7.042253521126761,4.929577464788732,5.633802816901409,2.8169014084507045
W00004737,129,8,16,10,11,13,24,6,18,23,6.2015503875969,12.4031007751938,7.751937984496124,8.527131782945736,10.077519379844961,18.6046511627907,4.651162790697675,13.953488372093023,17.829457364341085
