OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
W00004883,359,352,342,10,6,4,0,0,0,0,0,6,0,1,0,98.05013927576601,95.26462395543176,2.785515320334262,1.6713091922005572,1.1142061281337048,0,0,0,0,0,1.6713091922005572,0,0.2785515320334262,0
W00004884,272,270,268,2,2,0,0,0,0,0,0,1,0,1,0,99.26470588235294,98.52941176470588,0.7352941176470588,0.7352941176470588,0,0,0,0,0,0,0.3676470588235294,0,0.3676470588235294,0
W00004885,299,296,295,1,1,0,0,0,0,0,0,3,0,0,0,98.99665551839465,98.66220735785953,0.33444816053511706,0.33444816053511706,0,0,0,0,0,0,1.0033444816053512,0,0,0
W00004886,338,327,321,3,1,0,0,2,3,3,0,7,3,1,0,96.7455621301775,94.97041420118343,0.8875739644970414,0.2958579881656805,0,0,0.591715976331361,0.8875739644970414,0.8875739644970414,0,2.0710059171597637,0.8875739644970414,0.2958579881656805,0
W00004887,284,283,282,1,1,0,0,0,0,0,0,1,0,0,0,99.64788732394366,99.29577464788733,0.35211267605633806,0.35211267605633806,0,0,0,0,0,0,0.35211267605633806,0,0,0
W00004888,384,376,373,3,2,1,0,0,0,0,2,1,4,1,0,97.91666666666666,97.13541666666666,0.78125,0.5208333333333333,0.26041666666666663,0,0,0,0,0.5208333333333333,0.26041666666666663,1.0416666666666665,0.26041666666666663,0
W00005017,252,251,245,6,3,3,0,0,0,0,0,1,0,0,0,99.60317460317461,97.22222222222221,2.380952380952381,1.1904761904761905,1.1904761904761905,0,0,0,0,0,0.3968253968253968,0,0,0
W00005018,206,203,200,3,3,0,0,0,0,0,2,0,1,0,0,98.54368932038835,97.0873786407767,1.4563106796116505,1.4563106796116505,0,0,0,0,0,0.9708737864077669,0,0.48543689320388345,0,0
W00005019,395,393,387,6,6,0,0,0,0,0,0,1,0,1,0,99.49367088607595,97.9746835443038,1.5189873417721518,1.5189873417721518,0,0,0,0,0,0,0.25316455696202533,0,0.25316455696202533,0
W00005020,318,317,316,1,1,0,0,0,0,0,0,0,0,1,0,99.68553459119497,99.37106918238993,0.3144654088050315,0.3144654088050315,0,0,0,0,0,0,0,0,0.3144654088050315,0
W00005125,324,322,319,2,1,1,0,0,1,1,0,2,0,0,0,99.38271604938271,98.4567901234568,0.6172839506172839,0.30864197530864196,0.30864197530864196,0,0,0.30864197530864196,0.30864197530864196,0,0.6172839506172839,0,0,0
W00005126,254,253,252,1,1,0,0,0,0,0,0,1,0,0,0,99.60629921259843,99.21259842519686,0.39370078740157477,0.39370078740157477,0,0,0,0,0,0,0.39370078740157477,0,0,0
W00005127,324,322,318,3,3,0,0,0,1,1,0,1,1,0,0,99.38271604938271,98.14814814814815,0.9259259259259258,0.9259259259259258,0,0,0,0.30864197530864196,0.30864197530864196,0,0.30864197530864196,0.30864197530864196,0,0
W00005128,355,353,352,1,1,0,0,0,0,0,0,0,2,0,0,99.43661971830986,99.15492957746478,0.28169014084507044,0.28169014084507044,0,0,0,0,0,0,0,0.5633802816901409,0,0
W00005129,217,216,210,6,2,1,3,0,0,0,1,0,0,0,0,99.53917050691244,96.7741935483871,2.7649769585253456,0.9216589861751152,0.4608294930875576,1.3824884792626728,0,0,0,0.4608294930875576,0,0,0,0
W00005130,238,236,235,1,1,0,0,0,0,0,0,2,0,0,0,99.15966386554622,98.73949579831933,0.42016806722689076,0.42016806722689076,0,0,0,0,0,0,0.8403361344537815,0,0,0
W00005131,311,310,309,1,1,0,0,0,0,0,0,0,0,1,0,99.67845659163987,99.35691318327974,0.3215434083601286,0.3215434083601286,0,0,0,0,0,0,0,0,0.3215434083601286,0
