OA,ts0530001,ts0530002,ts0530003,ts0530004,ts0530005,ts0530006,ts0530002_PCT,ts0530003_PCT,ts0530004_PCT,ts0530005_PCT,ts0530006_PCT
W00004706,164,119,40,4,1,0,72.5609756097561,24.390243902439025,2.4390243902439024,0.6097560975609756,0
W00004707,149,111,26,12,0,0,74.49664429530202,17.449664429530202,8.053691275167784,0,0
W00004709,131,96,23,10,2,0,73.2824427480916,17.557251908396946,7.633587786259542,1.5267175572519083,0
W00004710,142,105,25,7,5,0,73.94366197183099,17.6056338028169,4.929577464788732,3.5211267605633805,0
W00004711,173,105,25,40,3,0,60.69364161849711,14.450867052023122,23.121387283236995,1.7341040462427744,0
W00004712,127,77,31,18,1,0,60.629921259842526,24.409448818897637,14.173228346456693,0.7874015748031495,0
W00004713,134,97,26,9,2,0,72.38805970149254,19.402985074626866,6.7164179104477615,1.4925373134328357,0
W00004714,154,107,36,10,1,0,69.48051948051948,23.376623376623375,6.493506493506493,0.6493506493506493,0
W00004715,117,100,12,4,0,1,85.47008547008546,10.256410256410255,3.418803418803419,0,0.8547008547008548
W00004716,126,53,23,47,3,0,42.06349206349206,18.253968253968253,37.301587301587304,2.380952380952381,0
W00004717,174,92,33,44,5,0,52.87356321839081,18.96551724137931,25.287356321839084,2.8735632183908044,0
W00004718,157,99,33,18,6,1,63.05732484076433,21.019108280254777,11.464968152866243,3.821656050955414,0.6369426751592357
W00004719,148,74,29,44,1,0,50,19.594594594594593,29.72972972972973,0.6756756756756757,0
W00004720,111,96,15,0,0,0,86.48648648648648,13.513513513513514,0,0,0
W00004721,133,100,25,5,3,0,75.18796992481202,18.796992481203006,3.7593984962406015,2.2556390977443606,0
W00004722,107,69,32,6,0,0,64.48598130841121,29.906542056074763,5.607476635514018,0,0
W00004723,98,89,8,1,0,0,90.81632653061224,8.16326530612245,1.0204081632653061,0,0
W00004724,122,86,31,5,0,0,70.49180327868852,25.40983606557377,4.098360655737705,0,0
W00004725,128,74,42,10,2,0,57.8125,32.8125,7.8125,1.5625,0
W00004726,79,52,15,10,2,0,65.82278481012658,18.9873417721519,12.658227848101266,2.5316455696202533,0
W00004728,131,90,29,8,2,2,68.70229007633588,22.137404580152673,6.106870229007633,1.5267175572519083,1.5267175572519083
W00004729,97,27,28,36,4,2,27.835051546391753,28.865979381443296,37.11340206185567,4.123711340206185,2.0618556701030926
W00004730,152,86,39,20,6,1,56.57894736842105,25.657894736842106,13.157894736842104,3.9473684210526314,0.6578947368421052
W00004731,130,94,23,8,5,0,72.3076923076923,17.692307692307693,6.153846153846154,3.8461538461538463,0
W00004732,131,104,20,6,1,0,79.38931297709924,15.267175572519085,4.580152671755725,0.7633587786259541,0
W00004733,132,100,28,3,1,0,75.75757575757575,21.21212121212121,2.272727272727273,0.7575757575757576,0
W00004735,141,107,20,13,1,0,75.88652482269504,14.184397163120568,9.219858156028367,0.7092198581560284,0
W00004736,125,86,32,7,0,0,68.8,25.6,5.6000000000000005,0,0
W00004737,145,78,40,24,2,1,53.79310344827586,27.586206896551722,16.551724137931036,1.3793103448275863,0.6896551724137931
W00004738,136,80,40,12,4,0,58.82352941176471,29.411764705882355,8.823529411764707,2.941176470588235,0
