OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
W00004706,396,10,13,19,12,19,21,22,18,26,19,22,33,40,31,36,13,16,26,2.525252525252525,3.2828282828282833,4.797979797979798,3.0303030303030303,4.797979797979798,5.303030303030303,5.555555555555555,4.545454545454546,6.565656565656567,4.797979797979798,5.555555555555555,8.333333333333332,10.1010101010101,7.828282828282829,9.090909090909092,3.2828282828282833,4.040404040404041,6.565656565656567
W00004707,337,19,17,21,15,16,27,16,21,23,16,20,32,29,10,10,13,17,15,5.637982195845697,5.044510385756676,6.231454005934718,4.451038575667656,4.747774480712167,8.011869436201781,4.747774480712167,6.231454005934718,6.824925816023739,4.747774480712167,5.934718100890208,9.495548961424333,8.605341246290802,2.967359050445104,2.967359050445104,3.857566765578635,5.044510385756676,4.451038575667656
W00004709,298,24,21,23,8,20,25,21,21,12,11,16,22,27,13,8,15,7,4,8.053691275167784,7.046979865771812,7.718120805369128,2.684563758389262,6.7114093959731544,8.389261744966444,7.046979865771812,7.046979865771812,4.026845637583892,3.691275167785235,5.369127516778524,7.38255033557047,9.060402684563758,4.3624161073825505,2.684563758389262,5.033557046979865,2.348993288590604,1.342281879194631
W00004710,341,27,19,30,15,15,25,26,26,18,26,15,17,23,13,13,15,10,8,7.9178885630498534,5.571847507331378,8.797653958944283,4.398826979472141,4.398826979472141,7.331378299120235,7.624633431085044,7.624633431085044,5.278592375366569,7.624633431085044,4.398826979472141,4.9853372434017595,6.744868035190615,3.812316715542522,3.812316715542522,4.398826979472141,2.932551319648094,2.346041055718475
W00004711,334,20,24,15,14,22,36,32,26,18,13,21,35,17,17,7,8,4,5,5.9880239520958085,7.18562874251497,4.491017964071856,4.191616766467066,6.58682634730539,10.778443113772456,9.580838323353294,7.784431137724551,5.389221556886228,3.8922155688622757,6.287425149700598,10.479041916167663,5.089820359281437,5.089820359281437,2.095808383233533,2.3952095808383236,1.1976047904191618,1.4970059880239521
W00004712,317,20,35,23,15,15,19,21,23,14,16,22,27,18,15,9,13,10,2,6.309148264984227,11.041009463722396,7.255520504731862,4.73186119873817,4.73186119873817,5.993690851735016,6.624605678233439,7.255520504731862,4.416403785488959,5.047318611987381,6.940063091482649,8.517350157728707,5.678233438485805,4.73186119873817,2.8391167192429023,4.100946372239748,3.1545741324921135,0.6309148264984227
W00004713,300,14,24,23,23,19,27,25,18,19,12,15,15,27,15,5,9,9,1,4.666666666666667,8,7.666666666666666,7.666666666666666,6.333333333333334,9,8.333333333333332,6,6.333333333333334,4,5,5,9,5,1.6666666666666667,3,3,0.33333333333333337
W00004714,343,18,31,22,18,19,22,25,34,20,28,29,11,21,17,13,6,7,2,5.247813411078718,9.037900874635568,6.41399416909621,5.247813411078718,5.539358600583091,6.41399416909621,7.288629737609329,9.912536443148689,5.830903790087463,8.16326530612245,8.454810495626822,3.206997084548105,6.122448979591836,4.956268221574344,3.7900874635568513,1.749271137026239,2.0408163265306123,0.5830903790087464
W00004715,266,21,16,16,12,26,26,17,26,10,12,22,13,17,7,9,10,3,3,7.894736842105263,6.015037593984962,6.015037593984962,4.511278195488721,9.774436090225564,9.774436090225564,6.390977443609022,9.774436090225564,3.7593984962406015,4.511278195488721,8.270676691729323,4.887218045112782,6.390977443609022,2.631578947368421,3.3834586466165413,3.7593984962406015,1.1278195488721803,1.1278195488721803
W00004716,218,12,9,11,11,12,7,12,20,11,7,16,11,16,19,10,12,15,7,5.5045871559633035,4.128440366972478,5.045871559633028,5.045871559633028,5.5045871559633035,3.211009174311927,5.5045871559633035,9.174311926605505,5.045871559633028,3.211009174311927,7.339449541284404,5.045871559633028,7.339449541284404,8.715596330275229,4.587155963302752,5.5045871559633035,6.8807339449541285,3.211009174311927
W00004717,349,27,15,24,15,17,25,27,22,18,19,11,23,35,29,20,10,7,5,7.736389684813753,4.297994269340974,6.876790830945559,4.297994269340974,4.871060171919771,7.163323782234957,7.736389684813753,6.303724928366762,5.157593123209169,5.444126074498568,3.151862464183381,6.59025787965616,10.028653295128938,8.30945558739255,5.730659025787966,2.865329512893983,2.005730659025788,1.4326647564469914
W00004718,352,26,35,34,19,15,29,41,24,17,14,17,13,23,23,10,3,0,9,7.386363636363637,9.943181818181818,9.659090909090908,5.3977272727272725,4.261363636363636,8.238636363636363,11.647727272727272,6.8181818181818175,4.829545454545454,3.977272727272727,4.829545454545454,3.6931818181818183,6.534090909090909,6.534090909090909,2.840909090909091,0.8522727272727272,0,2.556818181818182
W00004719,313,22,16,19,27,20,29,16,23,20,19,22,21,23,16,6,0,6,8,7.0287539936102235,5.111821086261981,6.070287539936102,8.626198083067091,6.3897763578274756,9.26517571884984,5.111821086261981,7.348242811501597,6.3897763578274756,6.070287539936102,7.0287539936102235,6.7092651757188495,7.348242811501597,5.111821086261981,1.9169329073482428,0,1.9169329073482428,2.5559105431309903
W00004720,243,7,7,12,9,7,11,11,15,13,15,5,23,27,29,20,14,14,4,2.880658436213992,2.880658436213992,4.938271604938271,3.7037037037037033,2.880658436213992,4.526748971193416,4.526748971193416,6.172839506172839,5.349794238683128,6.172839506172839,2.05761316872428,9.465020576131687,11.11111111111111,11.934156378600823,8.23045267489712,5.761316872427984,5.761316872427984,1.646090534979424
W00004721,277,3,11,7,7,9,8,8,15,7,6,14,24,38,36,39,22,12,11,1.083032490974729,3.9711191335740073,2.527075812274368,2.527075812274368,3.2490974729241873,2.888086642599278,2.888086642599278,5.415162454873646,2.527075812274368,2.166064981949458,5.054151624548736,8.664259927797833,13.718411552346572,12.996389891696749,14.079422382671481,7.9422382671480145,4.332129963898916,3.9711191335740073
W00004722,195,6,9,7,8,5,10,6,8,17,11,5,11,26,24,15,15,2,10,3.076923076923077,4.615384615384616,3.5897435897435894,4.102564102564102,2.564102564102564,5.128205128205128,3.076923076923077,4.102564102564102,8.717948717948717,5.641025641025641,2.564102564102564,5.641025641025641,13.333333333333334,12.307692307692308,7.6923076923076925,7.6923076923076925,1.0256410256410255,5.128205128205128
W00004723,212,6,8,4,8,10,2,8,12,17,6,9,14,31,36,22,9,3,7,2.8301886792452833,3.7735849056603774,1.8867924528301887,3.7735849056603774,4.716981132075472,0.9433962264150944,3.7735849056603774,5.660377358490567,8.018867924528301,2.8301886792452833,4.245283018867925,6.60377358490566,14.622641509433961,16.9811320754717,10.377358490566039,4.245283018867925,1.4150943396226416,3.30188679245283
W00004724,306,17,12,24,15,15,22,26,29,19,26,25,24,14,9,10,9,6,4,5.555555555555555,3.9215686274509802,7.8431372549019605,4.901960784313726,4.901960784313726,7.18954248366013,8.49673202614379,9.477124183006536,6.209150326797386,8.49673202614379,8.169934640522875,7.8431372549019605,4.57516339869281,2.941176470588235,3.2679738562091507,2.941176470588235,1.9607843137254901,1.3071895424836601
W00004725,302,10,25,23,20,13,25,21,20,12,23,22,16,21,11,16,11,8,5,3.3112582781456954,8.27814569536424,7.6158940397351,6.622516556291391,4.304635761589404,8.27814569536424,6.95364238410596,6.622516556291391,3.9735099337748347,7.6158940397351,7.28476821192053,5.298013245033113,6.95364238410596,3.642384105960265,5.298013245033113,3.642384105960265,2.6490066225165565,1.6556291390728477
W00004726,195,10,14,13,9,13,7,3,11,13,11,10,14,13,16,14,7,5,12,5.128205128205128,7.179487179487179,6.666666666666667,4.615384615384616,6.666666666666667,3.5897435897435894,1.5384615384615385,5.641025641025641,6.666666666666667,5.641025641025641,5.128205128205128,7.179487179487179,6.666666666666667,8.205128205128204,7.179487179487179,3.5897435897435894,2.564102564102564,6.153846153846154
W00004728,329,19,25,27,15,13,23,25,29,26,16,23,16,19,19,12,9,5,8,5.775075987841945,7.598784194528875,8.206686930091186,4.5592705167173255,3.951367781155015,6.990881458966565,7.598784194528875,8.814589665653495,7.90273556231003,4.86322188449848,6.990881458966565,4.86322188449848,5.775075987841945,5.775075987841945,3.64741641337386,2.735562310030395,1.5197568389057752,2.43161094224924
