OA,ts0200001,ts0200002,ts0200003,ts0200002_PCT,ts0200003_PCT
W00004883,0,0,0,NA,NA
W00004884,0,0,0,NA,NA
W00004885,0,0,0,NA,NA
W00004886,0,0,0,NA,NA
W00004887,0,0,0,NA,NA
W00004888,0,0,0,NA,NA
W00005017,0,0,0,NA,NA
W00005018,0,0,0,NA,NA
W00005019,0,0,0,NA,NA
W00005020,0,0,0,NA,NA
W00005125,0,0,0,NA,NA
W00005126,0,0,0,NA,NA
W00005127,0,0,0,NA,NA
W00005128,0,0,0,NA,NA
W00005129,0,0,0,NA,NA
W00005130,0,0,0,NA,NA
W00005131,0,0,0,NA,NA
W00004760,0,0,0,NA,NA
W00004761,0,0,0,NA,NA
W00004762,0,0,0,NA,NA
W00004763,0,0,0,NA,NA
W00004764,0,0,0,NA,NA
W00004765,0,0,0,NA,NA
W00004766,0,0,0,NA,NA
W00004924,0,0,0,NA,NA
W00004926,0,0,0,NA,NA
W00004927,0,0,0,NA,NA
W00004928,0,0,0,NA,NA
W00004930,0,0,0,NA,NA
W00004919,0,0,0,NA,NA
W00004920,1,1,0,100,0
W00004921,0,0,0,NA,NA
W00004922,0,0,0,NA,NA
W00004923,0,0,0,NA,NA
W00004925,0,0,0,NA,NA
W00004929,0,0,0,NA,NA
W00004731,0,0,0,NA,NA
W00004732,0,0,0,NA,NA
W00004733,0,0,0,NA,NA
W00004735,0,0,0,NA,NA
W00004736,0,0,0,NA,NA
W00004737,0,0,0,NA,NA
W00010386,0,0,0,NA,NA
W00010416,0,0,0,NA,NA
W00005027,0,0,0,NA,NA
W00005034,0,0,0,NA,NA
W00005037,0,0,0,NA,NA
W00005038,0,0,0,NA,NA
W00005041,0,0,0,NA,NA
W00005028,0,0,0,NA,NA
W00005029,0,0,0,NA,NA
W00005035,0,0,0,NA,NA
W00005036,0,0,0,NA,NA
W00005039,0,0,0,NA,NA
W00005040,0,0,0,NA,NA
W00005025,0,0,0,NA,NA
W00005026,0,0,0,NA,NA
W00005030,0,0,0,NA,NA
W00005031,1,1,0,100,0
W00005032,0,0,0,NA,NA
W00005033,0,0,0,NA,NA
W00005072,0,0,0,NA,NA
W00005073,0,0,0,NA,NA
W00005074,0,0,0,NA,NA
W00005076,0,0,0,NA,NA
W00005071,0,0,0,NA,NA
W00005075,0,0,0,NA,NA
W00005077,0,0,0,NA,NA
W00005078,0,0,0,NA,NA
W00005156,0,0,0,NA,NA
W00005157,0,0,0,NA,NA
W00005158,0,0,0,NA,NA
W00005159,0,0,0,NA,NA
W00005160,0,0,0,NA,NA
W00004824,0,0,0,NA,NA
W00004825,0,0,0,NA,NA
W00004833,0,0,0,NA,NA
W00004834,0,0,0,NA,NA
W00004819,0,0,0,NA,NA
W00004821,0,0,0,NA,NA
W00004822,0,0,0,NA,NA
W00004823,0,0,0,NA,NA
W00004831,0,0,0,NA,NA
W00004836,0,0,0,NA,NA
W00004837,0,0,0,NA,NA
W00004838,0,0,0,NA,NA
W00004839,0,0,0,NA,NA
W00004840,0,0,0,NA,NA
W00004841,0,0,0,NA,NA
W00004810,0,0,0,NA,NA
W00004811,1,1,0,100,0
W00004812,0,0,0,NA,NA
W00004813,0,0,0,NA,NA
W00004814,0,0,0,NA,NA
W00004815,0,0,0,NA,NA
W00004816,0,0,0,NA,NA
W00004817,0,0,0,NA,NA
W00004828,0,0,0,NA,NA
W00004829,0,0,0,NA,NA
W00004830,0,0,0,NA,NA
W00004832,0,0,0,NA,NA
W00009938,0,0,0,NA,NA
W00009939,0,0,0,NA,NA
W00004905,0,0,0,NA,NA
W00004906,0,0,0,NA,NA
W00004908,0,0,0,NA,NA
W00004909,1,0,1,0,100
W00004913,0,0,0,NA,NA
W00004914,0,0,0,NA,NA
W00004818,0,0,0,NA,NA
W00004820,0,0,0,NA,NA
W00004826,0,0,0,NA,NA
W00004827,0,0,0,NA,NA
W00004903,0,0,0,NA,NA
W00004904,0,0,0,NA,NA
W00004907,0,0,0,NA,NA
W00004910,0,0,0,NA,NA
W00004911,0,0,0,NA,NA
W00004912,0,0,0,NA,NA
W00004974,0,0,0,NA,NA
W00004976,0,0,0,NA,NA
W00004977,0,0,0,NA,NA
W00004979,1,1,0,100,0
W00004981,0,0,0,NA,NA
W00004971,0,0,0,NA,NA
W00004972,0,0,0,NA,NA
W00004973,0,0,0,NA,NA
W00004975,0,0,0,NA,NA
W00004978,0,0,0,NA,NA
W00004980,0,0,0,NA,NA
W00004988,0,0,0,NA,NA
W00004991,0,0,0,NA,NA
W00004993,0,0,0,NA,NA
W00004998,0,0,0,NA,NA
W00004999,0,0,0,NA,NA
W00004992,0,0,0,NA,NA
W00004994,0,0,0,NA,NA
W00004996,1,0,1,0,100
W00004997,0,0,0,NA,NA
