OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00004883,310,82,162,162,160,2,0,0,0,8,8,0,20,20,0,38,38,0,26.451612903225808,52.25806451612903,52.25806451612903,51.61290322580645,0.6451612903225806,0,0,0,2.5806451612903225,2.5806451612903225,0,6.451612903225806,6.451612903225806,0,12.258064516129032,12.258064516129032,0
W00004884,242,66,140,140,140,0,0,0,0,3,3,0,16,16,0,17,17,0,27.27272727272727,57.85123966942148,57.85123966942148,57.85123966942148,0,0,0,0,1.2396694214876034,1.2396694214876034,0,6.6115702479338845,6.6115702479338845,0,7.024793388429752,7.024793388429752,0
W00004885,259,78,132,132,132,0,0,0,0,3,3,0,27,27,0,19,19,0,30.115830115830118,50.965250965250966,50.965250965250966,50.965250965250966,0,0,0,0,1.1583011583011582,1.1583011583011582,0,10.424710424710424,10.424710424710424,0,7.335907335907336,7.335907335907336,0
W00004886,262,84,129,129,124,5,0,0,0,3,3,0,32,32,0,14,14,0,32.06106870229007,49.23664122137404,49.23664122137404,47.32824427480916,1.9083969465648856,0,0,0,1.1450381679389312,1.1450381679389312,0,12.213740458015266,12.213740458015266,0,5.343511450381679,5.343511450381679,0
W00004887,240,100,58,58,56,2,0,0,0,15,13,2,50,49,1,17,17,0,41.66666666666667,24.166666666666668,24.166666666666668,23.333333333333332,0.8333333333333334,0,0,0,6.25,5.416666666666667,0.8333333333333334,20.833333333333336,20.416666666666668,0.4166666666666667,7.083333333333333,7.083333333333333,0
W00004888,299,96,152,152,150,2,0,0,0,2,2,0,38,38,0,11,11,0,32.10702341137124,50.836120401337794,50.836120401337794,50.16722408026756,0.6688963210702341,0,0,0,0.6688963210702341,0.6688963210702341,0,12.709030100334449,12.709030100334449,0,3.678929765886288,3.678929765886288,0
W00005017,195,61,90,90,90,0,0,0,0,9,9,0,15,15,0,20,20,0,31.28205128205128,46.15384615384615,46.15384615384615,46.15384615384615,0,0,0,0,4.615384615384616,4.615384615384616,0,7.6923076923076925,7.6923076923076925,0,10.256410256410255,10.256410256410255,0
W00005018,172,40,93,91,88,3,2,0,2,2,2,0,20,20,0,17,17,0,23.25581395348837,54.06976744186046,52.90697674418605,51.162790697674424,1.744186046511628,1.1627906976744187,0,1.1627906976744187,1.1627906976744187,1.1627906976744187,0,11.627906976744185,11.627906976744185,0,9.883720930232558,9.883720930232558,0
W00005019,331,108,161,161,161,0,0,0,0,7,7,0,24,24,0,31,31,0,32.62839879154079,48.6404833836858,48.6404833836858,48.6404833836858,0,0,0,0,2.1148036253776437,2.1148036253776437,0,7.250755287009064,7.250755287009064,0,9.365558912386707,9.365558912386707,0
W00005020,245,74,118,118,118,0,0,0,0,6,6,0,36,36,0,11,11,0,30.20408163265306,48.16326530612245,48.16326530612245,48.16326530612245,0,0,0,0,2.4489795918367347,2.4489795918367347,0,14.69387755102041,14.69387755102041,0,4.489795918367347,4.489795918367347,0
W00005125,252,74,128,127,125,2,1,0,1,7,7,0,27,27,0,16,16,0,29.365079365079367,50.79365079365079,50.39682539682539,49.60317460317461,0.7936507936507936,0.3968253968253968,0,0.3968253968253968,2.7777777777777777,2.7777777777777777,0,10.714285714285714,10.714285714285714,0,6.349206349206349,6.349206349206349,0
W00005126,224,76,93,93,93,0,0,0,0,10,10,0,21,21,0,24,24,0,33.92857142857143,41.517857142857146,41.517857142857146,41.517857142857146,0,0,0,0,4.464285714285714,4.464285714285714,0,9.375,9.375,0,10.714285714285714,10.714285714285714,0
W00005127,284,97,131,131,131,0,0,0,0,6,6,0,33,33,0,17,17,0,34.154929577464785,46.12676056338028,46.12676056338028,46.12676056338028,0,0,0,0,2.112676056338028,2.112676056338028,0,11.619718309859154,11.619718309859154,0,5.985915492957746,5.985915492957746,0
