OA,ts0520001,ts0520002,ts0520003,ts0520004,ts0520005,ts0520006,ts0520002_PCT,ts0520003_PCT,ts0520004_PCT,ts0520005_PCT,ts0520006_PCT
E00101695,144,60,67,17,0,0,41.66666666666667,46.52777777777778,11.805555555555555,0,0
E00101696,132,70,46,16,0,0,53.03030303030303,34.84848484848485,12.121212121212121,0,0
E00101697,143,32,74,37,0,0,22.377622377622377,51.74825174825175,25.874125874125873,0,0
E00101698,123,42,57,22,2,0,34.146341463414636,46.34146341463415,17.88617886178862,1.6260162601626018,0
E00101699,161,77,55,29,0,0,47.82608695652174,34.161490683229815,18.012422360248447,0,0
E00101700,142,88,39,15,0,0,61.97183098591549,27.464788732394368,10.56338028169014,0,0
E00101701,150,72,61,16,1,0,48,40.666666666666664,10.666666666666668,0.6666666666666667,0
E00101702,154,48,68,36,2,0,31.16883116883117,44.15584415584416,23.376623376623375,1.2987012987012987,0
E00101703,205,57,99,46,3,0,27.80487804878049,48.292682926829265,22.439024390243905,1.4634146341463417,0
E00101704,118,95,16,6,1,0,80.50847457627118,13.559322033898304,5.084745762711865,0.847457627118644,0
E00101706,112,36,46,28,2,0,32.142857142857146,41.07142857142857,25,1.7857142857142856,0
E00101707,115,32,60,22,1,0,27.82608695652174,52.17391304347826,19.130434782608695,0.8695652173913043,0
E00101708,125,73,37,13,2,0,58.4,29.599999999999998,10.4,1.6,0
E00101709,166,68,63,35,0,0,40.963855421686745,37.95180722891566,21.084337349397593,0,0
E00101710,189,103,60,23,3,0,54.4973544973545,31.746031746031743,12.16931216931217,1.5873015873015872,0
E00101711,156,25,110,21,0,0,16.025641025641026,70.51282051282051,13.461538461538462,0,0
E00101712,101,69,24,7,0,1,68.31683168316832,23.762376237623762,6.9306930693069315,0,0.9900990099009901
E00101713,89,49,32,7,1,0,55.0561797752809,35.95505617977528,7.865168539325842,1.1235955056179776,0
E00101714,102,63,25,14,0,0,61.76470588235294,24.509803921568626,13.725490196078432,0,0
E00101715,71,48,13,9,0,1,67.6056338028169,18.30985915492958,12.676056338028168,0,1.4084507042253522
E00101716,71,43,16,12,0,0,60.56338028169014,22.535211267605636,16.901408450704224,0,0
E00101717,138,48,58,31,1,0,34.78260869565217,42.028985507246375,22.463768115942027,0.7246376811594203,0
E00101718,126,77,28,19,2,0,61.111111111111114,22.22222222222222,15.079365079365079,1.5873015873015872,0
E00101719,100,53,39,6,1,1,53,39,6,1,1
E00101720,64,37,19,6,1,1,57.8125,29.6875,9.375,1.5625,1.5625
E00101721,63,30,17,16,0,0,47.61904761904761,26.984126984126984,25.396825396825395,0,0
E00101722,167,85,60,21,1,0,50.898203592814376,35.92814371257485,12.574850299401197,0.5988023952095809,0
E00101723,119,70,32,17,0,0,58.82352941176471,26.89075630252101,14.285714285714285,0,0
E00101724,72,48,16,8,0,0,66.66666666666666,22.22222222222222,11.11111111111111,0,0
E00101725,139,59,54,25,1,0,42.44604316546763,38.84892086330935,17.985611510791365,0.7194244604316548,0
E00101726,145,64,62,18,1,0,44.13793103448276,42.758620689655174,12.413793103448276,0.6896551724137931,0
E00101727,118,66,34,16,2,0,55.932203389830505,28.8135593220339,13.559322033898304,1.694915254237288,0
E00101728,158,106,40,12,0,0,67.08860759493672,25.31645569620253,7.59493670886076,0,0
E00101729,155,94,46,15,0,0,60.64516129032258,29.677419354838708,9.67741935483871,0,0
E00101730,118,52,47,17,2,0,44.06779661016949,39.83050847457627,14.40677966101695,1.694915254237288,0
E00101731,135,58,53,23,1,0,42.96296296296296,39.25925925925926,17.037037037037038,0.7407407407407408,0
E00101732,130,67,42,21,0,0,51.53846153846153,32.30769230769231,16.153846153846153,0,0
E00101733,160,89,58,13,0,0,55.625,36.25,8.125,0,0
E00101734,142,62,60,19,1,0,43.66197183098591,42.25352112676056,13.380281690140844,0.7042253521126761,0
E00101735,142,51,50,39,1,1,35.91549295774648,35.2112676056338,27.464788732394368,0.7042253521126761,0.7042253521126761
E00101736,150,74,52,23,1,0,49.333333333333336,34.66666666666667,15.333333333333332,0.6666666666666667,0
E00101737,138,90,38,10,0,0,65.21739130434783,27.536231884057973,7.246376811594203,0,0
E00101738,130,56,56,17,1,0,43.07692307692308,43.07692307692308,13.076923076923078,0.7692307692307693,0
E00101739,104,28,37,38,1,0,26.923076923076923,35.57692307692308,36.53846153846153,0.9615384615384616,0
E00101740,137,79,38,19,1,0,57.66423357664233,27.73722627737226,13.86861313868613,0.7299270072992701,0
E00101741,117,36,68,13,0,0,30.76923076923077,58.119658119658126,11.11111111111111,0,0
E00101742,227,66,83,77,1,0,29.074889867841406,36.56387665198238,33.92070484581498,0.4405286343612335,0
E00101743,114,35,45,34,0,0,30.701754385964914,39.473684210526315,29.82456140350877,0,0
E00101744,72,34,24,14,0,0,47.22222222222222,33.33333333333333,19.444444444444446,0,0
