OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
E00044139,253,142,45,63,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,56.126482213438734,17.786561264822133,24.90118577075099,0,0,0,0,0,0,0,0,0,0,0,0.3952569169960474,0.7905138339920948,0,0.7905138339920948,0.3952569169960474
E00044140,289,160,55,64,0,0,4,0,3,1,0,0,0,0,0,2,2,2,2,4,55.36332179930796,19.031141868512112,22.145328719723185,0,0,1.384083044982699,0,1.0380622837370241,0.34602076124567477,0,0,0,0,0,0.6920415224913495,0.6920415224913495,0.6920415224913495,0.6920415224913495,1.384083044982699
E00044141,277,196,17,53,0,0,0,0,0,0,0,0,0,0,2,0,5,4,7,4,70.7581227436823,6.137184115523466,19.133574007220215,0,0,0,0,0,0,0,0,0,0,0.7220216606498195,0,1.8050541516245486,1.444043321299639,2.527075812274368,1.444043321299639
E00044142,291,173,29,87,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,59.450171821305844,9.965635738831615,29.896907216494846,0,0,0,0,0,0,0,0,0,0,0,0,0.6872852233676976,0,0.6872852233676976,0
E00044143,279,182,40,49,0,0,3,2,0,0,1,0,0,0,0,0,1,4,1,4,65.23297491039428,14.336917562724013,17.562724014336915,0,0,1.0752688172043012,0.7168458781362007,0,0,0.35842293906810035,0,0,0,0,0,0.35842293906810035,1.4336917562724014,0.35842293906810035,1.4336917562724014
E00044144,232,134,38,58,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,57.758620689655174,16.379310344827587,25,0,0,0,0,0,0,0,0,0,0,0,0,0.8620689655172413,0,0.8620689655172413,0
E00044145,331,195,49,72,1,0,0,0,0,0,0,0,0,0,0,0,10,4,10,4,58.91238670694864,14.803625377643503,21.75226586102719,0.3021148036253776,0,0,0,0,0,0,0,0,0,0,0,3.0211480362537766,1.2084592145015105,3.0211480362537766,1.2084592145015105
E00044146,334,213,43,71,0,0,4,3,0,0,1,0,0,0,0,0,3,0,3,0,63.772455089820355,12.874251497005988,21.25748502994012,0,0,1.1976047904191618,0.8982035928143712,0,0,0.29940119760479045,0,0,0,0,0,0.8982035928143712,0,0.8982035928143712,0
E00044147,252,144,52,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57.14285714285714,20.634920634920633,21.825396825396826,0,0,0,0,0,0,0,0,0,0,0,0,0.3968253968253968,0,0.3968253968253968,0
E00044148,318,179,44,91,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,56.289308176100626,13.836477987421384,28.61635220125786,0.3144654088050315,0,0,0,0,0,0,0,0,0,0,0,0.9433962264150944,0,0.9433962264150944,0
