OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00001535,398,153,161,161,161,0,0,0,0,10,10,0,42,42,0,32,32,0,38.44221105527638,40.45226130653266,40.45226130653266,40.45226130653266,0,0,0,0,2.512562814070352,2.512562814070352,0,10.552763819095476,10.552763819095476,0,8.040201005025125,8.040201005025125,0
W00001536,218,45,123,123,123,0,0,0,0,4,4,0,20,19,1,26,26,0,20.642201834862387,56.42201834862385,56.42201834862385,56.42201834862385,0,0,0,0,1.834862385321101,1.834862385321101,0,9.174311926605505,8.715596330275229,0.45871559633027525,11.926605504587156,11.926605504587156,0
W00001537,150,50,72,72,72,0,0,0,0,5,5,0,10,10,0,13,13,0,33.33333333333333,48,48,48,0,0,0,0,3.3333333333333335,3.3333333333333335,0,6.666666666666667,6.666666666666667,0,8.666666666666668,8.666666666666668,0
W00001538,257,104,90,89,89,0,1,0,1,7,7,0,40,40,0,16,16,0,40.46692607003891,35.019455252918284,34.63035019455253,34.63035019455253,0,0.38910505836575876,0,0.38910505836575876,2.7237354085603114,2.7237354085603114,0,15.56420233463035,15.56420233463035,0,6.22568093385214,6.22568093385214,0
W00001539,193,77,68,68,68,0,0,0,0,5,5,0,17,17,0,26,26,0,39.89637305699482,35.233160621761655,35.233160621761655,35.233160621761655,0,0,0,0,2.5906735751295336,2.5906735751295336,0,8.808290155440414,8.808290155440414,0,13.471502590673575,13.471502590673575,0
W00001540,270,121,90,90,90,0,0,0,0,9,9,0,24,24,0,26,26,0,44.81481481481481,33.33333333333333,33.33333333333333,33.33333333333333,0,0,0,0,3.3333333333333335,3.3333333333333335,0,8.88888888888889,8.88888888888889,0,9.62962962962963,9.62962962962963,0
W00001541,114,22,53,53,51,2,0,0,0,3,3,0,20,20,0,16,16,0,19.298245614035086,46.49122807017544,46.49122807017544,44.73684210526316,1.7543859649122806,0,0,0,2.631578947368421,2.631578947368421,0,17.543859649122805,17.543859649122805,0,14.035087719298245,14.035087719298245,0
W00001592,204,74,85,85,85,0,0,0,0,4,4,0,17,17,0,24,24,0,36.27450980392157,41.66666666666667,41.66666666666667,41.66666666666667,0,0,0,0,1.9607843137254901,1.9607843137254901,0,8.333333333333332,8.333333333333332,0,11.76470588235294,11.76470588235294,0
W00001593,179,70,77,77,74,3,0,0,0,2,2,0,15,15,0,15,15,0,39.10614525139665,43.01675977653631,43.01675977653631,41.340782122905026,1.675977653631285,0,0,0,1.1173184357541899,1.1173184357541899,0,8.379888268156424,8.379888268156424,0,8.379888268156424,8.379888268156424,0
W00001594,190,43,100,100,100,0,0,0,0,8,8,0,27,27,0,12,12,0,22.63157894736842,52.63157894736842,52.63157894736842,52.63157894736842,0,0,0,0,4.2105263157894735,4.2105263157894735,0,14.210526315789473,14.210526315789473,0,6.315789473684211,6.315789473684211,0
W00001595,263,68,149,149,149,0,0,0,0,2,2,0,31,31,0,13,13,0,25.85551330798479,56.65399239543726,56.65399239543726,56.65399239543726,0,0,0,0,0.7604562737642585,0.7604562737642585,0,11.787072243346007,11.787072243346007,0,4.942965779467681,4.942965779467681,0
W00001596,233,65,122,121,121,0,1,0,1,5,5,0,28,28,0,13,13,0,27.896995708154503,52.36051502145923,51.931330472103,51.931330472103,0,0.4291845493562232,0,0.4291845493562232,2.1459227467811157,2.1459227467811157,0,12.017167381974248,12.017167381974248,0,5.579399141630901,5.579399141630901,0
W00001597,203,70,86,84,84,0,2,0,2,5,5,0,26,24,2,16,16,0,34.48275862068966,42.364532019704434,41.37931034482759,41.37931034482759,0,0.9852216748768473,0,0.9852216748768473,2.4630541871921183,2.4630541871921183,0,12.807881773399016,11.822660098522167,0.9852216748768473,7.8817733990147785,7.8817733990147785,0
W00001813,118,26,74,74,74,0,0,0,0,0,0,0,12,12,0,6,6,0,22.033898305084744,62.71186440677966,62.71186440677966,62.71186440677966,0,0,0,0,0,0,0,10.16949152542373,10.16949152542373,0,5.084745762711865,5.084745762711865,0
W00001815,191,60,107,107,107,0,0,0,0,1,1,0,15,15,0,8,8,0,31.413612565445025,56.02094240837696,56.02094240837696,56.02094240837696,0,0,0,0,0.5235602094240838,0.5235602094240838,0,7.853403141361256,7.853403141361256,0,4.18848167539267,4.18848167539267,0
W00001816,265,68,145,145,145,0,0,0,0,5,5,0,22,22,0,25,25,0,25.660377358490567,54.71698113207547,54.71698113207547,54.71698113207547,0,0,0,0,1.8867924528301887,1.8867924528301887,0,8.30188679245283,8.30188679245283,0,9.433962264150944,9.433962264150944,0
W00001817,229,53,103,103,103,0,0,0,0,5,5,0,32,32,0,36,36,0,23.144104803493452,44.97816593886463,44.97816593886463,44.97816593886463,0,0,0,0,2.1834061135371177,2.1834061135371177,0,13.973799126637553,13.973799126637553,0,15.72052401746725,15.72052401746725,0
W00001818,181,44,98,98,98,0,0,0,0,4,4,0,26,26,0,9,9,0,24.30939226519337,54.14364640883977,54.14364640883977,54.14364640883977,0,0,0,0,2.209944751381215,2.209944751381215,0,14.3646408839779,14.3646408839779,0,4.972375690607735,4.972375690607735,0
W00010018,255,97,101,101,101,0,0,0,0,6,6,0,32,32,0,19,19,0,38.03921568627451,39.6078431372549,39.6078431372549,39.6078431372549,0,0,0,0,2.3529411764705883,2.3529411764705883,0,12.549019607843137,12.549019607843137,0,7.450980392156863,7.450980392156863,0
W00010021,262,62,165,165,165,0,0,0,0,2,2,0,28,28,0,5,5,0,23.66412213740458,62.97709923664122,62.97709923664122,62.97709923664122,0,0,0,0,0.7633587786259541,0.7633587786259541,0,10.687022900763358,10.687022900763358,0,1.9083969465648856,1.9083969465648856,0
W00001642,235,84,88,88,86,2,0,0,0,9,9,0,39,39,0,15,15,0,35.74468085106383,37.4468085106383,37.4468085106383,36.59574468085106,0.851063829787234,0,0,0,3.829787234042553,3.829787234042553,0,16.595744680851062,16.595744680851062,0,6.382978723404255,6.382978723404255,0
W00001643,366,99,222,222,222,0,0,0,0,3,3,0,24,24,0,18,18,0,27.049180327868854,60.65573770491803,60.65573770491803,60.65573770491803,0,0,0,0,0.819672131147541,0.819672131147541,0,6.557377049180328,6.557377049180328,0,4.918032786885246,4.918032786885246,0
W00001644,243,97,94,90,90,0,4,2,2,6,6,0,31,31,0,15,15,0,39.91769547325103,38.68312757201646,37.03703703703704,37.03703703703704,0,1.646090534979424,0.823045267489712,0.823045267489712,2.4691358024691357,2.4691358024691357,0,12.757201646090536,12.757201646090536,0,6.172839506172839,6.172839506172839,0
W00001645,218,112,57,56,54,2,1,0,1,7,7,0,25,24,1,17,17,0,51.37614678899083,26.146788990825687,25.688073394495415,24.770642201834864,0.9174311926605505,0.45871559633027525,0,0.45871559633027525,3.211009174311927,3.211009174311927,0,11.46788990825688,11.009174311926607,0.45871559633027525,7.79816513761468,7.79816513761468,0
W00001646,249,80,125,125,125,0,0,0,0,5,5,0,23,23,0,16,16,0,32.1285140562249,50.20080321285141,50.20080321285141,50.20080321285141,0,0,0,0,2.0080321285140563,2.0080321285140563,0,9.236947791164658,9.236947791164658,0,6.425702811244979,6.425702811244979,0
W00001647,303,65,194,194,193,1,0,0,0,4,4,0,22,22,0,18,18,0,21.45214521452145,64.02640264026402,64.02640264026402,63.6963696369637,0.33003300330033003,0,0,0,1.3201320132013201,1.3201320132013201,0,7.2607260726072615,7.2607260726072615,0,5.9405940594059405,5.9405940594059405,0
W00001648,315,140,118,117,117,0,1,0,1,6,6,0,35,35,0,16,16,0,44.44444444444444,37.46031746031746,37.142857142857146,37.142857142857146,0,0.31746031746031744,0,0.31746031746031744,1.9047619047619049,1.9047619047619049,0,11.11111111111111,11.11111111111111,0,5.079365079365079,5.079365079365079,0
W00001716,236,91,110,110,110,0,0,0,0,6,6,0,18,18,0,11,11,0,38.559322033898304,46.61016949152542,46.61016949152542,46.61016949152542,0,0,0,0,2.5423728813559325,2.5423728813559325,0,7.627118644067797,7.627118644067797,0,4.661016949152542,4.661016949152542,0
W00001717,397,147,179,179,175,4,0,0,0,8,8,0,39,39,0,24,24,0,37.02770780856423,45.08816120906801,45.08816120906801,44.08060453400503,1.0075566750629723,0,0,0,2.0151133501259446,2.0151133501259446,0,9.82367758186398,9.82367758186398,0,6.045340050377834,6.045340050377834,0
W00001718,219,71,111,111,111,0,0,0,0,6,6,0,19,19,0,12,12,0,32.42009132420091,50.68493150684932,50.68493150684932,50.68493150684932,0,0,0,0,2.73972602739726,2.73972602739726,0,8.67579908675799,8.67579908675799,0,5.47945205479452,5.47945205479452,0
