OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
W00001336,238,134,133,118,26,92,3,0,3,12,8,4,1,7,2,2,2,0,0,0,0,0,0,0,5,97,86,4,3,4,0,56.30252100840336,55.88235294117647,49.57983193277311,10.92436974789916,38.655462184873954,1.2605042016806722,0,1.2605042016806722,5.042016806722689,3.361344537815126,1.680672268907563,0.42016806722689076,2.941176470588235,0.8403361344537815,0.8403361344537815,0.8403361344537815,0,0,0,0,0,0,0,2.100840336134454,40.7563025210084,36.134453781512605,1.680672268907563,1.2605042016806722,1.680672268907563,0
W00001337,252,154,150,126,31,95,4,0,4,20,8,12,4,5,5,5,4,1,0,0,0,0,0,0,0,93,72,11,6,4,0,61.111111111111114,59.523809523809526,50,12.3015873015873,37.698412698412696,1.5873015873015872,0,1.5873015873015872,7.936507936507936,3.1746031746031744,4.761904761904762,1.5873015873015872,1.984126984126984,1.984126984126984,1.984126984126984,1.5873015873015872,0.3968253968253968,0,0,0,0,0,0,0,36.904761904761905,28.57142857142857,4.365079365079365,2.380952380952381,1.5873015873015872,0
W00001338,248,156,147,141,33,108,2,1,1,4,1,3,9,6,3,3,3,0,0,0,0,0,0,0,3,86,58,8,6,10,4,62.903225806451616,59.2741935483871,56.85483870967742,13.306451612903224,43.54838709677419,0.8064516129032258,0.4032258064516129,0.4032258064516129,1.6129032258064515,0.4032258064516129,1.2096774193548387,3.6290322580645165,2.4193548387096775,1.2096774193548387,1.2096774193548387,1.2096774193548387,0,0,0,0,0,0,0,1.2096774193548387,34.67741935483871,23.387096774193548,3.225806451612903,2.4193548387096775,4.032258064516129,1.6129032258064515
W00001339,239,108,102,82,15,67,2,0,2,18,4,14,6,2,0,0,0,0,0,0,0,0,0,0,2,129,108,8,4,8,1,45.18828451882845,42.67782426778243,34.30962343096235,6.2761506276150625,28.03347280334728,0.8368200836820083,0,0.8368200836820083,7.531380753138076,1.6736401673640167,5.857740585774058,2.510460251046025,0.8368200836820083,0,0,0,0,0,0,0,0,0,0,0.8368200836820083,53.97489539748954,45.18828451882845,3.3472803347280333,1.6736401673640167,3.3472803347280333,0.41841004184100417
W00001340,274,148,144,111,29,82,7,1,6,26,16,10,4,4,2,2,2,0,0,0,0,0,0,0,2,122,98,3,7,6,8,54.01459854014598,52.55474452554745,40.51094890510949,10.583941605839415,29.927007299270077,2.5547445255474455,0.36496350364963503,2.18978102189781,9.48905109489051,5.839416058394161,3.64963503649635,1.4598540145985401,1.4598540145985401,0.7299270072992701,0.7299270072992701,0.7299270072992701,0,0,0,0,0,0,0,0.7299270072992701,44.52554744525548,35.76642335766424,1.094890510948905,2.5547445255474455,2.18978102189781,2.9197080291970803
W00001341,203,101,98,88,24,64,1,0,1,9,0,9,3,2,0,0,0,0,0,0,0,0,0,0,2,100,78,9,6,7,0,49.75369458128079,48.275862068965516,43.34975369458128,11.822660098522167,31.527093596059114,0.49261083743842365,0,0.49261083743842365,4.433497536945813,0,4.433497536945813,1.477832512315271,0.9852216748768473,0,0,0,0,0,0,0,0,0,0,0.9852216748768473,49.26108374384236,38.42364532019704,4.433497536945813,2.955665024630542,3.4482758620689653,0
W00001342,268,172,168,153,39,114,1,1,0,14,5,9,4,4,4,4,3,1,0,0,0,0,0,0,0,92,71,9,5,7,0,64.17910447761194,62.68656716417911,57.08955223880597,14.55223880597015,42.53731343283582,0.3731343283582089,0.3731343283582089,0,5.223880597014925,1.8656716417910446,3.3582089552238807,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.1194029850746268,0.3731343283582089,0,0,0,0,0,0,0,34.32835820895522,26.492537313432834,3.3582089552238807,1.8656716417910446,2.6119402985074625,0
W00001343,244,148,144,126,32,94,9,2,7,9,4,5,4,3,2,2,2,0,0,0,0,0,0,0,1,93,57,11,5,11,9,60.65573770491803,59.01639344262295,51.63934426229508,13.114754098360656,38.52459016393443,3.6885245901639343,0.819672131147541,2.8688524590163933,3.6885245901639343,1.639344262295082,2.0491803278688523,1.639344262295082,1.2295081967213115,0.819672131147541,0.819672131147541,0.819672131147541,0,0,0,0,0,0,0,0.4098360655737705,38.114754098360656,23.36065573770492,4.508196721311475,2.0491803278688523,4.508196721311475,3.6885245901639343
W00001344,246,131,126,109,32,77,4,1,3,13,7,6,5,4,4,4,4,0,0,0,0,0,0,0,0,111,102,2,2,4,1,53.2520325203252,51.21951219512195,44.3089430894309,13.008130081300814,31.300813008130078,1.6260162601626018,0.40650406504065045,1.2195121951219512,5.284552845528456,2.8455284552845526,2.4390243902439024,2.0325203252032518,1.6260162601626018,1.6260162601626018,1.6260162601626018,1.6260162601626018,0,0,0,0,0,0,0,0,45.1219512195122,41.46341463414634,0.8130081300813009,0.8130081300813009,1.6260162601626018,0.40650406504065045
W00001345,243,111,111,95,25,70,4,0,4,12,6,6,0,7,5,5,4,1,0,0,0,0,0,0,2,125,100,6,11,7,1,45.67901234567901,45.67901234567901,39.09465020576132,10.2880658436214,28.80658436213992,1.646090534979424,0,1.646090534979424,4.938271604938271,2.4691358024691357,2.4691358024691357,0,2.880658436213992,2.05761316872428,2.05761316872428,1.646090534979424,0.411522633744856,0,0,0,0,0,0,0.823045267489712,51.440329218106996,41.1522633744856,2.4691358024691357,4.526748971193416,2.880658436213992,0.411522633744856
