OA,ts0150001,ts0150002,ts0150003,ts0150004,ts0150005,ts0150006,ts0150007,ts0150008,ts0150009,ts0150010,ts0150011,ts0150012,ts0150013,ts0150002_PCT,ts0150003_PCT,ts0150004_PCT,ts0150005_PCT,ts0150006_PCT,ts0150007_PCT,ts0150008_PCT,ts0150009_PCT,ts0150010_PCT,ts0150011_PCT,ts0150012_PCT,ts0150013_PCT
W00001535,483,467,1,2,0,2,0,3,5,1,0,2,0,96.68737060041408,0.2070393374741201,0.4140786749482402,0,0.4140786749482402,0,0.6211180124223602,1.0351966873706004,0.2070393374741201,0,0.4140786749482402,0
W00001536,244,229,0,2,3,0,0,2,2,0,4,2,0,93.85245901639344,0,0.819672131147541,1.2295081967213115,0,0,0.819672131147541,0.819672131147541,0,1.639344262295082,0.819672131147541,0
W00001537,178,176,0,0,0,0,0,0,0,1,1,0,0,98.87640449438202,0,0,0,0,0,0,0,0.5617977528089888,0.5617977528089888,0,0
W00001538,289,281,0,0,1,0,1,1,5,0,0,0,0,97.23183391003461,0,0,0.34602076124567477,0,0.34602076124567477,0.34602076124567477,1.7301038062283738,0,0,0,0
W00001539,206,193,0,2,1,0,0,3,2,0,1,4,0,93.68932038834951,0,0.9708737864077669,0.48543689320388345,0,0,1.4563106796116505,0.9708737864077669,0,0.48543689320388345,1.9417475728155338,0
W00001540,354,342,0,1,1,0,2,4,1,0,3,0,0,96.61016949152543,0,0.2824858757062147,0.2824858757062147,0,0.5649717514124294,1.1299435028248588,0.2824858757062147,0,0.847457627118644,0,0
W00001541,127,118,0,0,3,1,2,1,0,1,1,0,0,92.91338582677166,0,0,2.3622047244094486,0.7874015748031495,1.574803149606299,0.7874015748031495,0,0.7874015748031495,0.7874015748031495,0,0
W00001592,256,255,0,0,0,0,0,0,1,0,0,0,0,99.609375,0,0,0,0,0,0,0.390625,0,0,0,0
W00001593,188,184,0,0,1,1,0,1,1,0,0,0,0,97.87234042553192,0,0,0.5319148936170213,0.5319148936170213,0,0.5319148936170213,0.5319148936170213,0,0,0,0
W00001594,206,203,0,1,1,0,0,1,0,0,0,0,0,98.54368932038835,0,0.48543689320388345,0.48543689320388345,0,0,0.48543689320388345,0,0,0,0,0
