OA,ts0650001,ts0650002,ts0650003,ts0650004,ts0650002_PCT,ts0650003_PCT,ts0650004_PCT
E00016972,32,5,19,8,15.625,59.375,25
E00016973,66,9,41,16,13.636363636363635,62.121212121212125,24.242424242424242
E00016974,70,21,32,17,30,45.714285714285715,24.285714285714285
E00016975,52,13,33,6,25,63.46153846153846,11.538461538461538
E00016976,65,14,33,18,21.53846153846154,50.76923076923077,27.692307692307693
E00016977,54,8,30,16,14.814814814814813,55.55555555555556,29.629629629629626
E00016978,50,9,40,1,18,80,2
E00016979,43,8,29,6,18.6046511627907,67.44186046511628,13.953488372093023
E00016980,45,12,20,13,26.666666666666668,44.44444444444444,28.888888888888886
E00016981,41,8,18,15,19.51219512195122,43.90243902439025,36.58536585365854
E00016982,51,15,16,20,29.411764705882355,31.372549019607842,39.21568627450981
E00016983,80,15,44,21,18.75,55.00000000000001,26.25
E00016984,98,19,46,33,19.387755102040817,46.93877551020408,33.6734693877551
E00016985,139,29,49,61,20.863309352517987,35.25179856115108,43.884892086330936
E00016986,43,13,17,13,30.23255813953488,39.53488372093023,30.23255813953488
E00016987,39,8,18,13,20.51282051282051,46.15384615384615,33.33333333333333
E00016988,54,15,21,18,27.77777777777778,38.88888888888889,33.33333333333333
E00016989,49,7,29,13,14.285714285714285,59.183673469387756,26.53061224489796
E00016990,66,11,32,23,16.666666666666664,48.484848484848484,34.84848484848485
E00016991,48,12,26,10,25,54.166666666666664,20.833333333333336
E00016992,92,15,40,37,16.304347826086957,43.47826086956522,40.21739130434783
E00016993,108,26,47,35,24.074074074074073,43.51851851851852,32.407407407407405
E00016994,68,13,43,12,19.11764705882353,63.23529411764706,17.647058823529413
E00016995,95,23,47,25,24.210526315789473,49.473684210526315,26.31578947368421
E00016996,88,15,46,27,17.045454545454543,52.27272727272727,30.681818181818183
E00016997,75,13,35,27,17.333333333333336,46.666666666666664,36
E00016998,79,11,41,27,13.924050632911392,51.89873417721519,34.177215189873415
E00016999,65,6,42,17,9.230769230769232,64.61538461538461,26.153846153846157
E00017000,79,19,44,16,24.050632911392405,55.69620253164557,20.253164556962027
