OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
E00109905,292,8,0,2,0,0,6,15,13,1,1,11,7,3,0,1,256,247,2,0,0,7,2,0,2,2.73972602739726,0,0.684931506849315,0,0,2.054794520547945,5.136986301369863,4.4520547945205475,0.3424657534246575,0.3424657534246575,3.767123287671233,2.3972602739726026,1.0273972602739725,0,0.3424657534246575,87.67123287671232,84.58904109589042,0.684931506849315,0,0,2.3972602739726026,0.684931506849315,0,0.684931506849315
E00109906,294,13,2,2,0,9,0,2,1,0,1,4,1,2,1,0,274,261,1,0,0,12,1,0,1,4.421768707482993,0.6802721088435374,0.6802721088435374,0,3.061224489795918,0,0.6802721088435374,0.3401360544217687,0,0.3401360544217687,1.3605442176870748,0.3401360544217687,0.6802721088435374,0.3401360544217687,0,93.19727891156462,88.77551020408163,0.3401360544217687,0,0,4.081632653061225,0.3401360544217687,0,0.3401360544217687
E00109907,282,19,0,5,0,0,14,14,12,2,0,10,0,2,3,5,239,233,3,0,0,3,0,0,0,6.73758865248227,0,1.773049645390071,0,0,4.964539007092199,4.964539007092199,4.25531914893617,0.7092198581560284,0,3.546099290780142,0,0.7092198581560284,1.0638297872340425,1.773049645390071,84.75177304964538,82.62411347517731,1.0638297872340425,0,0,1.0638297872340425,0,0,0
E00109908,253,3,0,1,0,0,2,9,9,0,0,8,6,2,0,0,227,219,1,0,0,7,6,1,5,1.185770750988142,0,0.3952569169960474,0,0,0.7905138339920948,3.557312252964427,3.557312252964427,0,0,3.1620553359683794,2.371541501976284,0.7905138339920948,0,0,89.72332015810277,86.56126482213439,0.3952569169960474,0,0,2.766798418972332,2.371541501976284,0.3952569169960474,1.9762845849802373
E00109910,303,5,1,0,0,0,4,1,1,0,0,6,2,1,2,1,291,281,0,0,0,10,0,0,0,1.65016501650165,0.33003300330033003,0,0,0,1.3201320132013201,0.33003300330033003,0.33003300330033003,0,0,1.9801980198019802,0.6600660066006601,0.33003300330033003,0.6600660066006601,0.33003300330033003,96.03960396039604,92.73927392739274,0,0,0,3.3003300330033,0,0,0
E00109911,315,17,0,3,4,0,10,25,24,0,1,6,3,0,3,0,263,248,0,0,3,12,4,0,4,5.396825396825397,0,0.9523809523809524,1.2698412698412698,0,3.1746031746031744,7.936507936507936,7.6190476190476195,0,0.31746031746031744,1.9047619047619049,0.9523809523809524,0,0.9523809523809524,0,83.4920634920635,78.73015873015873,0,0,0.9523809523809524,3.8095238095238098,1.2698412698412698,0,1.2698412698412698
E00109914,268,4,0,0,0,0,4,18,14,3,1,7,1,3,2,1,239,227,1,0,0,11,0,0,0,1.4925373134328357,0,0,0,0,1.4925373134328357,6.7164179104477615,5.223880597014925,1.1194029850746268,0.3731343283582089,2.6119402985074625,0.3731343283582089,1.1194029850746268,0.7462686567164178,0.3731343283582089,89.17910447761194,84.70149253731343,0.3731343283582089,0,0,4.104477611940299,0,0,0
E00109915,302,17,8,1,0,0,8,6,6,0,0,0,0,0,0,0,272,246,3,1,0,22,7,6,1,5.629139072847682,2.6490066225165565,0.33112582781456956,0,0,2.6490066225165565,1.9867549668874174,1.9867549668874174,0,0,0,0,0,0,0,90.06622516556291,81.45695364238411,0.9933774834437087,0.33112582781456956,0,7.28476821192053,2.3178807947019866,1.9867549668874174,0.33112582781456956
E00109916,327,12,0,0,1,0,11,0,0,0,0,0,0,0,0,0,315,300,0,0,0,15,0,0,0,3.669724770642202,0,0,0.3058103975535168,0,3.3639143730886847,0,0,0,0,0,0,0,0,0,96.3302752293578,91.74311926605505,0,0,0,4.587155963302752,0,0,0
E00109917,332,4,4,0,0,0,0,20,17,1,2,10,0,8,0,2,297,280,3,0,0,14,1,0,1,1.2048192771084338,1.2048192771084338,0,0,0,0,6.024096385542169,5.120481927710843,0.30120481927710846,0.6024096385542169,3.0120481927710845,0,2.4096385542168677,0,0.6024096385542169,89.45783132530121,84.33734939759037,0.9036144578313252,0,0,4.216867469879518,0.30120481927710846,0,0.30120481927710846
