OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
E00123920,119,13,35,71,0,0,0,0,0,10.92436974789916,29.411764705882355,59.66386554621849,0,0,0,0,0
E00123921,126,2,0,1,116,2,0,5,0,1.5873015873015872,0,0.7936507936507936,92.06349206349206,1.5873015873015872,0,3.968253968253968,0
E00123922,102,1,7,91,2,0,0,0,1,0.9803921568627451,6.862745098039216,89.2156862745098,1.9607843137254901,0,0,0,0.9803921568627451
E00123923,135,15,21,98,1,0,0,0,0,11.11111111111111,15.555555555555555,72.5925925925926,0.7407407407407408,0,0,0,0
E00123924,122,5,18,99,0,0,0,0,0,4.098360655737705,14.754098360655737,81.14754098360656,0,0,0,0,0
E00123925,129,8,14,106,1,0,0,0,0,6.2015503875969,10.852713178294573,82.17054263565892,0.7751937984496124,0,0,0,0
E00123926,122,16,35,70,0,0,0,0,1,13.114754098360656,28.688524590163933,57.377049180327866,0,0,0,0,0.819672131147541
E00123927,118,41,18,55,3,0,0,0,1,34.74576271186441,15.254237288135593,46.61016949152542,2.5423728813559325,0,0,0,0.847457627118644
E00123928,122,97,14,11,0,0,0,0,0,79.50819672131148,11.475409836065573,9.01639344262295,0,0,0,0,0
E00123929,123,43,53,27,0,0,0,0,0,34.959349593495936,43.08943089430895,21.951219512195124,0,0,0,0,0
E00123930,133,7,19,104,0,1,1,1,0,5.263157894736842,14.285714285714285,78.19548872180451,0,0.7518796992481203,0.7518796992481203,0.7518796992481203,0
E00123931,148,7,13,128,0,0,0,0,0,4.72972972972973,8.783783783783784,86.48648648648648,0,0,0,0,0
E00123933,140,76,22,40,1,1,0,0,0,54.285714285714285,15.714285714285714,28.57142857142857,0.7142857142857143,0.7142857142857143,0,0,0
E00123934,120,24,23,73,0,0,0,0,0,20,19.166666666666668,60.83333333333333,0,0,0,0,0
E00123935,120,2,22,95,1,0,0,0,0,1.6666666666666667,18.333333333333332,79.16666666666666,0.8333333333333334,0,0,0,0
E00123936,135,2,14,97,21,0,1,0,0,1.4814814814814816,10.37037037037037,71.85185185185186,15.555555555555555,0,0.7407407407407408,0,0
E00123937,131,3,21,105,2,0,0,0,0,2.2900763358778624,16.030534351145036,80.1526717557252,1.5267175572519083,0,0,0,0
E00123938,110,11,25,72,2,0,0,0,0,10,22.727272727272727,65.45454545454545,1.8181818181818181,0,0,0,0
E00123939,99,7,9,54,29,0,0,0,0,7.07070707070707,9.090909090909092,54.54545454545454,29.292929292929294,0,0,0,0
E00123940,123,85,15,10,1,8,4,0,0,69.10569105691057,12.195121951219512,8.130081300813007,0.8130081300813009,6.504065040650407,3.2520325203252036,0,0
E00123941,157,51,65,41,0,0,0,0,0,32.48407643312102,41.40127388535032,26.11464968152866,0,0,0,0,0
E00123942,213,67,37,76,8,18,4,3,0,31.455399061032864,17.370892018779344,35.68075117370892,3.755868544600939,8.450704225352112,1.8779342723004695,1.4084507042253522,0
E00123943,113,79,23,10,0,1,0,0,0,69.91150442477876,20.353982300884958,8.849557522123893,0,0.8849557522123894,0,0,0
E00123944,151,129,6,15,0,0,0,1,0,85.43046357615894,3.9735099337748347,9.933774834437086,0,0,0,0.6622516556291391,0
E00123945,153,55,56,36,5,1,0,0,0,35.947712418300654,36.60130718954248,23.52941176470588,3.2679738562091507,0.6535947712418301,0,0,0
E00123946,124,105,7,11,0,0,0,1,0,84.67741935483872,5.64516129032258,8.870967741935484,0,0,0,0.8064516129032258,0
E00123947,136,36,45,45,3,2,4,1,0,26.47058823529412,33.088235294117645,33.088235294117645,2.2058823529411766,1.4705882352941175,2.941176470588235,0.7352941176470588,0
E00123948,133,47,42,29,14,0,0,0,1,35.338345864661655,31.57894736842105,21.804511278195488,10.526315789473683,0,0,0,0.7518796992481203
E00123949,122,121,1,0,0,0,0,0,0,99.18032786885246,0.819672131147541,0,0,0,0,0,0
E00123950,125,64,19,40,2,0,0,0,0,51.2,15.2,32,1.6,0,0,0,0
E00123951,91,46,21,15,1,4,4,0,0,50.54945054945055,23.076923076923077,16.483516483516482,1.098901098901099,4.395604395604396,4.395604395604396,0,0
E00123952,116,94,1,21,0,0,0,0,0,81.03448275862068,0.8620689655172413,18.103448275862068,0,0,0,0,0
E00123953,112,10,50,34,17,1,0,0,0,8.928571428571429,44.642857142857146,30.357142857142854,15.178571428571427,0.8928571428571428,0,0,0
E00123954,123,53,30,29,4,2,1,4,0,43.08943089430895,24.390243902439025,23.577235772357724,3.2520325203252036,1.6260162601626018,0.8130081300813009,3.2520325203252036,0
E00123955,148,102,32,9,1,4,0,0,0,68.91891891891892,21.62162162162162,6.081081081081082,0.6756756756756757,2.7027027027027026,0,0,0
E00123956,122,11,76,34,0,1,0,0,0,9.01639344262295,62.295081967213115,27.86885245901639,0,0.819672131147541,0,0,0
E00123957,160,85,25,39,4,2,5,0,0,53.125,15.625,24.375,2.5,1.25,3.125,0,0
E00123958,141,85,30,25,0,0,1,0,0,60.28368794326241,21.27659574468085,17.73049645390071,0,0,0.7092198581560284,0,0
E00123959,134,67,37,26,0,3,0,0,1,50,27.611940298507463,19.402985074626866,0,2.2388059701492535,0,0,0.7462686567164178
E00123960,131,95,32,0,1,3,0,0,0,72.51908396946564,24.427480916030532,0,0.7633587786259541,2.2900763358778624,0,0,0
E00123961,100,10,42,45,2,0,0,1,0,10,42,45,2,0,0,1,0
E00123962,144,69,42,14,2,3,5,8,1,47.91666666666667,29.166666666666668,9.722222222222223,1.3888888888888888,2.083333333333333,3.4722222222222223,5.555555555555555,0.6944444444444444
E00123963,114,65,23,21,0,1,0,2,2,57.01754385964912,20.175438596491226,18.421052631578945,0,0.8771929824561403,0,1.7543859649122806,1.7543859649122806
E00123964,135,87,22,11,3,10,1,0,1,64.44444444444444,16.296296296296298,8.148148148148149,2.2222222222222223,7.4074074074074066,0.7407407407407408,0,0.7407407407407408
E00123965,114,20,37,23,29,1,2,0,2,17.543859649122805,32.45614035087719,20.175438596491226,25.438596491228072,0.8771929824561403,1.7543859649122806,0,1.7543859649122806
E00123966,148,41,69,17,17,2,1,0,1,27.7027027027027,46.62162162162162,11.486486486486488,11.486486486486488,1.3513513513513513,0.6756756756756757,0,0.6756756756756757
E00123967,151,66,49,28,4,0,0,3,1,43.70860927152318,32.450331125827816,18.543046357615893,2.6490066225165565,0,0,1.9867549668874174,0.6622516556291391
E00123968,140,24,55,41,8,6,3,0,3,17.142857142857142,39.285714285714285,29.28571428571429,5.714285714285714,4.285714285714286,2.142857142857143,0,2.142857142857143
E00123969,88,1,5,51,30,0,0,1,0,1.1363636363636365,5.681818181818182,57.95454545454546,34.090909090909086,0,0,1.1363636363636365,0
E00123970,52,18,22,11,0,0,0,0,1,34.61538461538461,42.30769230769231,21.153846153846153,0,0,0,0,1.9230769230769231
E00123971,145,36,46,46,3,7,1,3,3,24.82758620689655,31.724137931034484,31.724137931034484,2.0689655172413794,4.827586206896552,0.6896551724137931,2.0689655172413794,2.0689655172413794
E00123972,107,87,14,4,0,0,0,0,2,81.30841121495327,13.084112149532709,3.7383177570093453,0,0,0,0,1.8691588785046727
