OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00111573,351,15,17,12,12,15,16,30,12,21,16,18,29,17,29,31,29,11,21,4.273504273504273,4.843304843304843,3.418803418803419,3.418803418803419,4.273504273504273,4.5584045584045585,8.547008547008547,3.418803418803419,5.982905982905983,4.5584045584045585,5.128205128205128,8.262108262108262,4.843304843304843,8.262108262108262,8.831908831908832,8.262108262108262,3.133903133903134,5.982905982905983
E00111575,282,8,11,15,12,11,9,13,10,25,20,10,17,15,20,21,26,23,16,2.8368794326241136,3.900709219858156,5.319148936170213,4.25531914893617,3.900709219858156,3.1914893617021276,4.609929078014184,3.546099290780142,8.865248226950355,7.092198581560284,3.546099290780142,6.028368794326241,5.319148936170213,7.092198581560284,7.446808510638298,9.219858156028367,8.156028368794328,5.673758865248227
E00111576,339,8,15,15,20,16,12,9,14,21,26,25,27,27,21,37,18,13,15,2.359882005899705,4.424778761061947,4.424778761061947,5.899705014749262,4.71976401179941,3.5398230088495577,2.6548672566371683,4.129793510324483,6.1946902654867255,7.669616519174041,7.374631268436578,7.964601769911504,7.964601769911504,6.1946902654867255,10.914454277286136,5.3097345132743365,3.8348082595870205,4.424778761061947
E00111577,253,12,24,8,11,13,23,16,6,12,17,17,17,20,17,14,12,8,6,4.743083003952568,9.486166007905137,3.1620553359683794,4.3478260869565215,5.138339920948617,9.090909090909092,6.324110671936759,2.371541501976284,4.743083003952568,6.719367588932807,6.719367588932807,6.719367588932807,7.905138339920949,6.719367588932807,5.533596837944664,4.743083003952568,3.1620553359683794,2.371541501976284
E00111578,319,23,26,11,14,15,15,22,34,9,20,20,13,22,18,24,19,4,10,7.210031347962382,8.150470219435736,3.4482758620689653,4.38871473354232,4.702194357366771,4.702194357366771,6.896551724137931,10.658307210031348,2.8213166144200628,6.269592476489027,6.269592476489027,4.075235109717868,6.896551724137931,5.6426332288401255,7.523510971786834,5.956112852664576,1.2539184952978055,3.1347962382445136
E00111579,314,14,18,16,12,14,10,13,14,9,25,23,32,27,22,28,19,11,7,4.45859872611465,5.7324840764331215,5.095541401273886,3.821656050955414,4.45859872611465,3.1847133757961785,4.140127388535031,4.45859872611465,2.8662420382165608,7.961783439490445,7.32484076433121,10.191082802547772,8.598726114649681,7.006369426751593,8.9171974522293,6.050955414012739,3.5031847133757963,2.229299363057325
E00111580,247,11,18,16,20,17,18,17,8,19,19,17,16,22,8,10,3,3,5,4.4534412955465585,7.28744939271255,6.477732793522267,8.097165991902834,6.882591093117409,7.28744939271255,6.882591093117409,3.2388663967611335,7.6923076923076925,7.6923076923076925,6.882591093117409,6.477732793522267,8.906882591093117,3.2388663967611335,4.048582995951417,1.214574898785425,1.214574898785425,2.0242914979757085
E00111581,271,14,18,24,12,18,17,11,15,17,14,24,16,11,17,16,10,13,4,5.166051660516605,6.642066420664207,8.856088560885608,4.428044280442804,6.642066420664207,6.273062730627306,4.059040590405904,5.535055350553505,6.273062730627306,5.166051660516605,8.856088560885608,5.904059040590406,4.059040590405904,6.273062730627306,5.904059040590406,3.6900369003690034,4.797047970479705,1.4760147601476015
E00111582,333,35,39,23,10,17,28,31,18,15,21,18,27,9,12,8,10,8,4,10.51051051051051,11.711711711711711,6.906906906906906,3.003003003003003,5.105105105105105,8.408408408408409,9.30930930930931,5.405405405405405,4.504504504504505,6.306306306306306,5.405405405405405,8.108108108108109,2.7027027027027026,3.6036036036036037,2.4024024024024024,3.003003003003003,2.4024024024024024,1.2012012012012012
E00111583,284,13,26,25,19,19,14,20,22,20,21,21,14,16,7,8,10,7,2,4.577464788732395,9.15492957746479,8.80281690140845,6.690140845070422,6.690140845070422,4.929577464788732,7.042253521126761,7.746478873239436,7.042253521126761,7.394366197183098,7.394366197183098,4.929577464788732,5.633802816901409,2.464788732394366,2.8169014084507045,3.5211267605633805,2.464788732394366,0.7042253521126761
E00111584,276,14,20,21,16,14,12,15,12,17,17,16,21,24,7,21,9,14,6,5.072463768115942,7.246376811594203,7.608695652173914,5.797101449275362,5.072463768115942,4.3478260869565215,5.434782608695652,4.3478260869565215,6.159420289855073,6.159420289855073,5.797101449275362,7.608695652173914,8.695652173913043,2.536231884057971,7.608695652173914,3.260869565217391,5.072463768115942,2.1739130434782608
E00111585,293,17,24,24,16,16,18,15,19,15,13,23,19,16,16,15,14,7,6,5.802047781569966,8.19112627986348,8.19112627986348,5.460750853242321,5.460750853242321,6.143344709897611,5.1194539249146755,6.484641638225256,5.1194539249146755,4.436860068259386,7.849829351535837,6.484641638225256,5.460750853242321,5.460750853242321,5.1194539249146755,4.778156996587031,2.3890784982935154,2.04778156996587
E00111586,307,21,17,18,12,11,23,26,14,11,14,22,22,25,20,22,15,11,3,6.840390879478828,5.537459283387622,5.863192182410423,3.908794788273615,3.5830618892508146,7.491856677524431,8.469055374592834,4.5602605863192185,3.5830618892508146,4.5602605863192185,7.166123778501629,7.166123778501629,8.143322475570033,6.514657980456026,7.166123778501629,4.88599348534202,3.5830618892508146,0.9771986970684038
E00111587,291,24,26,22,15,11,20,17,19,17,10,13,13,15,19,18,16,12,4,8.24742268041237,8.934707903780069,7.560137457044673,5.154639175257731,3.7800687285223367,6.872852233676976,5.841924398625429,6.529209621993128,5.841924398625429,3.436426116838488,4.4673539518900345,4.4673539518900345,5.154639175257731,6.529209621993128,6.185567010309279,5.498281786941581,4.123711340206185,1.3745704467353952
E00111588,171,8,8,6,4,10,14,6,4,5,4,4,11,15,18,15,14,14,11,4.678362573099415,4.678362573099415,3.508771929824561,2.3391812865497075,5.847953216374268,8.187134502923977,3.508771929824561,2.3391812865497075,2.923976608187134,2.3391812865497075,2.3391812865497075,6.432748538011696,8.771929824561402,10.526315789473683,8.771929824561402,8.187134502923977,8.187134502923977,6.432748538011696
E00111589,239,12,15,15,13,16,13,11,10,9,12,9,11,16,11,22,15,13,16,5.02092050209205,6.2761506276150625,6.2761506276150625,5.439330543933055,6.694560669456067,5.439330543933055,4.602510460251046,4.184100418410042,3.765690376569038,5.02092050209205,3.765690376569038,4.602510460251046,6.694560669456067,4.602510460251046,9.205020920502092,6.2761506276150625,5.439330543933055,6.694560669456067
E00111590,306,21,32,26,13,20,18,24,20,19,19,16,22,5,13,13,9,14,2,6.862745098039216,10.457516339869281,8.49673202614379,4.248366013071895,6.535947712418301,5.88235294117647,7.8431372549019605,6.535947712418301,6.209150326797386,6.209150326797386,5.228758169934641,7.18954248366013,1.6339869281045754,4.248366013071895,4.248366013071895,2.941176470588235,4.57516339869281,0.6535947712418301
E00111591,275,16,24,23,21,19,22,13,24,12,21,10,19,17,6,15,9,2,2,5.818181818181818,8.727272727272728,8.363636363636363,7.636363636363637,6.909090909090909,8,4.7272727272727275,8.727272727272728,4.363636363636364,7.636363636363637,3.6363636363636362,6.909090909090909,6.181818181818182,2.181818181818182,5.454545454545454,3.272727272727273,0.7272727272727273,0.7272727272727273
