OA,ts0250001,ts0250002,ts0250003,ts0250004,ts0250005,ts0250002_PCT,ts0250003_PCT,ts0250004_PCT,ts0250005_PCT
E00129967,209,204,1,0,4,97.60765550239235,0.4784688995215311,0,1.9138755980861244
E00129968,137,131,3,0,3,95.62043795620438,2.18978102189781,0,2.18978102189781
E00129969,138,133,1,3,1,96.37681159420289,0.7246376811594203,2.1739130434782608,0.7246376811594203
E00129970,155,154,1,0,0,99.35483870967742,0.6451612903225806,0,0
E00129971,125,120,2,0,3,96,1.6,0,2.4
E00129972,154,150,0,0,4,97.40259740259741,0,0,2.5974025974025974
E00129973,197,195,1,0,1,98.98477157360406,0.5076142131979695,0,0.5076142131979695
E00129974,133,130,1,1,1,97.74436090225564,0.7518796992481203,0.7518796992481203,0.7518796992481203
E00129975,123,119,3,0,1,96.7479674796748,2.4390243902439024,0,0.8130081300813009
E00129977,100,97,3,0,0,97,3,0,0
E00129978,103,103,0,0,0,100,0,0,0
E00129979,127,122,3,1,1,96.06299212598425,2.3622047244094486,0.7874015748031495,0.7874015748031495
E00129980,90,85,3,0,2,94.44444444444444,3.3333333333333335,0,2.2222222222222223
E00129981,121,119,0,1,1,98.34710743801654,0,0.8264462809917356,0.8264462809917356
E00129982,136,134,2,0,0,98.52941176470588,1.4705882352941175,0,0
E00129983,145,140,0,2,3,96.55172413793103,0,1.3793103448275863,2.0689655172413794
E00129984,139,136,3,0,0,97.84172661870504,2.158273381294964,0,0
E00129985,141,140,1,0,0,99.29078014184397,0.7092198581560284,0,0
E00129986,120,118,1,0,1,98.33333333333333,0.8333333333333334,0,0.8333333333333334
E00129987,142,141,0,0,1,99.29577464788733,0,0,0.7042253521126761
E00129988,155,154,0,0,1,99.35483870967742,0,0,0.6451612903225806
E00129989,140,140,0,0,0,100,0,0,0
E00129990,128,125,1,0,2,97.65625,0.78125,0,1.5625
E00129991,137,135,1,0,1,98.54014598540147,0.7299270072992701,0,0.7299270072992701
E00129992,130,130,0,0,0,100,0,0,0
E00129994,167,164,0,1,2,98.20359281437125,0,0.5988023952095809,1.1976047904191618
E00129996,154,153,1,0,0,99.35064935064936,0.6493506493506493,0,0
E00129997,156,154,1,0,1,98.71794871794873,0.641025641025641,0,0.641025641025641
E00129998,194,187,1,0,6,96.3917525773196,0.5154639175257731,0,3.0927835051546393
E00129999,140,140,0,0,0,100,0,0,0
E00130000,176,171,1,1,3,97.1590909090909,0.5681818181818182,0.5681818181818182,1.7045454545454544
E00130001,125,122,2,1,0,97.6,1.6,0.8,0
E00130002,127,125,0,1,1,98.4251968503937,0,0.7874015748031495,0.7874015748031495
E00130003,112,112,0,0,0,100,0,0,0
E00130004,118,116,2,0,0,98.30508474576271,1.694915254237288,0,0
E00130005,172,170,1,0,1,98.83720930232558,0.5813953488372093,0,0.5813953488372093
E00130006,109,108,1,0,0,99.08256880733946,0.9174311926605505,0,0
E00130007,156,151,2,1,2,96.7948717948718,1.282051282051282,0.641025641025641,1.282051282051282
E00130008,169,167,0,0,2,98.81656804733728,0,0,1.183431952662722
E00130011,161,157,3,0,1,97.51552795031056,1.8633540372670807,0,0.6211180124223602
E00130012,197,194,3,0,0,98.47715736040608,1.5228426395939088,0,0
E00130013,139,138,0,1,0,99.28057553956835,0,0.7194244604316548,0
E00130014,133,130,2,0,1,97.74436090225564,1.5037593984962405,0,0.7518796992481203
E00130015,136,135,1,0,0,99.26470588235294,0.7352941176470588,0,0
E00130016,123,121,2,0,0,98.3739837398374,1.6260162601626018,0,0
E00130017,113,110,1,1,1,97.34513274336283,0.8849557522123894,0.8849557522123894,0.8849557522123894
E00130018,147,145,1,0,1,98.63945578231292,0.6802721088435374,0,0.6802721088435374
E00130019,124,123,0,0,1,99.19354838709677,0,0,0.8064516129032258
E00130020,126,125,1,0,0,99.20634920634922,0.7936507936507936,0,0
E00130021,124,122,2,0,0,98.38709677419355,1.6129032258064515,0,0
E00130022,118,116,1,0,1,98.30508474576271,0.847457627118644,0,0.847457627118644
E00130024,48,47,1,0,0,97.91666666666666,2.083333333333333,0,0
E00130025,167,156,6,2,3,93.41317365269461,3.592814371257485,1.1976047904191618,1.7964071856287425
E00130026,155,148,3,1,3,95.48387096774194,1.935483870967742,0.6451612903225806,1.935483870967742
E00130027,98,91,1,3,3,92.85714285714286,1.0204081632653061,3.061224489795918,3.061224489795918
E00130029,157,131,10,1,15,83.43949044585987,6.369426751592357,0.6369426751592357,9.554140127388536
E00130030,117,103,7,1,6,88.03418803418803,5.982905982905983,0.8547008547008548,5.128205128205128
E00130031,123,111,8,2,2,90.2439024390244,6.504065040650407,1.6260162601626018,1.6260162601626018
E00130032,174,171,3,0,0,98.27586206896551,1.7241379310344827,0,0
E00130033,120,117,3,0,0,97.5,2.5,0,0
E00130034,119,113,6,0,0,94.9579831932773,5.042016806722689,0,0
E00130035,113,112,0,0,1,99.11504424778761,0,0,0.8849557522123894
E00130036,81,77,0,0,4,95.06172839506173,0,0,4.938271604938271
E00130037,121,116,3,2,0,95.86776859504133,2.479338842975207,1.6528925619834711,0
E00130038,127,122,1,1,3,96.06299212598425,0.7874015748031495,0.7874015748031495,2.3622047244094486
E00130039,126,123,2,0,1,97.61904761904762,1.5873015873015872,0,0.7936507936507936
E00130040,117,112,3,0,2,95.72649572649573,2.564102564102564,0,1.7094017094017095
E00130042,102,101,0,0,1,99.01960784313727,0,0,0.9803921568627451
E00130043,194,186,2,2,4,95.87628865979381,1.0309278350515463,1.0309278350515463,2.0618556701030926
E00130044,203,192,2,2,7,94.58128078817734,0.9852216748768473,0.9852216748768473,3.4482758620689653
E00130045,209,197,4,0,8,94.25837320574163,1.9138755980861244,0,3.827751196172249
E00130046,138,134,4,0,0,97.10144927536231,2.898550724637681,0,0
E00130048,146,137,4,1,4,93.83561643835617,2.73972602739726,0.684931506849315,2.73972602739726
E00130049,140,132,1,1,6,94.28571428571428,0.7142857142857143,0.7142857142857143,4.285714285714286
E00130050,134,127,5,1,1,94.77611940298507,3.731343283582089,0.7462686567164178,0.7462686567164178
E00130051,136,136,0,0,0,100,0,0,0
E00130052,154,148,5,0,1,96.1038961038961,3.2467532467532463,0,0.6493506493506493
E00130053,136,135,0,0,1,99.26470588235294,0,0,0.7352941176470588
E00130054,156,149,4,0,3,95.51282051282051,2.564102564102564,0,1.9230769230769231
E00130055,134,131,2,0,1,97.76119402985076,1.4925373134328357,0,0.7462686567164178
E00130056,144,133,5,2,4,92.36111111111111,3.4722222222222223,1.3888888888888888,2.7777777777777777
E00130057,134,126,3,1,4,94.02985074626866,2.2388059701492535,0.7462686567164178,2.9850746268656714
E00130058,125,120,4,0,1,96,3.2,0,0.8
E00130059,180,162,10,2,6,90,5.555555555555555,1.1111111111111112,3.3333333333333335
E00130060,136,133,1,0,2,97.79411764705883,0.7352941176470588,0,1.4705882352941175
E00130062,118,109,2,0,7,92.37288135593221,1.694915254237288,0,5.932203389830509
E00130063,127,118,5,1,3,92.91338582677166,3.937007874015748,0.7874015748031495,2.3622047244094486
E00130064,145,130,4,2,9,89.65517241379311,2.7586206896551726,1.3793103448275863,6.206896551724138
E00130065,135,125,6,1,3,92.5925925925926,4.444444444444445,0.7407407407407408,2.2222222222222223
E00130066,122,116,3,0,3,95.08196721311475,2.459016393442623,0,2.459016393442623
E00130067,133,129,3,1,0,96.99248120300751,2.2556390977443606,0.7518796992481203,0
E00130068,122,113,3,1,5,92.62295081967213,2.459016393442623,0.819672131147541,4.098360655737705
E00130069,132,125,2,1,4,94.6969696969697,1.5151515151515151,0.7575757575757576,3.0303030303030303
E00130070,132,124,5,1,2,93.93939393939394,3.787878787878788,0.7575757575757576,1.5151515151515151
E00130071,140,133,6,0,1,95,4.285714285714286,0,0.7142857142857143
