OA,ts0500001,ts0500002,ts0500003,ts0500004,ts0500005,ts0500002_PCT,ts0500003_PCT,ts0500004_PCT,ts0500005_PCT
E00134224,124,3,12,47,62,2.4193548387096775,9.67741935483871,37.903225806451616,50
E00134225,175,2,49,101,23,1.1428571428571428,28.000000000000004,57.714285714285715,13.142857142857142
E00134226,229,8,39,90,92,3.4934497816593884,17.03056768558952,39.30131004366812,40.174672489082965
E00134227,104,1,15,42,46,0.9615384615384616,14.423076923076922,40.38461538461539,44.230769230769226
E00134228,150,1,18,53,78,0.6666666666666667,12,35.333333333333336,52
E00134229,159,6,34,68,51,3.7735849056603774,21.38364779874214,42.76729559748428,32.075471698113205
E00134230,103,2,16,49,36,1.9417475728155338,15.53398058252427,47.57281553398058,34.95145631067961
E00134231,104,4,26,49,25,3.8461538461538463,25,47.11538461538461,24.03846153846154
E00134232,104,7,27,38,32,6.730769230769231,25.961538461538463,36.53846153846153,30.76923076923077
E00134233,149,17,31,60,41,11.409395973154362,20.80536912751678,40.26845637583892,27.516778523489933
E00134234,197,13,30,63,91,6.598984771573605,15.228426395939088,31.979695431472084,46.192893401015226
E00134235,114,7,16,43,48,6.140350877192982,14.035087719298245,37.719298245614034,42.10526315789473
E00134236,107,3,24,38,42,2.803738317757009,22.429906542056074,35.51401869158878,39.25233644859813
E00134237,78,0,17,25,36,0,21.794871794871796,32.05128205128205,46.15384615384615
E00134238,140,2,54,60,24,1.4285714285714286,38.57142857142858,42.857142857142854,17.142857142857142
E00134239,176,11,53,55,57,6.25,30.113636363636363,31.25,32.38636363636363
E00134240,140,2,62,57,19,1.4285714285714286,44.285714285714285,40.714285714285715,13.571428571428571
E00134242,172,3,57,82,30,1.744186046511628,33.13953488372093,47.674418604651166,17.441860465116278
E00134243,154,17,38,67,32,11.03896103896104,24.675324675324674,43.506493506493506,20.77922077922078
E00134244,135,6,50,72,7,4.444444444444445,37.03703703703704,53.333333333333336,5.185185185185185
E00134245,126,1,44,65,16,0.7936507936507936,34.92063492063492,51.587301587301596,12.698412698412698
E00134246,127,1,70,47,9,0.7874015748031495,55.118110236220474,37.00787401574803,7.086614173228346
E00134247,137,3,48,61,25,2.18978102189781,35.03649635036496,44.52554744525548,18.248175182481752
E00134248,128,1,51,57,19,0.78125,39.84375,44.53125,14.84375
E00134249,117,0,34,55,28,0,29.059829059829063,47.008547008547005,23.931623931623932
E00134251,100,7,17,50,26,7.000000000000001,17,50,26
E00134253,128,3,34,52,39,2.34375,26.5625,40.625,30.46875
E00134254,152,6,16,92,38,3.9473684210526314,10.526315789473683,60.526315789473685,25
E00134255,144,2,37,58,47,1.3888888888888888,25.694444444444443,40.27777777777778,32.63888888888889
E00134256,128,8,67,43,10,6.25,52.34375,33.59375,7.8125
E00134257,136,3,38,62,33,2.2058823529411766,27.941176470588236,45.588235294117645,24.264705882352942
E00134258,169,3,80,72,14,1.7751479289940828,47.337278106508876,42.60355029585799,8.284023668639055
E00134260,151,5,62,75,9,3.3112582781456954,41.05960264900662,49.668874172185426,5.960264900662252
E00134261,135,6,74,36,19,4.444444444444445,54.81481481481482,26.666666666666668,14.074074074074074
E00134262,113,2,23,86,2,1.7699115044247788,20.353982300884958,76.10619469026548,1.7699115044247788
E00134263,142,3,36,69,34,2.112676056338028,25.352112676056336,48.59154929577465,23.943661971830984
E00134264,118,0,19,85,14,0,16.101694915254235,72.03389830508475,11.864406779661017
E00134265,124,2,59,51,12,1.6129032258064515,47.58064516129033,41.12903225806452,9.67741935483871
E00134266,114,2,33,66,13,1.7543859649122806,28.947368421052634,57.89473684210527,11.403508771929824
E00134267,154,65,47,32,10,42.2077922077922,30.519480519480517,20.77922077922078,6.493506493506493
E00134268,169,31,78,45,15,18.34319526627219,46.15384615384615,26.627218934911244,8.875739644970414
E00134269,228,116,87,21,4,50.877192982456144,38.15789473684211,9.210526315789473,1.7543859649122806
E00134270,155,39,57,46,13,25.161290322580644,36.774193548387096,29.677419354838708,8.38709677419355
E00134271,176,23,19,47,87,13.068181818181818,10.795454545454545,26.704545454545453,49.43181818181818
E00134272,158,1,24,53,80,0.6329113924050633,15.18987341772152,33.54430379746836,50.63291139240506
E00134273,165,104,35,19,7,63.030303030303024,21.21212121212121,11.515151515151516,4.242424242424243
E00134274,169,29,53,57,30,17.159763313609467,31.360946745562128,33.72781065088758,17.75147928994083
E00134275,141,9,47,56,29,6.382978723404255,33.33333333333333,39.71631205673759,20.56737588652482
E00134276,114,7,37,65,5,6.140350877192982,32.45614035087719,57.01754385964912,4.385964912280701
E00134277,127,4,21,80,22,3.149606299212598,16.535433070866144,62.99212598425197,17.322834645669293
E00134278,162,3,34,55,70,1.8518518518518516,20.98765432098765,33.95061728395062,43.20987654320987
E00134280,173,9,63,52,49,5.202312138728324,36.41618497109826,30.057803468208093,28.32369942196532
E00134281,158,1,36,55,66,0.6329113924050633,22.78481012658228,34.810126582278485,41.77215189873418
E00134282,120,20,24,69,7,16.666666666666664,20,57.49999999999999,5.833333333333333
E00134283,126,31,39,52,4,24.6031746031746,30.952380952380953,41.269841269841265,3.1746031746031744
E00134284,123,3,18,48,54,2.4390243902439024,14.634146341463413,39.02439024390244,43.90243902439025
E00134287,119,0,32,63,24,0,26.89075630252101,52.94117647058824,20.168067226890756
