OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
E00123460,132,61,71,0,0,0,0,0,0,46.21212121212121,53.78787878787878,0,0,0,0,0,0
E00123461,140,26,47,66,0,0,0,0,1,18.571428571428573,33.57142857142857,47.14285714285714,0,0,0,0,0.7142857142857143
E00123462,124,25,58,40,0,0,0,0,1,20.161290322580644,46.774193548387096,32.25806451612903,0,0,0,0,0.8064516129032258
E00123463,113,78,35,0,0,0,0,0,0,69.02654867256636,30.973451327433626,0,0,0,0,0,0
E00123464,159,26,62,65,2,0,0,4,0,16.352201257861633,38.9937106918239,40.88050314465409,1.257861635220126,0,0,2.515723270440252,0
E00123465,115,5,89,21,0,0,0,0,0,4.3478260869565215,77.39130434782608,18.26086956521739,0,0,0,0,0
E00123466,228,102,85,32,9,0,0,0,0,44.73684210526316,37.280701754385966,14.035087719298245,3.9473684210526314,0,0,0,0
E00123467,120,19,76,25,0,0,0,0,0,15.833333333333332,63.33333333333333,20.833333333333336,0,0,0,0,0
E00123468,119,20,89,1,5,0,0,4,0,16.80672268907563,74.78991596638656,0.8403361344537815,4.201680672268908,0,0,3.361344537815126,0
E00123469,130,22,106,0,0,1,1,0,0,16.923076923076923,81.53846153846153,0,0,0.7692307692307693,0.7692307692307693,0,0
E00123471,129,12,81,35,1,0,0,0,0,9.30232558139535,62.7906976744186,27.131782945736433,0.7751937984496124,0,0,0,0
E00123472,114,24,89,1,0,0,0,0,0,21.052631578947366,78.0701754385965,0.8771929824561403,0,0,0,0,0
E00123473,112,21,65,26,0,0,0,0,0,18.75,58.03571428571429,23.214285714285715,0,0,0,0,0
E00123474,121,37,82,1,0,1,0,0,0,30.57851239669421,67.76859504132231,0.8264462809917356,0,0.8264462809917356,0,0,0
E00123475,125,11,107,1,1,4,0,0,1,8.799999999999999,85.6,0.8,0.8,3.2,0,0,0.8
E00123476,127,22,105,0,0,0,0,0,0,17.322834645669293,82.67716535433071,0,0,0,0,0,0
E00123477,128,19,108,0,0,1,0,0,0,14.84375,84.375,0,0,0.78125,0,0,0
E00123478,123,26,91,5,0,0,0,0,1,21.138211382113823,73.98373983739837,4.0650406504065035,0,0,0,0,0.8130081300813009
E00123479,122,14,107,0,0,1,0,0,0,11.475409836065573,87.70491803278688,0,0,0.819672131147541,0,0,0
E00123480,115,19,95,1,0,0,0,0,0,16.52173913043478,82.6086956521739,0.8695652173913043,0,0,0,0,0
E00123482,122,80,42,0,0,0,0,0,0,65.57377049180327,34.42622950819672,0,0,0,0,0,0
E00123483,134,18,107,9,0,0,0,0,0,13.432835820895523,79.8507462686567,6.7164179104477615,0,0,0,0,0
E00123484,162,72,78,9,3,0,0,0,0,44.44444444444444,48.148148148148145,5.555555555555555,1.8518518518518516,0,0,0,0
E00123485,151,86,64,0,0,0,0,0,1,56.95364238410596,42.384105960264904,0,0,0,0,0,0.6622516556291391
E00123486,161,62,30,29,7,0,1,2,30,38.50931677018634,18.633540372670808,18.012422360248447,4.3478260869565215,0,0.6211180124223602,1.2422360248447204,18.633540372670808
E00123487,126,26,94,5,0,0,0,1,0,20.634920634920633,74.60317460317461,3.968253968253968,0,0,0,0.7936507936507936,0
E00123488,155,40,62,4,26,4,18,0,1,25.806451612903224,40,2.5806451612903225,16.7741935483871,2.5806451612903225,11.612903225806452,0,0.6451612903225806
