OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
E00151236,364,222,67,63,3,1,3,1,1,0,0,0,0,1,0,0,2,3,2,3,60.98901098901099,18.40659340659341,17.307692307692307,0.8241758241758242,0.27472527472527475,0.8241758241758242,0.27472527472527475,0.27472527472527475,0,0,0,0,0.27472527472527475,0,0,0.5494505494505495,0.8241758241758242,0.5494505494505495,0.8241758241758242
E00151237,268,140,57,66,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,52.23880597014925,21.26865671641791,24.62686567164179,0,0.3731343283582089,0.3731343283582089,0,0.3731343283582089,0,0,0,0,0,0,0,1.1194029850746268,0,1.1194029850746268,0
E00151238,238,137,39,50,0,1,1,0,0,0,0,0,0,1,1,1,6,2,7,3,57.56302521008403,16.386554621848738,21.008403361344538,0,0.42016806722689076,0.42016806722689076,0,0,0,0,0,0,0.42016806722689076,0.42016806722689076,0.42016806722689076,2.5210084033613445,0.8403361344537815,2.941176470588235,1.2605042016806722
E00151239,281,164,58,48,0,0,5,2,3,0,0,0,0,0,1,0,5,0,6,0,58.362989323843415,20.640569395017792,17.08185053380783,0,0,1.7793594306049825,0.7117437722419928,1.0676156583629894,0,0,0,0,0,0.3558718861209964,0,1.7793594306049825,0,2.135231316725979,0
E00151240,239,151,45,32,1,1,1,1,0,0,0,0,0,0,1,0,5,2,6,2,63.17991631799163,18.828451882845187,13.389121338912133,0.41841004184100417,0.41841004184100417,0.41841004184100417,0.41841004184100417,0,0,0,0,0,0,0.41841004184100417,0,2.092050209205021,0.8368200836820083,2.510460251046025,0.8368200836820083
E00151241,272,195,35,34,0,0,2,0,0,2,0,0,0,0,1,0,5,0,6,0,71.69117647058823,12.867647058823529,12.5,0,0,0.7352941176470588,0,0,0.7352941176470588,0,0,0,0,0.3676470588235294,0,1.8382352941176472,0,2.2058823529411766,0
E00151242,285,156,59,63,3,0,2,0,1,1,0,0,0,0,0,0,2,0,2,0,54.736842105263165,20.701754385964914,22.105263157894736,1.0526315789473684,0,0.7017543859649122,0,0.3508771929824561,0.3508771929824561,0,0,0,0,0,0,0.7017543859649122,0,0.7017543859649122,0
E00151243,252,147,70,27,1,1,1,0,0,1,0,0,0,0,2,0,3,0,5,0,58.333333333333336,27.77777777777778,10.714285714285714,0.3968253968253968,0.3968253968253968,0.3968253968253968,0,0,0.3968253968253968,0,0,0,0,0.7936507936507936,0,1.1904761904761905,0,1.984126984126984,0
E00151244,276,159,60,51,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,57.608695652173914,21.73913043478261,18.478260869565215,0,0,0,0,0,0,0,0,0,0,0,0,1.8115942028985508,0.36231884057971014,1.8115942028985508,0.36231884057971014
E00151245,342,193,68,66,0,0,3,3,0,0,0,0,0,0,2,0,9,1,11,1,56.4327485380117,19.883040935672515,19.298245614035086,0,0,0.8771929824561403,0.8771929824561403,0,0,0,0,0,0,0.5847953216374269,0,2.631578947368421,0.29239766081871343,3.216374269005848,0.29239766081871343
E00151246,289,167,57,52,0,0,2,2,0,0,0,0,0,0,2,0,6,3,8,3,57.785467128027676,19.72318339100346,17.99307958477509,0,0,0.6920415224913495,0.6920415224913495,0,0,0,0,0,0,0.6920415224913495,0,2.0761245674740483,1.0380622837370241,2.768166089965398,1.0380622837370241
E00151247,358,227,68,47,1,0,4,1,2,0,1,0,0,0,0,0,8,3,8,3,63.40782122905028,18.994413407821227,13.128491620111731,0.27932960893854747,0,1.1173184357541899,0.27932960893854747,0.5586592178770949,0,0.27932960893854747,0,0,0,0,0,2.2346368715083798,0.8379888268156425,2.2346368715083798,0.8379888268156425
E00151248,310,200,37,55,0,0,6,2,1,3,0,0,0,0,1,0,7,4,8,4,64.51612903225806,11.935483870967742,17.741935483870968,0,0,1.935483870967742,0.6451612903225806,0.3225806451612903,0.967741935483871,0,0,0,0,0.3225806451612903,0,2.258064516129032,1.2903225806451613,2.5806451612903225,1.2903225806451613
E00151249,283,167,55,47,2,0,3,1,1,0,1,0,0,0,2,0,3,4,5,4,59.01060070671378,19.434628975265017,16.607773851590103,0.7067137809187279,0,1.0600706713780919,0.35335689045936397,0.35335689045936397,0,0.35335689045936397,0,0,0,0.7067137809187279,0,1.0600706713780919,1.4134275618374559,1.76678445229682,1.4134275618374559
E00151250,244,125,64,39,1,0,2,0,0,1,0,0,0,1,0,0,4,9,4,9,51.229508196721305,26.229508196721312,15.983606557377051,0.4098360655737705,0,0.819672131147541,0,0,0.4098360655737705,0,0,0,0.4098360655737705,0,0,1.639344262295082,3.6885245901639343,1.639344262295082,3.6885245901639343
