OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
E00134648,308,0,0,0,0,0,0,0,0,0,0,5,0,1,1,3,302,289,2,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1.6233766233766231,0,0.3246753246753247,0.3246753246753247,0.974025974025974,98.05194805194806,93.83116883116884,0.6493506493506493,0,0,3.571428571428571,0.3246753246753247,0.3246753246753247,0
E00134649,257,0,0,0,0,0,0,4,4,0,0,2,1,0,0,1,251,245,3,0,0,3,0,0,0,0,0,0,0,0,0,1.556420233463035,1.556420233463035,0,0,0.7782101167315175,0.38910505836575876,0,0,0.38910505836575876,97.66536964980544,95.3307392996109,1.1673151750972763,0,0,1.1673151750972763,0,0,0
E00134650,278,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,276,274,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3597122302158274,0,0,0.3597122302158274,0,99.28057553956835,98.56115107913669,0,0,0,0.7194244604316548,0.3597122302158274,0,0.3597122302158274
E00134651,270,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,266,264,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4814814814814816,0.3703703703703704,0,0,1.1111111111111112,98.51851851851852,97.77777777777777,0,0,0,0.7407407407407408,0,0,0
E00134652,230,0,0,0,0,0,0,4,3,1,0,1,0,0,0,1,223,216,6,0,0,1,2,0,2,0,0,0,0,0,0,1.7391304347826086,1.3043478260869565,0.43478260869565216,0,0.43478260869565216,0,0,0,0.43478260869565216,96.95652173913044,93.91304347826087,2.608695652173913,0,0,0.43478260869565216,0.8695652173913043,0,0.8695652173913043
E00134653,342,4,0,3,0,0,1,1,0,0,1,8,2,3,2,1,328,325,1,0,0,2,1,0,1,1.1695906432748537,0,0.8771929824561403,0,0,0.29239766081871343,0.29239766081871343,0,0,0.29239766081871343,2.3391812865497075,0.5847953216374269,0.8771929824561403,0.5847953216374269,0.29239766081871343,95.90643274853801,95.02923976608187,0.29239766081871343,0,0,0.5847953216374269,0.29239766081871343,0,0.29239766081871343
E00134654,285,5,0,2,0,0,3,0,0,0,0,4,4,0,0,0,276,269,3,0,0,4,0,0,0,1.7543859649122806,0,0.7017543859649122,0,0,1.0526315789473684,0,0,0,0,1.4035087719298245,1.4035087719298245,0,0,0,96.84210526315789,94.38596491228071,1.0526315789473684,0,0,1.4035087719298245,0,0,0
E00134655,235,2,0,0,0,0,2,0,0,0,0,5,3,1,0,1,228,226,2,0,0,0,0,0,0,0.851063829787234,0,0,0,0,0.851063829787234,0,0,0,0,2.127659574468085,1.276595744680851,0.425531914893617,0,0.425531914893617,97.02127659574468,96.17021276595744,0.851063829787234,0,0,0,0,0,0
E00134656,287,6,0,0,4,0,2,0,0,0,0,5,3,1,0,1,276,274,0,0,0,2,0,0,0,2.0905923344947737,0,0,1.3937282229965158,0,0.6968641114982579,0,0,0,0,1.7421602787456445,1.0452961672473868,0.34843205574912894,0,0.34843205574912894,96.16724738675958,95.47038327526133,0,0,0,0.6968641114982579,0,0,0
E00134657,298,3,0,1,1,0,1,0,0,0,0,1,0,0,0,1,292,288,0,0,0,4,2,0,2,1.006711409395973,0,0.33557046979865773,0.33557046979865773,0,0.33557046979865773,0,0,0,0,0.33557046979865773,0,0,0,0.33557046979865773,97.98657718120806,96.64429530201343,0,0,0,1.342281879194631,0.6711409395973155,0,0.6711409395973155
