OA,ts0150001,ts0150002,ts0150003,ts0150004,ts0150005,ts0150006,ts0150007,ts0150008,ts0150009,ts0150010,ts0150011,ts0150012,ts0150013,ts0150002_PCT,ts0150003_PCT,ts0150004_PCT,ts0150005_PCT,ts0150006_PCT,ts0150007_PCT,ts0150008_PCT,ts0150009_PCT,ts0150010_PCT,ts0150011_PCT,ts0150012_PCT,ts0150013_PCT
E00141452,329,317,0,0,1,0,4,0,5,1,0,1,0,96.35258358662614,0,0,0.303951367781155,0,1.21580547112462,0,1.5197568389057752,0.303951367781155,0,0.303951367781155,0
E00141453,199,194,0,0,0,0,3,1,0,0,1,0,0,97.48743718592965,0,0,0,0,1.507537688442211,0.5025125628140703,0,0,0.5025125628140703,0,0
E00141454,403,387,0,1,1,2,0,6,1,0,2,0,3,96.02977667493796,0,0.24813895781637718,0.24813895781637718,0.49627791563275436,0,1.488833746898263,0.24813895781637718,0,0.49627791563275436,0,0.7444168734491315
E00141455,180,175,1,2,1,0,0,0,0,1,0,0,0,97.22222222222221,0.5555555555555556,1.1111111111111112,0.5555555555555556,0,0,0,0,0.5555555555555556,0,0,0
E00141456,126,116,0,1,1,1,0,2,4,0,1,0,0,92.06349206349206,0,0.7936507936507936,0.7936507936507936,0.7936507936507936,0,1.5873015873015872,3.1746031746031744,0,0.7936507936507936,0,0
E00141457,300,289,1,1,2,2,1,1,0,1,0,0,2,96.33333333333334,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.33333333333333337,0,0.33333333333333337,0,0,0.6666666666666667
E00141458,161,156,0,0,3,0,0,1,0,0,1,0,0,96.8944099378882,0,0,1.8633540372670807,0,0,0.6211180124223602,0,0,0.6211180124223602,0,0
E00141459,169,162,1,1,0,1,0,1,1,1,0,1,0,95.85798816568047,0.591715976331361,0.591715976331361,0,0.591715976331361,0,0.591715976331361,0.591715976331361,0.591715976331361,0,0.591715976331361,0
E00141460,160,150,0,1,2,1,0,3,0,1,0,2,0,93.75,0,0.625,1.25,0.625,0,1.875,0,0.625,0,1.25,0
E00141461,139,131,1,0,1,0,2,0,0,0,1,3,0,94.24460431654677,0.7194244604316548,0,0.7194244604316548,0,1.4388489208633095,0,0,0,0.7194244604316548,2.158273381294964,0
E00141462,141,135,2,0,1,1,1,1,0,0,0,0,0,95.74468085106383,1.4184397163120568,0,0.7092198581560284,0.7092198581560284,0.7092198581560284,0.7092198581560284,0,0,0,0,0
E00141463,221,209,1,1,4,0,1,2,3,0,0,0,0,94.57013574660633,0.4524886877828055,0.4524886877828055,1.809954751131222,0,0.4524886877828055,0.904977375565611,1.3574660633484164,0,0,0,0
E00170108,316,307,0,1,0,0,1,2,1,0,0,4,0,97.15189873417721,0,0.31645569620253167,0,0,0.31645569620253167,0.6329113924050633,0.31645569620253167,0,0,1.2658227848101267,0
E00141501,345,333,0,0,2,1,0,0,5,0,3,1,0,96.52173913043478,0,0,0.5797101449275363,0.2898550724637681,0,0,1.4492753623188406,0,0.8695652173913043,0.2898550724637681,0
E00141504,309,299,0,0,0,0,0,2,5,0,0,3,0,96.76375404530745,0,0,0,0,0,0.6472491909385114,1.6181229773462782,0,0,0.9708737864077669,0
E00141505,301,295,0,0,0,1,0,3,2,0,0,0,0,98.00664451827242,0,0,0,0.33222591362126247,0,0.9966777408637874,0.6644518272425249,0,0,0,0
E00141506,218,214,0,1,2,0,0,0,1,0,0,0,0,98.1651376146789,0,0.45871559633027525,0.9174311926605505,0,0,0,0.45871559633027525,0,0,0,0
E00141509,267,253,0,0,2,0,1,4,1,3,1,2,0,94.7565543071161,0,0,0.7490636704119851,0,0.37453183520599254,1.4981273408239701,0.37453183520599254,1.1235955056179776,0.37453183520599254,0.7490636704119851,0
E00141510,398,390,1,0,0,1,0,0,3,0,1,1,1,97.98994974874373,0.25125628140703515,0,0,0.25125628140703515,0,0,0.7537688442211055,0,0.25125628140703515,0.25125628140703515,0.25125628140703515
