OA,ts0650001,ts0650002,ts0650003,ts0650004,ts0650002_PCT,ts0650003_PCT,ts0650004_PCT
E00157750,77,9,52,16,11.688311688311687,67.53246753246754,20.77922077922078
E00157751,46,2,43,1,4.3478260869565215,93.47826086956522,2.1739130434782608
E00157752,69,7,44,18,10.144927536231885,63.76811594202898,26.08695652173913
E00157753,42,8,25,9,19.047619047619047,59.523809523809526,21.428571428571427
E00157754,58,7,44,7,12.068965517241379,75.86206896551724,12.068965517241379
E00157755,96,14,67,15,14.583333333333334,69.79166666666666,15.625
E00157756,66,10,47,9,15.151515151515152,71.21212121212122,13.636363636363635
E00157757,40,4,27,9,10,67.5,22.5
E00157758,149,22,106,21,14.76510067114094,71.14093959731544,14.093959731543624
E00157759,32,3,25,4,9.375,78.125,12.5
E00157760,68,15,35,18,22.058823529411764,51.470588235294116,26.47058823529412
E00157761,91,17,63,11,18.681318681318682,69.23076923076923,12.087912087912088
E00157762,111,19,76,16,17.117117117117118,68.46846846846847,14.414414414414415
E00157763,75,10,52,13,13.333333333333334,69.33333333333334,17.333333333333336
E00157764,118,12,82,24,10.16949152542373,69.49152542372882,20.33898305084746
E00157765,77,20,48,9,25.97402597402597,62.33766233766234,11.688311688311687
E00157766,108,17,73,18,15.74074074074074,67.5925925925926,16.666666666666664
E00157767,146,12,98,36,8.21917808219178,67.12328767123287,24.65753424657534
E00157768,93,11,66,16,11.827956989247312,70.96774193548387,17.20430107526882
E00157769,77,18,45,14,23.376623376623375,58.44155844155844,18.181818181818183
E00157770,78,13,54,11,16.666666666666664,69.23076923076923,14.102564102564102
E00157771,87,9,63,15,10.344827586206897,72.41379310344827,17.24137931034483
E00157772,69,11,45,13,15.942028985507244,65.21739130434783,18.84057971014493
E00157773,64,16,30,18,25,46.875,28.125
E00157774,121,10,97,14,8.264462809917356,80.16528925619835,11.570247933884298
E00157775,100,11,75,14,11,75,14.000000000000002
E00157776,108,17,69,22,15.74074074074074,63.888888888888886,20.37037037037037
E00157777,104,21,71,12,20.192307692307693,68.26923076923077,11.538461538461538
E00157778,134,20,90,24,14.925373134328357,67.16417910447761,17.91044776119403
E00157779,105,17,52,36,16.19047619047619,49.523809523809526,34.285714285714285
E00157780,73,15,47,11,20.54794520547945,64.38356164383562,15.068493150684931
E00157781,83,13,49,21,15.66265060240964,59.036144578313255,25.301204819277107
E00157782,112,9,81,22,8.035714285714286,72.32142857142857,19.642857142857142
E00157783,112,19,52,41,16.964285714285715,46.42857142857143,36.607142857142854
E00157784,89,9,62,18,10.112359550561797,69.66292134831461,20.224719101123593
E00157785,122,20,54,48,16.39344262295082,44.26229508196721,39.34426229508197
E00157786,72,7,52,13,9.722222222222223,72.22222222222221,18.055555555555554
E00157787,91,13,68,10,14.285714285714285,74.72527472527473,10.989010989010989
E00157788,59,10,30,19,16.94915254237288,50.847457627118644,32.20338983050847
E00157789,77,16,47,14,20.77922077922078,61.038961038961034,18.181818181818183
E00157790,119,12,91,16,10.084033613445378,76.47058823529412,13.445378151260504
E00157791,103,23,55,25,22.330097087378643,53.398058252427184,24.271844660194176
E00157792,65,10,48,7,15.384615384615385,73.84615384615385,10.76923076923077
E00157793,83,10,63,10,12.048192771084338,75.90361445783132,12.048192771084338
E00157794,113,12,83,18,10.619469026548673,73.45132743362832,15.929203539823009
E00157795,86,10,66,10,11.627906976744185,76.74418604651163,11.627906976744185
E00157796,72,10,56,6,13.88888888888889,77.77777777777779,8.333333333333332
E00157797,74,13,45,16,17.56756756756757,60.810810810810814,21.62162162162162
E00157798,80,7,60,13,8.75,75,16.25
E00157799,99,12,50,37,12.121212121212121,50.505050505050505,37.37373737373738
E00157800,109,19,55,35,17.431192660550458,50.45871559633027,32.11009174311927
E00157801,67,10,36,21,14.925373134328357,53.73134328358209,31.343283582089555
E00157802,85,12,47,26,14.117647058823529,55.294117647058826,30.58823529411765
E00157803,111,13,63,35,11.711711711711711,56.75675675675676,31.53153153153153
E00157804,46,8,31,7,17.391304347826086,67.3913043478261,15.217391304347828
E00157806,51,7,34,10,13.725490196078432,66.66666666666666,19.607843137254903
E00157807,87,17,55,15,19.54022988505747,63.2183908045977,17.24137931034483
E00157808,71,12,42,17,16.901408450704224,59.154929577464785,23.943661971830984
E00157810,66,7,45,14,10.606060606060606,68.18181818181817,21.21212121212121
E00157811,78,13,45,20,16.666666666666664,57.692307692307686,25.64102564102564
E00157812,40,6,26,8,15,65,20
E00157813,77,7,51,19,9.090909090909092,66.23376623376623,24.675324675324674
E00157814,53,7,38,8,13.20754716981132,71.69811320754717,15.09433962264151
E00157815,94,19,57,18,20.212765957446805,60.63829787234043,19.148936170212767
E00157816,80,9,44,27,11.25,55.00000000000001,33.75
E00157817,77,11,55,11,14.285714285714285,71.42857142857143,14.285714285714285
E00157818,64,15,42,7,23.4375,65.625,10.9375
E00157819,80,9,57,14,11.25,71.25,17.5
E00157820,78,12,49,17,15.384615384615385,62.82051282051282,21.794871794871796
E00157821,90,13,62,15,14.444444444444443,68.88888888888889,16.666666666666664
E00157822,66,6,50,10,9.090909090909092,75.75757575757575,15.151515151515152
E00157823,104,16,72,16,15.384615384615385,69.23076923076923,15.384615384615385
E00157824,101,12,64,25,11.881188118811881,63.366336633663366,24.752475247524753
E00157825,73,14,40,19,19.17808219178082,54.794520547945204,26.027397260273972
E00157826,85,11,51,23,12.941176470588237,60,27.058823529411764
E00157827,70,10,52,8,14.285714285714285,74.28571428571429,11.428571428571429
E00157828,86,17,51,18,19.767441860465116,59.30232558139535,20.930232558139537
E00157829,98,10,71,17,10.204081632653061,72.44897959183673,17.346938775510203
E00157830,97,13,69,15,13.402061855670103,71.1340206185567,15.463917525773196
E00157831,74,13,48,13,17.56756756756757,64.86486486486487,17.56756756756757
E00157832,65,11,40,14,16.923076923076923,61.53846153846154,21.53846153846154
E00157833,84,17,37,30,20.238095238095237,44.047619047619044,35.714285714285715
E00157834,93,10,61,22,10.75268817204301,65.59139784946237,23.655913978494624
E00157835,52,8,36,8,15.384615384615385,69.23076923076923,15.384615384615385
E00157836,102,8,67,27,7.8431372549019605,65.68627450980392,26.47058823529412
E00157837,96,9,59,28,9.375,61.458333333333336,29.166666666666668
E00157838,132,17,99,16,12.878787878787879,75,12.121212121212121
E00157839,52,10,25,17,19.230769230769234,48.07692307692308,32.69230769230769
E00157840,74,16,47,11,21.62162162162162,63.51351351351351,14.864864864864865
E00157841,100,9,77,14,9,77,14.000000000000002
