OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
W00005172,92,7,10,22,10,9,5,1,1,11,16,7.608695652173914,10.869565217391305,23.91304347826087,10.869565217391305,9.782608695652174,5.434782608695652,1.0869565217391304,1.0869565217391304,11.956521739130435,17.391304347826086
W00005173,111,1,8,23,11,7,5,1,2,40,13,0.9009009009009009,7.207207207207207,20.72072072072072,9.90990990990991,6.306306306306306,4.504504504504505,0.9009009009009009,1.8018018018018018,36.03603603603604,11.711711711711711
W00005174,174,15,25,16,11,21,7,1,5,48,25,8.620689655172415,14.367816091954023,9.195402298850574,6.321839080459771,12.068965517241379,4.022988505747127,0.5747126436781609,2.8735632183908044,27.586206896551722,14.367816091954023
W00005176,132,19,19,20,11,9,5,0,1,32,16,14.393939393939394,14.393939393939394,15.151515151515152,8.333333333333332,6.8181818181818175,3.787878787878788,0,0.7575757575757576,24.242424242424242,12.121212121212121
W00005177,165,15,22,25,12,18,2,2,3,39,27,9.090909090909092,13.333333333333334,15.151515151515152,7.2727272727272725,10.909090909090908,1.2121212121212122,1.2121212121212122,1.8181818181818181,23.636363636363637,16.363636363636363
W00005178,127,20,24,14,11,9,2,1,1,27,18,15.748031496062993,18.89763779527559,11.023622047244094,8.661417322834646,7.086614173228346,1.574803149606299,0.7874015748031495,0.7874015748031495,21.25984251968504,14.173228346456693
W00005179,127,16,18,34,12,12,2,0,4,17,12,12.598425196850393,14.173228346456693,26.77165354330709,9.448818897637794,9.448818897637794,1.574803149606299,0,3.149606299212598,13.385826771653544,9.448818897637794
W00005180,187,5,30,51,17,8,9,4,4,34,25,2.6737967914438503,16.042780748663102,27.27272727272727,9.090909090909092,4.27807486631016,4.81283422459893,2.13903743315508,2.13903743315508,18.181818181818183,13.368983957219251
W00005181,101,4,7,42,9,5,4,0,2,7,21,3.9603960396039604,6.9306930693069315,41.584158415841586,8.91089108910891,4.9504950495049505,3.9603960396039604,0,1.9801980198019802,6.9306930693069315,20.792079207920793
W00005182,145,4,14,63,16,10,1,1,2,20,14,2.7586206896551726,9.655172413793103,43.44827586206896,11.03448275862069,6.896551724137931,0.6896551724137931,0.6896551724137931,1.3793103448275863,13.793103448275861,9.655172413793103
W00005183,151,5,15,65,16,9,5,0,4,10,22,3.3112582781456954,9.933774834437086,43.04635761589404,10.596026490066226,5.960264900662252,3.3112582781456954,0,2.6490066225165565,6.622516556291391,14.56953642384106
