OA,ts0610001,ts0610002,ts0610003,ts0610004,ts0610005,ts0610006,ts0610007,ts0610008,ts0610009,ts0610010,ts0610011,ts0610012,ts0610002_PCT,ts0610003_PCT,ts0610004_PCT,ts0610005_PCT,ts0610006_PCT,ts0610007_PCT,ts0610008_PCT,ts0610009_PCT,ts0610010_PCT,ts0610011_PCT,ts0610012_PCT
W00005172,94,11,0,4,2,0,0,67,6,0,3,1,11.702127659574469,0,4.25531914893617,2.127659574468085,0,0,71.27659574468085,6.382978723404255,0,3.1914893617021276,1.0638297872340425
W00005173,112,40,0,0,0,0,0,66,3,0,3,0,35.714285714285715,0,0,0,0,0,58.92857142857143,2.6785714285714284,0,2.6785714285714284,0
W00005174,171,48,0,0,1,0,0,105,10,0,7,0,28.07017543859649,0,0,0.5847953216374269,0,0,61.40350877192983,5.847953216374268,0,4.093567251461988,0
W00005176,134,32,0,3,4,0,0,79,8,2,4,2,23.88059701492537,0,2.2388059701492535,2.9850746268656714,0,0,58.95522388059702,5.970149253731343,1.4925373134328357,2.9850746268656714,1.4925373134328357
W00005177,165,39,0,1,0,1,0,109,5,0,9,1,23.636363636363637,0,0.6060606060606061,0,0.6060606060606061,0,66.06060606060606,3.0303030303030303,0,5.454545454545454,0.6060606060606061
W00005178,128,27,0,0,4,2,0,75,7,1,9,3,21.09375,0,0,3.125,1.5625,0,58.59375,5.46875,0.78125,7.03125,2.34375
W00005179,130,17,0,0,4,2,3,84,8,2,10,0,13.076923076923078,0,0,3.076923076923077,1.5384615384615385,2.307692307692308,64.61538461538461,6.153846153846154,1.5384615384615385,7.6923076923076925,0
W00005180,186,34,0,0,7,5,0,112,18,1,6,3,18.27956989247312,0,0,3.763440860215054,2.6881720430107525,0,60.215053763440864,9.67741935483871,0.5376344086021506,3.225806451612903,1.6129032258064515
W00005181,102,7,0,0,4,1,0,76,10,0,4,0,6.862745098039216,0,0,3.9215686274509802,0.9803921568627451,0,74.50980392156863,9.803921568627452,0,3.9215686274509802,0
W00005182,150,20,0,2,4,1,0,96,18,0,9,0,13.333333333333334,0,1.3333333333333335,2.666666666666667,0.6666666666666667,0,64,12,0,6,0
W00005183,152,10,0,0,6,3,0,107,15,0,8,3,6.578947368421052,0,0,3.9473684210526314,1.9736842105263157,0,70.39473684210526,9.868421052631579,0,5.263157894736842,1.9736842105263157
W00005184,107,11,0,0,0,2,3,67,13,5,6,0,10.2803738317757,0,0,0,1.8691588785046727,2.803738317757009,62.616822429906534,12.149532710280374,4.672897196261682,5.607476635514018,0
W00005185,128,21,0,1,5,0,1,83,11,0,5,1,16.40625,0,0.78125,3.90625,0,0.78125,64.84375,8.59375,0,3.90625,0.78125
W00005186,133,18,0,0,3,0,0,99,11,0,2,0,13.533834586466165,0,0,2.2556390977443606,0,0,74.43609022556392,8.270676691729323,0,1.5037593984962405,0
W00005187,156,16,0,0,4,0,0,113,17,0,6,0,10.256410256410255,0,0,2.564102564102564,0,0,72.43589743589743,10.897435897435898,0,3.8461538461538463,0
W00005188,200,58,0,1,2,0,1,122,7,0,9,0,28.999999999999996,0,0.5,1,0,0.5,61,3.5000000000000004,0,4.5,0
W00005189,40,13,0,1,1,0,0,24,1,0,0,0,32.5,0,2.5,2.5,0,0,60,2.5,0,0,0
W00005190,67,10,0,0,0,2,0,40,6,0,9,0,14.925373134328357,0,0,0,2.9850746268656714,0,59.70149253731343,8.955223880597014,0,13.432835820895523,0
W00005191,91,8,0,0,1,0,0,67,11,0,4,0,8.791208791208792,0,0,1.098901098901099,0,0,73.62637362637363,12.087912087912088,0,4.395604395604396,0
W00005192,166,13,0,1,1,2,1,124,18,0,5,1,7.83132530120482,0,0.6024096385542169,0.6024096385542169,1.2048192771084338,0.6024096385542169,74.69879518072288,10.843373493975903,0,3.0120481927710845,0.6024096385542169
W00005193,132,23,0,0,6,1,0,78,10,0,13,1,17.424242424242426,0,0,4.545454545454546,0.7575757575757576,0,59.09090909090909,7.575757575757576,0,9.848484848484848,0.7575757575757576
W00005194,164,18,0,2,4,1,0,118,11,1,7,2,10.975609756097562,0,1.2195121951219512,2.4390243902439024,0.6097560975609756,0,71.95121951219512,6.707317073170732,0.6097560975609756,4.2682926829268295,1.2195121951219512
W00005195,126,24,0,3,5,0,1,72,11,0,10,0,19.047619047619047,0,2.380952380952381,3.968253968253968,0,0.7936507936507936,57.14285714285714,8.73015873015873,0,7.936507936507936,0
W00005196,135,15,0,1,4,2,1,89,13,1,9,0,11.11111111111111,0,0.7407407407407408,2.9629629629629632,1.4814814814814816,0.7407407407407408,65.92592592592592,9.62962962962963,0.7407407407407408,6.666666666666667,0
W00005197,95,8,0,2,2,0,0,72,4,1,5,1,8.421052631578947,0,2.1052631578947367,2.1052631578947367,0,0,75.78947368421053,4.2105263157894735,1.0526315789473684,5.263157894736842,1.0526315789473684
W00005198,131,20,0,2,12,1,0,83,6,1,4,2,15.267175572519085,0,1.5267175572519083,9.16030534351145,0.7633587786259541,0,63.358778625954194,4.580152671755725,0.7633587786259541,3.0534351145038165,1.5267175572519083
W00005199,153,30,0,1,5,1,1,95,6,2,10,2,19.607843137254903,0,0.6535947712418301,3.2679738562091507,0.6535947712418301,0.6535947712418301,62.091503267973856,3.9215686274509802,1.3071895424836601,6.535947712418301,1.3071895424836601
W00005202,245,62,0,0,4,0,1,151,17,1,8,1,25.30612244897959,0,0,1.6326530612244898,0,0.40816326530612246,61.63265306122449,6.938775510204081,0.40816326530612246,3.2653061224489797,0.40816326530612246
W00005203,142,31,0,4,2,6,0,73,6,1,16,3,21.830985915492956,0,2.8169014084507045,1.4084507042253522,4.225352112676056,0,51.40845070422535,4.225352112676056,0.7042253521126761,11.267605633802818,2.112676056338028
W00005204,207,81,0,0,0,0,1,115,2,0,8,0,39.130434782608695,0,0,0,0,0.4830917874396135,55.55555555555556,0.966183574879227,0,3.864734299516908,0
W00005205,129,31,0,2,0,2,0,81,2,2,7,2,24.031007751937985,0,1.550387596899225,0,1.550387596899225,0,62.7906976744186,1.550387596899225,1.550387596899225,5.426356589147287,1.550387596899225
W00005206,125,21,0,0,2,1,1,82,5,0,12,1,16.8,0,0,1.6,0.8,0.8,65.60000000000001,4,0,9.6,0.8
W00005207,131,32,0,1,0,0,2,73,8,0,12,3,24.427480916030532,0,0.7633587786259541,0,0,1.5267175572519083,55.72519083969466,6.106870229007633,0,9.16030534351145,2.2900763358778624
W00005211,165,46,0,2,0,0,1,95,8,0,11,2,27.878787878787882,0,1.2121212121212122,0,0,0.6060606060606061,57.57575757575758,4.848484848484849,0,6.666666666666667,1.2121212121212122
W00005212,181,56,0,1,0,0,1,111,3,1,7,1,30.939226519337016,0,0.5524861878453038,0,0,0.5524861878453038,61.32596685082873,1.6574585635359116,0.5524861878453038,3.867403314917127,0.5524861878453038
W00005213,185,44,0,1,1,5,0,120,13,0,0,1,23.783783783783786,0,0.5405405405405406,0.5405405405405406,2.7027027027027026,0,64.86486486486487,7.027027027027027,0,0,0.5405405405405406
W00005214,94,23,0,0,0,1,1,58,5,0,6,0,24.46808510638298,0,0,0,1.0638297872340425,1.0638297872340425,61.702127659574465,5.319148936170213,0,6.382978723404255,0
W00005215,175,74,1,0,0,0,0,88,3,0,5,4,42.285714285714285,0.5714285714285714,0,0,0,0,50.28571428571429,1.7142857142857144,0,2.857142857142857,2.2857142857142856
W00005216,84,13,0,0,0,0,1,54,8,1,7,0,15.476190476190476,0,0,0,0,1.1904761904761905,64.28571428571429,9.523809523809524,1.1904761904761905,8.333333333333332,0
W00005217,77,11,0,0,2,0,2,38,10,0,14,0,14.285714285714285,0,0,2.5974025974025974,0,2.5974025974025974,49.35064935064935,12.987012987012985,0,18.181818181818183,0
W00005218,156,41,0,2,2,0,1,84,11,0,15,0,26.282051282051285,0,1.282051282051282,1.282051282051282,0,0.641025641025641,53.84615384615385,7.051282051282051,0,9.615384615384617,0
W00005219,75,5,0,2,0,2,0,50,7,2,5,2,6.666666666666667,0,2.666666666666667,0,2.666666666666667,0,66.66666666666666,9.333333333333334,2.666666666666667,6.666666666666667,2.666666666666667
W00005220,164,48,0,0,0,1,0,90,7,1,17,0,29.268292682926827,0,0,0,0.6097560975609756,0,54.87804878048781,4.2682926829268295,0.6097560975609756,10.365853658536585,0
W00005221,147,29,0,3,0,2,2,96,9,0,6,0,19.727891156462583,0,2.0408163265306123,0,1.3605442176870748,1.3605442176870748,65.3061224489796,6.122448979591836,0,4.081632653061225,0
W00005222,110,20,0,0,1,0,0,71,6,3,9,0,18.181818181818183,0,0,0.9090909090909091,0,0,64.54545454545455,5.454545454545454,2.727272727272727,8.181818181818182,0
W00005223,152,50,0,0,1,0,0,88,3,0,8,2,32.89473684210527,0,0,0.6578947368421052,0,0,57.89473684210527,1.9736842105263157,0,5.263157894736842,1.3157894736842104
W00005224,144,32,0,5,0,1,0,78,10,1,16,1,22.22222222222222,0,3.4722222222222223,0,0.6944444444444444,0,54.166666666666664,6.944444444444445,0.6944444444444444,11.11111111111111,0.6944444444444444
W00005225,95,15,0,1,2,0,0,56,6,0,14,1,15.789473684210526,0,1.0526315789473684,2.1052631578947367,0,0,58.94736842105262,6.315789473684211,0,14.736842105263156,1.0526315789473684
W00005226,140,44,0,1,0,0,0,81,5,0,9,0,31.428571428571427,0,0.7142857142857143,0,0,0,57.85714285714286,3.571428571428571,0,6.428571428571428,0
W00005227,154,36,0,1,2,1,0,102,4,0,6,2,23.376623376623375,0,0.6493506493506493,1.2987012987012987,0.6493506493506493,0,66.23376623376623,2.5974025974025974,0,3.896103896103896,1.2987012987012987
W00005228,119,38,0,0,0,1,0,68,4,0,8,0,31.932773109243694,0,0,0,0.8403361344537815,0,57.14285714285714,3.361344537815126,0,6.722689075630252,0
W00005229,136,23,0,3,0,1,0,102,4,0,1,2,16.911764705882355,0,2.2058823529411766,0,0.7352941176470588,0,75,2.941176470588235,0,0.7352941176470588,1.4705882352941175
W00005230,105,32,0,0,3,1,1,57,1,0,10,0,30.476190476190478,0,0,2.857142857142857,0.9523809523809524,0.9523809523809524,54.285714285714285,0.9523809523809524,0,9.523809523809524,0
W00005231,117,21,0,1,6,0,1,69,15,0,3,1,17.94871794871795,0,0.8547008547008548,5.128205128205128,0,0.8547008547008548,58.97435897435898,12.82051282051282,0,2.564102564102564,0.8547008547008548
W00005232,252,57,0,1,5,1,1,168,11,0,8,0,22.61904761904762,0,0.3968253968253968,1.984126984126984,0.3968253968253968,0.3968253968253968,66.66666666666666,4.365079365079365,0,3.1746031746031744,0
W00005233,154,37,0,1,1,0,3,97,10,0,2,3,24.025974025974026,0,0.6493506493506493,0.6493506493506493,0,1.948051948051948,62.98701298701299,6.493506493506493,0,1.2987012987012987,1.948051948051948
