OA,ts0150001,ts0150002,ts0150003,ts0150004,ts0150005,ts0150006,ts0150007,ts0150008,ts0150009,ts0150010,ts0150011,ts0150012,ts0150013,ts0150002_PCT,ts0150003_PCT,ts0150004_PCT,ts0150005_PCT,ts0150006_PCT,ts0150007_PCT,ts0150008_PCT,ts0150009_PCT,ts0150010_PCT,ts0150011_PCT,ts0150012_PCT,ts0150013_PCT
W00005264,217,211,0,1,0,1,2,1,1,0,0,0,0,97.23502304147466,0,0.4608294930875576,0,0.4608294930875576,0.9216589861751152,0.4608294930875576,0.4608294930875576,0,0,0,0
W00005265,408,395,0,0,1,0,0,1,1,0,10,0,0,96.81372549019608,0,0,0.24509803921568626,0,0,0.24509803921568626,0.24509803921568626,0,2.450980392156863,0,0
W00005266,261,259,0,0,0,0,0,1,1,0,0,0,0,99.23371647509579,0,0,0,0,0,0.38314176245210724,0.38314176245210724,0,0,0,0
W00005273,257,243,0,1,1,0,0,0,3,2,5,0,2,94.55252918287937,0,0.38910505836575876,0.38910505836575876,0,0,0,1.1673151750972763,0.7782101167315175,1.9455252918287937,0,0.7782101167315175
W00005267,265,259,0,0,1,0,0,1,3,0,0,1,0,97.73584905660377,0,0,0.37735849056603776,0,0,0.37735849056603776,1.1320754716981132,0,0,0.37735849056603776,0
W00005268,302,297,0,0,1,1,0,2,1,0,0,0,0,98.34437086092716,0,0,0.33112582781456956,0.33112582781456956,0,0.6622516556291391,0.33112582781456956,0,0,0,0
W00005269,256,252,0,0,0,0,0,0,4,0,0,0,0,98.4375,0,0,0,0,0,0,1.5625,0,0,0,0
W00005271,288,283,0,0,1,0,1,2,1,0,0,0,0,98.26388888888889,0,0,0.3472222222222222,0,0.3472222222222222,0.6944444444444444,0.3472222222222222,0,0,0,0
W00005272,286,261,0,1,1,0,2,3,7,1,3,4,3,91.25874125874127,0,0.34965034965034963,0.34965034965034963,0,0.6993006993006993,1.048951048951049,2.4475524475524475,0.34965034965034963,1.048951048951049,1.3986013986013985,1.048951048951049
W00005256,226,224,0,0,0,0,1,0,0,0,0,1,0,99.11504424778761,0,0,0,0,0.4424778761061947,0,0,0,0,0.4424778761061947,0
W00005274,286,282,0,0,0,1,1,1,0,0,1,0,0,98.6013986013986,0,0,0,0.34965034965034963,0.34965034965034963,0.34965034965034963,0,0,0.34965034965034963,0,0
W00005275,267,261,0,0,0,0,1,1,4,0,0,0,0,97.75280898876404,0,0,0,0,0.37453183520599254,0.37453183520599254,1.4981273408239701,0,0,0,0
W00005276,244,233,0,0,0,1,1,3,4,1,1,0,0,95.49180327868852,0,0,0,0.4098360655737705,0.4098360655737705,1.2295081967213115,1.639344262295082,0.4098360655737705,0.4098360655737705,0,0
W00005277,340,333,0,0,1,0,0,3,0,3,0,0,0,97.94117647058823,0,0,0.29411764705882354,0,0,0.8823529411764706,0,0.8823529411764706,0,0,0
W00005259,334,325,0,0,0,1,1,0,0,1,1,5,0,97.30538922155688,0,0,0,0.29940119760479045,0.29940119760479045,0,0,0.29940119760479045,0.29940119760479045,1.4970059880239521,0
W00005260,334,330,0,1,1,1,0,0,1,0,0,0,0,98.80239520958084,0,0.29940119760479045,0.29940119760479045,0.29940119760479045,0,0,0.29940119760479045,0,0,0,0
W00005270,299,287,0,0,2,2,0,2,6,0,0,0,0,95.9866220735786,0,0,0.6688963210702341,0.6688963210702341,0,0.6688963210702341,2.0066889632107023,0,0,0,0
W00005278,434,425,0,1,1,0,0,2,5,0,0,0,0,97.92626728110599,0,0.2304147465437788,0.2304147465437788,0,0,0.4608294930875576,1.1520737327188941,0,0,0,0
W00005257,263,257,0,0,0,1,1,3,0,0,1,0,0,97.71863117870723,0,0,0,0.38022813688212925,0.38022813688212925,1.1406844106463878,0,0,0.38022813688212925,0,0
W00005258,239,236,1,0,0,0,0,0,2,0,0,0,0,98.74476987447699,0.41841004184100417,0,0,0,0,0,0.8368200836820083,0,0,0,0
W00005261,271,268,0,0,1,0,1,0,0,0,1,0,0,98.8929889298893,0,0,0.36900369003690037,0,0.36900369003690037,0,0,0,0.36900369003690037,0,0
W00005262,299,299,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
W00005263,290,280,1,1,0,1,0,0,2,1,0,4,0,96.55172413793103,0.3448275862068966,0.3448275862068966,0,0.3448275862068966,0,0,0.6896551724137931,0.3448275862068966,0,1.3793103448275863,0
W00005371,285,281,0,1,1,0,0,2,0,0,0,0,0,98.59649122807016,0,0.3508771929824561,0.3508771929824561,0,0,0.7017543859649122,0,0,0,0,0
W00005374,230,224,1,1,2,0,2,0,0,0,0,0,0,97.3913043478261,0.43478260869565216,0.43478260869565216,0.8695652173913043,0,0.8695652173913043,0,0,0,0,0,0
