OA,ts0170001,ts0170002,ts0170003,ts0170004,ts0170005,ts0170006,ts0170007,ts0170008,ts0170009,ts0170010,ts0170002_PCT,ts0170003_PCT,ts0170004_PCT,ts0170005_PCT,ts0170006_PCT,ts0170007_PCT,ts0170008_PCT,ts0170009_PCT,ts0170010_PCT
E00100210,143,0,34,56,29,17,5,2,0,0,0,23.776223776223777,39.16083916083916,20.27972027972028,11.888111888111888,3.4965034965034967,1.3986013986013985,0,0
E00100211,163,0,44,56,38,15,10,0,0,0,0,26.993865030674847,34.355828220858896,23.31288343558282,9.202453987730062,6.134969325153374,0,0,0
E00100215,106,0,23,51,19,10,3,0,0,0,0,21.69811320754717,48.113207547169814,17.92452830188679,9.433962264150944,2.8301886792452833,0,0,0
E00100217,93,0,35,39,10,5,3,1,0,0,0,37.634408602150536,41.935483870967744,10.75268817204301,5.376344086021505,3.225806451612903,1.0752688172043012,0,0
E00100214,141,0,40,56,17,25,2,1,0,0,0,28.368794326241137,39.71631205673759,12.056737588652481,17.73049645390071,1.4184397163120568,0.7092198581560284,0,0
E00100216,163,0,51,67,23,15,7,0,0,0,0,31.28834355828221,41.104294478527606,14.11042944785276,9.202453987730062,4.294478527607362,0,0,0
E00100218,137,0,31,61,25,13,4,3,0,0,0,22.62773722627737,44.52554744525548,18.248175182481752,9.48905109489051,2.9197080291970803,2.18978102189781,0,0
E00100219,141,0,53,44,20,16,5,3,0,0,0,37.5886524822695,31.20567375886525,14.184397163120568,11.347517730496454,3.546099290780142,2.127659574468085,0,0
E00100212,134,0,38,57,19,14,6,0,0,0,0,28.35820895522388,42.53731343283582,14.17910447761194,10.44776119402985,4.477611940298507,0,0,0
E00100213,123,0,14,49,24,17,13,2,4,0,0,11.38211382113821,39.83739837398374,19.51219512195122,13.821138211382115,10.569105691056912,1.6260162601626018,3.2520325203252036,0
E00100220,121,0,29,64,12,13,2,1,0,0,0,23.96694214876033,52.892561983471076,9.917355371900827,10.743801652892563,1.6528925619834711,0.8264462809917356,0,0
E00100221,142,0,30,44,25,31,8,3,0,1,0,21.12676056338028,30.985915492957744,17.6056338028169,21.830985915492956,5.633802816901409,2.112676056338028,0,0.7042253521126761
E00100223,162,0,54,63,18,18,8,1,0,0,0,33.33333333333333,38.88888888888889,11.11111111111111,11.11111111111111,4.938271604938271,0.6172839506172839,0,0
E00100235,137,0,40,48,23,22,4,0,0,0,0,29.1970802919708,35.03649635036496,16.78832116788321,16.05839416058394,2.9197080291970803,0,0,0
E00100238,120,0,32,55,15,14,4,0,0,0,0,26.666666666666668,45.83333333333333,12.5,11.666666666666666,3.3333333333333335,0,0,0
E00100239,135,0,26,55,26,21,7,0,0,0,0,19.25925925925926,40.74074074074074,19.25925925925926,15.555555555555555,5.185185185185185,0,0,0
E00100225,171,0,74,55,18,22,2,0,0,0,0,43.27485380116959,32.16374269005848,10.526315789473683,12.865497076023392,1.1695906432748537,0,0,0
E00100227,131,0,32,47,26,18,7,1,0,0,0,24.427480916030532,35.87786259541985,19.84732824427481,13.740458015267176,5.343511450381679,0.7633587786259541,0,0
E00100228,124,0,18,51,24,28,3,0,0,0,0,14.516129032258066,41.12903225806452,19.35483870967742,22.58064516129032,2.4193548387096775,0,0,0
E00100230,146,0,26,55,27,26,12,0,0,0,0,17.80821917808219,37.67123287671233,18.493150684931507,17.80821917808219,8.21917808219178,0,0,0
E00100222,153,0,26,59,40,19,6,3,0,0,0,16.99346405228758,38.56209150326798,26.143790849673206,12.418300653594772,3.9215686274509802,1.9607843137254901,0,0
E00100229,163,0,33,68,35,25,2,0,0,0,0,20.245398773006134,41.717791411042946,21.472392638036812,15.337423312883436,1.2269938650306749,0,0,0
E00100231,115,0,36,47,19,12,1,0,0,0,0,31.30434782608696,40.869565217391305,16.52173913043478,10.434782608695652,0.8695652173913043,0,0,0
E00100232,124,0,44,63,13,4,0,0,0,0,0,35.483870967741936,50.806451612903224,10.483870967741936,3.225806451612903,0,0,0,0
E00100233,105,0,47,36,11,7,3,1,0,0,0,44.761904761904766,34.285714285714285,10.476190476190476,6.666666666666667,2.857142857142857,0.9523809523809524,0,0
E00100224,129,0,29,41,22,29,6,2,0,0,0,22.48062015503876,31.782945736434108,17.05426356589147,22.48062015503876,4.651162790697675,1.550387596899225,0,0
E00100226,105,0,55,22,17,6,4,0,0,1,0,52.38095238095239,20.952380952380953,16.19047619047619,5.714285714285714,3.8095238095238098,0,0,0.9523809523809524
E00100234,115,0,30,43,23,15,4,0,0,0,0,26.08695652173913,37.391304347826086,20,13.043478260869565,3.4782608695652173,0,0,0
E00100236,141,0,29,33,34,23,14,5,3,0,0,20.56737588652482,23.404255319148938,24.113475177304963,16.312056737588655,9.929078014184398,3.546099290780142,2.127659574468085,0
E00100237,119,0,46,41,13,12,7,0,0,0,0,38.655462184873954,34.45378151260504,10.92436974789916,10.084033613445378,5.88235294117647,0,0,0
E00100084,131,0,42,52,18,13,4,2,0,0,0,32.06106870229007,39.69465648854962,13.740458015267176,9.923664122137405,3.0534351145038165,1.5267175572519083,0,0
E00100085,142,0,52,52,16,21,1,0,0,0,0,36.61971830985916,36.61971830985916,11.267605633802818,14.788732394366196,0.7042253521126761,0,0,0
E00100087,125,0,38,49,22,7,7,2,0,0,0,30.4,39.2,17.599999999999998,5.6000000000000005,5.6000000000000005,1.6,0,0
E00100090,118,0,30,45,21,20,2,0,0,0,0,25.423728813559322,38.13559322033898,17.796610169491526,16.94915254237288,1.694915254237288,0,0,0
E00100091,123,0,30,53,24,13,3,0,0,0,0,24.390243902439025,43.08943089430895,19.51219512195122,10.569105691056912,2.4390243902439024,0,0,0
E00100092,124,0,33,56,20,9,6,0,0,0,0,26.61290322580645,45.16129032258064,16.129032258064516,7.258064516129033,4.838709677419355,0,0,0
E00100086,149,0,55,62,15,14,1,0,2,0,0,36.91275167785235,41.61073825503356,10.06711409395973,9.395973154362416,0.6711409395973155,0,1.342281879194631,0
E00100088,113,0,40,53,12,6,1,1,0,0,0,35.39823008849557,46.902654867256636,10.619469026548673,5.3097345132743365,0.8849557522123894,0.8849557522123894,0,0
E00100089,129,0,55,54,9,11,0,0,0,0,0,42.63565891472868,41.86046511627907,6.976744186046512,8.527131782945736,0,0,0,0
E00100093,110,0,37,56,12,4,0,0,1,0,0,33.63636363636363,50.90909090909091,10.909090909090908,3.6363636363636362,0,0,0.9090909090909091,0
E00100094,121,0,46,44,17,12,1,1,0,0,0,38.01652892561984,36.36363636363637,14.049586776859504,9.917355371900827,0.8264462809917356,0.8264462809917356,0,0
E00100095,147,0,44,42,24,29,7,1,0,0,0,29.931972789115648,28.57142857142857,16.3265306122449,19.727891156462583,4.761904761904762,0.6802721088435374,0,0
E00100142,124,0,49,49,11,13,1,1,0,0,0,39.516129032258064,39.516129032258064,8.870967741935484,10.483870967741936,0.8064516129032258,0.8064516129032258,0,0
E00100144,141,0,36,63,22,17,3,0,0,0,0,25.53191489361702,44.680851063829785,15.602836879432624,12.056737588652481,2.127659574468085,0,0,0
E00100146,155,0,77,46,20,11,0,1,0,0,0,49.67741935483871,29.677419354838708,12.903225806451612,7.096774193548387,0,0.6451612903225806,0,0
E00100147,122,0,24,63,23,8,3,1,0,0,0,19.672131147540984,51.63934426229508,18.852459016393443,6.557377049180328,2.459016393442623,0.819672131147541,0,0
E00100148,99,0,41,44,10,4,0,0,0,0,0,41.41414141414141,44.44444444444444,10.1010101010101,4.040404040404041,0,0,0,0
E00100149,111,0,41,35,16,19,0,0,0,0,0,36.93693693693694,31.53153153153153,14.414414414414415,17.117117117117118,0,0,0,0
E00100152,158,0,83,49,15,10,1,0,0,0,0,52.53164556962025,31.0126582278481,9.49367088607595,6.329113924050633,0.6329113924050633,0,0,0
E00100282,149,0,45,60,19,20,4,1,0,0,0,30.201342281879196,40.26845637583892,12.751677852348994,13.422818791946309,2.684563758389262,0.6711409395973155,0,0
E00100283,152,0,37,60,21,24,4,4,2,0,0,24.342105263157894,39.473684210526315,13.815789473684212,15.789473684210526,2.631578947368421,2.631578947368421,1.3157894736842104,0
E00100284,137,0,33,63,22,11,2,5,1,0,0,24.087591240875913,45.98540145985402,16.05839416058394,8.02919708029197,1.4598540145985401,3.64963503649635,0.7299270072992701,0
E00100285,119,0,26,53,21,13,4,0,1,1,0,21.84873949579832,44.537815126050425,17.647058823529413,10.92436974789916,3.361344537815126,0,0.8403361344537815,0.8403361344537815
E00100286,127,0,46,50,12,17,2,0,0,0,0,36.22047244094488,39.37007874015748,9.448818897637794,13.385826771653544,1.574803149606299,0,0,0
E00100287,104,0,39,44,8,9,1,2,0,1,0,37.5,42.30769230769231,7.6923076923076925,8.653846153846153,0.9615384615384616,1.9230769230769231,0,0.9615384615384616
E00100100,127,0,47,40,21,15,2,2,0,0,0,37.00787401574803,31.496062992125985,16.535433070866144,11.811023622047244,1.574803149606299,1.574803149606299,0,0
E00100102,135,0,65,40,16,11,3,0,0,0,0,48.148148148148145,29.629629629629626,11.851851851851853,8.148148148148149,2.2222222222222223,0,0,0
E00100107,143,0,42,50,26,17,6,2,0,0,0,29.37062937062937,34.96503496503497,18.181818181818183,11.888111888111888,4.195804195804196,1.3986013986013985,0,0
E00100108,114,0,26,32,29,17,4,4,2,0,0,22.807017543859647,28.07017543859649,25.438596491228072,14.912280701754385,3.508771929824561,3.508771929824561,1.7543859649122806,0
E00100109,110,0,33,36,17,20,2,1,1,0,0,30,32.72727272727273,15.454545454545453,18.181818181818183,1.8181818181818181,0.9090909090909091,0.9090909090909091,0
E00100099,175,0,88,46,24,14,3,0,0,0,0,50.28571428571429,26.285714285714285,13.714285714285715,8,1.7142857142857144,0,0,0
E00100101,117,0,33,41,19,20,3,1,0,0,0,28.205128205128204,35.04273504273504,16.23931623931624,17.094017094017094,2.564102564102564,0.8547008547008548,0,0
E00100104,138,0,32,61,22,21,2,0,0,0,0,23.18840579710145,44.20289855072464,15.942028985507244,15.217391304347828,1.4492753623188406,0,0,0
E00100105,110,0,43,45,13,7,2,0,0,0,0,39.09090909090909,40.909090909090914,11.818181818181818,6.363636363636363,1.8181818181818181,0,0,0
E00100106,133,0,43,55,19,11,4,0,0,1,0,32.33082706766917,41.35338345864661,14.285714285714285,8.270676691729323,3.007518796992481,0,0,0.7518796992481203
E00100096,136,0,61,49,14,8,3,1,0,0,0,44.85294117647059,36.029411764705884,10.294117647058822,5.88235294117647,2.2058823529411766,0.7352941176470588,0,0
E00100097,174,0,106,38,17,10,3,0,0,0,0,60.91954022988506,21.839080459770116,9.770114942528735,5.747126436781609,1.7241379310344827,0,0,0
E00100098,175,0,41,54,35,32,9,4,0,0,0,23.42857142857143,30.857142857142854,20,18.285714285714285,5.142857142857142,2.2857142857142856,0,0
E00100103,153,0,59,52,19,17,6,0,0,0,0,38.56209150326798,33.98692810457516,12.418300653594772,11.11111111111111,3.9215686274509802,0,0,0
E00100111,112,0,21,37,23,21,7,1,2,0,0,18.75,33.035714285714285,20.535714285714285,18.75,6.25,0.8928571428571428,1.7857142857142856,0
E00100113,144,0,58,41,18,21,3,3,0,0,0,40.27777777777778,28.47222222222222,12.5,14.583333333333334,2.083333333333333,2.083333333333333,0,0
E00100116,135,0,32,56,15,26,6,0,0,0,0,23.703703703703706,41.48148148148148,11.11111111111111,19.25925925925926,4.444444444444445,0,0,0
E00100117,114,0,53,42,7,6,4,2,0,0,0,46.49122807017544,36.84210526315789,6.140350877192982,5.263157894736842,3.508771929824561,1.7543859649122806,0,0
E00100118,110,0,57,34,8,9,2,0,0,0,0,51.81818181818182,30.909090909090907,7.2727272727272725,8.181818181818182,1.8181818181818181,0,0,0
E00100120,129,0,78,40,9,2,0,0,0,0,0,60.46511627906976,31.007751937984494,6.976744186046512,1.550387596899225,0,0,0,0
E00100334,144,0,52,38,34,16,3,1,0,0,0,36.11111111111111,26.38888888888889,23.61111111111111,11.11111111111111,2.083333333333333,0.6944444444444444,0,0
E00100335,177,0,104,42,16,9,5,0,0,1,0,58.75706214689266,23.728813559322035,9.03954802259887,5.084745762711865,2.824858757062147,0,0,0.5649717514124294
E00100336,138,0,41,55,26,13,3,0,0,0,0,29.71014492753623,39.85507246376812,18.84057971014493,9.420289855072465,2.1739130434782608,0,0,0
E00100337,140,0,32,55,24,20,6,3,0,0,0,22.857142857142858,39.285714285714285,17.142857142857142,14.285714285714285,4.285714285714286,2.142857142857143,0,0
E00100338,136,0,34,64,20,13,2,3,0,0,0,25,47.05882352941176,14.705882352941178,9.558823529411764,1.4705882352941175,2.2058823529411766,0,0
E00100339,125,0,43,53,16,9,1,1,2,0,0,34.4,42.4,12.8,7.199999999999999,0.8,0.8,1.6,0
E00100032,136,0,53,46,15,12,7,2,1,0,0,38.970588235294116,33.82352941176471,11.029411764705882,8.823529411764707,5.147058823529411,1.4705882352941175,0.7352941176470588,0
E00100033,125,0,28,66,15,16,0,0,0,0,0,22.400000000000002,52.800000000000004,12,12.8,0,0,0,0
E00100034,146,0,38,58,18,23,7,1,0,1,0,26.027397260273972,39.726027397260275,12.32876712328767,15.753424657534246,4.794520547945205,0.684931506849315,0,0.684931506849315
E00100035,126,0,23,56,18,23,4,1,1,0,0,18.253968253968253,44.44444444444444,14.285714285714285,18.253968253968253,3.1746031746031744,0.7936507936507936,0.7936507936507936,0
E00100036,101,0,20,44,15,11,8,3,0,0,0,19.801980198019802,43.56435643564357,14.85148514851485,10.891089108910892,7.920792079207921,2.9702970297029703,0,0
E00100037,125,0,50,37,13,19,6,0,0,0,0,40,29.599999999999998,10.4,15.2,4.8,0,0,0
E00100038,99,0,19,44,17,15,4,0,0,0,0,19.19191919191919,44.44444444444444,17.17171717171717,15.151515151515152,4.040404040404041,0,0,0
E00100128,130,0,41,60,16,11,2,0,0,0,0,31.538461538461537,46.15384615384615,12.307692307692308,8.461538461538462,1.5384615384615385,0,0,0
E00100129,113,0,25,47,17,15,9,0,0,0,0,22.123893805309734,41.5929203539823,15.04424778761062,13.274336283185843,7.964601769911504,0,0,0
E00100132,113,0,33,49,20,8,3,0,0,0,0,29.20353982300885,43.36283185840708,17.699115044247787,7.079646017699115,2.6548672566371683,0,0,0
E00100133,147,0,28,48,36,25,9,1,0,0,0,19.047619047619047,32.6530612244898,24.489795918367346,17.006802721088434,6.122448979591836,0.6802721088435374,0,0
