OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
E00111449,383,374,359,14,4,3,7,0,1,1,2,6,0,1,0,97.65013054830287,93.73368146214099,3.6553524804177546,1.0443864229765014,0.7832898172323759,1.8276762402088773,0,0.26109660574412535,0.26109660574412535,0.5221932114882507,1.5665796344647518,0,0.26109660574412535,0
E00111450,325,317,313,4,4,0,0,0,0,0,4,4,0,0,0,97.53846153846155,96.3076923076923,1.2307692307692308,1.2307692307692308,0,0,0,0,0,1.2307692307692308,1.2307692307692308,0,0,0
E00111454,328,327,324,3,2,0,0,1,0,0,1,0,0,0,0,99.6951219512195,98.78048780487805,0.9146341463414633,0.6097560975609756,0,0,0.3048780487804878,0,0,0.3048780487804878,0,0,0,0
E00111455,199,198,195,3,3,0,0,0,0,0,0,0,1,0,0,99.49748743718592,97.98994974874373,1.507537688442211,1.507537688442211,0,0,0,0,0,0,0,0.5025125628140703,0,0
E00111456,218,212,210,2,1,1,0,0,0,0,5,1,0,0,0,97.24770642201835,96.3302752293578,0.9174311926605505,0.45871559633027525,0.45871559633027525,0,0,0,0,2.293577981651376,0.45871559633027525,0,0,0
E00111462,202,198,194,4,3,0,0,1,0,0,1,1,1,1,0,98.01980198019803,96.03960396039604,1.9801980198019802,1.4851485148514851,0,0,0.49504950495049505,0,0,0.49504950495049505,0.49504950495049505,0.49504950495049505,0.49504950495049505,0
E00111457,307,303,297,5,3,1,1,0,1,1,3,1,0,0,0,98.69706840390879,96.74267100977198,1.6286644951140066,0.9771986970684038,0.32573289902280134,0.32573289902280134,0,0.32573289902280134,0.32573289902280134,0.9771986970684038,0.32573289902280134,0,0,0
E00111458,124,122,121,1,1,0,0,0,0,0,1,0,0,1,0,98.38709677419355,97.58064516129032,0.8064516129032258,0.8064516129032258,0,0,0,0,0,0.8064516129032258,0,0,0.8064516129032258,0
E00111459,340,340,338,2,2,0,0,0,0,0,0,0,0,0,0,100,99.41176470588235,0.5882352941176471,0.5882352941176471,0,0,0,0,0,0,0,0,0,0
E00111460,264,262,259,2,2,0,0,0,1,1,2,0,0,0,0,99.24242424242425,98.10606060606061,0.7575757575757576,0.7575757575757576,0,0,0,0.3787878787878788,0.3787878787878788,0.7575757575757576,0,0,0,0
