OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
W00005996,134,17,13,26,13,12,6,1,3,19,24,12.686567164179104,9.701492537313433,19.402985074626866,9.701492537313433,8.955223880597014,4.477611940298507,0.7462686567164178,2.2388059701492535,14.17910447761194,17.91044776119403
W00005997,141,24,11,21,12,13,3,0,6,17,34,17.02127659574468,7.801418439716312,14.893617021276595,8.51063829787234,9.219858156028367,2.127659574468085,0,4.25531914893617,12.056737588652481,24.113475177304963
W00005998,129,30,14,17,12,11,5,1,5,19,15,23.25581395348837,10.852713178294573,13.178294573643413,9.30232558139535,8.527131782945736,3.875968992248062,0.7751937984496124,3.875968992248062,14.728682170542637,11.627906976744185
W00005999,124,18,17,21,14,8,7,0,3,20,16,14.516129032258066,13.709677419354838,16.93548387096774,11.29032258064516,6.451612903225806,5.64516129032258,0,2.4193548387096775,16.129032258064516,12.903225806451612
W00006000,92,19,4,14,9,2,4,0,4,16,20,20.652173913043477,4.3478260869565215,15.217391304347828,9.782608695652174,2.1739130434782608,4.3478260869565215,0,4.3478260869565215,17.391304347826086,21.73913043478261
W00006001,181,33,15,34,27,15,10,1,3,18,25,18.23204419889503,8.287292817679557,18.784530386740332,14.917127071823206,8.287292817679557,5.524861878453039,0.5524861878453038,1.6574585635359116,9.94475138121547,13.812154696132598
W00006002,34,0,5,5,4,3,0,1,0,5,11,0,14.705882352941178,14.705882352941178,11.76470588235294,8.823529411764707,0,2.941176470588235,0,14.705882352941178,32.35294117647059
W00006003,115,11,17,16,19,9,6,1,6,15,15,9.565217391304348,14.782608695652174,13.91304347826087,16.52173913043478,7.82608695652174,5.217391304347826,0.8695652173913043,5.217391304347826,13.043478260869565,13.043478260869565
W00006004,155,23,26,17,24,12,10,0,0,23,20,14.838709677419354,16.7741935483871,10.967741935483872,15.483870967741936,7.741935483870968,6.451612903225806,0,0,14.838709677419354,12.903225806451612
W00006005,102,6,14,19,17,8,4,0,3,16,15,5.88235294117647,13.725490196078432,18.627450980392158,16.666666666666664,7.8431372549019605,3.9215686274509802,0,2.941176470588235,15.686274509803921,14.705882352941178
W00006006,115,17,8,13,16,9,8,1,1,21,21,14.782608695652174,6.956521739130435,11.304347826086957,13.91304347826087,7.82608695652174,6.956521739130435,0.8695652173913043,0.8695652173913043,18.26086956521739,18.26086956521739
W00006007,123,20,8,25,11,8,9,2,3,16,21,16.260162601626014,6.504065040650407,20.32520325203252,8.94308943089431,6.504065040650407,7.317073170731707,1.6260162601626018,2.4390243902439024,13.008130081300814,17.073170731707318
W00006008,164,34,17,20,17,10,12,1,3,20,30,20.73170731707317,10.365853658536585,12.195121951219512,10.365853658536585,6.097560975609756,7.317073170731707,0.6097560975609756,1.8292682926829267,12.195121951219512,18.29268292682927
W00006009,129,20,8,37,15,7,9,1,3,8,21,15.503875968992247,6.2015503875969,28.68217054263566,11.627906976744185,5.426356589147287,6.976744186046512,0.7751937984496124,2.3255813953488373,6.2015503875969,16.27906976744186
W00006010,93,13,18,13,12,7,3,0,1,11,15,13.978494623655912,19.35483870967742,13.978494623655912,12.903225806451612,7.526881720430108,3.225806451612903,0,1.0752688172043012,11.827956989247312,16.129032258064516
W00006011,124,17,10,16,9,9,9,1,6,25,22,13.709677419354838,8.064516129032258,12.903225806451612,7.258064516129033,7.258064516129033,7.258064516129033,0.8064516129032258,4.838709677419355,20.161290322580644,17.741935483870968
W00006012,150,12,20,17,27,11,9,2,1,27,24,8,13.333333333333334,11.333333333333332,18,7.333333333333333,6,1.3333333333333335,0.6666666666666667,18,16
W00006013,117,13,10,21,13,11,4,0,1,23,21,11.11111111111111,8.547008547008547,17.94871794871795,11.11111111111111,9.401709401709402,3.418803418803419,0,0.8547008547008548,19.65811965811966,17.94871794871795
W00006014,131,12,24,20,21,6,4,1,1,18,24,9.16030534351145,18.3206106870229,15.267175572519085,16.030534351145036,4.580152671755725,3.0534351145038165,0.7633587786259541,0.7633587786259541,13.740458015267176,18.3206106870229
W00006015,129,7,15,18,16,16,6,3,1,29,18,5.426356589147287,11.627906976744185,13.953488372093023,12.4031007751938,12.4031007751938,4.651162790697675,2.3255813953488373,0.7751937984496124,22.48062015503876,13.953488372093023
W00006016,124,5,21,17,14,11,9,2,0,26,19,4.032258064516129,16.93548387096774,13.709677419354838,11.29032258064516,8.870967741935484,7.258064516129033,1.6129032258064515,0,20.967741935483872,15.32258064516129
