OA,ts0560001,ts0560002,ts0560003,ts0560004,ts0560002_PCT,ts0560003_PCT,ts0560004_PCT
W00005996,334,317,15,2,94.91017964071857,4.491017964071856,0.5988023952095809
W00005997,305,287,18,0,94.09836065573771,5.901639344262295,0
W00005998,337,322,15,0,95.54896142433235,4.451038575667656,0
W00005999,293,285,8,0,97.26962457337885,2.7303754266211606,0
W00006000,206,199,5,2,96.60194174757282,2.4271844660194173,0.9708737864077669
W00006001,397,377,18,2,94.96221662468514,4.534005037783375,0.5037783375314862
W00006002,145,145,0,0,100,0,0
W00006003,261,249,11,1,95.40229885057471,4.21455938697318,0.38314176245210724
W00006004,352,342,10,0,97.1590909090909,2.840909090909091,0
W00006005,216,212,4,0,98.14814814814815,1.8518518518518516,0
W00006006,282,275,7,0,97.51773049645391,2.4822695035460995,0
W00006007,262,252,10,0,96.18320610687023,3.816793893129771,0
W00006008,332,309,20,3,93.07228915662651,6.024096385542169,0.9036144578313252
W00006009,296,278,16,2,93.91891891891892,5.405405405405405,0.6756756756756757
W00006010,262,251,10,1,95.80152671755725,3.816793893129771,0.38167938931297707
W00006011,284,264,20,0,92.95774647887323,7.042253521126761,0
W00006012,314,305,9,0,97.13375796178345,2.8662420382165608,0
W00006013,277,266,11,0,96.028880866426,3.9711191335740073,0
W00006014,343,334,8,1,97.37609329446065,2.3323615160349855,0.2915451895043732
W00006015,322,315,6,1,97.82608695652173,1.8633540372670807,0.3105590062111801
W00006016,276,272,4,0,98.55072463768117,1.4492753623188406,0
W00006017,272,266,6,0,97.79411764705883,2.2058823529411766,0
W00006018,300,294,6,0,98,2,0
W00006019,323,315,8,0,97.52321981424149,2.476780185758514,0
W00006020,300,295,5,0,98.33333333333333,1.6666666666666667,0
W00006021,199,194,5,0,97.48743718592965,2.512562814070352,0
W00006022,381,376,5,0,98.68766404199475,1.3123359580052494,0
W00006023,292,285,7,0,97.6027397260274,2.3972602739726026,0
W00006024,260,247,8,5,95,3.076923076923077,1.9230769230769231
W00006025,342,335,7,0,97.953216374269,2.046783625730994,0
W00006026,271,263,8,0,97.04797047970479,2.952029520295203,0
W00006028,286,268,17,1,93.7062937062937,5.944055944055944,0.34965034965034963
W00006029,326,306,20,0,93.86503067484662,6.134969325153374,0
W00006030,283,276,7,0,97.52650176678446,2.4734982332155475,0
W00006031,311,301,10,0,96.78456591639872,3.215434083601286,0
W00006032,376,361,15,0,96.01063829787235,3.9893617021276597,0
W00006033,231,223,8,0,96.53679653679653,3.463203463203463,0
W00006034,247,242,4,1,97.97570850202429,1.6194331983805668,0.4048582995951417
W00006035,277,268,9,0,96.75090252707581,3.2490974729241873,0
W00006036,274,269,5,0,98.17518248175182,1.824817518248175,0
W00006037,293,287,6,0,97.95221843003414,2.04778156996587,0
