OA,ts0400001,ts0400002,ts0400003,ts0400004,ts0400002_PCT,ts0400003_PCT,ts0400004_PCT
W00005996,148,84,46,18,56.75675675675676,31.08108108108108,12.162162162162163
W00005997,139,87,41,11,62.589928057553955,29.496402877697843,7.913669064748201
W00005998,182,90,81,11,49.45054945054945,44.505494505494504,6.043956043956044
W00005999,124,81,30,13,65.32258064516128,24.193548387096776,10.483870967741936
W00006000,100,50,41,9,50,41,9
W00006001,178,116,50,12,65.1685393258427,28.08988764044944,6.741573033707865
W00006002,88,36,46,6,40.909090909090914,52.27272727272727,6.8181818181818175
W00006003,106,64,27,15,60.37735849056604,25.471698113207548,14.150943396226415
W00006004,137,81,38,18,59.12408759124088,27.73722627737226,13.138686131386862
W00006005,97,55,34,8,56.70103092783505,35.051546391752574,8.24742268041237
W00006006,152,70,67,15,46.05263157894737,44.07894736842105,9.868421052631579
W00006007,121,74,41,6,61.15702479338842,33.88429752066116,4.958677685950414
W00006008,137,87,43,7,63.503649635036496,31.386861313868614,5.109489051094891
W00006009,138,68,56,14,49.275362318840585,40.57971014492754,10.144927536231885
W00006010,111,64,39,8,57.65765765765766,35.13513513513514,7.207207207207207
W00006011,132,79,40,13,59.84848484848485,30.303030303030305,9.848484848484848
W00006012,136,84,35,17,61.76470588235294,25.735294117647058,12.5
W00006013,121,68,36,17,56.19834710743802,29.75206611570248,14.049586776859504
W00006014,131,77,42,12,58.778625954198475,32.06106870229007,9.16030534351145
W00006015,138,83,39,16,60.14492753623188,28.26086956521739,11.594202898550725
W00006016,129,77,40,12,59.68992248062015,31.007751937984494,9.30232558139535
W00006017,124,72,41,11,58.06451612903226,33.064516129032256,8.870967741935484
W00006018,136,78,43,15,57.35294117647059,31.61764705882353,11.029411764705882
W00006019,132,76,46,10,57.57575757575758,34.84848484848485,7.575757575757576
W00006020,140,85,44,11,60.71428571428571,31.428571428571427,7.857142857142857
W00006021,125,50,71,4,40,56.8,3.2
W00006022,172,101,52,19,58.720930232558146,30.23255813953488,11.046511627906977
W00006023,132,75,46,11,56.81818181818182,34.84848484848485,8.333333333333332
W00006024,118,68,33,17,57.6271186440678,27.966101694915253,14.40677966101695
W00006025,144,80,44,20,55.55555555555556,30.555555555555557,13.88888888888889
W00006026,122,66,40,16,54.09836065573771,32.78688524590164,13.114754098360656
W00006028,141,79,51,11,56.02836879432624,36.17021276595745,7.801418439716312
W00006029,132,86,36,10,65.15151515151516,27.27272727272727,7.575757575757576
W00006030,116,72,37,7,62.06896551724138,31.896551724137932,6.0344827586206895
W00006031,138,85,40,13,61.59420289855072,28.985507246376812,9.420289855072465
W00006032,155,98,39,18,63.2258064516129,25.161290322580644,11.612903225806452
W00006033,112,77,22,13,68.75,19.642857142857142,11.607142857142858
W00006034,124,58,57,9,46.774193548387096,45.96774193548387,7.258064516129033
W00006035,123,71,36,16,57.72357723577236,29.268292682926827,13.008130081300814
W00006036,119,77,35,7,64.70588235294117,29.411764705882355,5.88235294117647
W00006037,144,81,50,13,56.25,34.72222222222222,9.027777777777777
W00006038,127,84,37,6,66.14173228346458,29.133858267716533,4.724409448818897
W00006039,111,66,27,18,59.45945945945946,24.324324324324326,16.216216216216218
W00006040,184,102,56,26,55.434782608695656,30.434782608695656,14.130434782608695
