OA,ts0180001,ts0180002,ts0180003,ts0180004,ts0180005,ts0180006,ts0180007,ts0180008,ts0180009,ts0180010,ts0180011,ts0180012,ts0180013,ts0180014,ts0180015,ts0180016,ts0180017,ts0180018,ts0180019,ts0180002_PCT,ts0180003_PCT,ts0180004_PCT,ts0180005_PCT,ts0180006_PCT,ts0180007_PCT,ts0180008_PCT,ts0180009_PCT,ts0180010_PCT,ts0180011_PCT,ts0180012_PCT,ts0180013_PCT,ts0180014_PCT,ts0180015_PCT,ts0180016_PCT,ts0180017_PCT,ts0180018_PCT,ts0180019_PCT
W00006254,341,338,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,99.12023460410558,0.8797653958944283,0,0,0,0,0,0,0,0,0.2932551319648094,0.5865102639296188,0,0,0,0,0,0
W00006255,359,355,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,98.88579387186628,1.1142061281337048,0.5571030640668524,0,0,0,0,0,0,0,0.5571030640668524,0,0,0,0,0,0,0
W00006257,390,381,9,0,0,0,1,0,2,0,3,2,1,0,0,0,0,0,0,97.6923076923077,2.307692307692308,0,0,0,0.2564102564102564,0,0.5128205128205128,0,0.7692307692307693,0.5128205128205128,0.2564102564102564,0,0,0,0,0,0
W00009912,426,414,12,1,1,0,1,0,1,1,4,2,1,0,0,0,0,0,0,97.1830985915493,2.8169014084507045,0.2347417840375587,0.2347417840375587,0,0.2347417840375587,0,0.2347417840375587,0.2347417840375587,0.9389671361502347,0.4694835680751174,0.2347417840375587,0,0,0,0,0,0
W00009916,216,210,6,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,97.22222222222221,2.7777777777777777,0.4629629629629629,0.4629629629629629,0.4629629629629629,0,0,0,0,0,0.4629629629629629,0.4629629629629629,0,0.4629629629629629,0,0,0,0
W00006252,361,352,9,1,0,1,2,0,0,0,0,2,3,0,0,0,0,0,0,97.50692520775624,2.4930747922437675,0.2770083102493075,0,0.2770083102493075,0.554016620498615,0,0,0,0,0.554016620498615,0.8310249307479225,0,0,0,0,0,0
W00006261,266,259,7,2,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,97.36842105263158,2.631578947368421,0.7518796992481203,0,0,0,0,0,0,1.1278195488721803,0,0,0.37593984962406013,0,0.37593984962406013,0,0,0
W00006263,406,390,16,1,1,0,3,0,0,2,1,3,4,0,0,1,0,0,0,96.05911330049261,3.9408866995073892,0.24630541871921183,0.24630541871921183,0,0.7389162561576355,0,0,0.49261083743842365,0.24630541871921183,0.7389162561576355,0.9852216748768473,0,0,0.24630541871921183,0,0,0
W00006264,327,325,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99.38837920489296,0.6116207951070336,0,0.3058103975535168,0,0,0,0,0,0,0,0.3058103975535168,0,0,0,0,0,0
W00006253,281,277,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,98.57651245551602,1.4234875444839856,0,0.3558718861209964,0.3558718861209964,0,0.3558718861209964,0,0,0.3558718861209964,0,0,0,0,0,0,0,0
W00006259,414,394,20,5,0,0,1,0,0,0,4,5,3,2,0,0,0,0,0,95.16908212560386,4.830917874396135,1.2077294685990339,0,0,0.24154589371980675,0,0,0,0.966183574879227,1.2077294685990339,0.7246376811594203,0.4830917874396135,0,0,0,0,0
W00006262,218,217,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99.54128440366972,0.45871559633027525,0,0,0,0,0,0,0.45871559633027525,0,0,0,0,0,0,0,0,0
W00009917,388,379,9,2,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,97.68041237113401,2.3195876288659796,0.5154639175257731,0.25773195876288657,0,0,0,0.25773195876288657,0,0,0.7731958762886598,0.5154639175257731,0,0,0,0,0,0
W00006419,296,289,7,2,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,97.63513513513513,2.364864864864865,0.6756756756756757,0,0,0.33783783783783783,0,0,0,1.0135135135135136,0,0,0.33783783783783783,0,0,0,0,0
