OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
W00005996,269,60,29,38,11,53,68,10,22.304832713754646,10.780669144981413,14.12639405204461,4.089219330855019,19.702602230483272,25.27881040892193,3.717472118959108
W00005997,249,65,37,35,11,53,41,7,26.104417670682732,14.859437751004014,14.056224899598394,4.417670682730924,21.285140562248998,16.46586345381526,2.8112449799196786
W00005998,273,84,18,47,17,46,55,6,30.76923076923077,6.593406593406594,17.216117216117215,6.227106227106227,16.84981684981685,20.146520146520146,2.197802197802198
W00005999,226,53,25,36,13,43,51,5,23.451327433628318,11.061946902654867,15.929203539823009,5.752212389380531,19.02654867256637,22.566371681415927,2.2123893805309733
W00006000,166,51,18,24,4,25,36,8,30.72289156626506,10.843373493975903,14.457831325301203,2.4096385542168677,15.060240963855422,21.686746987951807,4.819277108433735
W00006001,304,72,43,60,10,41,73,5,23.684210526315788,14.144736842105262,19.736842105263158,3.289473684210526,13.486842105263158,24.013157894736842,1.644736842105263
W00006002,118,53,11,22,0,12,17,3,44.91525423728814,9.322033898305085,18.64406779661017,0,10.16949152542373,14.40677966101695,2.5423728813559325
W00006003,206,45,22,35,13,50,36,5,21.844660194174757,10.679611650485436,16.990291262135923,6.310679611650485,24.271844660194176,17.475728155339805,2.4271844660194173
W00006004,271,60,30,59,13,49,56,4,22.14022140221402,11.07011070110701,21.771217712177123,4.797047970479705,18.081180811808117,20.66420664206642,1.4760147601476015
W00006005,178,35,15,31,14,43,39,1,19.662921348314608,8.426966292134832,17.415730337078653,7.865168539325842,24.15730337078652,21.910112359550563,0.5617977528089888
W00006006,247,64,14,34,16,39,66,14,25.910931174089068,5.668016194331984,13.765182186234817,6.477732793522267,15.789473684210526,26.720647773279353,5.668016194331984
W00006007,212,49,26,33,13,44,41,6,23.11320754716981,12.264150943396226,15.566037735849056,6.132075471698113,20.754716981132077,19.339622641509436,2.8301886792452833
W00006008,267,48,31,47,23,54,60,4,17.97752808988764,11.610486891385769,17.60299625468165,8.614232209737828,20.224719101123593,22.47191011235955,1.4981273408239701
W00006009,247,69,34,46,11,35,41,11,27.93522267206478,13.765182186234817,18.62348178137652,4.4534412955465585,14.17004048582996,16.599190283400812,4.4534412955465585
W00006010,209,47,20,39,9,32,53,9,22.48803827751196,9.569377990430622,18.660287081339714,4.30622009569378,15.311004784688995,25.358851674641148,4.30622009569378
W00006011,223,67,31,39,11,22,52,1,30.04484304932735,13.901345291479823,17.48878923766816,4.932735426008969,9.865470852017937,23.318385650224215,0.4484304932735426
W00006012,255,68,31,42,10,48,51,5,26.666666666666668,12.156862745098039,16.470588235294116,3.9215686274509802,18.823529411764707,20,1.9607843137254901
W00006013,225,57,25,29,10,42,55,7,25.333333333333336,11.11111111111111,12.88888888888889,4.444444444444445,18.666666666666668,24.444444444444443,3.111111111111111
W00006014,250,72,33,49,13,30,49,4,28.799999999999997,13.200000000000001,19.6,5.2,12,19.6,1.6
W00006015,267,80,17,37,13,49,67,4,29.962546816479403,6.367041198501873,13.857677902621724,4.868913857677903,18.352059925093634,25.0936329588015,1.4981273408239701
W00006016,223,74,23,31,5,40,41,9,33.18385650224215,10.31390134529148,13.901345291479823,2.242152466367713,17.937219730941703,18.385650224215247,4.0358744394618835
W00006017,217,63,21,34,11,30,51,7,29.03225806451613,9.67741935483871,15.668202764976957,5.0691244239631335,13.82488479262673,23.502304147465438,3.225806451612903
W00006018,254,80,21,45,12,34,54,8,31.496062992125985,8.267716535433072,17.716535433070867,4.724409448818897,13.385826771653544,21.25984251968504,3.149606299212598
W00006019,255,63,21,38,18,39,59,17,24.705882352941178,8.235294117647058,14.901960784313726,7.0588235294117645,15.294117647058824,23.137254901960784,6.666666666666667
W00006020,258,56,24,48,14,48,58,10,21.705426356589147,9.30232558139535,18.6046511627907,5.426356589147287,18.6046511627907,22.48062015503876,3.875968992248062
W00006021,161,55,26,29,8,11,29,3,34.161490683229815,16.149068322981368,18.012422360248447,4.968944099378882,6.832298136645963,18.012422360248447,1.8633540372670807
W00006022,305,97,31,44,14,47,61,11,31.80327868852459,10.163934426229508,14.426229508196723,4.590163934426229,15.40983606557377,20,3.606557377049181
W00006023,236,67,20,30,10,42,57,10,28.389830508474578,8.47457627118644,12.711864406779661,4.23728813559322,17.796610169491526,24.152542372881356,4.23728813559322
W00006024,224,58,21,23,8,49,57,8,25.892857142857146,9.375,10.267857142857142,3.571428571428571,21.875,25.44642857142857,3.571428571428571
W00006025,274,79,30,42,16,55,43,9,28.832116788321166,10.948905109489052,15.328467153284672,5.839416058394161,20.072992700729927,15.693430656934307,3.2846715328467155
W00006026,222,55,34,27,15,40,39,12,24.774774774774773,15.315315315315313,12.162162162162163,6.756756756756757,18.01801801801802,17.56756756756757,5.405405405405405
W00006028,224,67,38,30,9,26,47,7,29.910714285714285,16.964285714285715,13.392857142857142,4.017857142857143,11.607142857142858,20.982142857142858,3.125
W00006029,263,42,30,35,19,54,74,9,15.96958174904943,11.406844106463879,13.307984790874524,7.224334600760455,20.53231939163498,28.13688212927757,3.4220532319391634
W00006030,230,48,16,35,13,53,64,1,20.869565217391305,6.956521739130435,15.217391304347828,5.6521739130434785,23.043478260869566,27.82608695652174,0.43478260869565216
W00006031,260,58,32,49,10,44,63,4,22.30769230769231,12.307692307692308,18.846153846153847,3.8461538461538463,16.923076923076923,24.23076923076923,1.5384615384615385
W00006032,328,48,30,45,16,57,122,10,14.634146341463413,9.146341463414634,13.719512195121952,4.878048780487805,17.378048780487802,37.19512195121951,3.048780487804878
W00006033,199,50,22,21,14,38,50,4,25.125628140703515,11.055276381909549,10.552763819095476,7.035175879396985,19.09547738693467,25.125628140703515,2.0100502512562812
W00006034,197,57,16,33,13,38,39,1,28.934010152284262,8.121827411167512,16.751269035532996,6.598984771573605,19.289340101522843,19.796954314720814,0.5076142131979695
W00006035,233,69,25,31,12,37,52,7,29.613733905579398,10.72961373390558,13.304721030042918,5.150214592274678,15.879828326180256,22.317596566523605,3.004291845493562
W00006036,224,57,18,37,16,37,50,9,25.44642857142857,8.035714285714286,16.517857142857142,7.142857142857142,16.517857142857142,22.321428571428573,4.017857142857143
W00006037,238,67,32,44,10,39,46,0,28.15126050420168,13.445378151260504,18.487394957983195,4.201680672268908,16.386554621848738,19.327731092436977,0
W00006038,215,62,18,36,12,41,41,5,28.837209302325583,8.372093023255815,16.74418604651163,5.5813953488372094,19.069767441860467,19.069767441860467,2.3255813953488373
W00006039,216,59,34,30,11,39,35,8,27.314814814814813,15.74074074074074,13.88888888888889,5.092592592592593,18.055555555555554,16.203703703703702,3.7037037037037033
W00006040,346,103,35,58,15,48,79,8,29.76878612716763,10.115606936416185,16.76300578034682,4.335260115606936,13.872832369942195,22.832369942196532,2.312138728323699
W00006041,260,122,19,28,16,31,31,13,46.92307692307692,7.307692307692308,10.76923076923077,6.153846153846154,11.923076923076923,11.923076923076923,5
W00006042,272,99,31,41,18,39,37,7,36.39705882352941,11.397058823529411,15.073529411764705,6.61764705882353,14.338235294117647,13.602941176470587,2.5735294117647056
W00006043,265,102,35,40,9,31,47,1,38.49056603773585,13.20754716981132,15.09433962264151,3.3962264150943398,11.69811320754717,17.735849056603772,0.37735849056603776
W00006044,256,87,18,45,12,29,48,17,33.984375,7.03125,17.578125,4.6875,11.328125,18.75,6.640625
W00006045,267,109,23,36,15,41,37,6,40.823970037453186,8.614232209737828,13.48314606741573,5.617977528089887,15.355805243445692,13.857677902621724,2.247191011235955
