OA,ts0390001,ts0390002,ts0390003,ts0390004,ts0390005,ts0390006,ts0390007,ts0390008,ts0390009,ts0390002_PCT,ts0390003_PCT,ts0390004_PCT,ts0390005_PCT,ts0390006_PCT,ts0390007_PCT,ts0390008_PCT,ts0390009_PCT
W00005996,317,280,15,5,10,6,3,3,16,88.32807570977917,4.73186119873817,1.5772870662460567,3.1545741324921135,1.8927444794952681,0.9463722397476341,0.9463722397476341,5.047318611987381
W00005997,284,257,8,7,1,8,3,5,11,90.49295774647888,2.8169014084507045,2.464788732394366,0.35211267605633806,2.8169014084507045,1.056338028169014,1.7605633802816902,3.873239436619718
W00005998,312,284,6,2,4,9,3,6,13,91.02564102564102,1.9230769230769231,0.641025641025641,1.282051282051282,2.8846153846153846,0.9615384615384616,1.9230769230769231,4.166666666666666
W00005999,262,238,9,5,4,7,3,4,8,90.83969465648855,3.435114503816794,1.9083969465648856,1.5267175572519083,2.6717557251908395,1.1450381679389312,1.5267175572519083,3.0534351145038165
W00006000,193,173,8,4,4,3,1,2,9,89.63730569948186,4.145077720207254,2.072538860103627,2.072538860103627,1.5544041450777202,0.5181347150259068,1.0362694300518136,4.66321243523316
W00006001,363,326,19,12,7,5,2,3,13,89.80716253443526,5.234159779614325,3.3057851239669422,1.9283746556473829,1.3774104683195594,0.5509641873278237,0.8264462809917356,3.581267217630854
W00006002,134,116,2,2,0,8,5,3,8,86.56716417910447,1.4925373134328357,1.4925373134328357,0,5.970149253731343,3.731343283582089,2.2388059701492535,5.970149253731343
W00006003,236,195,17,11,6,4,2,2,20,82.62711864406779,7.203389830508475,4.661016949152542,2.5423728813559325,1.694915254237288,0.847457627118644,0.847457627118644,8.47457627118644
W00006004,333,298,15,7,8,5,2,3,15,89.4894894894895,4.504504504504505,2.1021021021021022,2.4024024024024024,1.5015015015015014,0.6006006006006006,0.9009009009009009,4.504504504504505
W00006005,208,186,8,5,3,7,4,3,7,89.42307692307693,3.8461538461538463,2.403846153846154,1.4423076923076923,3.3653846153846154,1.9230769230769231,1.4423076923076923,3.3653846153846154
W00006006,273,240,20,17,3,2,0,2,11,87.91208791208791,7.326007326007327,6.227106227106227,1.098901098901099,0.7326007326007326,0,0.7326007326007326,4.029304029304029
W00006007,247,208,15,12,3,8,5,3,16,84.21052631578947,6.0728744939271255,4.8582995951417,1.214574898785425,3.2388663967611335,2.0242914979757085,1.214574898785425,6.477732793522267
W00006008,304,262,16,12,4,9,4,5,17,86.18421052631578,5.263157894736842,3.9473684210526314,1.3157894736842104,2.9605263157894735,1.3157894736842104,1.644736842105263,5.592105263157895
W00006009,270,235,8,5,3,9,3,6,18,87.03703703703704,2.9629629629629632,1.8518518518518516,1.1111111111111112,3.3333333333333335,1.1111111111111112,2.2222222222222223,6.666666666666667
W00006010,240,217,7,2,5,9,3,6,7,90.41666666666667,2.9166666666666665,0.8333333333333334,2.083333333333333,3.75,1.25,2.5,2.9166666666666665
W00006011,262,239,3,2,1,12,5,7,8,91.22137404580153,1.1450381679389312,0.7633587786259541,0.38167938931297707,4.580152671755725,1.9083969465648856,2.6717557251908395,3.0534351145038165
W00006012,294,262,11,8,3,8,5,3,13,89.1156462585034,3.741496598639456,2.7210884353741496,1.0204081632653061,2.7210884353741496,1.7006802721088436,1.0204081632653061,4.421768707482993
W00006013,255,215,15,10,5,6,1,5,19,84.31372549019608,5.88235294117647,3.9215686274509802,1.9607843137254901,2.3529411764705883,0.39215686274509803,1.9607843137254901,7.450980392156863
W00006014,314,280,11,7,4,13,3,10,10,89.171974522293,3.5031847133757963,2.229299363057325,1.2738853503184715,4.140127388535031,0.9554140127388535,3.1847133757961785,3.1847133757961785
W00006015,307,265,16,9,7,9,4,5,17,86.31921824104235,5.211726384364821,2.9315960912052117,2.2801302931596092,2.9315960912052117,1.3029315960912053,1.6286644951140066,5.537459283387622
W00006016,250,219,8,3,5,13,6,7,10,87.6,3.2,1.2,2,5.2,2.4,2.8000000000000003,4
W00006017,251,234,3,1,2,4,3,1,10,93.22709163346613,1.1952191235059761,0.398406374501992,0.796812749003984,1.593625498007968,1.1952191235059761,0.398406374501992,3.9840637450199203
W00006018,277,246,6,3,3,9,7,2,16,88.8086642599278,2.166064981949458,1.083032490974729,1.083032490974729,3.2490974729241873,2.527075812274368,0.7220216606498195,5.776173285198556
W00006019,302,269,15,11,4,8,5,3,10,89.0728476821192,4.966887417218543,3.642384105960265,1.3245033112582782,2.6490066225165565,1.6556291390728477,0.9933774834437087,3.3112582781456954
W00006020,285,255,13,6,7,4,2,2,13,89.47368421052632,4.56140350877193,2.1052631578947367,2.456140350877193,1.4035087719298245,0.7017543859649122,0.7017543859649122,4.56140350877193
W00006021,188,177,4,2,2,2,0,2,5,94.14893617021278,2.127659574468085,1.0638297872340425,1.0638297872340425,1.0638297872340425,0,1.0638297872340425,2.6595744680851063
W00006022,356,317,11,8,3,14,4,10,14,89.04494382022472,3.089887640449438,2.247191011235955,0.8426966292134831,3.932584269662921,1.1235955056179776,2.8089887640449436,3.932584269662921
W00006023,276,236,17,13,4,12,3,9,11,85.5072463768116,6.159420289855073,4.710144927536232,1.4492753623188406,4.3478260869565215,1.0869565217391304,3.260869565217391,3.985507246376811
W00006024,246,214,11,7,4,10,4,6,11,86.99186991869918,4.471544715447155,2.8455284552845526,1.6260162601626018,4.0650406504065035,1.6260162601626018,2.4390243902439024,4.471544715447155
W00006025,324,284,11,10,1,8,5,3,21,87.65432098765432,3.3950617283950617,3.0864197530864197,0.30864197530864196,2.4691358024691357,1.5432098765432098,0.9259259259259258,6.481481481481481
W00006026,250,213,11,8,3,7,0,7,19,85.2,4.3999999999999995,3.2,1.2,2.8000000000000003,0,2.8000000000000003,7.6
W00006028,258,238,6,3,3,5,3,2,9,92.24806201550388,2.3255813953488373,1.1627906976744187,1.1627906976744187,1.937984496124031,1.1627906976744187,0.7751937984496124,3.488372093023256
W00006029,301,259,19,15,4,7,5,2,16,86.04651162790698,6.312292358803987,4.983388704318937,1.3289036544850499,2.3255813953488373,1.6611295681063125,0.6644518272425249,5.3156146179401995
W00006030,268,237,13,9,4,7,4,3,11,88.43283582089553,4.850746268656716,3.3582089552238807,1.4925373134328357,2.6119402985074625,1.4925373134328357,1.1194029850746268,4.104477611940299
W00006031,295,263,12,6,6,7,4,3,13,89.15254237288136,4.067796610169491,2.0338983050847457,2.0338983050847457,2.3728813559322033,1.3559322033898304,1.0169491525423728,4.406779661016949
W00006032,367,319,19,13,6,10,4,6,19,86.92098092643052,5.177111716621254,3.5422343324250685,1.6348773841961852,2.7247956403269753,1.08991825613079,1.6348773841961852,5.177111716621254
W00006033,225,200,9,8,1,9,4,5,7,88.88888888888889,4,3.5555555555555554,0.4444444444444444,4,1.7777777777777777,2.2222222222222223,3.111111111111111
W00006034,239,213,6,3,3,9,3,6,11,89.1213389121339,2.510460251046025,1.2552301255230125,1.2552301255230125,3.765690376569038,1.2552301255230125,2.510460251046025,4.602510460251046
W00006035,258,215,17,11,6,18,12,6,8,83.33333333333334,6.5891472868217065,4.263565891472868,2.3255813953488373,6.976744186046512,4.651162790697675,2.3255813953488373,3.10077519379845
W00006036,262,228,20,13,7,1,0,1,13,87.02290076335878,7.633587786259542,4.961832061068702,2.6717557251908395,0.38167938931297707,0,0.38167938931297707,4.961832061068702
W00006037,275,258,9,4,5,2,1,1,6,93.81818181818183,3.272727272727273,1.4545454545454546,1.8181818181818181,0.7272727272727273,0.36363636363636365,0.36363636363636365,2.181818181818182
W00006038,249,222,12,6,6,5,4,1,10,89.1566265060241,4.819277108433735,2.4096385542168677,2.4096385542168677,2.0080321285140563,1.6064257028112447,0.4016064257028112,4.016064257028113
W00006039,278,240,11,7,4,11,6,5,16,86.33093525179856,3.9568345323741005,2.5179856115107913,1.4388489208633095,3.9568345323741005,2.158273381294964,1.7985611510791366,5.755395683453238
W00006040,419,366,22,9,13,8,2,6,23,87.3508353221957,5.250596658711217,2.1479713603818613,3.1026252983293556,1.9093078758949882,0.47732696897374705,1.431980906921241,5.4892601431980905
W00006041,360,317,5,2,3,19,6,13,19,88.05555555555556,1.3888888888888888,0.5555555555555556,0.8333333333333334,5.277777777777778,1.6666666666666667,3.6111111111111107,5.277777777777778
W00006042,310,275,12,6,6,9,2,7,14,88.70967741935483,3.870967741935484,1.935483870967742,1.935483870967742,2.903225806451613,0.6451612903225806,2.258064516129032,4.516129032258064
W00006043,310,262,9,6,3,18,5,13,21,84.51612903225806,2.903225806451613,1.935483870967742,0.967741935483871,5.806451612903226,1.6129032258064515,4.193548387096775,6.774193548387098
W00006044,307,275,8,7,1,9,5,4,15,89.57654723127035,2.6058631921824107,2.2801302931596092,0.32573289902280134,2.9315960912052117,1.6286644951140066,1.3029315960912053,4.88599348534202
W00006045,316,282,4,4,0,13,3,10,17,89.24050632911393,1.2658227848101267,1.2658227848101267,0,4.113924050632911,0.949367088607595,3.1645569620253164,5.379746835443038
W00006046,235,205,9,9,0,9,4,5,12,87.2340425531915,3.829787234042553,3.829787234042553,0,3.829787234042553,1.702127659574468,2.127659574468085,5.106382978723404
W00006047,237,222,6,4,2,2,1,1,7,93.67088607594937,2.5316455696202533,1.6877637130801686,0.8438818565400843,0.8438818565400843,0.42194092827004215,0.42194092827004215,2.9535864978902953
W00006048,234,197,20,12,8,6,0,6,11,84.1880341880342,8.547008547008547,5.128205128205128,3.418803418803419,2.564102564102564,0,2.564102564102564,4.700854700854701
W00006049,256,228,14,9,5,4,3,1,10,89.0625,5.46875,3.515625,1.953125,1.5625,1.171875,0.390625,3.90625
W00006050,236,211,8,7,1,5,1,4,12,89.40677966101694,3.389830508474576,2.9661016949152543,0.423728813559322,2.11864406779661,0.423728813559322,1.694915254237288,5.084745762711865
W00006051,325,278,22,17,5,14,6,8,11,85.53846153846155,6.769230769230769,5.230769230769231,1.5384615384615385,4.3076923076923075,1.8461538461538463,2.4615384615384617,3.3846153846153846
W00006052,340,318,11,10,1,7,2,5,4,93.52941176470588,3.2352941176470593,2.941176470588235,0.29411764705882354,2.0588235294117645,0.5882352941176471,1.4705882352941175,1.1764705882352942
W00006053,261,226,11,7,4,6,5,1,18,86.59003831417624,4.21455938697318,2.681992337164751,1.532567049808429,2.2988505747126435,1.9157088122605364,0.38314176245210724,6.896551724137931
W00006054,315,272,15,13,2,9,6,3,19,86.34920634920636,4.761904761904762,4.1269841269841265,0.6349206349206349,2.857142857142857,1.9047619047619049,0.9523809523809524,6.031746031746032
W00006055,304,265,12,10,2,8,5,3,19,87.17105263157895,3.9473684210526314,3.289473684210526,0.6578947368421052,2.631578947368421,1.644736842105263,0.9868421052631579,6.25
W00006056,286,256,13,8,5,7,2,5,10,89.5104895104895,4.545454545454546,2.797202797202797,1.7482517482517483,2.4475524475524475,0.6993006993006993,1.7482517482517483,3.4965034965034967
W00006057,302,272,11,9,2,7,2,5,12,90.06622516556291,3.642384105960265,2.980132450331126,0.6622516556291391,2.3178807947019866,0.6622516556291391,1.6556291390728477,3.9735099337748347
W00006058,290,257,7,3,4,13,3,10,13,88.62068965517241,2.413793103448276,1.0344827586206897,1.3793103448275863,4.482758620689655,1.0344827586206897,3.4482758620689653,4.482758620689655
W00006059,235,203,7,4,3,7,2,5,18,86.38297872340426,2.9787234042553195,1.702127659574468,1.276595744680851,2.9787234042553195,0.851063829787234,2.127659574468085,7.659574468085106
W00006060,269,242,6,5,1,6,4,2,15,89.96282527881041,2.2304832713754648,1.858736059479554,0.37174721189591076,2.2304832713754648,1.486988847583643,0.7434944237918215,5.5762081784386615
W00006061,287,251,13,7,6,11,7,4,12,87.45644599303137,4.529616724738676,2.4390243902439024,2.0905923344947737,3.8327526132404177,2.4390243902439024,1.3937282229965158,4.181184668989547
W00006062,309,280,21,10,11,4,3,1,4,90.614886731391593,6.796116504854369,3.2362459546925564,3.559870550161812,1.2944983818770228,0.9708737864077669,0.3236245954692557,1.2944983818770228
W00006063,255,216,19,11,8,5,2,3,15,84.70588235294117,7.450980392156863,4.313725490196078,3.1372549019607843,1.9607843137254901,0.7843137254901961,1.1764705882352942,5.88235294117647
W00006064,284,239,21,14,7,6,4,2,18,84.15492957746478,7.394366197183098,4.929577464788732,2.464788732394366,2.112676056338028,1.4084507042253522,0.7042253521126761,6.338028169014084
W00006065,285,260,8,4,4,8,5,3,9,91.22807017543859,2.807017543859649,1.4035087719298245,1.4035087719298245,2.807017543859649,1.7543859649122806,1.0526315789473684,3.1578947368421053
W00006066,310,266,17,8,9,12,2,10,15,85.80645161290322,5.483870967741936,2.5806451612903225,2.903225806451613,3.870967741935484,0.6451612903225806,3.225806451612903,4.838709677419355
