OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
W00005996,335,26,7,1,248,37,9,3,0,0,0,0,0,6,0,0,6,1,6,1,7.761194029850746,2.0895522388059704,0.2985074626865672,74.02985074626865,11.044776119402986,2.6865671641791042,0.8955223880597015,0,0,0,0,0,1.791044776119403,0,0,1.791044776119403,0.2985074626865672,1.791044776119403,0.2985074626865672
W00005997,305,19,14,4,236,18,5,1,0,0,0,0,0,4,1,0,8,0,9,0,6.229508196721312,4.590163934426229,1.3114754098360655,77.37704918032787,5.901639344262295,1.639344262295082,0.32786885245901637,0,0,0,0,0,1.3114754098360655,0.32786885245901637,0,2.622950819672131,0,2.9508196721311477,0
W00005998,337,48,18,1,227,36,3,3,0,0,0,0,0,0,3,0,1,0,4,0,14.243323442136498,5.341246290801187,0.2967359050445104,67.35905044510386,10.682492581602373,0.8902077151335311,0.8902077151335311,0,0,0,0,0,0,0.8902077151335311,0,0.2967359050445104,0,1.1869436201780417,0
W00005999,295,34,17,1,201,32,2,0,0,0,0,0,0,2,1,0,7,0,8,0,11.525423728813559,5.762711864406779,0.3389830508474576,68.13559322033899,10.847457627118644,0.6779661016949152,0,0,0,0,0,0,0.6779661016949152,0.3389830508474576,0,2.3728813559322033,0,2.711864406779661,0
W00006000,203,25,9,0,135,23,2,0,0,0,0,0,0,2,0,0,9,0,9,0,12.31527093596059,4.433497536945813,0,66.50246305418719,11.330049261083744,0.9852216748768473,0,0,0,0,0,0,0.9852216748768473,0,0,4.433497536945813,0,4.433497536945813,0
W00006001,396,34,7,9,289,33,15,2,0,0,0,0,0,13,2,0,6,1,8,1,8.585858585858585,1.7676767676767675,2.272727272727273,72.97979797979798,8.333333333333332,3.787878787878788,0.5050505050505051,0,0,0,0,0,3.2828282828282833,0.5050505050505051,0,1.5151515151515151,0.25252525252525254,2.0202020202020203,0.25252525252525254
W00006002,144,23,9,4,90,12,5,1,0,1,0,0,0,3,0,0,1,0,1,0,15.972222222222221,6.25,2.7777777777777777,62.5,8.333333333333332,3.4722222222222223,0.6944444444444444,0,0.6944444444444444,0,0,0,2.083333333333333,0,0,0.6944444444444444,0,0.6944444444444444,0
W00006003,260,20,5,0,187,33,5,0,0,0,0,0,0,5,0,0,7,3,7,3,7.6923076923076925,1.9230769230769231,0,71.92307692307692,12.692307692307692,1.9230769230769231,0,0,0,0,0,0,1.9230769230769231,0,0,2.6923076923076925,1.153846153846154,2.6923076923076925,1.153846153846154
W00006004,352,30,6,2,258,45,7,0,0,1,1,0,0,5,0,0,4,0,4,0,8.522727272727272,1.7045454545454544,0.5681818181818182,73.29545454545455,12.784090909090908,1.9886363636363635,0,0,0.2840909090909091,0.2840909090909091,0,0,1.4204545454545454,0,0,1.1363636363636365,0,1.1363636363636365,0
W00006005,218,17,8,4,162,23,2,0,0,1,0,0,0,1,1,0,0,1,1,1,7.79816513761468,3.669724770642202,1.834862385321101,74.31192660550458,10.550458715596331,0.9174311926605505,0,0,0.45871559633027525,0,0,0,0.45871559633027525,0.45871559633027525,0,0,0.45871559633027525,0.45871559633027525,0.45871559633027525
W00006006,282,45,12,4,184,27,2,1,0,0,0,0,0,1,0,0,8,0,8,0,15.957446808510639,4.25531914893617,1.4184397163120568,65.24822695035462,9.574468085106384,0.7092198581560284,0.3546099290780142,0,0,0,0,0,0.3546099290780142,0,0,2.8368794326241136,0,2.8368794326241136,0
W00006007,261,29,14,1,174,30,4,1,0,0,0,0,0,3,0,0,9,0,9,0,11.11111111111111,5.363984674329502,0.38314176245210724,66.66666666666666,11.494252873563218,1.532567049808429,0.38314176245210724,0,0,0,0,0,1.1494252873563218,0,0,3.4482758620689653,0,3.4482758620689653,0
W00006008,329,21,18,2,255,22,2,0,0,0,0,0,0,2,1,0,8,0,9,0,6.382978723404255,5.47112462006079,0.60790273556231,77.50759878419453,6.68693009118541,0.60790273556231,0,0,0,0,0,0,0.60790273556231,0.303951367781155,0,2.43161094224924,0,2.735562310030395,0
W00006009,298,28,16,0,228,19,1,1,0,0,0,0,0,0,0,0,6,0,6,0,9.395973154362416,5.369127516778524,0,76.51006711409396,6.375838926174497,0.33557046979865773,0.33557046979865773,0,0,0,0,0,0,0,0,2.013422818791946,0,2.013422818791946,0
W00006010,261,57,12,3,152,11,6,3,1,0,0,0,0,2,0,0,15,5,15,5,21.839080459770116,4.597701149425287,1.1494252873563218,58.23754789272031,4.21455938697318,2.2988505747126435,1.1494252873563218,0.38314176245210724,0,0,0,0,0.7662835249042145,0,0,5.747126436781609,1.9157088122605364,5.747126436781609,1.9157088122605364
W00006011,283,26,14,5,195,24,4,2,0,0,0,0,0,2,1,0,12,2,13,2,9.187279151943462,4.946996466431095,1.76678445229682,68.90459363957598,8.480565371024735,1.4134275618374559,0.7067137809187279,0,0,0,0,0,0.7067137809187279,0.35335689045936397,0,4.240282685512367,0.7067137809187279,4.593639575971731,0.7067137809187279
W00006012,314,25,14,2,228,34,5,1,0,0,0,0,0,4,0,0,2,4,2,4,7.961783439490445,4.45859872611465,0.6369426751592357,72.61146496815286,10.828025477707007,1.5923566878980893,0.3184713375796179,0,0,0,0,0,1.2738853503184715,0,0,0.6369426751592357,1.2738853503184715,0.6369426751592357,1.2738853503184715
W00006013,276,38,6,3,203,22,2,1,0,0,0,0,0,1,1,0,1,0,2,0,13.768115942028986,2.1739130434782608,1.0869565217391304,73.55072463768117,7.971014492753622,0.7246376811594203,0.36231884057971014,0,0,0,0,0,0.36231884057971014,0.36231884057971014,0,0.36231884057971014,0,0.7246376811594203,0
W00006014,343,48,19,1,239,29,0,0,0,0,0,0,0,0,1,1,4,1,5,2,13.994169096209912,5.539358600583091,0.2915451895043732,69.67930029154519,8.454810495626822,0,0,0,0,0,0,0,0,0.2915451895043732,0.2915451895043732,1.1661807580174928,0.2915451895043732,1.4577259475218658,0.5830903790087464
