OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
W00006254,341,339,338,1,1,0,0,0,0,0,0,0,1,1,0,99.41348973607037,99.12023460410558,0.2932551319648094,0.2932551319648094,0,0,0,0,0,0,0,0.2932551319648094,0.2932551319648094,0
W00006255,359,355,355,0,0,0,0,0,0,0,0,3,0,1,0,98.88579387186628,98.88579387186628,0,0,0,0,0,0,0,0,0.8356545961002786,0,0.2785515320334262,0
W00006257,389,387,381,6,3,2,1,0,0,0,0,1,1,0,0,99.48586118251927,97.94344473007712,1.5424164524421593,0.7712082262210797,0.5141388174807198,0.2570694087403599,0,0,0,0,0.2570694087403599,0.2570694087403599,0,0
W00009912,426,421,414,7,5,2,0,0,0,0,0,5,0,0,0,98.82629107981221,97.1830985915493,1.643192488262911,1.1737089201877933,0.4694835680751174,0,0,0,0,0,1.1737089201877933,0,0,0
W00009916,216,211,210,1,0,0,1,0,0,0,2,1,1,1,0,97.68518518518519,97.22222222222221,0.4629629629629629,0,0,0.4629629629629629,0,0,0,0.9259259259259258,0.4629629629629629,0.4629629629629629,0.4629629629629629,0
W00006252,361,359,352,1,0,0,1,0,6,6,0,2,0,0,0,99.445983379501385,97.50692520775624,0.2770083102493075,0,0,0.2770083102493075,0,1.662049861495845,1.662049861495845,0,0.554016620498615,0,0,0
W00006261,266,261,259,2,2,0,0,0,0,0,2,2,0,1,0,98.1203007518797,97.36842105263158,0.7518796992481203,0.7518796992481203,0,0,0,0,0,0.7518796992481203,0.7518796992481203,0,0.37593984962406013,0
W00006263,405,392,390,2,2,0,0,0,0,0,2,5,6,0,0,96.79012345679013,96.29629629629629,0.49382716049382713,0.49382716049382713,0,0,0,0,0,0.49382716049382713,1.2345679012345678,1.4814814814814816,0,0
W00006264,327,326,325,1,1,0,0,0,0,0,0,0,0,1,0,99.69418960244649,99.38837920489296,0.3058103975535168,0.3058103975535168,0,0,0,0,0,0,0,0,0.3058103975535168,0
W00006253,281,278,277,1,1,0,0,0,0,0,2,1,0,0,0,98.93238434163702,98.57651245551602,0.3558718861209964,0.3558718861209964,0,0,0,0,0,0.7117437722419928,0.3558718861209964,0,0,0
W00006259,413,400,394,2,2,0,0,0,4,4,1,10,2,0,0,96.85230024213075,95.39951573849879,0.48426150121065376,0.48426150121065376,0,0,0,0.9685230024213075,0.9685230024213075,0.24213075060532688,2.4213075060532687,0.48426150121065376,0,0
W00006262,218,217,217,0,0,0,0,0,0,0,1,0,0,0,0,99.54128440366972,99.54128440366972,0,0,0,0,0,0,0,0.45871559633027525,0,0,0,0
W00009917,390,387,379,8,5,3,0,0,0,0,2,0,0,1,0,99.23076923076923,97.17948717948718,2.051282051282051,1.282051282051282,0.7692307692307693,0,0,0,0,0.5128205128205128,0,0,0.2564102564102564,0
W00006419,296,295,289,4,2,2,0,0,2,2,0,1,0,0,0,99.66216216216216,97.63513513513513,1.3513513513513513,0.6756756756756757,0.6756756756756757,0,0,0.6756756756756757,0.6756756756756757,0,0.33783783783783783,0,0,0
W00006420,220,219,213,6,5,1,0,0,0,0,0,0,1,0,0,99.54545454545455,96.81818181818181,2.727272727272727,2.272727272727273,0.45454545454545453,0,0,0,0,0,0,0.45454545454545453,0,0
W00006423,310,309,309,0,0,0,0,0,0,0,0,1,0,0,0,99.67741935483872,99.67741935483872,0,0,0,0,0,0,0,0,0.3225806451612903,0,0,0
W00006427,236,234,233,1,1,0,0,0,0,0,0,0,2,0,0,99.15254237288136,98.72881355932203,0.423728813559322,0.423728813559322,0,0,0,0,0,0,0,0.847457627118644,0,0
W00006428,357,355,343,10,2,6,2,0,2,2,0,2,0,0,0,99.43977591036415,96.07843137254902,2.801120448179272,0.5602240896358543,1.680672268907563,0.5602240896358543,0,0.5602240896358543,0.5602240896358543,0,0.5602240896358543,0,0,0
W00006421,336,334,327,4,3,0,1,0,3,3,1,0,1,0,0,99.40476190476191,97.32142857142857,1.1904761904761905,0.8928571428571428,0,0.2976190476190476,0,0.8928571428571428,0.8928571428571428,0.2976190476190476,0,0.2976190476190476,0,0
W00006422,340,338,336,2,2,0,0,0,0,0,1,1,0,0,0,99.41176470588235,98.82352941176471,0.5882352941176471,0.5882352941176471,0,0,0,0,0,0.29411764705882354,0.29411764705882354,0,0,0
W00006424,315,315,314,1,1,0,0,0,0,0,0,0,0,0,0,100,99.68253968253968,0.31746031746031744,0.31746031746031744,0,0,0,0,0,0,0,0,0,0
W00006425,327,327,324,3,1,0,2,0,0,0,0,0,0,0,0,100,99.08256880733946,0.9174311926605505,0.3058103975535168,0,0.6116207951070336,0,0,0,0,0,0,0,0
W00006426,235,232,225,7,7,0,0,0,0,0,2,0,1,0,0,98.72340425531915,95.74468085106383,2.9787234042553195,2.9787234042553195,0,0,0,0,0,0.851063829787234,0,0.425531914893617,0,0
W00006477,266,260,255,3,1,2,0,0,2,2,0,3,3,0,0,97.74436090225564,95.86466165413535,1.1278195488721803,0.37593984962406013,0.7518796992481203,0,0,0.7518796992481203,0.7518796992481203,0,1.1278195488721803,1.1278195488721803,0,0
W00006478,262,258,254,4,0,0,0,4,0,0,0,4,0,0,0,98.47328244274809,96.94656488549617,1.5267175572519083,0,0,0,1.5267175572519083,0,0,0,1.5267175572519083,0,0,0
