OA,ts0250001,ts0250002,ts0250003,ts0250004,ts0250005,ts0250002_PCT,ts0250003_PCT,ts0250004_PCT,ts0250005_PCT
E00120866,131,124,3,1,3,94.65648854961832,2.2900763358778624,0.7633587786259541,2.2900763358778624
E00120867,111,103,5,2,1,92.7927927927928,4.504504504504505,1.8018018018018018,0.9009009009009009
E00120868,119,111,5,1,2,93.27731092436974,4.201680672268908,0.8403361344537815,1.680672268907563
E00120869,135,131,1,0,3,97.03703703703704,0.7407407407407408,0,2.2222222222222223
E00120870,122,121,1,0,0,99.18032786885246,0.819672131147541,0,0
E00120871,122,119,1,0,2,97.54098360655738,0.819672131147541,0,1.639344262295082
E00120872,122,116,4,2,0,95.08196721311475,3.278688524590164,1.639344262295082,0
E00120873,116,108,1,0,7,93.10344827586206,0.8620689655172413,0,6.0344827586206895
E00120874,131,127,3,0,1,96.94656488549617,2.2900763358778624,0,0.7633587786259541
E00120875,107,102,3,0,2,95.32710280373831,2.803738317757009,0,1.8691588785046727
E00120876,117,114,2,0,1,97.43589743589743,1.7094017094017095,0,0.8547008547008548
E00120877,106,102,3,1,0,96.22641509433963,2.8301886792452833,0.9433962264150944,0
E00120878,144,140,1,2,1,97.22222222222221,0.6944444444444444,1.3888888888888888,0.6944444444444444
E00120879,142,140,1,1,0,98.59154929577466,0.7042253521126761,0.7042253521126761,0
E00120880,113,110,0,2,1,97.34513274336283,0,1.7699115044247788,0.8849557522123894
E00120881,138,130,6,2,0,94.20289855072464,4.3478260869565215,1.4492753623188406,0
E00120882,136,115,9,0,12,84.55882352941177,6.61764705882353,0,8.823529411764707
E00120883,143,117,13,3,10,81.81818181818183,9.090909090909092,2.097902097902098,6.993006993006993
E00120884,122,106,5,5,6,86.88524590163934,4.098360655737705,4.098360655737705,4.918032786885246
E00120885,114,94,5,3,12,82.45614035087719,4.385964912280701,2.631578947368421,10.526315789473683
E00120886,123,97,8,7,11,78.86178861788618,6.504065040650407,5.691056910569105,8.94308943089431
E00120887,151,117,9,10,15,77.48344370860927,5.960264900662252,6.622516556291391,9.933774834437086
E00120888,105,83,6,8,8,79.04761904761905,5.714285714285714,7.6190476190476195,7.6190476190476195
E00120889,132,108,11,6,7,81.81818181818183,8.333333333333332,4.545454545454546,5.303030303030303
E00120890,134,109,9,5,11,81.34328358208955,6.7164179104477615,3.731343283582089,8.208955223880597
E00120891,123,103,9,2,9,83.73983739837398,7.317073170731707,1.6260162601626018,7.317073170731707
E00120892,113,90,9,3,11,79.64601769911505,7.964601769911504,2.6548672566371683,9.734513274336283
E00120893,116,99,8,2,7,85.34482758620689,6.896551724137931,1.7241379310344827,6.0344827586206895
E00120894,130,122,1,2,5,93.84615384615384,0.7692307692307693,1.5384615384615385,3.8461538461538463
E00120895,220,209,3,2,6,95,1.3636363636363635,0.9090909090909091,2.727272727272727
E00120896,98,96,2,0,0,97.95918367346938,2.0408163265306123,0,0
E00120897,136,134,1,0,1,98.52941176470588,0.7352941176470588,0,0.7352941176470588
E00120898,121,119,2,0,0,98.34710743801654,1.6528925619834711,0,0
E00120899,163,155,6,1,1,95.0920245398773,3.6809815950920246,0.6134969325153374,0.6134969325153374
E00120900,130,121,6,0,3,93.07692307692308,4.615384615384616,0,2.307692307692308
E00120901,127,124,1,0,2,97.63779527559055,0.7874015748031495,0,1.574803149606299
E00120902,117,111,4,1,1,94.87179487179486,3.418803418803419,0.8547008547008548,0.8547008547008548
