OA,ts0400001,ts0400002,ts0400003,ts0400004,ts0400002_PCT,ts0400003_PCT,ts0400004_PCT
E00090853,186,135,38,13,72.58064516129032,20.43010752688172,6.989247311827956
E00090854,120,73,37,10,60.83333333333333,30.833333333333336,8.333333333333332
E00090855,201,153,38,10,76.11940298507463,18.90547263681592,4.975124378109453
E00090856,128,101,24,3,78.90625,18.75,2.34375
E00090857,145,106,31,8,73.10344827586206,21.379310344827587,5.517241379310345
E00090858,129,76,37,16,58.91472868217055,28.68217054263566,12.4031007751938
E00090859,159,112,38,9,70.44025157232704,23.89937106918239,5.660377358490567
E00090860,168,107,47,14,63.69047619047619,27.976190476190478,8.333333333333332
E00090861,75,51,20,4,68,26.666666666666668,5.333333333333334
E00090862,88,59,24,5,67.04545454545455,27.27272727272727,5.681818181818182
E00090863,111,71,31,9,63.96396396396396,27.927927927927925,8.108108108108109
E00090864,101,62,32,7,61.386138613861384,31.683168316831683,6.9306930693069315
E00090865,55,47,4,4,85.45454545454545,7.2727272727272725,7.2727272727272725
E00090866,167,132,27,8,79.04191616766467,16.16766467065868,4.790419161676647
E00090867,139,96,33,10,69.06474820143885,23.741007194244602,7.1942446043165464
E00090868,136,91,36,9,66.91176470588235,26.47058823529412,6.61764705882353
E00090869,237,199,34,4,83.96624472573839,14.345991561181433,1.6877637130801686
E00090870,210,164,39,7,78.0952380952381,18.571428571428573,3.3333333333333335
E00090871,179,124,43,12,69.27374301675978,24.022346368715084,6.70391061452514
E00090872,173,123,37,13,71.09826589595376,21.38728323699422,7.514450867052023
E00090873,127,92,32,3,72.44094488188976,25.196850393700785,2.3622047244094486
E00090874,123,93,25,5,75.60975609756098,20.32520325203252,4.0650406504065035
E00090875,121,83,31,7,68.59504132231406,25.6198347107438,5.785123966942149
E00090876,157,113,36,8,71.97452229299363,22.929936305732486,5.095541401273886
E00090877,128,68,45,15,53.125,35.15625,11.71875
E00090878,103,79,21,3,76.69902912621359,20.388349514563107,2.912621359223301
E00090879,118,67,36,15,56.779661016949156,30.508474576271187,12.711864406779661
E00090880,149,96,43,10,64.42953020134227,28.859060402684566,6.7114093959731544
E00090881,131,104,26,1,79.38931297709924,19.84732824427481,0.7633587786259541
E00090882,118,75,38,5,63.559322033898304,32.20338983050847,4.23728813559322
E00090883,135,93,34,8,68.88888888888889,25.185185185185183,5.9259259259259265
E00090884,107,63,39,5,58.87850467289719,36.44859813084112,4.672897196261682
E00090885,131,105,22,4,80.1526717557252,16.793893129770993,3.0534351145038165
E00090887,55,36,15,4,65.45454545454545,27.27272727272727,7.2727272727272725
E00090889,223,181,34,8,81.16591928251121,15.246636771300448,3.587443946188341
E00090890,153,119,32,2,77.77777777777779,20.915032679738562,1.3071895424836601
E00090891,149,118,24,7,79.19463087248322,16.10738255033557,4.697986577181208
E00090895,159,115,36,8,72.32704402515722,22.641509433962266,5.031446540880504
E00090896,159,116,31,12,72.95597484276729,19.49685534591195,7.547169811320755
E00090897,183,129,45,9,70.49180327868852,24.59016393442623,4.918032786885246
E00090898,140,108,21,11,77.14285714285715,15,7.857142857142857
E00090899,171,126,34,11,73.68421052631578,19.883040935672515,6.432748538011696
E00090900,163,112,41,10,68.71165644171779,25.153374233128833,6.134969325153374
E00090901,131,92,28,11,70.22900763358778,21.374045801526716,8.396946564885496
E00090902,122,65,45,12,53.278688524590166,36.885245901639344,9.836065573770492
E00090903,143,106,34,3,74.12587412587412,23.776223776223777,2.097902097902098
E00090904,162,111,43,8,68.51851851851852,26.543209876543212,4.938271604938271
E00090905,193,137,48,8,70.98445595854922,24.870466321243523,4.145077720207254
E00090906,140,101,32,7,72.14285714285714,22.857142857142858,5
E00090907,139,101,35,3,72.66187050359713,25.179856115107913,2.158273381294964
E00090908,125,84,34,7,67.2,27.200000000000003,5.6000000000000005
E00090909,157,89,48,20,56.68789808917197,30.573248407643312,12.738853503184714
E00090910,181,129,43,9,71.27071823204419,23.756906077348066,4.972375690607735
E00090911,151,117,29,5,77.48344370860927,19.205298013245034,3.3112582781456954
