OA,ts0390001,ts0390002,ts0390003,ts0390004,ts0390005,ts0390006,ts0390007,ts0390008,ts0390009,ts0390002_PCT,ts0390003_PCT,ts0390004_PCT,ts0390005_PCT,ts0390006_PCT,ts0390007_PCT,ts0390008_PCT,ts0390009_PCT
E00010569,361,344,9,6,3,2,1,1,6,95.29085872576178,2.4930747922437675,1.662049861495845,0.8310249307479225,0.554016620498615,0.2770083102493075,0.2770083102493075,1.662049861495845
E00010570,319,292,17,12,5,6,1,5,4,91.53605015673982,5.329153605015674,3.761755485893417,1.5673981191222568,1.8808777429467085,0.3134796238244514,1.5673981191222568,1.2539184952978055
E00010571,455,413,26,22,4,11,3,8,5,90.76923076923077,5.714285714285714,4.835164835164836,0.8791208791208791,2.417582417582418,0.6593406593406593,1.7582417582417582,1.098901098901099
E00010572,393,354,22,13,9,10,4,6,7,90.07633587786259,5.597964376590331,3.307888040712468,2.2900763358778624,2.5445292620865136,1.0178117048346056,1.5267175572519083,1.7811704834605597
E00010573,462,431,14,7,7,6,2,4,11,93.29004329004329,3.0303030303030303,1.5151515151515151,1.5151515151515151,1.2987012987012987,0.4329004329004329,0.8658008658008658,2.380952380952381
E00010574,365,336,16,15,1,5,4,1,8,92.05479452054794,4.383561643835616,4.10958904109589,0.273972602739726,1.36986301369863,1.095890410958904,0.273972602739726,2.191780821917808
E00010575,380,346,20,16,4,7,3,4,7,91.05263157894737,5.263157894736842,4.2105263157894735,1.0526315789473684,1.8421052631578945,0.7894736842105263,1.0526315789473684,1.8421052631578945
E00010576,271,251,15,6,9,1,0,1,4,92.619926199262,5.535055350553505,2.214022140221402,3.3210332103321036,0.36900369003690037,0,0.36900369003690037,1.4760147601476015
E00010577,407,370,28,24,4,5,4,1,4,90.9090909090909,6.87960687960688,5.896805896805897,0.9828009828009828,1.2285012285012284,0.9828009828009828,0.2457002457002457,0.9828009828009828
E00010578,424,392,21,16,5,4,1,3,7,92.45283018867924,4.952830188679245,3.7735849056603774,1.179245283018868,0.9433962264150944,0.2358490566037736,0.7075471698113208,1.650943396226415
E00010579,486,443,24,14,10,10,3,7,9,91.1522633744856,4.938271604938271,2.880658436213992,2.05761316872428,2.05761316872428,0.6172839506172839,1.440329218106996,1.8518518518518516
E00010580,396,366,18,9,9,4,1,3,8,92.42424242424242,4.545454545454546,2.272727272727273,2.272727272727273,1.0101010101010102,0.25252525252525254,0.7575757575757576,2.0202020202020203
E00010581,404,362,25,17,8,7,2,5,10,89.60396039603961,6.188118811881188,4.207920792079208,1.9801980198019802,1.7326732673267329,0.49504950495049505,1.2376237623762376,2.4752475247524752
E00010582,495,447,32,22,10,10,5,5,6,90.30303030303031,6.4646464646464645,4.444444444444445,2.0202020202020203,2.0202020202020203,1.0101010101010102,1.0101010101010102,1.2121212121212122
E00010583,389,356,22,18,4,8,7,1,3,91.51670951156812,5.655526992287918,4.627249357326478,1.0282776349614395,2.056555269922879,1.7994858611825193,0.2570694087403599,0.7712082262210797
E00010584,408,360,26,18,8,9,6,3,13,88.23529411764706,6.372549019607843,4.411764705882353,1.9607843137254901,2.2058823529411766,1.4705882352941175,0.7352941176470588,3.1862745098039214
E00010585,482,426,33,27,6,12,4,8,11,88.38174273858921,6.846473029045644,5.601659751037345,1.2448132780082988,2.4896265560165975,0.8298755186721992,1.6597510373443984,2.2821576763485476
