OA,ts0260001,ts0260002,ts0260003,ts0260004,ts0260005,ts0260006,ts0260002_PCT,ts0260003_PCT,ts0260004_PCT,ts0260005_PCT,ts0260006_PCT
W00007742,136,32,102,0,2,0,23.52941176470588,75,0,1.4705882352941175,0
W00007743,140,42,98,0,0,0,30,70,0,0,0
W00007744,149,38,110,0,1,0,25.503355704697988,73.8255033557047,0,0.6711409395973155,0
W00007745,138,55,82,0,1,0,39.85507246376812,59.42028985507246,0,0.7246376811594203,0
W00007746,132,37,95,0,0,0,28.030303030303028,71.96969696969697,0,0,0
W00007747,128,30,97,1,0,0,23.4375,75.78125,0.78125,0,0
W00007748,135,33,102,0,0,0,24.444444444444443,75.55555555555556,0,0,0
W00007749,153,64,89,0,0,0,41.830065359477125,58.16993464052288,0,0,0
W00007750,120,43,77,0,0,0,35.833333333333336,64.16666666666667,0,0,0
W00007751,162,38,123,1,0,0,23.456790123456788,75.92592592592592,0.6172839506172839,0,0
W00007752,113,32,79,0,2,0,28.31858407079646,69.91150442477876,0,1.7699115044247788,0
W00007753,118,36,81,0,0,1,30.508474576271187,68.64406779661016,0,0,0.847457627118644
W00007754,113,51,59,0,2,1,45.13274336283185,52.21238938053098,0,1.7699115044247788,0.8849557522123894
W00007755,139,42,96,1,0,0,30.215827338129497,69.06474820143885,0.7194244604316548,0,0
W00007756,111,34,75,0,1,1,30.630630630630627,67.56756756756756,0,0.9009009009009009,0.9009009009009009
W00007757,143,43,97,2,1,0,30.069930069930066,67.83216783216784,1.3986013986013985,0.6993006993006993,0
W00007758,140,39,101,0,0,0,27.857142857142858,72.14285714285714,0,0,0
W00007759,121,24,94,1,0,2,19.834710743801654,77.68595041322314,0.8264462809917356,0,1.6528925619834711
W00007760,139,28,111,0,0,0,20.14388489208633,79.85611510791367,0,0,0
W00007761,159,29,129,0,0,1,18.238993710691823,81.13207547169812,0,0,0.628930817610063
W00007762,146,46,100,0,0,0,31.506849315068493,68.4931506849315,0,0,0
W00007763,140,30,108,2,0,0,21.428571428571427,77.14285714285715,1.4285714285714286,0,0
W00007764,123,51,71,1,0,0,41.46341463414634,57.72357723577236,0.8130081300813009,0,0
W00007765,116,62,54,0,0,0,53.44827586206896,46.55172413793103,0,0,0
W00007766,204,36,167,0,0,1,17.647058823529413,81.86274509803921,0,0,0.49019607843137253
W00007767,146,46,99,0,1,0,31.506849315068493,67.8082191780822,0,0.684931506849315,0
W00007768,137,45,92,0,0,0,32.846715328467155,67.15328467153284,0,0,0
W00007769,123,55,67,0,1,0,44.71544715447154,54.47154471544715,0,0.8130081300813009,0
W00007770,139,27,112,0,0,0,19.424460431654676,80.57553956834532,0,0,0
W00007771,111,34,77,0,0,0,30.630630630630627,69.36936936936937,0,0,0
W00007772,123,35,87,0,1,0,28.455284552845526,70.73170731707317,0,0.8130081300813009,0
W00007773,116,41,75,0,0,0,35.3448275862069,64.65517241379311,0,0,0
W00007774,119,35,83,0,1,0,29.411764705882355,69.74789915966386,0,0.8403361344537815,0
W00007775,112,48,64,0,0,0,42.857142857142854,57.14285714285714,0,0,0
W00007776,49,10,38,0,0,1,20.408163265306122,77.55102040816327,0,0,2.0408163265306123
W00007777,122,43,77,0,2,0,35.24590163934426,63.114754098360656,0,1.639344262295082,0
W00007778,144,29,114,0,1,0,20.13888888888889,79.16666666666666,0,0.6944444444444444,0
W00007779,119,36,81,0,2,0,30.252100840336134,68.0672268907563,0,1.680672268907563,0
W00007780,135,62,71,1,1,0,45.925925925925924,52.59259259259259,0.7407407407407408,0.7407407407407408,0
W00007781,163,67,95,0,1,0,41.104294478527606,58.282208588957054,0,0.6134969325153374,0
W00007782,132,36,95,1,0,0,27.27272727272727,71.96969696969697,0.7575757575757576,0,0
W00007783,144,79,65,0,0,0,54.861111111111114,45.13888888888889,0,0,0
W00007784,116,41,73,0,1,1,35.3448275862069,62.93103448275862,0,0.8620689655172413,0.8620689655172413
W00007785,110,43,66,0,0,1,39.09090909090909,60,0,0,0.9090909090909091
W00007786,117,56,59,1,1,0,47.863247863247864,50.427350427350426,0.8547008547008548,0.8547008547008548,0
W00007787,114,39,74,0,0,1,34.21052631578947,64.91228070175438,0,0,0.8771929824561403
W00007788,90,22,67,0,1,0,24.444444444444443,74.44444444444444,0,1.1111111111111112,0
W00007789,124,39,85,0,0,0,31.451612903225808,68.54838709677419,0,0,0
W00007790,121,51,69,0,0,1,42.14876033057851,57.02479338842975,0,0,0.8264462809917356
W00007791,125,52,71,0,0,2,41.6,56.8,0,0,1.6
W00007792,180,43,131,4,2,0,23.88888888888889,72.77777777777777,2.2222222222222223,1.1111111111111112,0
W00007793,187,42,144,0,1,0,22.459893048128343,77.00534759358288,0,0.53475935828877,0
W00007794,132,44,88,0,0,0,33.33333333333333,66.66666666666666,0,0,0
W00007795,132,35,93,1,1,2,26.515151515151516,70.45454545454545,0.7575757575757576,0.7575757575757576,1.5151515151515151
W00007796,107,20,87,0,0,0,18.69158878504673,81.30841121495327,0,0,0
W00007797,125,16,108,0,1,0,12.8,86.4,0,0.8,0
W00007798,129,27,101,0,1,0,20.930232558139537,78.29457364341084,0,0.7751937984496124,0
W00007799,168,37,129,0,2,0,22.023809523809522,76.78571428571429,0,1.1904761904761905,0
W00007800,124,37,85,0,1,1,29.838709677419356,68.54838709677419,0,0.8064516129032258,0.8064516129032258
W00007801,106,29,74,1,2,0,27.358490566037734,69.81132075471697,0.9433962264150944,1.8867924528301887,0
W00007802,121,39,79,1,2,0,32.231404958677686,65.28925619834712,0.8264462809917356,1.6528925619834711,0
W00007803,157,63,92,0,2,0,40.12738853503185,58.59872611464968,0,1.2738853503184715,0
W00007804,123,48,74,1,0,0,39.02439024390244,60.16260162601627,0.8130081300813009,0,0
W00007805,120,37,80,2,1,0,30.833333333333336,66.66666666666666,1.6666666666666667,0.8333333333333334,0
W00007806,123,35,88,0,0,0,28.455284552845526,71.54471544715447,0,0,0
W00007807,127,32,91,1,3,0,25.196850393700785,71.65354330708661,0.7874015748031495,2.3622047244094486,0
W00007808,149,79,69,0,1,0,53.02013422818792,46.308724832214764,0,0.6711409395973155,0
W00007809,118,42,75,0,1,0,35.59322033898305,63.559322033898304,0,0.847457627118644,0
W00007810,109,36,73,0,0,0,33.02752293577982,66.97247706422019,0,0,0
W00007811,144,40,103,0,1,0,27.77777777777778,71.52777777777779,0,0.6944444444444444,0
W00007812,131,46,82,0,1,2,35.11450381679389,62.59541984732825,0,0.7633587786259541,1.5267175572519083
W00007813,131,66,64,0,1,0,50.38167938931297,48.854961832061065,0,0.7633587786259541,0
W00007814,168,66,101,0,0,1,39.285714285714285,60.11904761904761,0,0,0.5952380952380952
W00007815,123,28,94,1,0,0,22.76422764227642,76.42276422764228,0.8130081300813009,0,0
W00007816,130,39,90,0,1,0,30,69.23076923076923,0,0.7692307692307693,0
W00007817,121,24,97,0,0,0,19.834710743801654,80.16528925619835,0,0,0
W00007818,173,47,126,0,0,0,27.167630057803464,72.83236994219652,0,0,0
W00007819,56,18,37,0,0,1,32.142857142857146,66.07142857142857,0,0,1.7857142857142856
W00007820,151,45,105,0,0,1,29.80132450331126,69.5364238410596,0,0,0.6622516556291391
W00007821,146,66,76,4,0,0,45.20547945205479,52.054794520547944,2.73972602739726,0,0
W00007822,107,25,80,0,2,0,23.364485981308412,74.76635514018692,0,1.8691588785046727,0
W00007823,132,30,102,0,0,0,22.727272727272727,77.27272727272727,0,0,0
W00007824,132,21,109,0,2,0,15.909090909090908,82.57575757575758,0,1.5151515151515151,0
W00007825,118,21,96,0,1,0,17.796610169491526,81.35593220338984,0,0.847457627118644,0
W00007826,119,24,94,0,1,0,20.168067226890756,78.99159663865547,0,0.8403361344537815,0
W00007827,110,34,73,0,3,0,30.909090909090907,66.36363636363637,0,2.727272727272727,0
W00007828,145,52,91,0,1,1,35.86206896551724,62.758620689655174,0,0.6896551724137931,0.6896551724137931
W00007829,137,41,95,1,0,0,29.927007299270077,69.34306569343066,0.7299270072992701,0,0
W00007830,122,40,82,0,0,0,32.78688524590164,67.21311475409836,0,0,0
W00007831,105,22,82,1,0,0,20.952380952380953,78.0952380952381,0.9523809523809524,0,0
W00007832,130,42,88,0,0,0,32.30769230769231,67.6923076923077,0,0,0
W00007833,128,39,89,0,0,0,30.46875,69.53125,0,0,0
W00007834,121,38,81,0,1,1,31.40495867768595,66.94214876033058,0,0.8264462809917356,0.8264462809917356
W00007835,124,35,86,1,1,1,28.225806451612907,69.35483870967742,0.8064516129032258,0.8064516129032258,0.8064516129032258
W00007836,139,31,108,0,0,0,22.302158273381295,77.6978417266187,0,0,0
