OA,ts0080001,ts0080002,ts0080003,ts0080002_PCT,ts0080003_PCT
E00087370,203,102,101,50.24630541871922,49.75369458128079
E00087371,340,184,156,54.11764705882353,45.88235294117647
E00087372,167,84,83,50.29940119760479,49.700598802395206
E00087373,188,103,85,54.78723404255319,45.21276595744681
E00087374,187,106,81,56.68449197860963,43.31550802139038
E00087375,163,81,82,49.693251533742334,50.306748466257666
E00087376,176,77,99,43.75,56.25
E00087377,236,127,109,53.813559322033896,46.186440677966104
E00087378,271,135,136,49.815498154981555,50.184501845018445
E00087379,220,107,113,48.63636363636364,51.36363636363637
E00087389,309,163,146,52.75080906148867,47.249190938511326
E00087390,334,174,160,52.09580838323353,47.90419161676647
E00087394,278,143,135,51.438848920863315,48.561151079136685
E00087395,267,141,126,52.80898876404494,47.19101123595505
E00087396,395,209,186,52.911392405063296,47.08860759493671
E00087397,224,113,111,50.44642857142857,49.55357142857143
E00087398,326,162,164,49.693251533742334,50.306748466257666
E00087399,355,202,153,56.901408450704224,43.098591549295776
E00087404,224,106,118,47.32142857142857,52.67857142857143
E00087400,374,203,171,54.278074866310156,45.72192513368984
E00087401,343,185,158,53.93586005830904,46.06413994169096
E00087402,262,134,128,51.14503816793893,48.854961832061065
E00087403,389,199,190,51.156812339331616,48.84318766066838
E00087413,341,181,160,53.0791788856305,46.9208211143695
E00087414,289,160,129,55.36332179930796,44.636678200692046
E00087415,304,160,144,52.63157894736842,47.368421052631575
E00087416,298,149,149,50,50
E00087418,336,166,170,49.404761904761905,50.595238095238095
E00087380,289,151,138,52.24913494809689,47.75086505190311
E00087381,269,141,128,52.41635687732342,47.58364312267658
E00087383,266,136,130,51.127819548872175,48.87218045112782
E00087384,251,136,115,54.18326693227091,45.81673306772908
E00087382,298,147,151,49.328859060402685,50.671140939597315
E00087385,356,190,166,53.37078651685393,46.62921348314607
E00087387,288,153,135,53.125,46.875
E00172707,229,132,97,57.64192139737992,42.35807860262008
E00172708,245,135,110,55.10204081632652,44.89795918367347
E00172711,341,177,164,51.90615835777126,48.09384164222874
E00087388,415,231,184,55.662650602409634,44.33734939759036
E00087391,253,131,122,51.77865612648221,48.22134387351779
E00087392,366,198,168,54.09836065573771,45.90163934426229
E00087393,353,182,171,51.55807365439094,48.44192634560906
E00087449,330,165,165,50,50
E00087450,283,139,144,49.11660777385159,50.8833922261484
E00087452,175,87,88,49.714285714285715,50.28571428571429
E00087453,267,141,126,52.80898876404494,47.19101123595505
E00087454,272,141,131,51.83823529411765,48.161764705882355
E00087455,232,119,113,51.293103448275865,48.706896551724135
E00180407,257,128,129,49.80544747081712,50.19455252918288
E00180417,272,139,133,51.10294117647059,48.89705882352941
E00087512,252,133,119,52.77777777777778,47.22222222222222
E00087513,362,201,161,55.52486187845304,44.47513812154696
E00087514,293,152,141,51.877133105802045,48.122866894197955
E00087515,298,149,149,50,50
E00087516,343,175,168,51.02040816326531,48.97959183673469
E00087517,294,154,140,52.38095238095239,47.61904761904761
E00087518,437,217,220,49.65675057208238,50.34324942791763
E00087405,310,154,156,49.67741935483871,50.32258064516129
E00087406,476,248,228,52.10084033613446,47.89915966386555
E00087408,248,131,117,52.82258064516129,47.17741935483871
E00087409,392,211,181,53.826530612244895,46.1734693877551
E00087410,386,194,192,50.259067357512954,49.740932642487046
E00180416,241,125,116,51.867219917012456,48.13278008298755
E00180424,300,164,136,54.666666666666664,45.33333333333333
E00087411,412,225,187,54.61165048543689,45.38834951456311
E00087412,350,166,184,47.42857142857143,52.57142857142857
E00087417,418,219,199,52.39234449760766,47.60765550239234
E00087419,224,111,113,49.55357142857143,50.44642857142857
E00087420,334,167,167,50,50
E00087519,387,181,206,46.770025839793284,53.229974160206716
E00087520,290,147,143,50.689655172413794,49.310344827586206
E00087521,173,93,80,53.75722543352601,46.24277456647399
E00172710,302,159,143,52.64900662251656,47.35099337748344
E00180425,384,200,184,52.083333333333336,47.91666666666667
E00180440,321,162,159,50.467289719626166,49.532710280373834
E00087522,364,193,171,53.02197802197802,46.97802197802198
E00087523,249,133,116,53.41365461847389,46.58634538152611
E00087524,423,213,210,50.35460992907801,49.645390070921984
E00180427,136,72,64,52.94117647058824,47.05882352941176
E00180431,266,129,137,48.49624060150376,51.50375939849624
E00180436,324,170,154,52.46913580246913,47.53086419753087
E00087545,310,152,158,49.03225806451613,50.967741935483865
E00087546,272,128,144,47.05882352941176,52.94117647058824
E00087547,255,116,139,45.490196078431374,54.509803921568626
E00087548,246,131,115,53.2520325203252,46.7479674796748
E00087552,239,121,118,50.627615062761514,49.37238493723849
E00087555,197,100,97,50.76142131979695,49.23857868020304
E00087544,300,132,168,44,56.00000000000001
E00087549,278,142,136,51.07913669064749,48.92086330935252
E00087550,204,104,100,50.98039215686274,49.01960784313725
E00087551,355,165,190,46.478873239436616,53.52112676056338
E00087553,220,115,105,52.27272727272727,47.72727272727273
E00087554,255,118,137,46.27450980392157,53.72549019607843
E00087556,244,113,131,46.31147540983606,53.68852459016394
E00087559,199,102,97,51.256281407035175,48.743718592964825
E00087561,295,140,155,47.45762711864407,52.54237288135594
E00087562,252,128,124,50.79365079365079,49.2063492063492
E00087563,254,129,125,50.78740157480315,49.21259842519685
E00087564,365,209,156,57.26027397260274,42.73972602739726
E00087599,269,140,129,52.04460966542751,47.95539033457249
E00087603,299,164,135,54.84949832775919,45.1505016722408
E00087604,258,123,135,47.674418604651166,52.32558139534884
E00087605,221,111,110,50.2262443438914,49.7737556561086
E00087606,335,158,177,47.16417910447761,52.83582089552239
E00087304,322,169,153,52.484472049689444,47.51552795031056
E00087305,276,136,140,49.275362318840585,50.72463768115942
E00087306,352,169,183,48.01136363636363,51.98863636363637
E00087307,386,196,190,50.77720207253886,49.22279792746114
E00087313,255,129,126,50.588235294117645,49.411764705882355
E00087308,346,189,157,54.6242774566474,45.3757225433526
E00087309,270,144,126,53.333333333333336,46.666666666666664
E00087310,271,145,126,53.50553505535055,46.494464944649444
E00087311,271,138,133,50.92250922509225,49.07749077490775
E00087312,238,126,112,52.94117647058824,47.05882352941176
E00087314,222,128,94,57.65765765765766,42.34234234234234
E00087713,291,146,145,50.171821305841924,49.828178694158076
E00087714,275,150,125,54.54545454545454,45.45454545454545
E00087715,240,127,113,52.916666666666664,47.083333333333336
E00087716,237,130,107,54.85232067510548,45.14767932489451
E00087717,285,154,131,54.03508771929825,45.96491228070175
E00087718,285,148,137,51.92982456140351,48.07017543859649
