OA,ts0110001,ts0110002,ts0110003,ts0110004,ts0110005,ts0110006,ts0110002_PCT,ts0110003_PCT,ts0110004_PCT,ts0110005_PCT,ts0110006_PCT
W00002791,140,84,43,12,1,0,60,30.714285714285715,8.571428571428571,0.7142857142857143,0
W00002792,135,75,50,7,3,0,55.55555555555556,37.03703703703704,5.185185185185185,2.2222222222222223,0
W00002793,147,72,52,22,1,0,48.97959183673469,35.374149659863946,14.965986394557824,0.6802721088435374,0
W00002794,130,51,56,21,2,0,39.23076923076923,43.07692307692308,16.153846153846153,1.5384615384615385,0
W00002795,119,51,43,23,2,0,42.857142857142854,36.134453781512605,19.327731092436977,1.680672268907563,0
W00002796,126,63,46,14,3,0,50,36.507936507936506,11.11111111111111,2.380952380952381,0
W00002929,56,29,21,5,1,0,51.78571428571429,37.5,8.928571428571429,1.7857142857142856,0
W00002930,115,63,33,19,0,0,54.78260869565217,28.695652173913043,16.52173913043478,0,0
W00002931,55,27,22,5,1,0,49.09090909090909,40,9.090909090909092,1.8181818181818181,0
W00002932,151,69,51,23,8,0,45.6953642384106,33.77483443708609,15.2317880794702,5.298013245033113,0
W00002933,141,78,51,10,2,0,55.319148936170215,36.17021276595745,7.092198581560284,1.4184397163120568,0
W00002934,114,41,39,23,10,1,35.96491228070175,34.21052631578947,20.175438596491226,8.771929824561402,0.8771929824561403
W00002935,127,82,40,5,0,0,64.56692913385827,31.496062992125985,3.937007874015748,0,0
W00002936,90,54,22,13,1,0,60,24.444444444444443,14.444444444444443,1.1111111111111112,0
W00002937,93,47,31,14,1,0,50.53763440860215,33.33333333333333,15.053763440860216,1.0752688172043012,0
W00002938,227,132,72,18,5,0,58.14977973568281,31.718061674008812,7.929515418502203,2.2026431718061676,0
W00002939,197,113,65,14,5,0,57.360406091370564,32.99492385786802,7.1065989847715745,2.5380710659898478,0
W00002940,164,91,50,18,5,0,55.487804878048784,30.48780487804878,10.975609756097562,3.048780487804878,0
W00002778,111,45,40,21,4,1,40.54054054054054,36.03603603603604,18.91891891891892,3.6036036036036037,0.9009009009009009
W00002779,95,39,28,21,6,1,41.05263157894737,29.47368421052631,22.105263157894736,6.315789473684211,1.0526315789473684
W00002780,91,39,36,13,3,0,42.857142857142854,39.56043956043956,14.285714285714285,3.296703296703297,0
W00002781,137,76,44,16,1,0,55.47445255474452,32.11678832116788,11.678832116788321,0.7299270072992701,0
W00002782,125,58,43,19,5,0,46.400000000000006,34.4,15.2,4,0
W00002783,62,31,22,9,0,0,50,35.483870967741936,14.516129032258066,0,0
W00002784,147,86,44,16,0,1,58.50340136054422,29.931972789115648,10.884353741496598,0,0.6802721088435374
W00002785,151,81,48,20,2,0,53.64238410596026,31.788079470198678,13.245033112582782,1.3245033112582782,0
W00002736,172,105,55,10,2,0,61.04651162790697,31.976744186046513,5.813953488372093,1.1627906976744187,0
W00002737,120,58,51,10,1,0,48.333333333333336,42.5,8.333333333333332,0.8333333333333334,0
W00002738,123,66,37,14,6,0,53.65853658536586,30.081300813008134,11.38211382113821,4.878048780487805,0
W00010054,61,29,24,8,0,0,47.540983606557376,39.34426229508197,13.114754098360656,0,0
W00010064,86,28,31,20,7,0,32.55813953488372,36.04651162790697,23.25581395348837,8.13953488372093,0
W00002739,133,58,48,22,5,0,43.609022556390975,36.09022556390977,16.541353383458645,3.7593984962406015,0
W00002740,110,49,36,22,3,0,44.54545454545455,32.72727272727273,20,2.727272727272727,0
W00002741,102,44,44,12,2,0,43.13725490196079,43.13725490196079,11.76470588235294,1.9607843137254901,0
W00002742,131,74,42,13,2,0,56.48854961832062,32.06106870229007,9.923664122137405,1.5267175572519083,0
W00002743,127,56,50,19,2,0,44.09448818897638,39.37007874015748,14.960629921259844,1.574803149606299,0
W00002744,83,35,30,16,1,1,42.168674698795186,36.144578313253014,19.27710843373494,1.2048192771084338,1.2048192771084338
W00002745,120,63,34,16,5,2,52.5,28.333333333333332,13.333333333333334,4.166666666666666,1.6666666666666667
W00002746,107,42,45,12,8,0,39.25233644859813,42.05607476635514,11.214953271028037,7.476635514018691,0
W00002763,135,51,52,28,4,0,37.77777777777778,38.51851851851852,20.74074074074074,2.9629629629629632,0
W00002764,113,53,43,12,4,1,46.902654867256636,38.05309734513274,10.619469026548673,3.5398230088495577,0.8849557522123894
W00002766,139,53,51,29,6,0,38.1294964028777,36.69064748201439,20.863309352517987,4.316546762589928,0
W00002771,144,68,55,20,1,0,47.22222222222222,38.19444444444444,13.88888888888889,0.6944444444444444,0
W00002747,99,55,41,3,0,0,55.55555555555556,41.41414141414141,3.0303030303030303,0,0
W00002752,130,71,42,14,3,0,54.61538461538461,32.30769230769231,10.76923076923077,2.307692307692308,0
W00002809,121,37,59,17,8,0,30.57851239669421,48.760330578512395,14.049586776859504,6.6115702479338845,0
W00010063,66,32,28,5,1,0,48.484848484848484,42.42424242424242,7.575757575757576,1.5151515151515151,0
W00010659,65,31,29,5,0,0,47.69230769230769,44.61538461538462,7.6923076923076925,0,0
W00010681,48,25,16,7,0,0,52.083333333333336,33.33333333333333,14.583333333333334,0,0
W00002748,163,73,55,27,7,1,44.785276073619634,33.74233128834356,16.56441717791411,4.294478527607362,0.6134969325153374
