OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
W00002791,140,26,10,16,107,24,55,21,20,14,17,7,9,1,9,2,7,2,2,7,4,3,18.571428571428573,7.142857142857142,11.428571428571429,76.42857142857142,17.142857142857142,39.285714285714285,15,14.285714285714285,10,12.142857142857142,5,6.428571428571428,0.7142857142857143,6.428571428571428,1.4285714285714286,5,1.4285714285714286,1.4285714285714286,5,2.857142857142857,2.142857142857143
W00002792,131,40,13,27,87,17,40,16,12,12,19,15,4,0,11,9,2,0,0,4,0,4,30.53435114503817,9.923664122137405,20.610687022900763,66.41221374045801,12.977099236641221,30.53435114503817,12.213740458015266,9.16030534351145,9.16030534351145,14.50381679389313,11.450381679389313,3.0534351145038165,0,8.396946564885496,6.870229007633588,1.5267175572519083,0,0,3.0534351145038165,0,3.0534351145038165
W00002793,147,39,19,20,101,13,37,14,14,9,27,14,13,0,24,14,10,0,0,7,3,4,26.53061224489796,12.925170068027212,13.60544217687075,68.70748299319727,8.843537414965986,25.170068027210885,9.523809523809524,9.523809523809524,6.122448979591836,18.367346938775512,9.523809523809524,8.843537414965986,0,16.3265306122449,9.523809523809524,6.802721088435375,0,0,4.761904761904762,2.0408163265306123,2.7210884353741496
W00002794,129,46,16,30,77,15,33,18,8,7,12,8,4,0,16,8,8,1,1,6,3,3,35.65891472868217,12.4031007751938,23.25581395348837,59.68992248062015,11.627906976744185,25.581395348837212,13.953488372093023,6.2015503875969,5.426356589147287,9.30232558139535,6.2015503875969,3.10077519379845,0,12.4031007751938,6.2015503875969,6.2015503875969,0.7751937984496124,0.7751937984496124,4.651162790697675,2.3255813953488373,2.3255813953488373
W00002795,120,19,13,6,92,17,48,18,14,16,15,6,9,0,12,7,5,0,0,9,3,6,15.833333333333332,10.833333333333334,5,76.66666666666667,14.166666666666666,40,15,11.666666666666666,13.333333333333334,12.5,5,7.5,0,10,5.833333333333333,4.166666666666666,0,0,7.5,2.5,5
W00002796,128,38,19,19,82,18,35,18,11,6,20,12,7,1,9,5,4,0,0,8,1,7,29.6875,14.84375,14.84375,64.0625,14.0625,27.34375,14.0625,8.59375,4.6875,15.625,9.375,5.46875,0.78125,7.03125,3.90625,3.125,0,0,6.25,0.78125,5.46875
W00002929,55,13,6,7,36,5,22,12,8,2,9,3,4,2,0,0,0,0,0,6,2,4,23.636363636363637,10.909090909090908,12.727272727272727,65.45454545454545,9.090909090909092,40,21.818181818181817,14.545454545454545,3.6363636363636362,16.363636363636363,5.454545454545454,7.2727272727272725,3.6363636363636362,0,0,0,0,0,10.909090909090908,3.6363636363636362,7.2727272727272725
W00002930,115,41,21,20,67,12,28,14,9,5,15,10,5,0,12,6,6,0,0,7,3,4,35.65217391304348,18.26086956521739,17.391304347826086,58.26086956521739,10.434782608695652,24.347826086956523,12.173913043478262,7.82608695652174,4.3478260869565215,13.043478260869565,8.695652173913043,4.3478260869565215,0,10.434782608695652,5.217391304347826,5.217391304347826,0,0,6.086956521739131,2.608695652173913,3.4782608695652173
W00002931,55,17,12,5,34,9,19,8,9,2,3,2,1,0,2,1,1,1,1,4,1,3,30.909090909090907,21.818181818181817,9.090909090909092,61.81818181818181,16.363636363636363,34.54545454545455,14.545454545454545,16.363636363636363,3.6363636363636362,5.454545454545454,3.6363636363636362,1.8181818181818181,0,3.6363636363636362,1.8181818181818181,1.8181818181818181,1.8181818181818181,1.8181818181818181,7.2727272727272725,1.8181818181818181,5.454545454545454
W00002932,152,38,19,19,106,23,44,19,17,8,13,4,7,2,26,21,5,0,0,8,4,4,25,12.5,12.5,69.73684210526315,15.131578947368421,28.947368421052634,12.5,11.18421052631579,5.263157894736842,8.552631578947368,2.631578947368421,4.605263157894736,1.3157894736842104,17.105263157894736,13.815789473684212,3.289473684210526,0,0,5.263157894736842,2.631578947368421,2.631578947368421
W00002933,141,34,21,13,107,25,57,14,27,16,12,7,4,1,13,7,6,0,0,0,0,0,24.113475177304963,14.893617021276595,9.219858156028367,75.88652482269504,17.73049645390071,40.42553191489361,9.929078014184398,19.148936170212767,11.347517730496454,8.51063829787234,4.964539007092199,2.8368794326241136,0.7092198581560284,9.219858156028367,4.964539007092199,4.25531914893617,0,0,0,0,0
W00002934,115,56,25,31,52,9,19,12,7,0,11,4,7,0,13,10,3,0,0,7,1,6,48.69565217391305,21.73913043478261,26.956521739130434,45.21739130434783,7.82608695652174,16.52173913043478,10.434782608695652,6.086956521739131,0,9.565217391304348,3.4782608695652173,6.086956521739131,0,11.304347826086957,8.695652173913043,2.608695652173913,0,0,6.086956521739131,0.8695652173913043,5.217391304347826
