OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
E00076717,199,1,0,0,0,1,0,2,1,1,0,6,1,1,2,2,188,187,0,0,0,1,2,0,2,0.5025125628140703,0,0,0,0.5025125628140703,0,1.0050251256281406,0.5025125628140703,0.5025125628140703,0,3.015075376884422,0.5025125628140703,0.5025125628140703,1.0050251256281406,1.0050251256281406,94.47236180904522,93.96984924623115,0,0,0,0.5025125628140703,1.0050251256281406,0,1.0050251256281406
E00076718,395,0,0,0,0,0,0,3,0,3,0,6,0,3,2,1,386,378,0,0,0,8,0,0,0,0,0,0,0,0,0,0.7594936708860759,0,0.7594936708860759,0,1.5189873417721518,0,0.7594936708860759,0.5063291139240507,0.25316455696202533,97.72151898734177,95.69620253164557,0,0,0,2.0253164556962027,0,0,0
E00076719,154,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152,149,1,0,0,2,1,0,1,0.6493506493506493,0,0,0,0,0.6493506493506493,0,0,0,0,0,0,0,0,0,98.7012987012987,96.75324675324676,0.6493506493506493,0,0,1.2987012987012987,0.6493506493506493,0,0.6493506493506493
E00076720,219,1,0,0,0,0,1,2,1,1,0,3,0,1,1,1,213,212,1,0,0,0,0,0,0,0.45662100456621,0,0,0,0,0.45662100456621,0.91324200913242,0.45662100456621,0.45662100456621,0,1.36986301369863,0,0.45662100456621,0.45662100456621,0.45662100456621,97.26027397260275,96.80365296803653,0.45662100456621,0,0,0,0,0,0
E00076721,229,7,0,0,4,0,3,0,0,0,0,1,1,0,0,0,221,211,3,0,0,7,0,0,0,3.056768558951965,0,0,1.7467248908296942,0,1.3100436681222707,0,0,0,0,0.43668122270742354,0.43668122270742354,0,0,0,96.50655021834062,92.13973799126637,1.3100436681222707,0,0,3.056768558951965,0,0,0
E00076722,306,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,303,301,2,0,0,0,0,0,0,0.32679738562091504,0,0,0,0,0.32679738562091504,0,0,0,0,0.6535947712418301,0.6535947712418301,0,0,0,99.01960784313727,98.36601307189542,0.6535947712418301,0,0,0,0,0,0
E00076723,244,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,234,226,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0.819672131147541,0.4098360655737705,0,0,0.4098360655737705,95.90163934426229,92.62295081967213,0,0,0,3.278688524590164,3.278688524590164,0,3.278688524590164
E00076724,307,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,306,302,3,0,0,1,0,0,0,0.32573289902280134,0,0,0.32573289902280134,0,0,0,0,0,0,0,0,0,0,0,99.6742671009772,98.37133550488599,0.9771986970684038,0,0,0.32573289902280134,0,0,0
E00076725,322,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,319,304,2,0,0,13,1,0,1,0.6211180124223602,0,0.6211180124223602,0,0,0,0,0,0,0,0,0,0,0,0,99.06832298136646,94.40993788819875,0.6211180124223602,0,0,4.037267080745342,0.3105590062111801,0,0.3105590062111801
E00076726,183,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,179,171,1,0,0,7,1,0,1,1.639344262295082,0,0,0,0,1.639344262295082,0,0,0,0,0,0,0,0,0,97.81420765027322,93.44262295081968,0.546448087431694,0,0,3.825136612021858,0.546448087431694,0,0.546448087431694
