OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
W00002956,163,1,4,11,17,25,3,0,9,67,26,0.6134969325153374,2.4539877300613497,6.748466257668712,10.429447852760736,15.337423312883436,1.8404907975460123,0,5.521472392638037,41.104294478527606,15.950920245398773
W00002957,97,1,12,11,5,11,2,3,3,28,21,1.0309278350515463,12.371134020618557,11.34020618556701,5.154639175257731,11.34020618556701,2.0618556701030926,3.0927835051546393,3.0927835051546393,28.865979381443296,21.649484536082475
W00002958,165,3,12,11,19,21,2,2,1,60,34,1.8181818181818181,7.2727272727272725,6.666666666666667,11.515151515151516,12.727272727272727,1.2121212121212122,1.2121212121212122,0.6060606060606061,36.36363636363637,20.606060606060606
W00002959,101,2,5,3,11,14,7,2,7,32,18,1.9801980198019802,4.9504950495049505,2.9702970297029703,10.891089108910892,13.861386138613863,6.9306930693069315,1.9801980198019802,6.9306930693069315,31.683168316831683,17.82178217821782
W00002960,203,4,15,82,21,6,3,7,4,29,32,1.9704433497536946,7.389162561576355,40.39408866995074,10.344827586206897,2.955665024630542,1.477832512315271,3.4482758620689653,1.9704433497536946,14.285714285714285,15.763546798029557
W00002961,88,5,3,16,17,0,0,4,8,22,13,5.681818181818182,3.4090909090909087,18.181818181818183,19.318181818181817,0,0,4.545454545454546,9.090909090909092,25,14.772727272727273
W00002962,124,1,12,56,12,3,0,2,8,15,15,0.8064516129032258,9.67741935483871,45.16129032258064,9.67741935483871,2.4193548387096775,0,1.6129032258064515,6.451612903225806,12.096774193548388,12.096774193548388
W00002963,132,3,11,35,15,0,2,2,5,44,15,2.272727272727273,8.333333333333332,26.515151515151516,11.363636363636363,0,1.5151515151515151,1.5151515151515151,3.787878787878788,33.33333333333333,11.363636363636363
W00002966,103,1,22,7,9,1,0,2,2,45,14,0.9708737864077669,21.35922330097087,6.796116504854369,8.737864077669903,0.9708737864077669,0,1.9417475728155338,1.9417475728155338,43.689320388349515,13.592233009708737
W00002967,115,1,6,27,14,5,2,0,4,23,33,0.8695652173913043,5.217391304347826,23.47826086956522,12.173913043478262,4.3478260869565215,1.7391304347826086,0,3.4782608695652173,20,28.695652173913043
W00002968,81,2,10,13,10,0,0,2,0,31,13,2.4691358024691357,12.345679012345679,16.049382716049383,12.345679012345679,0,0,2.4691358024691357,0,38.2716049382716,16.049382716049383
W00002969,208,4,21,36,21,5,2,1,5,77,36,1.9230769230769231,10.096153846153847,17.307692307692307,10.096153846153847,2.403846153846154,0.9615384615384616,0.4807692307692308,2.403846153846154,37.019230769230774,17.307692307692307
W00002970,117,5,3,31,6,5,3,5,4,37,18,4.273504273504273,2.564102564102564,26.495726495726498,5.128205128205128,4.273504273504273,2.564102564102564,4.273504273504273,3.418803418803419,31.62393162393162,15.384615384615385
W00002972,172,5,3,24,24,5,1,4,7,75,24,2.9069767441860463,1.744186046511628,13.953488372093023,13.953488372093023,2.9069767441860463,0.5813953488372093,2.3255813953488373,4.069767441860465,43.604651162790695,13.953488372093023
W00002974,134,7,4,22,26,0,3,0,3,50,19,5.223880597014925,2.9850746268656714,16.417910447761194,19.402985074626866,0,2.2388059701492535,0,2.2388059701492535,37.3134328358209,14.17910447761194
W00002975,251,6,13,61,45,1,2,5,8,78,32,2.3904382470119523,5.179282868525896,24.302788844621514,17.928286852589643,0.398406374501992,0.796812749003984,1.9920318725099602,3.187250996015936,31.07569721115538,12.749003984063744
W00002976,184,6,5,53,42,3,1,1,5,27,41,3.260869565217391,2.717391304347826,28.804347826086957,22.82608695652174,1.6304347826086956,0.5434782608695652,0.5434782608695652,2.717391304347826,14.673913043478262,22.282608695652172
W00002977,151,3,1,29,23,1,1,4,4,55,30,1.9867549668874174,0.6622516556291391,19.205298013245034,15.2317880794702,0.6622516556291391,0.6622516556291391,2.6490066225165565,2.6490066225165565,36.423841059602644,19.867549668874172
W00002978,190,2,47,12,16,12,22,8,2,33,36,1.0526315789473684,24.736842105263158,6.315789473684211,8.421052631578947,6.315789473684211,11.578947368421053,4.2105263157894735,1.0526315789473684,17.36842105263158,18.947368421052634
W00002979,132,1,15,14,9,7,9,6,3,38,30,0.7575757575757576,11.363636363636363,10.606060606060606,6.8181818181818175,5.303030303030303,6.8181818181818175,4.545454545454546,2.272727272727273,28.78787878787879,22.727272727272727
W00002980,106,1,31,5,5,4,5,5,1,25,24,0.9433962264150944,29.245283018867923,4.716981132075472,4.716981132075472,3.7735849056603774,4.716981132075472,4.716981132075472,0.9433962264150944,23.58490566037736,22.641509433962266
W00002981,145,6,36,5,15,6,13,7,3,25,29,4.137931034482759,24.82758620689655,3.4482758620689653,10.344827586206897,4.137931034482759,8.96551724137931,4.827586206896552,2.0689655172413794,17.24137931034483,20
W00002982,139,1,21,17,11,6,18,4,0,40,21,0.7194244604316548,15.107913669064748,12.23021582733813,7.913669064748201,4.316546762589928,12.949640287769784,2.877697841726619,0,28.776978417266186,15.107913669064748
W00002983,129,0,5,26,2,6,8,11,5,43,23,0,3.875968992248062,20.155038759689923,1.550387596899225,4.651162790697675,6.2015503875969,8.527131782945736,3.875968992248062,33.33333333333333,17.829457364341085
W00002984,111,2,7,30,8,5,6,6,3,28,16,1.8018018018018018,6.306306306306306,27.027027027027028,7.207207207207207,4.504504504504505,5.405405405405405,5.405405405405405,2.7027027027027026,25.225225225225223,14.414414414414415
W00002985,133,4,5,14,10,9,8,8,1,53,21,3.007518796992481,3.7593984962406015,10.526315789473683,7.518796992481203,6.7669172932330826,6.015037593984962,6.015037593984962,0.7518796992481203,39.849624060150376,15.789473684210526
W00002986,191,1,13,24,15,9,17,8,6,58,40,0.5235602094240838,6.806282722513089,12.56544502617801,7.853403141361256,4.712041884816754,8.900523560209423,4.18848167539267,3.1413612565445024,30.36649214659686,20.94240837696335
W00002987,170,2,6,4,22,14,16,8,2,61,35,1.1764705882352942,3.5294117647058822,2.3529411764705883,12.941176470588237,8.235294117647058,9.411764705882353,4.705882352941177,1.1764705882352942,35.88235294117647,20.588235294117645
W00002988,158,3,3,13,11,8,6,9,2,68,35,1.89873417721519,1.89873417721519,8.227848101265822,6.962025316455696,5.063291139240507,3.79746835443038,5.69620253164557,1.2658227848101267,43.037974683544306,22.151898734177212
W00002989,194,5,25,7,30,21,11,4,4,44,43,2.5773195876288657,12.886597938144329,3.608247422680412,15.463917525773196,10.824742268041238,5.670103092783505,2.0618556701030926,2.0618556701030926,22.68041237113402,22.164948453608247
W00002990,224,34,3,4,43,26,8,1,4,40,61,15.178571428571427,1.3392857142857142,1.7857142857142856,19.196428571428573,11.607142857142858,3.571428571428571,0.4464285714285714,1.7857142857142856,17.857142857142858,27.232142857142854
W00002991,148,23,8,6,15,18,10,3,5,28,32,15.54054054054054,5.405405405405405,4.054054054054054,10.135135135135135,12.162162162162163,6.756756756756757,2.027027027027027,3.3783783783783785,18.91891891891892,21.62162162162162
W00002992,107,0,6,6,7,8,7,0,2,49,22,0,5.607476635514018,5.607476635514018,6.5420560747663545,7.476635514018691,6.5420560747663545,0,1.8691588785046727,45.794392523364486,20.5607476635514
W00002993,206,3,6,9,19,20,9,1,5,99,35,1.4563106796116505,2.912621359223301,4.368932038834951,9.223300970873787,9.70873786407767,4.368932038834951,0.48543689320388345,2.4271844660194173,48.05825242718447,16.990291262135923
W00002994,188,4,1,27,14,14,16,4,4,70,34,2.127659574468085,0.5319148936170213,14.361702127659576,7.446808510638298,7.446808510638298,8.51063829787234,2.127659574468085,2.127659574468085,37.234042553191486,18.085106382978726
W00002995,207,5,4,24,17,9,10,3,6,90,39,2.4154589371980677,1.932367149758454,11.594202898550725,8.212560386473431,4.3478260869565215,4.830917874396135,1.4492753623188406,2.898550724637681,43.47826086956522,18.84057971014493
W00002996,156,1,4,6,15,9,4,3,5,74,35,0.641025641025641,2.564102564102564,3.8461538461538463,9.615384615384617,5.769230769230769,2.564102564102564,1.9230769230769231,3.205128205128205,47.43589743589743,22.435897435897438
W00002997,117,5,9,13,6,7,4,3,2,41,27,4.273504273504273,7.6923076923076925,11.11111111111111,5.128205128205128,5.982905982905983,3.418803418803419,2.564102564102564,1.7094017094017095,35.04273504273504,23.076923076923077
W00002998,81,2,1,15,9,5,8,4,3,25,9,2.4691358024691357,1.2345679012345678,18.51851851851852,11.11111111111111,6.172839506172839,9.876543209876543,4.938271604938271,3.7037037037037033,30.864197530864196,11.11111111111111
W00002999,114,5,1,15,1,17,7,1,0,44,23,4.385964912280701,0.8771929824561403,13.157894736842104,0.8771929824561403,14.912280701754385,6.140350877192982,0.8771929824561403,0,38.59649122807017,20.175438596491226
W00003000,131,1,4,6,34,9,0,3,2,49,23,0.7633587786259541,3.0534351145038165,4.580152671755725,25.954198473282442,6.870229007633588,0,2.2900763358778624,1.5267175572519083,37.404580152671755,17.557251908396946
W00003001,143,0,3,6,22,11,3,4,0,74,20,0,2.097902097902098,4.195804195804196,15.384615384615385,7.6923076923076925,2.097902097902098,2.797202797202797,0,51.74825174825175,13.986013986013987
W00003002,102,3,6,9,23,8,7,0,1,21,24,2.941176470588235,5.88235294117647,8.823529411764707,22.54901960784314,7.8431372549019605,6.862745098039216,0,0.9803921568627451,20.588235294117645,23.52941176470588
W00003003,124,4,9,17,26,6,6,4,1,33,18,3.225806451612903,7.258064516129033,13.709677419354838,20.967741935483872,4.838709677419355,4.838709677419355,3.225806451612903,0.8064516129032258,26.61290322580645,14.516129032258066
W00003004,115,0,11,15,31,3,5,6,3,25,16,0,9.565217391304348,13.043478260869565,26.956521739130434,2.608695652173913,4.3478260869565215,5.217391304347826,2.608695652173913,21.73913043478261,13.91304347826087
W00003005,105,4,9,16,23,4,3,1,1,21,23,3.8095238095238098,8.571428571428571,15.238095238095239,21.904761904761905,3.8095238095238098,2.857142857142857,0.9523809523809524,0.9523809523809524,20,21.904761904761905
W00003006,192,16,22,13,32,17,3,4,1,36,48,8.333333333333332,11.458333333333332,6.770833333333333,16.666666666666664,8.854166666666668,1.5625,2.083333333333333,0.5208333333333333,18.75,25
W00003007,160,6,25,23,23,10,4,5,1,36,27,3.75,15.625,14.374999999999998,14.374999999999998,6.25,2.5,3.125,0.625,22.5,16.875
W00003008,105,3,2,17,20,2,2,3,4,34,18,2.857142857142857,1.9047619047619049,16.19047619047619,19.047619047619047,1.9047619047619049,1.9047619047619049,2.857142857142857,3.8095238095238098,32.38095238095238,17.142857142857142
W00003009,130,1,6,22,36,3,4,0,4,34,20,0.7692307692307693,4.615384615384616,16.923076923076923,27.692307692307693,2.307692307692308,3.076923076923077,0,3.076923076923077,26.153846153846157,15.384615384615385
W00003010,89,22,4,1,4,17,7,1,4,8,21,24.719101123595504,4.49438202247191,1.1235955056179776,4.49438202247191,19.101123595505616,7.865168539325842,1.1235955056179776,4.49438202247191,8.98876404494382,23.595505617977526
W00003011,117,19,4,3,15,15,0,2,2,33,24,16.23931623931624,3.418803418803419,2.564102564102564,12.82051282051282,12.82051282051282,0,1.7094017094017095,1.7094017094017095,28.205128205128204,20.51282051282051
W00003012,137,28,2,0,7,22,8,1,6,37,26,20.437956204379564,1.4598540145985401,0,5.109489051094891,16.05839416058394,5.839416058394161,0.7299270072992701,4.37956204379562,27.00729927007299,18.97810218978102
W00003013,97,22,0,2,2,21,9,0,4,20,17,22.68041237113402,0,2.0618556701030926,2.0618556701030926,21.649484536082475,9.278350515463918,0,4.123711340206185,20.618556701030926,17.525773195876287
W00003014,110,21,0,2,5,22,4,2,1,24,29,19.090909090909093,0,1.8181818181818181,4.545454545454546,20,3.6363636363636362,1.8181818181818181,0.9090909090909091,21.818181818181817,26.36363636363636
W00003015,102,8,5,3,4,21,7,2,3,32,17,7.8431372549019605,4.901960784313726,2.941176470588235,3.9215686274509802,20.588235294117645,6.862745098039216,1.9607843137254901,2.941176470588235,31.372549019607842,16.666666666666664
W00003016,130,25,3,2,15,19,5,1,1,14,45,19.230769230769234,2.307692307692308,1.5384615384615385,11.538461538461538,14.615384615384617,3.8461538461538463,0.7692307692307693,0.7692307692307693,10.76923076923077,34.61538461538461
W00003017,149,27,6,6,15,24,18,3,3,8,39,18.120805369127517,4.026845637583892,4.026845637583892,10.06711409395973,16.10738255033557,12.080536912751679,2.013422818791946,2.013422818791946,5.369127516778524,26.174496644295303
W00003018,69,13,1,1,6,15,1,0,1,13,18,18.84057971014493,1.4492753623188406,1.4492753623188406,8.695652173913043,21.73913043478261,1.4492753623188406,0,1.4492753623188406,18.84057971014493,26.08695652173913
W00003019,136,32,2,3,7,27,3,4,5,23,30,23.52941176470588,1.4705882352941175,2.2058823529411766,5.147058823529411,19.852941176470587,2.2058823529411766,2.941176470588235,3.6764705882352944,16.911764705882355,22.058823529411764
W00003020,141,23,3,1,14,27,8,1,4,33,27,16.312056737588655,2.127659574468085,0.7092198581560284,9.929078014184398,19.148936170212767,5.673758865248227,0.7092198581560284,2.8368794326241136,23.404255319148938,19.148936170212767
W00003021,137,14,3,0,8,29,5,3,8,35,32,10.218978102189782,2.18978102189781,0,5.839416058394161,21.16788321167883,3.64963503649635,2.18978102189781,5.839416058394161,25.547445255474454,23.357664233576642
W00003022,159,20,5,2,3,29,13,3,10,38,36,12.578616352201259,3.1446540880503147,1.257861635220126,1.8867924528301887,18.238993710691823,8.176100628930817,1.8867924528301887,6.289308176100629,23.89937106918239,22.641509433962266
W00003023,199,49,1,3,7,38,12,6,6,44,33,24.623115577889447,0.5025125628140703,1.507537688442211,3.5175879396984926,19.09547738693467,6.030150753768844,3.015075376884422,3.015075376884422,22.110552763819097,16.582914572864322
W00003024,127,22,12,5,7,28,7,3,1,21,21,17.322834645669293,9.448818897637794,3.937007874015748,5.511811023622047,22.04724409448819,5.511811023622047,2.3622047244094486,0.7874015748031495,16.535433070866144,16.535433070866144
W00003025,108,16,9,2,1,15,7,2,6,26,24,14.814814814814813,8.333333333333332,1.8518518518518516,0.9259259259259258,13.88888888888889,6.481481481481481,1.8518518518518516,5.555555555555555,24.074074074074073,22.22222222222222
