OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
W00003354,198,1,24,25,8,11,12,5,2,85,25,0.5050505050505051,12.121212121212121,12.626262626262626,4.040404040404041,5.555555555555555,6.0606060606060606,2.525252525252525,1.0101010101010102,42.92929292929293,12.626262626262626
W00003355,157,3,29,16,9,14,7,3,7,47,22,1.910828025477707,18.471337579617835,10.191082802547772,5.7324840764331215,8.9171974522293,4.45859872611465,1.910828025477707,4.45859872611465,29.936305732484076,14.012738853503185
W00003356,123,3,12,8,8,5,2,1,3,53,28,2.4390243902439024,9.75609756097561,6.504065040650407,6.504065040650407,4.0650406504065035,1.6260162601626018,0.8130081300813009,2.4390243902439024,43.08943089430895,22.76422764227642
W00003357,157,23,27,4,4,9,3,2,6,52,27,14.64968152866242,17.197452229299362,2.547770700636943,2.547770700636943,5.7324840764331215,1.910828025477707,1.2738853503184715,3.821656050955414,33.12101910828025,17.197452229299362
W00003358,117,18,21,6,4,14,3,1,1,26,23,15.384615384615385,17.94871794871795,5.128205128205128,3.418803418803419,11.965811965811966,2.564102564102564,0.8547008547008548,0.8547008547008548,22.22222222222222,19.65811965811966
W00003359,191,2,0,22,28,11,0,3,1,89,35,1.0471204188481675,0,11.518324607329843,14.659685863874344,5.7591623036649215,0,1.5706806282722512,0.5235602094240838,46.596858638743456,18.32460732984293
W00003360,169,1,4,49,13,16,9,3,2,50,22,0.591715976331361,2.366863905325444,28.994082840236686,7.6923076923076925,9.467455621301776,5.325443786982249,1.7751479289940828,1.183431952662722,29.585798816568047,13.017751479289942
W00003361,118,28,5,9,27,8,0,1,3,11,26,23.728813559322035,4.23728813559322,7.627118644067797,22.88135593220339,6.779661016949152,0,0.847457627118644,2.5423728813559325,9.322033898305085,22.033898305084744
W00003362,82,12,9,6,19,3,0,3,1,13,16,14.634146341463413,10.975609756097562,7.317073170731707,23.170731707317074,3.6585365853658534,0,3.6585365853658534,1.2195121951219512,15.853658536585366,19.51219512195122
W00003363,47,17,1,2,9,4,0,4,0,6,4,36.17021276595745,2.127659574468085,4.25531914893617,19.148936170212767,8.51063829787234,0,8.51063829787234,0,12.76595744680851,8.51063829787234
W00003364,135,26,9,8,30,5,4,2,2,28,21,19.25925925925926,6.666666666666667,5.9259259259259265,22.22222222222222,3.7037037037037033,2.9629629629629632,1.4814814814814816,1.4814814814814816,20.74074074074074,15.555555555555555
W00003365,121,14,8,9,23,9,1,0,6,28,23,11.570247933884298,6.6115702479338845,7.43801652892562,19.00826446280992,7.43801652892562,0.8264462809917356,0,4.958677685950414,23.140495867768596,19.00826446280992
W00003366,135,13,5,9,26,15,1,2,6,32,26,9.62962962962963,3.7037037037037033,6.666666666666667,19.25925925925926,11.11111111111111,0.7407407407407408,1.4814814814814816,4.444444444444445,23.703703703703706,19.25925925925926
W00003367,142,31,11,12,29,10,0,1,5,28,15,21.830985915492956,7.746478873239436,8.450704225352112,20.422535211267608,7.042253521126761,0,0.7042253521126761,3.5211267605633805,19.718309859154928,10.56338028169014
W00003368,84,20,9,3,11,6,1,0,1,14,19,23.809523809523807,10.714285714285714,3.571428571428571,13.095238095238097,7.142857142857142,1.1904761904761905,0,1.1904761904761905,16.666666666666664,22.61904761904762
W00003369,88,17,2,3,20,8,1,1,1,20,15,19.318181818181817,2.272727272727273,3.4090909090909087,22.727272727272727,9.090909090909092,1.1363636363636365,1.1363636363636365,1.1363636363636365,22.727272727272727,17.045454545454543
W00003370,136,25,5,13,30,5,3,2,5,19,29,18.38235294117647,3.6764705882352944,9.558823529411764,22.058823529411764,3.6764705882352944,2.2058823529411766,1.4705882352941175,3.6764705882352944,13.970588235294118,21.323529411764707
W00003372,130,20,6,8,30,9,3,6,5,29,14,15.384615384615385,4.615384615384616,6.153846153846154,23.076923076923077,6.923076923076923,2.307692307692308,4.615384615384616,3.8461538461538463,22.30769230769231,10.76923076923077
W00003373,111,1,11,11,21,9,1,1,4,36,16,0.9009009009009009,9.90990990990991,9.90990990990991,18.91891891891892,8.108108108108109,0.9009009009009009,0.9009009009009009,3.6036036036036037,32.432432432432435,14.414414414414415
W00003374,109,17,8,11,29,6,1,0,3,12,22,15.59633027522936,7.339449541284404,10.091743119266056,26.605504587155966,5.5045871559633035,0.9174311926605505,0,2.7522935779816518,11.009174311926607,20.18348623853211
W00003375,96,15,4,7,15,10,0,6,4,15,20,15.625,4.166666666666666,7.291666666666667,15.625,10.416666666666668,0,6.25,4.166666666666666,15.625,20.833333333333336
W00003376,111,24,6,4,22,13,3,1,6,18,14,21.62162162162162,5.405405405405405,3.6036036036036037,19.81981981981982,11.711711711711711,2.7027027027027026,0.9009009009009009,5.405405405405405,16.216216216216218,12.612612612612612
W00003377,145,46,10,7,17,6,2,4,5,32,16,31.724137931034484,6.896551724137931,4.827586206896552,11.724137931034482,4.137931034482759,1.3793103448275863,2.7586206896551726,3.4482758620689653,22.06896551724138,11.03448275862069
W00003378,105,41,9,2,26,3,0,4,3,5,12,39.04761904761905,8.571428571428571,1.9047619047619049,24.761904761904763,2.857142857142857,0,3.8095238095238098,2.857142857142857,4.761904761904762,11.428571428571429
