OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
E00098112,250,110,71,56,0,0,4,4,0,0,0,0,0,0,1,0,8,0,9,0,44,28.4,22.400000000000002,0,0,1.6,1.6,0,0,0,0,0,0,0.4,0,3.2,0,3.5999999999999996,0
E00098114,236,107,59,44,0,0,4,2,0,1,0,0,0,1,1,0,20,1,21,1,45.33898305084746,25,18.64406779661017,0,0,1.694915254237288,0.847457627118644,0,0.423728813559322,0,0,0,0.423728813559322,0.423728813559322,0,8.47457627118644,0.423728813559322,8.898305084745763,0.423728813559322
E00098115,293,137,79,65,0,0,1,1,0,0,0,0,0,0,0,0,10,1,10,1,46.75767918088737,26.96245733788396,22.18430034129693,0,0,0.3412969283276451,0.3412969283276451,0,0,0,0,0,0,0,0,3.4129692832764507,0.3412969283276451,3.4129692832764507,0.3412969283276451
E00098116,316,173,80,50,1,0,2,0,1,1,0,0,0,0,0,0,8,2,8,2,54.74683544303798,25.31645569620253,15.822784810126583,0.31645569620253167,0,0.6329113924050633,0,0.31645569620253167,0.31645569620253167,0,0,0,0,0,0,2.5316455696202533,0.6329113924050633,2.5316455696202533,0.6329113924050633
E00098117,319,137,91,45,1,1,4,1,0,0,0,0,0,3,1,0,34,5,35,5,42.94670846394985,28.526645768025077,14.106583072100312,0.3134796238244514,0.3134796238244514,1.2539184952978055,0.3134796238244514,0,0,0,0,0,0.9404388714733543,0.3134796238244514,0,10.658307210031348,1.5673981191222568,10.9717868338558,1.5673981191222568
E00098118,271,152,63,34,1,0,1,1,0,0,0,0,0,0,0,0,15,5,15,5,56.08856088560885,23.247232472324722,12.546125461254611,0.36900369003690037,0,0.36900369003690037,0.36900369003690037,0,0,0,0,0,0,0,0,5.535055350553505,1.8450184501845017,5.535055350553505,1.8450184501845017
E00098119,454,217,82,131,0,1,0,0,0,0,0,0,0,0,0,0,15,8,15,8,47.797356828193834,18.06167400881057,28.854625550660796,0,0.22026431718061676,0,0,0,0,0,0,0,0,0,0,3.303964757709251,1.762114537444934,3.303964757709251,1.762114537444934
E00098120,293,163,58,53,1,0,0,0,0,0,0,0,0,0,0,0,10,8,10,8,55.631399317406135,19.795221843003414,18.088737201365188,0.3412969283276451,0,0,0,0,0,0,0,0,0,0,0,3.4129692832764507,2.7303754266211606,3.4129692832764507,2.7303754266211606
E00098121,364,167,82,84,0,1,1,1,0,0,0,0,0,0,0,0,22,7,22,7,45.879120879120876,22.52747252747253,23.076923076923077,0,0.27472527472527475,0.27472527472527475,0.27472527472527475,0,0,0,0,0,0,0,0,6.043956043956044,1.9230769230769231,6.043956043956044,1.9230769230769231
E00098122,222,124,52,30,0,0,3,2,0,0,0,0,0,1,0,0,13,0,13,0,55.85585585585585,23.423423423423422,13.513513513513514,0,0,1.3513513513513513,0.9009009009009009,0,0,0,0,0,0.45045045045045046,0,0,5.8558558558558556,0,5.8558558558558556,0
E00098123,354,198,62,66,0,0,4,1,1,0,2,0,0,0,1,0,18,5,19,5,55.932203389830505,17.51412429378531,18.64406779661017,0,0,1.1299435028248588,0.2824858757062147,0.2824858757062147,0,0.5649717514124294,0,0,0,0.2824858757062147,0,5.084745762711865,1.4124293785310735,5.367231638418079,1.4124293785310735
E00098124,294,149,69,42,0,1,6,0,3,2,0,0,0,1,2,0,19,6,21,6,50.68027210884354,23.46938775510204,14.285714285714285,0,0.3401360544217687,2.0408163265306123,0,1.0204081632653061,0.6802721088435374,0,0,0,0.3401360544217687,0.6802721088435374,0,6.462585034013606,2.0408163265306123,7.142857142857142,2.0408163265306123
E00098125,254,142,69,30,1,0,1,0,0,1,0,0,0,0,0,0,7,4,7,4,55.90551181102362,27.165354330708663,11.811023622047244,0.39370078740157477,0,0.39370078740157477,0,0,0.39370078740157477,0,0,0,0,0,0,2.7559055118110236,1.574803149606299,2.7559055118110236,1.574803149606299
E00098126,412,243,62,71,0,0,1,1,0,0,0,0,0,0,3,0,24,8,27,8,58.98058252427184,15.048543689320388,17.233009708737864,0,0,0.24271844660194172,0.24271844660194172,0,0,0,0,0,0,0.7281553398058253,0,5.825242718446602,1.9417475728155338,6.553398058252427,1.9417475728155338
E00098127,240,113,66,45,0,1,2,2,0,0,0,0,0,0,0,0,11,2,11,2,47.083333333333336,27.500000000000004,18.75,0,0.4166666666666667,0.8333333333333334,0.8333333333333334,0,0,0,0,0,0,0,0,4.583333333333333,0.8333333333333334,4.583333333333333,0.8333333333333334
E00098128,275,127,68,57,1,1,3,3,0,0,0,0,0,0,1,0,17,0,18,0,46.18181818181818,24.727272727272727,20.727272727272727,0.36363636363636365,0.36363636363636365,1.090909090909091,1.090909090909091,0,0,0,0,0,0,0.36363636363636365,0,6.181818181818182,0,6.545454545454546,0
E00098129,436,216,67,109,1,1,2,2,0,0,0,0,0,0,1,1,35,3,36,4,49.54128440366973,15.36697247706422,25,0.22935779816513763,0.22935779816513763,0.45871559633027525,0.45871559633027525,0,0,0,0,0,0,0.22935779816513763,0.22935779816513763,8.027522935779817,0.6880733944954129,8.256880733944955,0.9174311926605505
E00098130,270,161,53,42,0,0,0,0,0,0,0,0,0,0,3,0,9,2,12,2,59.62962962962963,19.62962962962963,15.555555555555555,0,0,0,0,0,0,0,0,0,0,1.1111111111111112,0,3.3333333333333335,0.7407407407407408,4.444444444444445,0.7407407407407408
E00098131,260,110,82,48,1,0,0,0,0,0,0,0,0,0,1,2,12,4,13,6,42.30769230769231,31.538461538461537,18.461538461538463,0.38461538461538464,0,0,0,0,0,0,0,0,0,0.38461538461538464,0.7692307692307693,4.615384615384616,1.5384615384615385,5,2.307692307692308
E00098132,275,153,69,47,0,1,2,2,0,0,0,0,0,0,0,0,3,0,3,0,55.63636363636364,25.09090909090909,17.09090909090909,0,0.36363636363636365,0.7272727272727273,0.7272727272727273,0,0,0,0,0,0,0,0,1.090909090909091,0,1.090909090909091,0
E00098133,246,137,65,39,0,1,1,0,0,0,0,0,0,1,0,0,3,0,3,0,55.6910569105691,26.422764227642276,15.853658536585366,0,0.40650406504065045,0.40650406504065045,0,0,0,0,0,0,0.40650406504065045,0,0,1.2195121951219512,0,1.2195121951219512,0
E00098134,359,190,85,67,0,0,2,1,0,0,0,0,0,1,1,0,14,0,15,0,52.92479108635098,23.676880222841227,18.662952646239557,0,0,0.5571030640668524,0.2785515320334262,0,0,0,0,0,0.2785515320334262,0.2785515320334262,0,3.8997214484679668,0,4.178272980501393,0
E00098135,232,127,50,41,0,0,1,0,1,0,0,0,0,0,1,0,12,0,13,0,54.741379310344826,21.551724137931032,17.67241379310345,0,0,0.43103448275862066,0,0.43103448275862066,0,0,0,0,0,0.43103448275862066,0,5.172413793103448,0,5.603448275862069,0
E00098137,301,150,61,73,4,0,1,0,0,0,0,0,0,1,0,0,10,2,10,2,49.83388704318937,20.26578073089701,24.25249169435216,1.3289036544850499,0,0.33222591362126247,0,0,0,0,0,0,0.33222591362126247,0,0,3.322259136212625,0.6644518272425249,3.322259136212625,0.6644518272425249
E00098138,222,124,47,46,0,0,2,0,1,0,0,0,0,1,0,0,3,0,3,0,55.85585585585585,21.17117117117117,20.72072072072072,0,0,0.9009009009009009,0,0.45045045045045046,0,0,0,0,0.45045045045045046,0,0,1.3513513513513513,0,1.3513513513513513,0
E00098139,469,236,123,97,1,3,2,1,0,0,0,0,0,1,0,0,2,5,2,5,50.31982942430704,26.226012793176974,20.68230277185501,0.21321961620469082,0.6396588486140725,0.42643923240938164,0.21321961620469082,0,0,0,0,0,0.21321961620469082,0,0,0.42643923240938164,1.0660980810234542,0.42643923240938164,1.0660980810234542
E00098140,105,53,22,18,1,0,3,1,1,1,0,0,0,0,0,0,5,3,5,3,50.476190476190474,20.952380952380953,17.142857142857142,0.9523809523809524,0,2.857142857142857,0.9523809523809524,0.9523809523809524,0.9523809523809524,0,0,0,0,0,0,4.761904761904762,2.857142857142857,4.761904761904762,2.857142857142857
