OA,ts0010001,ts0010002,ts0010003,ts0010002_PCT,ts0010003_PCT
E00075711,263,263,0,100,0
E00075712,268,268,0,100,0
E00075713,264,264,0,100,0
E00075720,233,233,0,100,0
E00075721,279,279,0,100,0
E00075716,250,250,0,100,0
E00075723,350,350,0,100,0
E00075724,286,286,0,100,0
E00075725,361,361,0,100,0
E00075726,433,390,43,90.06928406466513,9.930715935334874
E00075717,551,523,28,94.91833030852995,5.081669691470054
E00075719,323,323,0,100,0
E00075722,338,338,0,100,0
E00189464,382,382,0,100,0
E00189480,282,282,0,100,0
E00189485,274,274,0,100,0
E00189512,308,308,0,100,0
E00075728,292,292,0,100,0
E00075729,377,337,40,89.38992042440319,10.610079575596817
E00075730,313,313,0,100,0
E00189473,281,281,0,100,0
E00189542,472,472,0,100,0
E00075709,297,295,2,99.32659932659934,0.6734006734006733
E00075710,570,297,273,52.10526315789473,47.89473684210526
E00075718,262,262,0,100,0
E00189536,346,346,0,100,0
E00189544,382,382,0,100,0
E00189561,399,399,0,100,0
E00075736,286,286,0,100,0
E00075737,291,291,0,100,0
E00075738,299,299,0,100,0
E00075740,316,316,0,100,0
E00075745,266,266,0,100,0
E00075739,211,211,0,100,0
E00075742,198,198,0,100,0
E00075743,265,265,0,100,0
E00075748,342,342,0,100,0
E00075749,311,311,0,100,0
E00075750,348,348,0,100,0
E00189455,180,180,0,100,0
E00189588,340,340,0,100,0
E00075732,271,271,0,100,0
E00075734,296,296,0,100,0
E00075741,258,258,0,100,0
E00075744,293,293,0,100,0
E00075747,314,314,0,100,0
E00075733,314,314,0,100,0
E00075735,386,357,29,92.48704663212435,7.512953367875648
E00075746,129,129,0,100,0
E00075751,486,486,0,100,0
E00075752,321,321,0,100,0
E00075211,148,148,0,100,0
E00075212,164,164,0,100,0
E00075213,322,322,0,100,0
E00075216,369,369,0,100,0
E00075217,173,139,34,80.34682080924856,19.653179190751445
E00173069,612,130,482,21.241830065359476,78.75816993464052
E00173071,275,275,0,100,0
E00075206,265,265,0,100,0
E00075207,280,280,0,100,0
E00075208,476,476,0,100,0
E00075210,292,292,0,100,0
E00075214,372,372,0,100,0
E00189470,348,348,0,100,0
E00189486,314,314,0,100,0
E00075427,134,134,0,100,0
E00075428,159,159,0,100,0
E00075429,257,257,0,100,0
E00075430,321,321,0,100,0
E00075431,224,224,0,100,0
E00075432,408,396,12,97.05882352941177,2.941176470588235
E00075433,404,404,0,100,0
E00075434,356,356,0,100,0
E00075435,449,449,0,100,0
E00075436,307,307,0,100,0
E00075437,382,382,0,100,0
E00075438,329,329,0,100,0
E00075439,341,341,0,100,0
E00075440,275,275,0,100,0
E00075101,294,294,0,100,0
E00075102,311,307,4,98.71382636655949,1.2861736334405145
E00075105,301,301,0,100,0
E00075108,355,355,0,100,0
E00075110,255,255,0,100,0
E00075103,322,322,0,100,0
E00075104,346,346,0,100,0
