OA,ts0510001,ts0510002,ts0510003,ts0510004,ts0510005,ts0510006,ts0510007,ts0510008,ts0510009,ts0510010,ts0510002_PCT,ts0510003_PCT,ts0510004_PCT,ts0510005_PCT,ts0510006_PCT,ts0510007_PCT,ts0510008_PCT,ts0510009_PCT,ts0510010_PCT
E00084325,125,0,3,25,20,59,7,8,3,0,0,2.4,20,16,47.199999999999996,5.6000000000000005,6.4,2.4,0
E00084326,212,70,122,16,4,0,0,0,0,0,33.0188679245283,57.54716981132076,7.547169811320755,1.8867924528301887,0,0,0,0,0
E00084328,112,0,22,20,25,42,2,1,0,0,0,19.642857142857142,17.857142857142858,22.321428571428573,37.5,1.7857142857142856,0.8928571428571428,0,0
E00084329,145,1,11,25,48,49,8,3,0,0,0.6896551724137931,7.586206896551724,17.24137931034483,33.10344827586207,33.793103448275865,5.517241379310345,2.0689655172413794,0,0
E00084330,228,0,32,106,39,36,14,1,0,0,0,14.035087719298245,46.49122807017544,17.105263157894736,15.789473684210526,6.140350877192982,0.43859649122807015,0,0
E00084331,118,1,94,14,3,0,3,2,0,1,0.847457627118644,79.66101694915254,11.864406779661017,2.5423728813559325,0,2.5423728813559325,1.694915254237288,0,0.847457627118644
E00084332,169,9,17,38,44,52,6,3,0,0,5.325443786982249,10.059171597633137,22.485207100591715,26.035502958579883,30.76923076923077,3.5502958579881656,1.7751479289940828,0,0
E00084333,156,0,24,24,39,52,9,4,0,4,0,15.384615384615385,15.384615384615385,25,33.33333333333333,5.769230769230769,2.564102564102564,0,2.564102564102564
E00084334,134,0,2,2,15,90,19,0,2,4,0,1.4925373134328357,1.4925373134328357,11.194029850746269,67.16417910447761,14.17910447761194,0,1.4925373134328357,2.9850746268656714
E00084336,220,0,37,125,32,23,3,0,0,0,0,16.818181818181817,56.81818181818182,14.545454545454545,10.454545454545453,1.3636363636363635,0,0,0
E00084337,117,0,16,22,66,9,3,1,0,0,0,13.675213675213676,18.803418803418804,56.41025641025641,7.6923076923076925,2.564102564102564,0.8547008547008548,0,0
E00084338,124,0,9,27,10,65,10,3,0,0,0,7.258064516129033,21.774193548387096,8.064516129032258,52.41935483870967,8.064516129032258,2.4193548387096775,0,0
E00084339,198,2,35,61,30,64,5,1,0,0,1.0101010101010102,17.67676767676768,30.808080808080806,15.151515151515152,32.323232323232325,2.525252525252525,0.5050505050505051,0,0
E00084340,170,0,24,69,51,17,8,0,1,0,0,14.117647058823529,40.588235294117645,30,10,4.705882352941177,0,0.5882352941176471,0
E00084341,127,0,0,15,99,8,4,1,0,0,0,0,11.811023622047244,77.95275590551181,6.299212598425196,3.149606299212598,0.7874015748031495,0,0
E00084342,159,0,22,18,31,72,11,5,0,0,0,13.836477987421384,11.320754716981133,19.49685534591195,45.28301886792453,6.918238993710692,3.1446540880503147,0,0
E00084343,142,1,3,4,63,49,20,2,0,0,0.7042253521126761,2.112676056338028,2.8169014084507045,44.36619718309859,34.50704225352113,14.084507042253522,1.4084507042253522,0,0
E00084344,121,0,0,29,7,80,1,3,1,0,0,0,23.96694214876033,5.785123966942149,66.11570247933885,0.8264462809917356,2.479338842975207,0.8264462809917356,0
E00084345,123,0,31,34,28,25,3,2,0,0,0,25.203252032520325,27.64227642276423,22.76422764227642,20.32520325203252,2.4390243902439024,1.6260162601626018,0,0
E00084347,166,0,32,45,21,33,18,12,4,1,0,19.27710843373494,27.10843373493976,12.650602409638553,19.879518072289155,10.843373493975903,7.228915662650602,2.4096385542168677,0.6024096385542169
E00084348,128,0,12,42,52,14,4,4,0,0,0,9.375,32.8125,40.625,10.9375,3.125,3.125,0,0
E00084349,146,0,1,16,5,114,7,1,2,0,0,0.684931506849315,10.95890410958904,3.4246575342465753,78.08219178082192,4.794520547945205,0.684931506849315,1.36986301369863,0
E00084350,146,0,8,43,44,38,9,2,2,0,0,5.47945205479452,29.45205479452055,30.136986301369863,26.027397260273972,6.164383561643835,1.36986301369863,1.36986301369863,0
E00084351,121,0,2,36,67,12,4,0,0,0,0,1.6528925619834711,29.75206611570248,55.371900826446286,9.917355371900827,3.3057851239669422,0,0,0
E00084352,131,1,8,29,40,40,9,3,1,0,0.7633587786259541,6.106870229007633,22.137404580152673,30.53435114503817,30.53435114503817,6.870229007633588,2.2900763358778624,0.7633587786259541,0
E00084353,181,2,10,51,13,92,6,4,2,1,1.1049723756906076,5.524861878453039,28.176795580110497,7.18232044198895,50.82872928176796,3.314917127071823,2.209944751381215,1.1049723756906076,0.5524861878453038
E00084355,132,0,0,12,78,29,7,5,0,1,0,0,9.090909090909092,59.09090909090909,21.96969696969697,5.303030303030303,3.787878787878788,0,0.7575757575757576
E00084356,122,0,1,13,31,52,14,9,2,0,0,0.819672131147541,10.655737704918032,25.40983606557377,42.62295081967213,11.475409836065573,7.377049180327869,1.639344262295082,0
E00084357,116,0,2,3,18,60,22,8,3,0,0,1.7241379310344827,2.586206896551724,15.517241379310345,51.724137931034484,18.96551724137931,6.896551724137931,2.586206896551724,0
E00084358,135,2,2,5,59,42,21,3,1,0,1.4814814814814816,1.4814814814814816,3.7037037037037033,43.7037037037037,31.11111111111111,15.555555555555555,2.2222222222222223,0.7407407407407408,0
