OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00129601,309,11,18,17,17,12,12,10,12,11,14,24,26,30,20,32,18,12,13,3.559870550161812,5.825242718446602,5.501618122977346,5.501618122977346,3.8834951456310676,3.8834951456310676,3.2362459546925564,3.8834951456310676,3.559870550161812,4.53074433656958,7.766990291262135,8.414239482200648,9.70873786407767,6.472491909385113,10.355987055016183,5.825242718446602,3.8834951456310676,4.207119741100324
E00129602,242,6,7,8,16,15,6,10,10,9,7,24,21,29,22,18,17,12,5,2.479338842975207,2.8925619834710745,3.3057851239669422,6.6115702479338845,6.198347107438017,2.479338842975207,4.132231404958678,4.132231404958678,3.71900826446281,2.8925619834710745,9.917355371900827,8.677685950413224,11.983471074380166,9.090909090909092,7.43801652892562,7.024793388429752,4.958677685950414,2.066115702479339
E00129603,337,24,17,20,13,27,30,27,35,20,25,28,16,13,9,16,7,8,2,7.121661721068249,5.044510385756676,5.934718100890208,3.857566765578635,8.011869436201781,8.902077151335313,8.011869436201781,10.385756676557865,5.934718100890208,7.418397626112759,8.30860534124629,4.747774480712167,3.857566765578635,2.6706231454005933,4.747774480712167,2.0771513353115725,2.3738872403560833,0.5934718100890208
E00129604,230,9,12,6,12,16,10,12,8,14,13,24,24,18,8,16,9,12,7,3.91304347826087,5.217391304347826,2.608695652173913,5.217391304347826,6.956521739130435,4.3478260869565215,5.217391304347826,3.4782608695652173,6.086956521739131,5.6521739130434785,10.434782608695652,10.434782608695652,7.82608695652174,3.4782608695652173,6.956521739130435,3.91304347826087,5.217391304347826,3.0434782608695654
E00129605,209,9,11,4,5,3,12,13,10,9,16,19,14,22,17,12,15,7,11,4.30622009569378,5.263157894736842,1.9138755980861244,2.3923444976076556,1.4354066985645932,5.741626794258373,6.220095693779904,4.784688995215311,4.30622009569378,7.655502392344498,9.090909090909092,6.698564593301436,10.526315789473683,8.133971291866029,5.741626794258373,7.177033492822966,3.349282296650718,5.263157894736842
E00129606,313,21,18,16,11,25,25,16,19,17,15,22,24,20,19,10,12,9,14,6.7092651757188495,5.7507987220447285,5.111821086261981,3.5143769968051117,7.987220447284344,7.987220447284344,5.111821086261981,6.070287539936102,5.431309904153355,4.792332268370607,7.0287539936102235,7.667731629392971,6.3897763578274756,6.070287539936102,3.1948881789137378,3.8338658146964857,2.8753993610223643,4.472843450479233
E00129607,210,1,9,13,9,9,13,8,14,17,18,13,22,11,9,14,8,16,6,0.4761904761904762,4.285714285714286,6.190476190476191,4.285714285714286,4.285714285714286,6.190476190476191,3.8095238095238098,6.666666666666667,8.095238095238095,8.571428571428571,6.190476190476191,10.476190476190476,5.238095238095238,4.285714285714286,6.666666666666667,3.8095238095238098,7.6190476190476195,2.857142857142857
E00129608,265,22,11,15,10,16,24,17,16,14,20,13,14,21,15,13,12,7,5,8.30188679245283,4.150943396226415,5.660377358490567,3.7735849056603774,6.037735849056604,9.056603773584905,6.415094339622642,6.037735849056604,5.283018867924529,7.547169811320755,4.905660377358491,5.283018867924529,7.9245283018867925,5.660377358490567,4.905660377358491,4.528301886792453,2.6415094339622645,1.8867924528301887
E00129609,182,4,6,4,3,9,2,10,3,6,7,7,22,11,21,22,18,17,10,2.197802197802198,3.296703296703297,2.197802197802198,1.6483516483516485,4.945054945054945,1.098901098901099,5.4945054945054945,1.6483516483516485,3.296703296703297,3.8461538461538463,3.8461538461538463,12.087912087912088,6.043956043956044,11.538461538461538,12.087912087912088,9.89010989010989,9.340659340659341,5.4945054945054945
E00129610,515,27,44,57,29,29,16,33,35,40,43,48,37,18,17,16,8,9,9,5.242718446601942,8.54368932038835,11.067961165048544,5.631067961165048,5.631067961165048,3.1067961165048543,6.407766990291262,6.796116504854369,7.766990291262135,8.349514563106796,9.320388349514563,7.184466019417475,3.4951456310679614,3.300970873786408,3.1067961165048543,1.5533980582524272,1.7475728155339807,1.7475728155339807
